순번_정류장ID,26-2802176,27-2802169,28-2802154,29-2801846,30-2802103,31-2802052,32-2805597,33-2801843,34-2801957,35-2801966,36-2801978,37-2801975,38-2801972,39-2801965,40-2801844,41-2801942,42-2801929,43-2801921,44-2801927,45-2801924,46-2801916
26-2802176,0,0.9799781982484873,0.9671029828914489,0.9951288730577493,0.9989217638235749,0.9978031511984355,1.0001114742248514,0.9971144790770325,0.9993865284974094,1.1700870418359077,1.2254301283739808,1.287529359241759,1.2592861766454935,1.2268895679778027,1.2135514069369706,1.2190177747477375,1.2430999840731167,1.23159860489494,1.2162371240686245,1.2117630349162885,1.2118096457054262
27-2802169,,0,0.9554417437995639,1.0021307302162124,1.0053505088211454,1.00142302108191,1.0041007789914902,0.9997975758575197,1.0019484972484343,1.1963289321031987,1.2460503282165405,1.314291853240262,1.2809355948495382,1.2427437252315077,1.2269789577745915,1.232446905099506,1.2582570663369872,1.2450729517205783,1.227723549303192,1.22264482587012,1.2148568942335125
28-2802154,,,0,1.0507929091726955,1.035271044122398,1.0187004403410302,1.01772986648002,1.0090699059662696,1.0098845091557744,1.2396525306964525,1.2942370565062449,1.3706622714012064,1.3260460599123187,1.2765839432786008,1.2569854013590087,1.2619489266495263,1.289058784353567,1.2736433379399745,1.2526086981831226,1.246375776364988,1.2349703914919168
29-2801846,,,,0,1.0142542273071422,1.0019670576161286,1.0055793775829396,0.9986020840295895,1.001875634029986,1.2790353700748718,1.3397381973511306,1.4268467825086366,1.368257991241744,1.3053503394048045,1.2811474168559613,1.2856999493194465,1.3148255353001093,1.2966778486509563,1.2717799055397092,1.2643785124046343,1.2265325791597106
30-2802103,,,,,0,0.9921793677463584,1.0010917044235312,0.9942805446750717,0.9992149528460091,1.326425834795524,1.3911130045867113,1.4876013211353583,1.4128661010570382,1.335118122781169,1.3060170332601784,1.3098927657655048,1.3405234892117,1.3196520694693323,1.290882254396296,1.282307277236481,1.2394043244410806
31-2802052,,,,,,0,1.0142042114512366,0.9954813394944149,1.0018206691523954,1.4637023397535276,1.5284686764190534,1.6426864133035701,1.5208798233787717,1.403449324816937,1.3620788035261029,1.3637438435584854,1.39669336295594,1.3695455340613962,1.3318864146197196,1.320633875591706,1.2665553049030582
32-2805597,,,,,,,0,0.9835898060684901,0.9976530123492785,1.2473644300023818,1.3517917260168884,1.4875971689495837,1.3904218444066443,1.2998570093795654,1.2684756961738082,1.2750744091552237,1.3131385483432423,1.2901400835650407,1.259800026982866,1.2511136940269818,1.2081448006207989
33-2801843,,,,,,,,0,1.0135042049750935,1.008921085482188,1.0013349342135052,1.0134175802398289,1.0052988027263987,1.003437602362899,1.0034598476892262,1.0226092984018722,1.07012956773249,1.0613386969661414,1.0544456632492472,1.0536724414901542,1.044873490970566
34-2801957,,,,,,,,,0,1.003837805452974,0.9947110996982422,1.013383962370069,1.002871262870896,1.0012324006874271,1.0015185131924043,1.024266483333703,1.079874031162879,1.069063677646558,1.0603348680122988,1.0592110909431316,1.0484100269725674
35-2801966,,,,,,,,,,0,0.9859051183060561,1.0170351627301988,1.0016246489597782,0.9999854963423588,1.0005103013523764,1.027784569046954,1.0933533642245636,1.0797341984120041,1.0683680258948,1.0667051849382632,1.0531636176672896
36-2801978,,,,,,,,,,,0,1.0530372967716308,1.0111312788936913,1.0048087493762903,1.0045987362261715,1.038490322924412,1.1186256742912246,1.0998728071691615,1.08343921003499,1.0806540313931472,1.0621045691295183
37-2801975,,,,,,,,,,,,0,0.9651909378115727,0.9845129861521774,0.9891283996717347,1.0343625703174613,1.1353689681312014,1.1105448217187137,1.0891450629089907,1.0854988034983313,1.0632821057582194
38-2801972,,,,,,,,,,,,,0,0.9965501306797027,0.9989691230755935,1.0585192013835356,1.187025524156791,1.1486841825320966,1.114749349273345,1.10842148448698,1.0764637300524267
39-2801965,,,,,,,,,,,,,,0,1.0036590943741424,1.0055697612597787,1.0266982259889417,1.003832685690475,0.9998608180734059,1.00309110179781,1.0020258916082276
40-2801844,,,,,,,,,,,,,,,0,1.0082161693810419,1.040087761861564,1.0039067034635618,0.9988028965051452,1.0029510852507089,1.0017828041077272
41-2801942,,,,,,,,,,,,,,,,0,1.0630528604459544,1.0019952721211551,0.9964391563773255,1.001822579251965,1.001011813343379
42-2801929,,,,,,,,,,,,,,,,,0,0.9042305255755294,0.9608072320034795,0.9758968187735243,0.9886344956634393
43-2801921,,,,,,,,,,,,,,,,,,0,0.9891890315903028,1.0016610879185628,1.0006477101831952
44-2801927,,,,,,,,,,,,,,,,,,,0,1.0332038018832446,1.0051865770323911
45-2801924,,,,,,,,,,,,,,,,,,,,0,0.9999835677665309
46-2801916,,,,,,,,,,,,,,,,,,,,,0
