순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2806288,28-2804660,29-2804658,30-2804164,31-2805495,32-2805490,33-2807401,34-2805491,35-2805493
1-2806577,0,0.9962851093171265,0.9991117210565283,1.0002815134276188,1.0022222829937075,1.0035451171239866,1.0035558510856468,1.001425215936787,1.0017664162654925,1.0021138587146456,0.9996153870648773,1.0012481352028646,1.0013827665722177,1.0013042706680382,1.0013199794503198,1.002832366372139,1.0027566611665644,1.0017734913554102,1.0016177259023138,1.0817481462941523,1.0769245143693167,1.0723218501932503,1.068866418832218,1.0897452926653042,1.1895194003056118,1.3233616562681456,1.35927409518458,1.5052168630774456,1.5636330944604413,1.6096267932703607,1.5780522618074513,1.5468046059120355,1.516474829346648,1.4930422999769792,1.4687771016364806
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0034806942867076,1.0023400058670322,1.0020834223729105,1.0913610541601106,1.0854958192057018,1.0798645015659307,1.0757255562962347,1.0981787046596463,1.2078642663971928,1.3563246293907778,1.3960097027902936,1.5603561166241884,1.6266873805917905,1.6788217323485894,1.6402563736526725,1.6021089605075631,1.5654995995732004,1.5375703661858557,1.5088573964299186
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0031025446191377,1.001924818878949,1.001721702442818,1.0944644863964739,1.0882100157880397,1.0822013315230476,1.0778154005139882,1.1005679564640074,1.2141629872323378,1.368149382435429,1.4091845306283868,1.5803209540378718,1.6496811459016631,1.7044961774029292,1.6628366808472093,1.6221914485153406,1.582947047057785,1.5532983174574915,1.5229002525538864
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0026546698615708,1.0014303857196012,1.0012966053021324,1.0983803000134038,1.0916203568503557,1.0851234358510975,1.0804208107428817,1.1039557991456472,1.2221128629701663,1.3830252065268047,1.42536055274227,1.605501703627985,1.67871927988,1.7369203920174658,1.691496216376098,1.6471101930733507,1.6049159948401557,1.5730480202678316,1.5403157639560285
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0021461477843299,1.0009128282887705,1.0008604276480402,1.0999878927539528,1.092997744926959,1.0862817923360772,1.0814381696395667,1.1054194696184072,1.2253988165055705,1.3893134323422187,1.4327990826946644,1.6171018873609178,1.6924024107222637,1.7518420771145387,1.7043707339473566,1.658325342796064,1.6148631217196594,1.581952668303535,1.5483781833399957
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0016683842687737,1.0003975891239887,1.00043022896891,1.1035080347180966,1.096037916833281,1.088862232779097,1.0837242651882237,1.1082780370934033,1.23214009394122,1.4024337821881765,1.4476205825408717,1.6398179150464072,1.7187057981862062,1.7807688227992169,1.7299719572045282,1.6805869560686173,1.6339755248602428,1.599028542700374,1.5636639086407162
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0024031550294328,1.0010221483789234,1.0009456195941886,1.109127632831288,1.1009471358017398,1.093082813038799,1.0875071652338035,1.1127059145204792,1.2420888675830928,1.420305743925201,1.467204691257205,1.670237450097661,1.7532910862071445,1.8197544412555269,1.7637716407039836,1.71012593677519,1.6593156127553548,1.621636234377559,1.5836482877776101
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.003651097753825,1.0019950405981985,1.0017157460673316,1.1230925515774053,1.1129778480600827,1.1032663950256547,1.0965387850282287,1.1231251176988275,1.2657282574859263,1.4645080642830512,1.5159824767210488,1.746917696160326,1.842371811210982,1.919085059499886,1.849851591807063,1.7836321865228588,1.7224433574760363,1.6772891661133202,1.6324454670563424
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0038537393176525,1.003567571757881,1.0017789459466515,1.0015273619726022,1.1309212696062105,1.119589299715226,1.108738973598391,1.1013167652101203,1.1287757678910646,1.2788550245355677,1.490138807233843,1.544709468020564,1.792373416263448,1.895925250125998,1.9787021107061933,1.9006544245630372,1.8265631007477021,1.7587140461898272,1.7093253464863036,1.6600507493927317
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0033267546578475,1.0014899169607374,1.001294294329427,1.1342830758647504,1.1223964542902363,1.1110333001296089,1.103301953521974,1.1309720503678373,1.2847965639754704,1.5016123722153802,1.5569105046583869,1.812145402160865,1.9195725418795186,2.0048575010139005,1.9227630832129208,1.8454128898382736,1.7742505753274658,1.7231254502647528,1.6719678055955383
