순번_정류장ID,1-2802621,2-2802809,3-2802635,4-2802617,5-2802728,6-2802094,7-2801850,8-2802046,9-2802008,10-2802066,11-2807524,12-2807531,13-2807534,14-2807543,15-2807510,16-2807277,17-2807554,18-2807558,19-2807561,20-2807500,21-2807499,22-2807509,23-2800107,24-2803386,25-2803399,26-2803395,27-2803392
1-2802621,0,1.0071257177253774,0.9979665455140576,1.0023182819931205,1.002126114815152,1.002105503659502,1.0009738573348503,1.001243581207766,1.0016042777220378,1.1323411538388999,1.127617621414614,1.210014734953262,1.1686177636189117,1.1503550620506833,1.131248186957142,1.130141259499387,1.123543924841928,1.0943364281125063,1.0846095460829173,1.0862402533624844,1.0823737567122618,1.079269215083262,1.0764856429058445,1.183302202958016,1.2231290397676808,1.252458693710135,1.3110347897488641
2-2802809,,0,0.9914186483388122,0.9998856539109794,1.0006580087039216,1.0008246904944766,1.0001496887752224,1.0003918136171095,1.00100440220739,1.0921581466487167,1.0713317186593085,1.1490199239153709,1.119683854626901,1.106754290333794,1.0935316823350218,1.0950072088211695,1.0910491140305687,1.0700852363504647,1.062598991154852,1.0650732102278837,1.0624656076686065,1.0602433836409129,1.0582070713463927,1.1860285153696928,1.2265168424067354,1.2563679362986369,1.3159735220872961
3-2802635,,,0,1.0070545986750732,1.0057847284611854,1.0043491300740868,1.0028336517074041,1.002634853650216,1.0033471178314066,1.0149711281405247,1.03148660634001,1.0732532941927955,1.058385885565363,1.0519610818616463,1.045697857195171,1.0587663243709595,1.057474480504477,1.0447354359489338,1.03951552502477,1.042898520427794,1.041582338660647,1.0402614565396633,1.0390104187560683,1.1898437122949073,1.2316742513194938,1.262546372004313,1.324203783353812
4-2802617,,,,0,1.0032871945380801,1.0017440227073124,0.9998079958158955,1.0000747267834191,1.0016024594590487,1.0175404873740415,1.037126294444097,1.0843386807551032,1.064982049509008,1.0570100641639644,1.0494986597217402,1.0635492550286747,1.0617556390113008,1.047078146122372,1.041312118017363,1.0448281441462581,1.0433254832128704,1.0418607765063155,1.0404870366298118,1.1777826562479279,1.220619904214533,1.252264398517305,1.3156765330467886
5-2802728,,,,,0,1.0006548316485488,0.9981241896645345,0.9989176988483026,1.00115188723685,1.0201610305834277,1.0417350548059368,1.0920484100008983,1.0694652631608232,1.0604136846984888,1.0518774266735935,1.0663904657518262,1.0642729562342372,1.0484547946779266,1.0423837830315477,1.0459519211313684,1.0443116323987554,1.0427888384616764,1.0413195796563035,1.1819482857286117,1.2259838363181579,1.258500265576747,1.3235951712432574
6-2802094,,,,,,0,0.991105431424779,0.996390943221228,1.0010353953525792,1.010477540099649,1.0513922276200278,1.105849832570614,1.0771398538345751,1.066118593308305,1.0559497993798486,1.0509470575872248,1.0505475320907318,1.0380668858935962,1.032880291377157,1.0369698376515069,1.035904482512448,1.0347524421677359,1.033617131494471,1.166185004248429,1.2105927435100228,1.243421405913248,1.309286914489614
7-2801850,,,,,,,0,1.0012249394381174,1.0048916808848654,1.01459520462838,1.0588141989221334,1.1146583295061137,1.0817374195991876,1.069593940832608,1.0584983283753153,1.0530710759970137,1.0524624206001223,1.0391745793036598,1.0337374160908464,1.0378958007890262,1.036721866077061,1.0355098049523261,1.0342982211526994,1.1672382350056425,1.2123932433407556,1.24568763414705,1.3126720465983253
8-2802046,,,,,,,,0,1.0055628978722975,1.0028340424906246,1.0673171725194013,1.1244737147408799,1.0867409742934635,1.073085219645149,1.0608151418692462,1.0548813330821725,1.054129126589097,1.0399739871633784,1.0344249655973925,1.0385797740735818,1.0373918212100404,1.0360437175036172,1.0348120507916712,1.16430560517806,1.2099922079253012,1.2436941751791546,1.3115446360430274
9-2802008,,,,,,,,,0,1.0009771917677082,1.0838483970683634,1.1410685490711996,1.0942738530932545,1.0783600125439197,1.0643079741811452,1.057721589942563,1.0565913511344798,1.0412091939104389,1.0352538285713608,1.0395542320867814,1.038207516021599,1.036836334190834,1.0355637831653304,1.1430534969196893,1.188391120359258,1.2218889770802,1.2893788866915474
10-2802066,,,,,,,,,,0,0.9984549794375079,1.115575802572671,1.0723982892907764,1.0588899913392102,1.0478108314662775,1.042612171720327,1.0430271085376468,1.0314228338246088,1.026443016319171,1.0312569550973674,1.0304999930117997,1.029527755850307,1.0284822128146827,1.1228775170006815,1.1683808169553966,1.2021514321236333,1.2701136570420866
11-2807524,,,,,,,,,,,0,1.0006050720889343,0.9991926723250494,0.9993568251824387,1.0006993566834357,1.001059642032083,1.006466126639571,1.0068050356328184,1.004458719788525,1.0107267853721158,1.0115061417298488,1.0115550680595626,1.011374577286875,1.0231179703001738,1.0650548233161279,1.0959839921401793,1.158832476434479
12-2807531,,,,,,,,,,,,0,0.9975116578263121,0.9984432592427118,1.0007443025701872,1.001141461242124,1.0083103478799966,1.0079451163460278,1.0050910953410175,1.0122895035197206,1.0130415396525512,1.0129660882483063,1.0127153606006456,1.0243244519693793,1.0235993813251856,1.0227849473431336,1.022577200830278
13-2807534,,,,,,,,,,,,,0,0.9999302927009487,1.0029035419672756,1.0029108129798048,1.01242495031817,1.0099450693969956,1.0063030026545694,1.0144918185909229,1.015125556437397,1.0148908013820974,1.0144911824804224,1.0270399471012808,1.026177361865884,1.0252395722208196,1.0249227488856503
14-2807543,,,,,,,,,,,,,,0,1.0050426586180305,1.0044261612696175,1.0164909836862368,1.0113760541006696,1.0070644733234895,1.016039910306905,1.0165636723998699,1.0161968358381723,1.0156780173608317,1.0289088810734588,1.0279410184319393,1.026910202554554,1.0265088310917727
15-2807510,,,,,,,,,,,,,,,0,1.002929922390405,1.025070105490103,1.0127792648875982,1.0073728145426364,1.0178197875779589,1.01819843092596,1.0176381756107937,1.0169049899049498,1.0313535887312282,1.0302184376729528,1.0290399126207594,1.028510083956192
16-2807277,,,,,,,,,,,,,,,,0,0.9997533833330823,1.005991366973667,1.001575580939112,1.0137630911324318,1.0147328430968894,1.0144567043605266,1.013923490944124,1.0298417055340752,1.0286784123619868,1.0274575893916214,1.0269668128533398
17-2807554,,,,,,,,,,,,,,,,,0,1.0057401756798499,1.0006726236102101,1.0147347660257529,1.0156749252533432,1.0152678066417977,1.0146084303109555,1.0317091624921095,1.0303924027689044,1.0290374694091957,1.0284340017112177
18-2807558,,,,,,,,,,,,,,,,,,0,0.9879887152687645,1.0303738126456963,1.0272168957753787,1.0240638082811855,1.0215814281898137,1.0461881142225165,1.0434490989432068,1.0409471826566117,1.0392075227396997
19-2807561,,,,,,,,,,,,,,,,,,,0,0.9907976493360968,1.0084888937454792,1.0095489587505004,1.009180889501617,1.0448010930578384,1.041468969668993,1.0384581229831493,1.0365572672896688
20-2807500,,,,,,,,,,,,,,,,,,,,0,1.0133011730828054,1.012673692686853,1.0113080463251318,1.0518138903407688,1.0474770794529233,1.043740368972223,1.0410769713112014
21-2807499,,,,,,,,,,,,,,,,,,,,,0,1.0113521686360318,1.0099662397856466,1.0635652922572838,1.0569333792666507,1.0516281918696075,1.0473982772117088
