순번_정류장ID,1-2803491,2-2806937,3-2804966,4-2800663,5-2800655,6-2800654,7-2800340,8-2800624,9-2800619,10-2806215,11-2807461,12-2806729,13-2806731,14-2805743,15-2804896,16-2805037,17-2805221,18-2805232,19-2805872,20-2805230,21-2805331,22-2805579,23-2806912,24-2805449,25-2805840,26-2805330,27-2805560,28-2805838,29-2805334,30-2806005,31-2806170,32-2806829,33-2807268,34-2806683,35-2806865,36-2807302,37-2807520,38-2806627,39-2807429,40-2805676,41-2805630,42-2807038,43-2805632,44-2805634,45-2806163,46-2807626,47-2805703,48-2806807,49-2807439,50-2805702,51-2805700,52-2805698,53-2806024,54-2806031,55-2806083,56-2805637,57-2805693,58-2807325,59-2806483,60-2807343,61-2807031,62-2804433,63-2806619
1-2803491,0,1.0086153688441437,0.9896333286814274,1.0064749895353702,1.0035137146721427,1.0017709504024597,1.0029475585185834,1.0043138344001112,1.0036193759859953,1.1269471695070044,1.3651360204695184,1.329792288432649,1.5057885688776707,1.659340245597776,1.6212041438629647,1.5637920398967373,1.5351257099619982,1.4951206373890407,1.475203206360596,1.4544461452005992,1.4076336071896087,1.3858693644120912,1.3630239833753761,1.3314679904621094,1.337360698193107,1.3303697582765044,1.319156682159416,1.367763884676481,1.467901994385364,1.516740295341631,1.5718072646965908,1.535030616928246,1.5380707251625743,1.4539797316303917,1.496458354324871,1.648600546955717,1.7495905192327086,1.4611018347902915,1.465659807617297,1.4967236115279332,1.484468345808173,1.4774069709543878,1.4697032818129672,1.4563671896265689,1.4510372400204596,1.4439892028949823,1.4383571033431186,1.4291860535944476,1.4257924453113753,1.4203270617646304,1.417133498822363,1.4495804219158974,1.4709900919910686,1.5087218951840335,1.5416786641655031,1.549320257973572,1.5386892662934983,1.5000530002091976,1.5364374430136083,1.5686728137121402,1.5326048997959507,1.5658695069282917,1.5597239509352623
2-2806937,,0,0.9791784282730198,1.0056483721482106,1.0018900997363915,0.9999154977184385,1.0016497915396734,1.003534349373356,1.0028029750955576,1.1442494341432705,1.42234659731942,1.375695139070547,1.5809850522082516,1.7614284546373211,1.7096928120736885,1.636940235824063,1.601086403570782,1.5499248051108305,1.5257721196690006,1.5010409303453924,1.4441365499118355,1.418487102117648,1.3916326273771642,1.3546774016665706,1.3605205733981263,1.3529648319199863,1.339985285897925,1.3922728985229482,1.5007871212534278,1.5541152272949363,1.6135094308720996,1.5708635547148262,1.5731464875866292,1.4782958211627937,1.5214837391538032,1.683176653058248,1.7845646613217456,1.4714687777386708,1.476261775765361,1.5078575567604227,1.4950799652952138,1.4876996098110233,1.4797988969493054,1.4657531158761357,1.4603856401617834,1.4530322408298784,1.446842887503267,1.4377040769679923,1.4340437732744153,1.428126199096609,1.424809227743236,1.4581853272761858,1.479907443527946,1.5185265580243206,1.5524792100460068,1.5602180467520366,1.5489698905097544,1.5088129990284496,1.5458596997698377,1.5788957775679497,1.528663325421859,1.5740911050379416,1.5675730806650643
3-2804966,,,0,1.0675754882347597,1.0329506464175582,1.020007065205005,1.0176304276907377,1.015469369334579,1.0127640011228076,1.2039209183673472,1.604578526754019,1.5146643395760535,1.8080387188901037,2.0720689162641164,1.9706080709645708,1.8424347640958676,1.7788899395538598,1.6968781611479504,1.6587421868384624,1.619453579587203,1.536039499294036,1.4985725796044689,1.4606282266353263,1.4113781284395421,1.4167752589706475,1.4063293841301048,1.389568445914491,1.450219612873999,1.5770310232182665,1.64028448652817,1.70947604514886,1.653763228675756,1.6530085489677988,1.5332528419446207,1.5754647471888903,1.7584029394292413,1.861346038181272,1.493556668000499,1.4983617947711447,1.530941183641761,1.5170845411952678,1.5090427653388128,1.500306679804366,1.4852213604343074,1.4791690339143115,1.4711976992723976,1.4648379701874246,1.4546262854827916,1.450797873396972,1.4446903840191392,1.4411156102323759,1.4753992687524091,1.4982752893436089,1.5386385482547231,1.573952875260354,1.5818664092371941,1.569971519663583,1.5268965205518485,1.5650281388267282,1.5992584180114267,1.5448641594879593,1.5901587943761266,1.5834901058120983
4-2800663,,,,0,0.9842288272102101,0.9863830863189016,0.9958177550718733,1.0016637794770393,1.000713865259747,1.2288363672935732,1.7190837974665716,1.593437442273259,1.5289433841969153,1.7606489492042319,1.695516236849687,1.6062199104502852,1.5636203334789835,1.5072720145804044,1.4807514970200193,1.4534140043316002,1.3944528831079144,1.368328734196762,1.3414060198938698,1.3059966001476913,1.3136233812588383,1.3058375777517353,1.2935435541693217,1.3508028301538089,1.4696294501396683,1.5286156281591852,1.594984407848634,1.549514323598251,1.5528181669610917,1.4534024558416527,1.5008490028892214,1.6753232966741813,1.786139765377769,1.4609152195792299,1.465749773028572,1.4986600024947418,1.4856481246811846,1.478164098848784,1.470014351419067,1.4559410026440087,1.4503298483010323,1.4429213822051778,1.4370108798700485,1.4273961936908606,1.423847170744649,1.418133894675927,1.4147998635274666,1.4488564725717918,1.4713313413870046,1.5109876157585627,1.5456749040060351,1.5536868014082963,1.5424343947757537,1.5017194195578976,1.53977259934527,1.5735423854238,1.5227201956434713,1.5696562161667733,1.5632431769434971
5-2800655,,,,,0,0.9885573150333745,1.00103340170398,1.0057072488527568,1.0037663554685288,1.2653443477135182,1.8503294614922865,1.680637468040967,1.5580646660403508,1.4946295236710332,1.4579257519431874,1.4009021665740284,1.3756584682931363,1.3401015946607024,1.3234778357994705,1.3063616131451594,1.2685087776656991,1.252205496423754,1.2348925108185957,1.2116271388892403,1.2209982195089064,1.2155743705875535,1.2072371540599696,1.2607478043051614,1.370902047359863,1.4252768667918478,1.4881437659807517,1.4523107630987653,1.4586778311647002,1.3787808210766452,1.430885442527868,1.5966409320849102,1.7135717314176324,1.4299898693916835,1.434830243791762,1.467904474270917,1.4557367457601746,1.4488045581906739,1.4412351580467422,1.4281620032486648,1.4229840187299698,1.416128601593083,1.410658988707153,1.4016360527755625,1.398360118239433,1.3930345524829528,1.3899364359930344,1.4234153988912086,1.4456752157563955,1.48452287023748,1.5184912030379614,1.526566462528155,1.5159624504471068,1.4776166564278421,1.515468934815173,1.5486899578314628,1.5014198106102754,1.549789493675252,1.5436378483452522
6-2800654,,,,,,0,1.0110709231011163,1.0049650003420538,1.0027801236892766,1.0596661205612519,1.5699263448894398,1.461738030561611,1.3816634293024221,1.3431171943705664,1.3197596430090255,1.278812812830967,1.2625586390493213,1.238542178038516,1.2269098945847554,1.2156563512307315,1.1897544331658378,1.1790184407707047,1.1672207043689047,1.1506566073497062,1.1613648426063694,1.1573331223685317,1.1511739582127414,1.2030302708850564,1.3087067534542824,1.3608054457012788,1.42213943763089,1.3916803849058383,1.4000539895111166,1.3315212334538007,1.386995822341979,1.5473499622245668,1.668045957026333,1.409686786997214,1.4145448247450383,1.447597788163918,1.4361590705269673,1.4295637319544479,1.4223486489140948,1.4099535606061098,1.4049773992238739,1.3985264499754868,1.3933284732611224,1.384666797467636,1.3815601144625855,1.3764147839950676,1.373288978687883,1.4070459152813959,1.4288196819805952,1.4672373356752453,1.500824585330815,1.508959508046367,1.4987460157576635,1.4618385100830993,1.499643170189972,1.5324003404646862,1.4873453708249256,1.5368816536981875,1.5308876122418775
7-2800340,,,,,,,0,1.0013994824486168,0.9995883199093334,1.0015441238027614,1.3398753828524204,1.275876102427807,1.227997425996315,1.2088132169994215,1.1975710863581448,1.1691422812886474,1.1610511239579626,1.145427066120108,1.1389211131800954,1.1323973885159466,1.1163579115681708,1.1103359756720719,1.1036621935099864,1.0936415544931803,1.1053321457549932,1.1025417479966402,1.0988337550422314,1.1491868098343663,1.252280872076421,1.3031221356797145,1.3635421017553484,1.3372670709751158,1.347884103775679,1.2880035857903769,1.3461768838659383,1.5035996604381276,1.6293581134122983,1.3910792898063769,1.395896939290841,1.429742674545918,1.418573484523183,1.4122582177359513,1.40500176312394,1.3931297240366205,1.3884489348768563,1.3824773070038419,1.3774498515698792,1.3688551200324661,1.3661330451963278,1.361018990536084,1.358194853197196,1.3920321114553043,1.4134052183570915,1.4514716219671309,1.484867582956038,1.4932732200975314,1.4833785883981505,1.4476572158515395,1.4853378055057576,1.5182854910636503,1.4748854220307062,1.5252266822882177,1.5196024815011837
8-2800624,,,,,,,,0,0.9960838246321034,1.0016187971466475,1.519910127726085,1.3840201802823995,1.297604097203652,1.2629512494972415,1.243102551642412,1.2036898643573921,1.1905259558498817,1.170245720418072,1.1609996950378298,1.1518463771459173,1.1311167569543097,1.123524020857355,1.114858924612865,1.10284217916658,1.1154357301202844,1.1121435612618837,1.107525437190708,1.1628258528217668,1.2764279892568102,1.3326077631463231,1.3994867911356874,1.3681846636906243,1.3783608253937902,1.308774972750809,1.3689122856888278,1.5394710527984488,1.668019666191268,1.4026298932865735,1.407636720878764,1.4419361035688598,1.429814673175111,1.423434462165765,1.4158610285699023,1.4035558758889988,1.3983489337778063,1.392053908349326,1.3865741710351451,1.3780880860111417,1.3749717379843391,1.3698567791680851,1.3668928447828343,1.400989854296198,1.423197863275435,1.462405178492123,1.4967053925686182,1.5053200745015298,1.4949467126729987,1.457552078958378,1.4961755348706436,1.5297779586171087,1.484223834946528,1.5345172088540893,1.528645715480561
9-2800619,,,,,,,,,0,1.0035973920814154,1.7184899478497975,1.4832110606916933,1.354505210481454,1.3040551820472246,1.2767705604724335,1.2280704829489255,1.2118036208518685,1.1863438541185385,1.1753059851966057,1.1644473798735981,1.1404249474458665,1.1315999564792047,1.1217439058149017,1.1083050877853695,1.1214154590510765,1.117807375106645,1.1127200623958737,1.1708483323480094,1.2907249892327968,1.3502523191781852,1.4208694899243433,1.38624740368395,1.3961964115270904,1.3203782574799579,1.3826578539729344,1.5590035640428972,1.6901023193236484,1.4084871622335366,1.4135559505557551,1.4485521710736697,1.4360993331133585,1.4295279853948222,1.4220254090685946,1.4088200705019,1.4037377360756784,1.3970029857188366,1.3916364403298667,1.382695600102902,1.3794969006150797,1.3745015762845965,1.37122216401668,1.4059781803038527,1.4285095491047,1.4682988558611407,1.5031215610200803,1.5118116610593457,1.5009102984820577,1.462629842132961,1.5016562609103021,1.5356957695532205,1.4891370473039436,1.5394713798473625,1.533294214984807
10-2806215,,,,,,,,,,0,1.0093231284183075,1.0035315199466581,0.9998228289022951,1.0163779413012646,1.0230349893593031,1.0077988348085842,1.0112646171415445,1.0091929414793768,1.0088222767139035,1.0090036317761544,1.0073913573443438,1.0092144674538714,1.0095801611375073,1.0089133277012439,1.0250379910036223,1.0239851984982271,1.022936549182864,1.0816744513437477,1.2030588396471875,1.2632799888204926,1.3367533014891826,1.3078388310319784,1.3214511793453672,1.2576301842212465,1.3272655562361346,1.506801719365847,1.648666482702775,1.3856513407680815,1.390843011485391,1.426452020590189,1.4146530469320624,1.4080499555384125,1.4008239468677472,1.3883793496415666,1.3835193733181579,1.3770674389160424,1.371929697743576,1.363266200648716,1.3602158387149306,1.3551767572755473,1.3522654761657438,1.3874295217038475,1.4100489029840333,1.4500111358068462,1.484996879771418,1.4936162688956862,1.4832318077892384,1.4459154910457348,1.4854741971195435,1.519724901056557,1.4745939572139615,1.5268198674529059,1.520730049258674
