순번_정류장ID,1-2806800,2-2806656,3-2807047,4-2804977,5-2800507,6-2800503,7-2805796,8-2800509,9-2800511,10-2800514,11-2800516,12-2800518,13-2800522,14-2800531,15-2800540,16-2800551,17-2800557,18-2800564,19-2800577,20-2805679,21-2806742,22-2806657,23-2805025,24-2805873,25-2805844,26-2804905,27-2805413,28-2805842,29-2806172,30-2805231,31-2805400,32-2805038,33-2804895,34-2805744,35-2806419,36-2803673,37-2800663,38-2800655,39-2800666,40-2800678,41-2803556,42-2800345,43-2803643,44-2803791,45-2801474,46-2801464,47-2801178,48-2801179,49-2801439,50-2801492,51-2801524,52-2801602,53-2806837,54-2801647,55-2801634,56-2801667,57-2801680,58-2801698,59-2801714,60-2801712,61-2801701,62-2805300
1-2806800,0,0.994552883850003,0.9967141151706722,1.0024791680728538,1.0015653467173182,1.0148133367105934,1.1102079568232004,1.8679326810234569,1.800613193676398,1.705748673285428,1.6720740679319845,1.6387432929211312,1.6001674281755456,1.5388550621731834,1.4762882547941882,1.4474110375708629,1.4240867411540747,1.3988952113292636,1.3762065150091143,1.3626566251484626,1.3431855022526076,1.327841562806971,1.3132486321862926,1.3075379780231662,1.299910306173741,1.2895701219391633,1.282367709891363,1.272188581496916,1.2479655244821342,1.311859052209186,1.451033758163914,1.5109490186876933,1.6006703591445346,1.719638204584082,1.6711763273064781,1.6326825260372853,1.6518067870425008,1.7285055939027798,1.7338649963800277,1.7041931961644128,1.7319328180810156,1.7835487614704868,1.8275828036226678,1.6874554802279518,1.725398989138998,1.7089643752140837,1.7198914492656407,1.695553417766899,1.7314094249357832,1.7019472257591084,1.685194790726124,1.6619223127152272,1.650194402964741,1.6335001842057555,1.6424477682441674,1.6331719272980123,1.6177526341608455,1.6488238088586857,1.6832144215889577,1.6775194668783895,1.6653638365659167,1.687439979198874
2-2806656,,0,1.0031432816417496,1.0053415112131154,1.0038003289837032,1.0206978561817477,1.1458712642416875,2.2404020112543983,2.0980437213984673,1.929406902536545,1.8710753697706743,1.814057811698263,1.7529810969428545,1.6591140761298364,1.5679871393106657,1.5274657934692848,1.4952343108933506,1.461362883387209,1.4311755862060282,1.4134386670929968,1.3882631219838824,1.3631927070986127,1.345436947229616,1.338396767059735,1.329135849164835,1.3167831508386643,1.3080781611176193,1.2961044782480615,1.267781866575601,1.3367935669752489,1.4894442186534167,1.555318384255056,1.6547578308770938,1.7861849060171373,1.7287861141705323,1.6837619462051499,1.7013866543277683,1.7856075055290033,1.7907816481057093,1.7559420791967641,1.7853297287069418,1.841536586730407,1.888641359878273,1.7289520503987617,1.7691736052245934,1.7510967151596173,1.761847429441217,1.7343123296825775,1.7726099959437476,1.7396649190242746,1.7212497942297305,1.695361623477141,1.682431638046941,1.6641670844409413,1.6731942214374942,1.6627391974845849,1.6458685306203984,1.6782538403893694,1.7143915726150687,1.7081851020129553,1.6950232569905705,1.7183370597086025
3-2807047,,,0,1.005645234235523,1.003879191683673,1.022597422432833,1.1623771552036581,2.447463258547623,2.25308847333755,2.0389037507999634,1.9661597590607809,1.8957147746207839,1.8224797808404045,1.711743082903832,1.606601543356432,1.5605923846898253,1.5242503735607167,1.4864636993049998,1.452954083291126,1.433391549378458,1.4057626848308626,1.3765052898444738,1.3574670357778382,1.3498892324450655,1.3399729705868368,1.3268198354204783,1.3175186536940917,1.304840886368095,1.274926237862103,1.3458465142582006,1.503528298055731,1.571741450999725,1.6749092791886389,1.8111124085088264,1.7504067786035271,1.7022879741810573,1.7197613652632533,1.806846610646018,1.811628643736164,1.7748597953536038,1.8051289470189291,1.862852061593175,1.9109326140360674,1.7440306590988837,1.7848025727709331,1.7660022063138217,1.7770563157216253,1.7481596462778504,1.7872951609537464,1.7531071733842187,1.7340276717538328,1.7072208981613621,1.6938481154498617,1.6748364212810847,1.6840567003876499,1.673167325019876,1.6556478365055496,1.68873931926454,1.7255069224519763,1.7191123251830356,1.7054210249710358,1.7291791234239027
4-2804977,,,,0,0.9921946954488154,1.0022906684723447,1.0144716546508386,5.024787850301075,12.486725901449974,4.772750006112755,3.8690069271620864,3.2434282509894947,2.802770180318102,2.3068303123445153,1.964635074111997,1.8422030887780678,1.753906306522781,1.6708232427075003,1.6018300741320184,1.5639483568904475,1.5130085153664383,1.4485991046575997,1.4194740458471085,1.4078252083427512,1.393022308147057,1.3740101067369663,1.3605104090456082,1.342908392643297,1.3024261534711996,1.3885461710895188,1.5849406766066827,1.6720779989678696,1.8055273030280277,1.981194011199568,1.8909020620510348,1.8213675670856737,1.8341967846538219,1.943981193816527,1.9473284497439098,1.895384620941246,1.9309291050811839,2.002067504777531,2.0576977339883924,1.8346256089118,1.8821594165908224,1.857608365569821,1.8688157539306252,1.8312534129669793,1.87653614243321,1.8334380741246452,1.809649924222694,1.7764029067330145,1.7597997619925791,1.7366488957180966,1.7464241542134773,1.732597374887091,1.7115933058073869,1.7479594088759323,1.7891731526545265,1.7813586365770755,1.7650168041905727,1.791891085002077
5-2800507,,,,,0,1.012585094366569,1.029337872706828,2.4494895364045925,4.227467900454347,2.7912815395747264,2.4882519873369806,2.2478806161925116,2.0497037014577417,1.804723785850218,1.6187399022673536,1.5483414747697608,1.4967717397870453,1.4463662224969662,1.4044592980785937,1.3810289345119948,1.349205459394911,1.325947062845755,1.3056443963207403,1.297951406653095,1.2878303503090467,1.2743501760363534,1.2652742573915512,1.25250831998838,1.2234039738719609,1.3060630381627576,1.4888158583931461,1.569256868815642,1.6924244358469114,1.8567436638533652,1.7808462625972634,1.7222108707592565,1.7411953649924223,1.8434648643001625,1.8481387000377607,1.8038702136002258,1.8386389365048226,1.9061479238853405,1.9605802362388092,1.7633590130530101,1.809384612342656,1.787335609406789,1.7993075386154678,1.7662646374507718,1.809759687642704,1.7710120156267564,1.7493010575350945,1.7192084485967443,1.7044314522309243,1.6834394393869407,1.6931749571036714,1.68104904816858,1.6620170966564294,1.6977454349587895,1.7378388230198725,1.73077054383456,1.7157850071385952,1.7417070888078834
6-2800503,,,,,,0,1.0113209316134477,1.4277423396669258,2.2641960121970666,1.834313613054377,1.7271503790692253,1.6384285031574524,1.5519253101845516,1.4396258938589117,1.3485270258046202,1.3125076420583728,1.2861847399502309,1.259039893964259,1.2369956340488877,1.2244061181512458,1.2071976564313793,1.216359540693514,1.203312362404612,1.198893756507397,1.192672756611797,1.1838363855173033,1.178493153243295,1.1698397390885675,1.150515314343022,1.2298685390738475,1.4003206392820327,1.4753340365071606,1.5895297118978824,1.7439054340663536,1.6803053306342781,1.6310817616956583,1.6548774967337845,1.7509375494293438,1.7569929985322292,1.719193526542995,1.7530057301208608,1.8172383728040051,1.8712813041099543,1.696380041547217,1.7411938009257941,1.7215745660235575,1.7343939202296368,1.7050831256875143,1.7472748047231224,1.712136522743617,1.6924707869964402,1.6653911624764648,1.6515791980022256,1.6325832444609192,1.6429438487228385,1.6322408951912013,1.6148944846959192,1.650273981602252,1.6891997309400866,1.6826880688309178,1.668829471244369,1.6938629898482043
7-2805796,,,,,,,0,1.091339996011257,1.7134544447416191,1.4938822048543343,1.439276516404993,1.3952954396285493,1.3448503451075924,1.2790736472927433,1.2242937291985843,1.2021828171257223,1.1863520757249564,1.1691129816574828,1.1557037619122874,1.1479044827622158,1.1372411111521232,1.1612424670874935,1.151619701547057,1.1487538751012536,1.1443909655285773,1.1377788100181736,1.134230870299045,1.1275666720410016,1.1128556453049914,1.1909666409460957,1.3551897932445445,1.427414160489596,1.5372078844184744,1.6866960840584162,1.628796397002222,1.5844141117732677,1.6106634742851103,1.7032837632877604,1.710245800713539,1.6758487883663438,1.7092998480910024,1.7713237606066412,1.8252502429758957,1.6616958630791396,1.7057971673267718,1.6873057833285448,1.7003792577179098,1.6732126755892984,1.7146495172733494,1.6814273166973288,1.6629455378654674,1.6371735299265306,1.624347541890019,1.6063515645371258,1.616557116577554,1.6067765156064595,1.590046464717157,1.625174655259493,1.663690538418148,1.657463582287086,1.6442485894655043,1.6689517123948971
8-2800509,,,,,,,,0,1.0003032359608972,0.9775118383786654,0.9911469002378093,1.0111663737165038,1.005028611223527,1.0033619267179112,1.0027709432273963,1.0024124310173133,1.0037721279351688,1.0025448009604763,1.0038620449702085,1.0042741778495043,1.0049852570490987,1.0627251886968316,1.05831065850168,1.0580488794231886,1.0566971454288927,1.0535528896276694,1.0530582445163783,1.0494863970617139,1.0426975232119067,1.1255748393423117,1.2967124196671977,1.3725577421615989,1.4885154932241453,1.648691574990741,1.5900758457415216,1.5456009672658304,1.5760872238902826,1.6736857999932984,1.6816220746144228,1.6462979341369672,1.6821805268883327,1.7479116080234214,1.8052582998451951,1.637916144728974,1.6839373450316464,1.6651203057632096,1.6793875149681758,1.651719217890342,1.6950305529527248,1.661320215507499,1.6424666183847887,1.6166389277049942,1.6035975235333633,1.5854237081255653,1.5963209003540642,1.586729598499794,1.5700933332663691,1.6066744256923358,1.6464545796708208,1.6401613300879114,1.626725403436466,1.6520075023228784
9-2800511,,,,,,,,,0,0.9565354623713788,0.985447027494691,1.0160363938262553,1.0066603720939502,1.0040901359740306,1.0031904337308437,1.0027218933657622,1.004222904825614,1.0028023648375388,1.0042255421857336,1.004652453568314,1.00538818278068,1.0667426244369962,1.0617983624967389,1.0614080218395634,1.0598480401945183,1.0563846060673303,1.0557465983438055,1.0518760263856197,1.0443545340128386,1.130807261087636,1.3105897778731006,1.3905839197610284,1.5133598272147752,1.6829378136378743,1.6180242563658016,1.5695782631946624,1.5738289239809373,1.6737903036667277,1.6816705605393163,1.6457595834624517,1.6824727153353307,1.7497542673910702,1.8084109311457603,1.6373378685872049,1.684388673317037,1.665220974317973,1.67956073598806,1.6514226177595974,1.695287555867768,1.6610293184383729,1.642046722632347,1.6157077670403885,1.6024975888293498,1.5843731910211991,1.595297907947254,1.5856045363611764,1.5687812028436583,1.605720288276979,1.646148896457135,1.6397758609575461,1.6261757116640825,1.6517803390932329
10-2800514,,,,,,,,,,0,1.0458705403641313,1.0397368211766578,1.0164664692044987,1.0089863045097702,1.0061864157337115,1.0051476384793647,1.0065642506660408,1.0046409162955696,1.006005952671061,1.0063474728376234,1.006976295418412,1.0723496112545556,1.0666785287413205,1.0660938815066545,1.0642397217859358,1.0603467257575288,1.0594982482908082,1.0552354245730355,1.0471168662082102,1.1377093808224834,1.3272022044263438,1.4120835828944376,1.5429488091409658,1.7236756523680579,1.6515957069405092,1.5974071764303408,1.5195732292686535,1.6148389259924238,1.623923864222075,1.5917767624333579,1.5921562837108951,1.6559769436629381,1.7139206164030492,1.5665801966440165,1.6118228073616279,1.595343362645841,1.6105829101835192,1.5866995845546346,1.6290289480882252,1.5985640854089749,1.5817082257980926,1.5583684472837658,1.5467537723831444,1.5304356880258987,1.541850276687576,1.5336588110697797,1.5186051348733545,1.5551765108927542,1.5944004861982433,1.588486379126196,1.5764515520069464,1.601139937152192
