순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805949,6-2800371,7-2807221,8-2805209,9-2800793,10-2800785,11-2800771,12-2800764,13-2800756,14-2800736,15-2800710,16-2800705,17-2800697,18-2801603,19-2801583,20-2801565,21-2801599,22-2801615,23-2801653,24-2801675,25-2801693,26-2801721,27-2801736,28-2801185,29-2801687,30-2801184,31-2801659,32-2801612,33-2801582,34-2801516,35-2801189,36-2801440,37-2801421,38-2801160,39-2801367,40-2801338,41-2801333,42-2801330,43-2801287,44-2801270,45-2801075,46-2801057,47-2801035,48-2801027,49-2800998,50-2806686,51-2806687
18-2801603,,,,,,,,,,,,,,,,,,0,0.9823646629026902,0.9955431418839108,0.9970542259505081,1.0140498057553153,1.0077443868996057,1.0095599572018221,1.0075615678421643,1.0018755168421631,1.0069204376233334,1.1388094477365356,1.2304166206724256,1.2393010220721599,1.2163356450401197,1.3634387829642747,1.4448380214285894,1.5005586330288845,1.5340199191808221,1.5119029718576054,1.6516059987783798,1.7687651053112543,1.7139724624896164,1.661264949658844,1.7773326261537057,1.8662147559647122,1.7923744857031123,1.780378336963365,1.7209839987102402,1.7032814622860304,1.6639175632321481,1.6470269356513927,1.6081103342488245,1.5793408158789592,1.563373266118065
19-2801583,,,,,,,,,,,,,,,,,,,0,1.0119756195811356,1.0055683983767296,1.0244548109003118,1.0142982557359872,1.0152136839046155,1.0119149650939152,1.004579769337641,1.00986884438852,1.1569395139817542,1.258369577088707,1.2651199367481294,1.2374351917550788,1.3982126772575072,1.4880479672319824,1.5477552522184035,1.5836541522827854,1.555478948849992,1.709997399961065,1.8389709328919313,1.7742922533335521,1.7128217909410153,1.83876274353488,1.9354322416261116,1.8499721869355668,1.8341764020546283,1.7647289389570617,1.7448347465200242,1.700870166770096,1.6821010623594257,1.639023548417842,1.6071547837880031,1.5896695231631914
20-2801565,,,,,,,,,,,,,,,,,,,,0,1.0000032699400947,1.0289162983261817,1.0149048998948849,1.0158615733668386,1.0119052088619322,1.0036548671691423,1.0096443597223423,1.1717920430787745,1.2828497731815625,1.2873086972504673,1.2550122023342192,1.4294998909372625,1.5266098191167188,1.5899742145096485,1.6281124646143654,1.593881940720311,1.762514608519989,1.9027470271845885,1.8282667784067599,1.7582740055603991,1.8933852662682156,1.9973173749985804,1.9006502347310947,1.881169630809266,1.8022656207760375,1.7803534643041559,1.7321862347485268,1.711714162223888,1.6648917318218148,1.6306906255093643,1.6118434724429727
21-2801599,,,,,,,,,,,,,,,,,,,,,0,1.0256777820765415,1.0071509293989587,1.0107159611216867,1.0071254579281508,0.9987758457631302,1.0063904132876902,1.189564860727218,1.3138338587737333,1.2603462116883253,1.2297976129372594,1.283479605017372,1.374717475128452,1.4395200581982417,1.478049204433079,1.4586477892633272,1.6124662576018336,1.743658618198177,1.6843984501472073,1.6283941349178592,1.7566473475642517,1.8551639026385445,1.7749063092636255,1.7626934394595186,1.7005203797407211,1.681935751717997,1.6408521655605572,1.6233325945497938,1.583247461158361,1.5538202139282251,1.537566244413312
22-2801615,,,,,,,,,,,,,,,,,,,,,,0,0.9559834004742722,0.9891190788638192,0.9914436256979942,0.9857820041887609,0.9980397338320753,1.2252136501091087,1.3763001986541912,1.3012644196024448,1.2594457354179076,1.2243972878799139,1.2593057380151855,1.3281157692845722,1.3686245740965683,1.3583602803529462,1.5079577245709495,1.63845422801682,1.5868396296299188,1.5381925966425452,1.666350820688544,1.7648113607701366,1.6923023023737815,1.684410277913077,1.6314854000716421,1.614641492793875,1.57732567528523,1.5614091430261385,1.5248433010730058,1.4983698310888114,1.4836183634759585
23-2801653,,,,,,,,,,,,,,,,,,,,,,,0,1.0189942910869474,1.0070965026631586,0.9933191031555403,1.0060187983272306,1.273063620651243,1.4473478484753908,1.346013889292896,1.2933244928341718,1.2492306503783768,1.228339982864116,1.2043955640249293,1.218202681986875,1.2215067852129153,1.3546546922753693,1.474240497846166,1.4377733893730913,1.4031411588240044,1.5226628711640995,1.6143110954580295,1.5588215616487855,1.558149404142779,1.5224601566370304,1.5091349418487399,1.4793333335503387,1.4665545189620772,1.4373867357491428,1.4155686459869208,1.4035924268795188
24-2801675,,,,,,,,,,,,,,,,,,,,,,,,0,0.9956860080906648,0.9833075947618868,1.0025606942021386,1.1738325563231073,1.3699489239401834,1.2794243033490074,1.2342809365958634,1.1982404931661792,1.1802904256349027,1.160710255059815,1.1518001281860581,1.1354598995814429,1.1766818917176094,1.2833331812944881,1.2629024428591529,1.243341054588652,1.3522558419126396,1.4355628828881597,1.3988282652822426,1.405957310385428,1.3895456924441714,1.380256731010554,1.3591286744503208,1.349992548109991,1.3289947707789318,1.3135438244903317,1.3046545200342636
25-2801693,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9748265064319568,1.0052063093671972,0.998322963854612,1.0060293136764742,1.0031493066442227,1.0020005715918834,1.0037493580535926,1.0024797718249228,1.0010606079932607,1.0009544020217163,1.0005747628177086,1.0191600496830768,1.1148293841903223,1.106853942269206,1.0992269808565858,1.198839064463843,1.2748572234552176,1.253283926082077,1.2666504741157414,1.266200652615556,1.2603383424955221,1.246634169484464,1.2406393839838152,1.22708853392003,1.216689438347891,1.2108508616748692
26-2801721,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0441329573798936,1.0107101064986843,1.0175909280141624,1.010797028546226,1.0080381060195063,1.0090144918269457,1.007058522639685,1.0049205489346336,1.0045717613614393,1.0037390162011035,1.0039951365262685,1.0044610153506268,1.0037226518224902,1.0031535111082266,1.1004215796920545,1.1749230599562641,1.1614513765537178,1.14941985935858,1.1312845590917298,1.1287895822024803,1.122440131893098,1.1195828468316922,1.1133432818445372,1.1082743194907148,1.1053837338340287
27-2801736,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9873446511865931,1.0067931620575594,1.0018964206869097,1.0004663653870438,1.003198471342613,1.0015566660229176,0.9998332864964526,0.9997789619752196,0.9994535244080449,0.9999997301392617,1.0008332670141051,1.000288662653342,0.9999269993999863,1.1049234850477467,1.1855142235694702,1.1701343098010917,1.1566346940580292,1.1364418722853709,1.1336785687500361,1.1267194806491705,1.123606101528389,1.1168186864369973,1.1113501466608127,1.1082441490076933
28-2801185,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.017751171940942,1.003833957208991,1.0012096943742743,1.004573459396111,1.0023143456843182,1.0000874397720882,1.0000015853375304,0.9995861563023016,1.0002123107576228,1.0011495139836655,1.0005053541354203,1.0000804652090056,1.118469400952688,1.2096741641120343,1.1901754470896393,1.1735814728152394,1.1490214212438408,1.1456823781147967,1.1374413572034958,1.1337929539878466,1.1258480714905965,1.119388996220029,1.1159899192837754
29-2801687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9925479518975455,0.9937308529163453,1.0007306913854894,0.9985495248585471,0.9965748437688803,0.9968046067542908,0.9968644195071317,0.9977991888438884,0.9991051766076919,0.9985713703313281,0.9982793603169303,1.1289364346006252,1.2299303866724856,1.206460429208805,1.1869870418691133,1.1585109896289116,1.1546709132998523,1.1453291644858834,1.14122698520924,1.1323127424287822,1.12532178024469,1.1214003173892555
30-2801184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9952193752007412,1.0053253626307104,1.0011305464035853,0.997883215623976,0.9980200520089588,0.9978427652694755,0.9988722346405974,1.0002790376368982,0.9995380441118874,0.9991033325936787,1.148988100913762,1.2654566345092995,1.2346647032333904,1.2100660464011896,1.1747572735484133,1.1700532086204678,1.1588458958977608,1.1539823523630865,1.143443224991146,1.1351345141695273,1.1307905009933994
31-2801659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0134424936305393,1.004193013386288,0.9988082092537528,0.9988402156017431,0.9984178485766456,0.99957839860281,1.0011168037875515,1.0001680588965114,0.999602954266277,1.1692896456376265,1.3018607763002676,1.2626344715321114,1.2323986837538072,1.1898727444443302,1.1842835923279267,1.1711965227503276,1.16557638168833,1.1532319779511777,1.1440168215886042,1.1389234664498866
32-2801612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9873860541516386,0.9876633213560282,0.9904613468622273,0.9927779747437196,0.9951802779001027,0.9979160761108353,0.9972220027226361,0.9969620508638787,1.1999463177319243,1.3599828312608542,1.3050422881691093,1.2649474155611147,1.2105319001004347,1.2035483141961418,1.1875590994852763,1.1807918531388308,1.166269537615944,1.155222895812154,1.1493003304624376
33-2801582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9878633720930233,0.9918806903111835,0.9941818710005406,0.9968291407618914,0.9996718517958685,0.9985904986131368,0.9980854330599471,1.2257508795907206,1.4064596814762447,1.3378672942713723,1.2896778277744105,1.2259023187997407,1.2178505031511189,1.1996771038031067,1.1920571913274296,1.1755294481690748,1.1637663924955972,1.1570205677455871
34-2801516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9990125245628312,0.9977494539348256,1.000548460484176,1.003220979886938,1.001153250805005,1.0000716732222326,1.2738741530313886,1.4939550677465925,1.3963745495170319,1.3321998295609383,1.2510257557019864,1.2410701914152265,1.2190768964522347,1.2099893441562604,1.1907048882661089,1.1767462668281234,1.1689903719682222
35-2801189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9971603795417726,1.001016810664407,1.0040786936044508,1.00148613175183,1.0002018085952171,1.3092229747624267,1.5600066221876399,1.4376799872490496,1.3609213790743435,1.2669554842085058,1.255666243470658,1.2310479468232278,1.2209691043842972,1.199688429763213,1.1844542293643865,1.176289184886773
36-2801440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008300187945277,1.009448586933287,1.0036498040241608,1.0012888336676133,1.4280383367888845,1.7856202602101165,1.5640248536585204,1.4434008500813351,1.3092542575085122,1.2940521916514116,1.2619301609613374,1.249080212557595,1.2219969015681869,1.203655842493463,1.1937959458414138
37-2801421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0102498574290881,1.001974517077841,0.99965178427372,1.5340222205299863,1.9950481932676625,1.6635281724917026,1.502764012379913,1.3364990531329706,1.3184363063608415,1.2809948960734099,1.266234083689797,1.235427705243356,1.2145643918159852,1.2036317130914702
38-2801160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9931409411266827,0.9943150764847123,1.8310664969421924,2.614530058816985,1.8890451656100444,1.622481195371693,1.385139869281046,1.3613800084309582,1.313684445406705,1.2953441997572395,1.2577192011609861,1.232874177788904,1.2200359535702765
39-2801367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953658777521456,1.022303672875847,1.5549896071288924,1.3430608749917707,1.2491082553768273,1.1623972648917409,1.1537826184566051,1.1349087805027367,1.1273792964723701,1.112548781060601,1.1019171440008886,1.0963043212974057
40-2801338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0158492039562461,0.9962697066189723,1.0001657201718954,1.0586899710915945,1.0402293317791294,1.0390725329601957,1.0345851150256673,1.0325494318138113,1.0290615489684805,1.0262432381101638,1.024233605308937
41-2801333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9709781314538706,0.9916119075058801,0.9903751601656783,0.9981701113500301,0.9998601551811341,1.0004792986449247,1.000341618006035,1.000949310002706,1.000691006681374,1.000231639493467
42-2801330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0066914758343928,0.9977154275690262,1.0032465346162944,1.004798698657991,1.0046902532682085,1.004235417231989,1.0046733443748368,1.003658234502555,1.0029725441963302
43-2801287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9880762976641169,1.0020640371734777,1.004220614957067,1.0042045453258481,1.0036910082549915,1.0038815225557942,1.0028078876283886,1.0020818621107612
44-2801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0086291646479426,1.0106370160590863,1.0089140892213708,1.0077523774891708,1.0076076997320564,1.0053531702793854,1.004303133908568
45-2801075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0021930803215668,1.0035518063197126,1.0022659599549426,1.0032177938353843,1.0013858293987263,1.0002935596018854
46-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0041423512669747,1.002289408374633,1.0033853772970156,1.001289626927165,1.0000972023574546
47-2801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9982823607996564,1.00292525593894,1.0001929584990796,0.9988214450041011
48-2801027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047405079082303,1.000606032473025,0.9989134873187576
49-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9954886350524977,0.994394280394443
50-2806686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9925570809423498
51-2806687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
