순번_정류장ID,1-2806263,2-2806259,3-2806253,4-2800492,5-2800477,6-2805048,7-2800456,8-2800451,9-2800454,10-2800461,11-2800463,12-2800466,13-2800353,14-2800467,15-2800436,16-2800401,17-2800901,18-2807489,19-2807492,20-2807529,21-2807537,22-2807540,23-2807523,24-2807538,25-2807562,26-2807513,27-2807519,28-2803390,29-2803570,30-2803568,31-2805046,32-2805648,33-2803394,34-2803396,35-2803397,36-2803400,37-2803403
11-2800463,,,,,,,,,,,0,0.9946468499654126,1.3772283481048166,1.3876294361809012,1.1646220183567941,1.089931377140343,1.0635920689795806,1.0367575470037909,1.0296139064861236,1.0253422082870647,1.0243009269636778,1.0233809079557308,1.0214374564504525,1.0227311328757098,1.0215153767771956,1.0198065155579596,1.018967110763878,1.0187866666191538,1.0185583154929219,1.0182773400304035,1.0175282680895148,1.017294994312647,1.0172896685946966,1.0162014865973634,1.0164593319681137,1.0164606850904487,1.016205320416329
12-2800466,,,,,,,,,,,,0,1.6483684197267547,1.5462209871882484,1.1862694139492966,1.0958895545880984,1.0663779270266538,1.0374592848705155,1.0301085898709885,1.0256611547425418,1.0246687899252278,1.0236433467773036,1.021699113560215,1.0229531344815548,1.0217138993877581,1.020003622169872,1.0191464754857038,1.018988092569714,1.0187260628692438,1.0184372022561308,1.0176529101725202,1.0174402696905085,1.0174335851569483,1.016334340349946,1.0165924076357873,1.0166403229790466,1.0163556854551918
13-2800353,,,,,,,,,,,,,0,1.0066482629880402,1.0114328670181272,1.0059222742010396,1.0059368348982156,1.010114178873938,1.0080608084064513,1.0067508008678072,1.006779160615013,1.0065260632823974,1.005473863254695,1.0080392772133429,1.00748210024931,1.0067668801958711,1.0065265738398064,1.00665264083486,1.006661081949645,1.0067838493445438,1.006202912175756,1.0062321750740264,1.0063026600884908,1.0053442081898916,1.0057861170212612,1.0059353005333882,1.0058932634565545
14-2800467,,,,,,,,,,,,,,0,1.0128257085225336,1.0058345646951738,1.00588264797329,1.0102262621164801,1.0080458426713497,1.0067093658924149,1.0068229804256317,1.0065236110691902,1.0054146800640706,1.0080289222730907,1.007430472153969,1.0067384325892481,1.006524817391369,1.0066807477203485,1.0066612312302217,1.0067856577036522,1.0061710283428122,1.0062013525861775,1.0062729905070709,1.005302966570519,1.0057264003346302,1.005902326166504,1.0058367302506248
15-2800436,,,,,,,,,,,,,,,0,1.0004661968501911,1.003217680785753,1.0098287597597557,1.0075817265415934,1.0062107437673284,1.0063198601377124,1.0060650415841952,1.0049055622129581,1.0077278825782374,1.0071434392597318,1.0063713067582307,1.0061961055281892,1.0063384078342943,1.0062971917742192,1.0064678228411796,1.0058030801812792,1.0058697480582683,1.0059742588685774,1.00496489154172,1.0054378063022633,1.005624950623501,1.005562599169687
16-2800401,,,,,,,,,,,,,,,,0,1.0059646757515046,1.011831479204292,1.0086452405133641,1.0069035177717862,1.0069773538416746,1.00665822970092,1.0053377243396227,1.0084329269525243,1.0077562125751083,1.0068684633791132,1.0066511035440384,1.0067607905405194,1.006736732724325,1.0068738329022577,1.0062119257649391,1.0062448610582035,1.0063526829941827,1.005297040966275,1.0057140975175072,1.005936912639138,1.0058633188554982
17-2800901,,,,,,,,,,,,,,,,,0,1.0134311285004092,1.009151624597378,1.006982546467928,1.0071732556629918,1.0066948651897794,1.0053115779191932,1.008610255549793,1.0079375609343946,1.0069894563213593,1.0067104178689783,1.0068620993604964,1.0067997863073612,1.0069773159059343,1.0062623569218883,1.006296417100916,1.0063813573332703,1.0052187199092222,1.0056669172894022,1.0059060770704886,1.0058845187244227
18-2807489,,,,,,,,,,,,,,,,,,0,0.9997513266547493,0.9994206997180587,1.0007930357883603,1.0008183894444709,0.9988944670566202,1.0056082422988277,1.0046941623081547,1.0037041583971653,1.0035926494575633,1.0039388487865535,1.0040598252418473,1.0043706518923958,1.003455705048195,1.003602848612976,1.0037603663452583,1.002273807907289,1.0029900208891165,1.00332382029793,1.0033053512819476
19-2807492,,,,,,,,,,,,,,,,,,,0,0.9987426306133033,1.001444987825099,1.0013623320209692,0.998297214480274,1.007892035677182,1.0063571230463575,1.004785361761163,1.0045219379570929,1.0049060955640734,1.0050087203907625,1.0053231779506864,1.0041808293999865,1.0043264072790785,1.004501851911214,1.0026618730189336,1.0035478858311209,1.0039302880296164,1.0038849349720915
20-2807529,,,,,,,,,,,,,,,,,,,,0,1.007959147414493,1.0048545430584828,0.997914408553715,1.0128020680952052,1.0096804302765205,1.0068037764608266,1.0061700057783336,1.006550711648579,1.0065798795113925,1.0068361181532657,1.0053744705394732,1.0054885908765363,1.0056742334027498,1.0034344039623977,1.0045196510615326,1.0048929163700655,1.0047953606286633
21-2807537,,,,,,,,,,,,,,,,,,,,,0,0.9975331306293386,0.9908006614974182,1.013370556933709,1.009431607990556,1.0061614917534474,1.0055494679651955,1.0060222567689638,1.006090360517137,1.0064184693066869,1.0048316379821185,1.004987271706192,1.005267359761764,1.0028425720534546,1.0039812841942577,1.004460011978805,1.0043200578592848
22-2807540,,,,,,,,,,,,,,,,,,,,,,0,0.985320856863497,1.0181571602832906,1.0120295340776064,1.007455496388467,1.0065279885985934,1.0069750963155568,1.006979587567444,1.007249106050578,1.005476958775746,1.0056059040102736,1.0058218939358592,1.00325578493849,1.004463783959855,1.004962420550482,1.0047862366764597
23-2807523,,,,,,,,,,,,,,,,,,,,,,,0,1.0060206642748255,1.002323055595343,1.000464100067491,1.0008992911404364,1.0019340820657743,1.0023650497068348,1.0031872064619045,1.0014572108162565,1.0018730030922078,1.002296008641972,0.9994694404545852,1.0010242094881725,1.0016837492033182,1.0017459864573606
24-2807538,,,,,,,,,,,,,,,,,,,,,,,,0,0.996084131023007,0.9969157947275096,0.9986496482357682,1.0003684998161382,1.0011230971768812,1.0023644486127719,1.0002337821508849,1.0008550200106305,1.0014140894151569,0.9980871327394646,0.9998718165692514,1.0007957135835968,1.0009307158807195
25-2807562,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9974222415757631,0.999552670142958,1.0016268466446514,1.0023934990311905,1.0036698666095993,1.001017644948211,1.0016671439854514,1.0022841448010318,0.9982902313155231,1.0004200228919897,1.0014464760429234,1.001548349500385
26-2807513,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0024708000248619,1.0055453281008426,1.0059055025471486,1.0069073208280848,1.0026348711935418,1.0033139758293137,1.003911542044542,0.9987238221414326,1.001354532010229,1.002504432515862,1.0025300667169845
27-2807519,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012090283830338,1.009564468894063,1.009607349393242,1.0027150941165712,1.0036472054392582,1.004437246235748,0.9974967525943765,1.0011938170261536,1.0026693926785881,1.0026812031798533
28-2803390,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0070343326503686,1.008613324702514,0.9999192852217755,1.0017223973645992,1.003105995681847,0.9948435771031432,0.9994426476208352,1.0012862246357377,1.0014880333979461
29-2803570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0088478396437248,0.9963902710387241,0.9997990812173887,1.0014492538130306,0.9916056900217118,0.9975283501168005,0.9998814344758483,1.000507948611739
30-2803568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9731656641735346,0.9919708432413127,0.9966959213671892,0.9829905100058557,0.9929687069829756,0.9967621897590887,0.9979605551181598
31-2805046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0075768083370749,1.010330581903591,0.9863554775893679,0.998884989761794,1.0022599476832115,1.002648653005569
32-2805648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0139411278185295,0.9667030959839944,0.9933390729675781,0.999995996853527,1.0008472584394776
33-2803394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9350239130039459,0.9867011913279502,0.9968404510625816,0.9989279892584284
34-2803396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.034480033760439,1.028322191906675,1.0168027858655775
35-2803397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0207701427908653,1.0091347012897978
36-2803400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0027669634494507
37-2803403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
