순번_정류장ID,69-2806759,70-2806767,71-2807087,72-2806757,73-2803768,74-2803666,75-2804907,76-2803796,77-2802358,78-2804867,79-2802347,80-2803527,81-2806216,82-2806694,83-2805397,84-2805059,85-2805587,86-2804865,87-2806094,88-2805553,89-2805205,90-2805308,91-2804420,92-2806239,93-2802371,94-2802441,95-2802955,96-2802945,97-2802936,98-2802918,99-2802864,100-2802824,101-2802618,102-2802176,103-2802169,104-2802154,105-2801846,106-2802103,107-2802052,108-2801847,109-2801990,110-2801996,111-2802015,112-2802035,113-2802609,114-2802689,115-2802699,116-2802710,117-2802716,118-2802722,119-2802707,120-2802715,121-2802729,122-2805440,123-2802632,124-2803129,125-2803120,126-2805594,127-2803099,128-2803071,129-2803082,130-2803079,131-2803068,132-2803630,133-2805651,134-2800372,135-2807637,136-2805746,137-2805747,138-2806935,139-2806814
79-2802347,,,,,,,,,,,0,0.9985718067504964,0.9900082180523215,1.01351068786019,1.013448588027669,1.0110859122083067,1.0113042741369067,1.0096836624443934,1.009411387963901,1.0734740494146289,1.227811750530702,1.667139870305863,2.2841935010894407,1.7839361104684217,1.4572458115086,1.417368723534361,1.3182502447608306,1.3141165302159028,1.3091757505182302,1.2937800578182057,1.2668576962289813,1.260589546638777,1.257072441295515,1.2558422319161349,1.2473716053549644,1.2356167945059677,1.2286287605634063,1.2228979727544005,1.2135378431754358,1.2089867681711075,1.2154350859841496,1.3316014588397194,1.3827632574091988,1.3973930224839357,1.4757218614948322,1.638054400370221,1.7403853346809168,1.748985790142485,1.7302216376131296,1.771932829135902,1.7242142185856502,1.7108194898515126,1.746709463775366,1.793255018167086,1.8243369835464156,1.8528179486464753,1.8331952817987383,1.8187657608808725,1.7973682344083968,1.7698994699563002,1.7515366923514046,1.738888883364626,1.77147369933474,1.7664422335054997,1.7498513715435442,1.7048457511579098,1.6684909550249896,1.6548893547689913,1.6356340784903463,1.6217525825180727,1.596283164697689
80-2803527,,,,,,,,,,,,0,0.9743299568652158,0.9912947928442122,0.9983048007012841,0.9971896025834578,0.9997717532077878,0.9997619398146262,1.0002973176796501,1.0717232722265726,1.2849761778602988,1.959108175741172,3.0199173448226744,1.9907904866330273,1.511719356617527,1.4606136669596652,1.3391084984555925,1.3340180035237719,1.3282360148045371,1.3103209970591623,1.2798358737883968,1.2723877627584952,1.268186525323377,1.2666083759904947,1.2571016383253568,1.2441098621609166,1.236439236383323,1.2301135558003053,1.2197458885639774,1.2149861608560146,1.2215097920770253,1.3451019359710767,1.3998204516762518,1.4153231572893836,1.4992226132301132,1.6747931175991049,1.7854948667137365,1.7935022929495033,1.7722830278543695,1.8167668496826894,1.763228526432252,1.7481942486389668,1.7864794229297862,1.8366893127267658,1.870147508024408,1.9005027690195597,1.8782697524807068,1.861985321383659,1.8383102038905021,1.8075807782834235,1.7873983288531128,1.7734961621109606,1.8080824640257942,1.8021588248902407,1.7839429780501022,1.7345105270165406,1.6947074683333458,1.6800357120002247,1.6590540175732025,1.6436852657288348,1.616834700799096
81-2806216,,,,,,,,,,,,,0,1.013915748191223,1.0134850943091556,1.0074082824955457,1.0087417772097445,1.006927440271598,1.0064878876197443,1.0947715657252282,1.3736785170581804,2.361740463177777,4.269946812477441,2.222419580630109,1.5679376383853936,1.5064266258477994,1.3623370149332052,1.356708522446892,1.3501258196123702,1.329832007803864,1.2956941326558125,1.2872211978326225,1.2824238488057644,1.280427668922319,1.26991834307225,1.25577843767954,1.2474295998676126,1.2403947301760292,1.2292732224114076,1.2240939278893337,1.230598641486559,1.3595022096395393,1.4167612995339356,1.4324229414633456,1.5205175454792332,1.7057106484150564,1.8228395474931385,1.8298167570083665,1.8068696530732136,1.8535671248964172,1.7951698863924577,1.7788577982127074,1.818167300293016,1.8706035451504754,1.905576317633876,1.9371860716200564,1.9134791214269133,1.8957365354736655,1.8698977515489865,1.8368461182305764,1.8153634804917014,1.8007223211954182,1.8366271380874228,1.829852499479092,1.8101842175471088,1.7577624742535962,1.7153683171373033,1.6997098304937597,1.6776541202951103,1.6616243743171664,1.6330066893863502
82-2806694,,,,,,,,,,,,,,0,1.0131615108757583,1.0045561056953298,1.0071601413287325,1.0053178187915632,1.0052643608558334,1.1085475523974366,1.4404982681347682,2.7461818761588095,4.124209482921705,2.1337155939883576,1.5221970927536457,1.4647541837734197,1.33346205191095,1.3281272301327283,1.322072276722534,1.303337114682054,1.271852031652773,1.264237793258567,1.2601129840140917,1.258795446522602,1.2489942720848142,1.2357513967700304,1.2280782354393693,1.2218439577808062,1.211413712828396,1.206666297315203,1.2134822552588158,1.341948321687005,1.398946351417456,1.4149824622991782,1.5025649224913753,1.686857137216626,1.8037520337648336,1.8115600190497967,1.788663962407553,1.8354565957889097,1.7784839955946017,1.7621412485230703,1.8018108568024775,1.854643963105199,1.8894604322194222,1.9211509595586498,1.8974323177242776,1.8802939002245673,1.854983766621722,1.8224180724279337,1.801093002475083,1.7865504594141297,1.8224060491608407,1.816014972727416,1.7967959325882623,1.7448660684943238,1.7031073437266668,1.6878021161385102,1.6661811782505238,1.650295027140758,1.6222082083283635
83-2805397,,,,,,,,,,,,,,,0,0.9874404234426268,1.0006257077151164,1.0002971317779434,1.0020634518588207,1.1285734355760058,1.4003673221523893,3.0810373452350546,2.552619614374928,1.697129596239847,1.3477359632575394,1.3111473867499492,1.2321713519469633,1.228839860283188,1.2248873198517745,1.2117137846768256,1.1906205962464462,1.1855225175528943,1.1846076229591762,1.1850873974505929,1.178389274503784,1.1687430226696305,1.163984373073029,1.1596521687654469,1.152241267082098,1.1489514170136041,1.1567513660304243,1.2796097579442942,1.3336381263153816,1.3499411052695254,1.433023663838643,1.6071132053250288,1.7169889772138418,1.7272628652033803,1.7074591880064667,1.7527296703269628,1.7024300072210494,1.6884284295890704,1.7294688844973753,1.7793372033982588,1.8132452456106816,1.844058333231973,1.8230886978971468,1.8075409414713308,1.784814770435787,1.7553509708396806,1.7364805892572412,1.7233850190232294,1.757984581975879,1.7529757299165658,1.7354555594483658,1.688899446606496,1.6507730903728026,1.6368672800431525,1.6168497615627955,1.6026592210514568,1.5770379772568468
84-2805059,,,,,,,,,,,,,,,,0,1.0131632885447506,1.0061603078624235,1.0056903940728628,1.1620442632895516,1.4862759043531577,2.0269635715273258,1.896649913114887,1.4483530574626666,1.2357996879679787,1.2114820380856062,1.1643819621830482,1.162309389708252,1.1596822916224303,1.150037983788196,1.1354496241302143,1.1323439019435098,1.1330291493187252,1.134669386618057,1.1302113607822628,1.1227166015333427,1.1198743626083607,1.1168793184937478,1.1115677974225011,1.1094148732223386,1.1175066343461564,1.2366415806468352,1.288624570789974,1.305076497959615,1.3849578284732997,1.5518620731160595,1.6572151482559472,1.6689122425670875,1.6510573065577976,1.6952389298601875,1.6499940578553505,1.637181221676967,1.74440719339987,1.7957389878772922,1.830253196403357,1.861716843291788,1.8396880816664718,1.8235290656943766,1.7999255815878783,1.7694911039713124,1.7499226547031337,1.7364717092797506,1.7716682786024067,1.766188941843264,1.7483176338274566,1.6999202779712144,1.6606068060203114,1.6463992067288553,1.626131503583069,1.6111946347437702,1.5848710577305698
85-2805587,,,,,,,,,,,,,,,,,0,0.9955198969283475,1.001441717988402,1.2096825135365081,1.657787657613439,1.3847282002860273,1.4207124056747502,1.2291604644843097,1.1702505972585815,1.152389481990699,1.123154776019829,1.1217970907562085,1.1197628279682261,1.1121085594710365,1.101351581060023,1.0993692139342384,1.1011895406182697,1.1032955791318884,1.100312576757769,1.0941329821311407,1.0924290283698923,1.0902232558015876,1.086086207775365,1.084550405538972,1.0930034875827845,1.210529944381551,1.2617692324378564,1.2784161571896135,1.3567250318727513,1.5209196879101294,1.6242455560105171,1.637044362698617,1.6201173691199886,1.6639884424670957,1.6208441950595125,1.6299038474918248,1.7595313963436972,1.8124297165444796,1.847597459000182,1.8799489554980335,1.8567814785870642,1.8403158805084803,1.8155882354847748,1.7841030327692056,1.7636308073383669,1.7499478528528858,1.785638490090438,1.779511156896578,1.7612679611758773,1.7111964167353166,1.6704992934988625,1.6559731005292315,1.6349924646016643,1.619830815895866,1.5926652776010848
86-2804865,,,,,,,,,,,,,,,,,,0,0.9999196497767041,1.3276685738023752,2.0943008241987884,1.5046993487059865,1.306091402734053,1.163020029019839,1.1780312487996003,1.1585061011216027,1.126397491482265,1.1247700161081204,1.1227749689717978,1.1148808975017928,1.1036701261414759,1.1011664632487643,1.1030996016731907,1.1054669534648571,1.1020822898141305,1.0955625637622528,1.0938712674770863,1.0914684463981374,1.0871882448729908,1.0855936473358765,1.0943002375457698,1.2143899786499626,1.2667224892053006,1.2837970244598154,1.3641826126472403,1.5330227562663454,1.6394608038147505,1.651928550412929,1.6340352990987819,1.679322226523167,1.634198918688766,1.6432000817619545,1.7766781702480214,1.8309739647699808,1.8672647571474228,1.900217850224137,1.8761401887283649,1.8585664489036788,1.8329387523796936,1.800089601568181,1.7787711947634937,1.7640415909953386,1.8010637136788366,1.7946866616849126,1.775393078205515,1.7234559552706274,1.6818471577067675,1.6664635421779583,1.6448103626137285,1.6290482708077578,1.601174849045987
87-2806094,,,,,,,,,,,,,,,,,,,0,1.0037944197037172,1.0076263554063396,1.0018493770856791,1.0001395088198413,1.0001911643822523,1.1962126964891906,1.1732199965541088,1.1342013967743816,1.1325068420414075,1.130240230805706,1.1213466605515876,1.1088848242771963,1.1062366734375177,1.1079384663258667,1.1101651859317174,1.1065633028989432,1.099685565234905,1.0976401289130686,1.0951408190104128,1.0904285666439149,1.0887967307202426,1.0976589122961686,1.2223300473381367,1.276967942928807,1.2945753068192862,1.37835040955821,1.5551190140777231,1.6673349138399465,1.6794267102686353,1.6602073313792032,1.7072528635052209,1.658147773906821,1.66745909280458,1.8075451796383764,1.8646664545190037,1.9026327033409929,1.9369782721125788,1.9108862948033316,1.8921199520026688,1.8645070061176692,1.8289723341211372,1.8061060388155972,1.7905966057774398,1.8288730746901876,1.8219167741941213,1.8010820413883075,1.7458720994240666,1.701454368257019,1.6854284926444696,1.6625580665279078,1.6457901065441398,1.6164508525747994
88-2805553,,,,,,,,,,,,,,,,,,,,0,1.0112277850253428,1.0012821489744466,1.0004620148730814,1.0003552751633054,1.1604668115714007,1.1408986858616552,1.1121395869395616,1.1110239116331857,1.1089998847606386,1.1011809336255078,1.09067423312474,1.08885694215944,1.0912144203766787,1.0937294314196864,1.0909202054794522,1.0846121712495254,1.0833052679235171,1.081228101182331,1.077138479471959,1.0758360082484288,1.0848472947830767,1.2095348874157645,1.263924837557621,1.2818573932165132,1.3654716564580553,1.541976676967745,1.6538848764448115,1.666825448324034,1.6477072615190564,1.6948991586184778,1.6466397936438564,1.655913817103766,1.7959079736595736,1.8528163798376214,1.8910580803713415,1.9255210746309346,1.899465540627169,1.8808623091975878,1.8533131535980802,1.8184790284918353,1.795992915560507,1.78049051070971,1.8187831033711324,1.8118326940486977,1.7913669046048115,1.7365427511688545,1.692824500385472,1.6768306984723227,1.6540657920216748,1.6374828056740631,1.608450863552842
89-2805205,,,,,,,,,,,,,,,,,,,,,0,0.9968149885152373,0.9982698397153397,0.9993590318001511,1.0571290607849504,1.0494279533939943,1.0501328208896175,1.0500057791541466,1.0493834714329462,1.0448330794726546,1.0404606609755678,1.0400695668631643,1.0441529897340807,1.047988121980383,1.0468583325836343,1.0427654727438873,1.0430960901118025,1.0422447894818245,1.0400851679025722,1.0396265408741152,1.0491867458673731,1.170247336193556,1.2227014067830977,1.2405057746807306,1.3211990522583432,1.4911202449851995,1.5983473528429,1.6126082369837933,1.5955270515715423,1.6413049153008978,1.5978981718211018,1.6073917962838207,1.7421683300914208,1.7970986891491147,1.83408337877954,1.8677995089490198,1.8440693198456446,1.826723881964325,1.801641328702406,1.769370842431132,1.7484391565768078,1.734361203007014,1.7713692504895768,1.7655678920236066,1.7465248243517593,1.6956367259984313,1.6549492122561145,1.6399225251379457,1.6188884601640623,1.6034414565388253,1.5762848535417626
90-2805308,,,,,,,,,,,,,,,,,,,,,,0,0.9994764616771938,1.0000110729436313,1.0046035885319125,1.0020278828510805,1.0185084821262853,1.0188099245212094,1.0189472390261347,1.0157177787079736,1.0146154076338891,1.0147582705612164,1.0200167858160956,1.0245365821096868,1.0242414908961976,1.0210913338043903,1.0223412173471802,1.0220975612675278,1.020720907968294,1.0207439526041133,1.0309043103709634,1.1536501514693365,1.2067724377895097,1.2252316686391507,1.3070731169440186,1.4798118604836328,1.589090948777053,1.60397959209489,1.5865893927701216,1.6335395871137297,1.5897660284026922,1.5776444288941234,1.631785541100242,1.6823922833354752,1.717074542598271,1.74926942621378,1.7297089889978288,1.7153872279288411,1.6942793600774197,1.6673072356015222,1.6499465338855916,1.6380990286514907,1.6731116262638805,1.669122453039302,1.6535117674051898,1.6103627010678931,1.5757714417816808,1.562946761311085,1.5448177331536947,1.531786543853828,1.5084547300529612
91-2804420,,,,,,,,,,,,,,,,,,,,,,,0,1.000250170712577,1.0054030588765737,1.0026485524998516,1.0201876873039801,1.0206560374137224,1.0205935635392689,1.0171739486860747,1.0156838516789102,1.0158007360448764,1.0213623665055873,1.026005455098322,1.0258762274809063,1.0224635677065461,1.0237220612697013,1.0234214353403779,1.0219102633908514,1.0219028207318623,1.032539885768214,1.1616210281911068,1.217732579976532,1.2370233125762293,1.3237227588379183,1.5076151888046008,1.624998703716968,1.6393362915935483,1.6202736449530803,1.6698113731265536,1.621079392502058,1.6071220939479092,1.6499762841136638,1.7031376582492619,1.739629188442364,1.773261208625828,1.752188776582657,1.7366521204830077,1.7140586780372398,1.6853810345972198,1.6667236889297656,1.6543726086836987,1.6905668386487156,1.6864035253087828,1.6694859206791326,1.6239252499359222,1.5873339839403426,1.5739682944135203,1.5549468203739671,1.5411701173953576,1.516880278484117
92-2806239,,,,,,,,,,,,,,,,,,,,,,,,0,1.0081629247102637,1.0033103448275862,1.025087596539986,1.0253255567311148,1.025336901261915,1.020845465760624,1.0184062435098973,1.0185999626596878,1.0249859040005134,1.0302914070096323,1.029777828690621,1.0256396336535325,1.0269150549138588,1.0265827668194674,1.0247041530537837,1.0246120511992158,1.0363865656120381,1.18222953003991,1.2465119309286394,1.2676592958025215,1.3676719588988329,1.5826233520291695,1.7223936442485328,1.7354896773855653,1.7101836112718574,1.7674405683659324,1.703919090542568,1.6863714332672095,1.6985429979767532,1.758339037078556,1.7993669939388985,1.836760727555533,1.8112601089376958,1.7928200288935896,1.7663095011013343,1.7325216913902086,1.710726712528361,1.69607101851884,1.7362311354789048,1.7306119492316914,1.7110785171450273,1.6587097489293006,1.6168765326529726,1.6019258610330553,1.5805802057950704,1.565131877256538,1.5382117991230346
