순번_정류장ID,34-2803478,35-2806276,36-2805175,37-2805166,38-2805164,39-2805167,40-2805162,41-2805160,42-2805158,43-2803416,44-2807467,45-2807468,46-2800136,47-2800184,48-2800188,49-2800194,50-2800195,51-2800198,52-2801423,53-2801475,54-2806782,55-2801960,56-2802037,57-2801834,58-2802092,59-2802106,60-2802724,61-2802751,62-2802819,63-2802912,64-2802949,65-2802963
34-2803478,0,1.0164091921701126,1.010291609014282,1.0020029275141398,1.0062608146238845,1.0048512623226151,1.0066044213019145,1.0060697585409282,1.0044734783270537,1.0054297179053602,1.002973556883357,1.0030164178712577,1.0081428895898976,1.0078089729215607,1.0080173645268498,1.0223753275775707,1.0221826859658187,1.041151644995,1.0384865115537303,1.0424615836282822,1.0454985750211057,1.0501282184683554,1.049120321282854,1.0481477371268713,1.0493768800073857,1.0483867821646675,1.0733091621309172,1.0711865795116795,1.068287849645588,1.0673042919766547,1.066747486723721,1.0649792565749319
35-2806276,,0,1.0016534776700583,0.9938957520287753,1.0011130804783075,1.0002924951569023,1.0032481749205004,1.0030934181057893,1.001744841742578,1.0037683455104212,1.0018541879600615,1.002334690460837,1.0077561816438192,1.007335365612752,1.0076138809718134,1.0224897154669499,1.0221916178806616,1.041866417075565,1.0390154501596887,1.0431869186871183,1.0461522634197875,1.050900837969804,1.04988634926796,1.0489414186969221,1.0501504208598238,1.0490895474089799,1.074604702986843,1.0723245882407657,1.069384983769498,1.0683537303977602,1.0677761370426229,1.0659159276561385
36-2805175,,,0,0.9843194647710642,0.9998558931597004,0.9989762729490483,1.003427747448938,1.0031884509758622,1.0014793495931213,1.0039136355687643,1.0018694206166228,1.0023102882426915,1.0079455565590267,1.0075445735193815,1.007777882979132,1.0233040548039067,1.0230781826132664,1.0435409917807552,1.0405828822264842,1.0446403470334953,1.0478123813493847,1.0523985287539543,1.0512807122398433,1.0502718362537902,1.0514898878694188,1.0504102579230474,1.0766613895955597,1.0743535640527662,1.0711594668333786,1.0700573476144797,1.069514227272636,1.0674704895390885
37-2805166,,,,0,1.0179990208707685,1.0058773982872249,1.0103090621696393,1.0080781561476169,1.0044605630832302,1.005882994786196,1.0026343000799718,1.0028547770063758,1.0087304306034937,1.0083070277180282,1.008473351149415,1.0246430112729534,1.0243282247690277,1.045678198578948,1.042332068157317,1.0466266111087144,1.0497134680448865,1.0542828547196363,1.0530487989641055,1.052002360444412,1.0532189676818144,1.0520789514828552,1.0790476033320868,1.0765268445695275,1.0731684188874293,1.0720546802809834,1.0713817896746747,1.0693385206841142
38-2805164,,,,,0,0.9968827499989853,1.0075452632241158,1.0057244230804172,1.0023074698082473,1.0049335379418838,1.001999727018044,1.002431661676453,1.0085238560075158,1.0081078907711198,1.0082288240610093,1.0247727575829326,1.0243956928592597,1.0461499456835317,1.042755140878786,1.0471090107284722,1.0501275297810395,1.0547083916743727,1.0535651167602893,1.0524529704990804,1.0536385356183433,1.0524765710269102,1.0797840248696031,1.0772074503186562,1.0738180706424116,1.0727087150226906,1.0719889783701728,1.0699078513181008
39-2805167,,,,,,0,1.0098602873709999,1.0060415783742283,1.001569341876239,1.0049209040386604,1.0018501268530557,1.0023464445706083,1.0086941622298715,1.0081944862960568,1.0083723543326188,1.0253016220781412,1.024958430441704,1.0472216252568265,1.043703311398083,1.0481772445026636,1.051156026433085,1.0556927653250467,1.0544644085478883,1.0533080346392205,1.054534273233255,1.0532985787939162,1.0811103495090464,1.0784450090092066,1.0749531007497009,1.0737287144436098,1.0730225316367488,1.0708838297271681
40-2805162,,,,,,,0,0.9852587046654491,0.9911902430256413,1.0017342480218008,1.000550426763793,1.0015165155884445,1.0080644684620947,1.0076015090311334,1.0078042159023337,1.0253572287517347,1.0250029989680898,1.0478454724230173,1.0441798241536762,1.0487002682266253,1.0517680892864303,1.0563187275775427,1.0549685106963682,1.0538550570239376,1.0550928584769648,1.0537855452216405,1.0821137937710321,1.0793651475865973,1.0758122510536425,1.0745794310241468,1.073819145058559,1.0716250375959915
41-2805160,,,,,,,,0,0.9953584716468323,1.0045431488732537,1.001354055175949,1.0019949982769032,1.0087461711283383,1.008333876271899,1.0085181368423313,1.0264215384190996,1.0260327461078582,1.0496706936103604,1.045629859622535,1.0502730523310533,1.053375365454705,1.0577671363764571,1.0564353621755613,1.0551772030371873,1.0564102552552959,1.0551302142521695,1.0840038137852543,1.0811356664763763,1.0774107782155076,1.07607819619422,1.0753257627668802,1.073020827927928
42-2805158,,,,,,,,,0,1.0074840520778143,1.0019126197000936,1.002377180706695,1.0095370230097251,1.008903349133605,1.0090760442790578,1.0279800684551657,1.0274150472744272,1.0521010924774012,1.0476639840343633,1.052472824135557,1.0555063636111195,1.0597444553429332,1.0583631322462639,1.0569281074617816,1.0582388986444904,1.0568466542023442,1.0864939240270866,1.0834946075679643,1.0795739056553182,1.0781113789461456,1.077356466749294,1.0749749150620218
43-2803416,,,,,,,,,,0,0.9996259821869032,1.0012571232660927,1.0098648128150576,1.0091591011022711,1.0093509639578009,1.0313577046771676,1.0307504060692827,1.0593484006986984,1.053475078682687,1.0586004292666156,1.0616699246760493,1.0655321457240283,1.0637408339638734,1.0620790584100024,1.0632568067534478,1.0616650168856996,1.0942276621616938,1.0905920367408148,1.0860408734193296,1.0842979708165346,1.0834138108212472,1.080656402709056
44-2807467,,,,,,,,,,,0,1.0031291573424452,1.0197501845741235,1.016625487398166,1.0164193863219546,1.0534321366268515,1.0514212315101827,1.098472478972362,1.0827797677912234,1.08869257157078,1.0903783214389506,1.0895392154167705,1.0861821822796676,1.0830724652920236,1.0839307797628717,1.0813177790551767,1.1238589050148085,1.1175957333095043,1.1101606552299275,1.1070881383770448,1.1056188864398238,1.10129401929693
45-2807468,,,,,,,,,,,,0,1.1055003341349063,1.0447349912704917,1.038657915434522,1.1298093384416308,1.1168327490771883,1.2246232494334623,1.1541920918346753,1.1573867180254547,1.1485641133433993,1.1297774608336775,1.1225808346458557,1.1159098498266269,1.1157506459936137,1.1107537296221226,1.1690009764547002,1.1573725657847145,1.1445079688280348,1.1387997121824809,1.136344558068771,1.129329952105875
46-2800136,,,,,,,,,,,,,0,1.0031989974987825,1.0062751895991333,1.004557910790883,1.0054757409785926,1.0451959038173275,1.0318403911292116,1.0491303460692072,1.0583501692387514,1.0684892406253856,1.0647159638532389,1.0614184782636404,1.063776888451507,1.0607846491908937,1.1211688987786732,1.1127754642721106,1.1029403981719972,1.0992686934906954,1.0973842694757112,1.0921612460439996
47-2800184,,,,,,,,,,,,,,0,1.0137610021496641,1.007707160226529,1.0080322491462324,1.0080633773895034,1.0070254507227545,1.032591472633807,1.0431845989066593,1.078804339075945,1.073800933461604,1.0693202087644487,1.0715508152529403,1.0679434891072392,1.135460795533339,1.1249082749877912,1.1132005774717364,1.1085374923219324,1.10637324650634,1.1002176163238264
48-2800188,,,,,,,,,,,,,,,0,0.9995198621510774,1.0030525956007597,1.0047645869710795,1.0052972263785187,1.0349866450682084,1.045754758193845,1.082824176972851,1.0772238110422163,1.072338298180184,1.0746223474602423,1.0705848177930568,1.141540105395282,1.1299791467342097,1.1173144669641937,1.1122262431480865,1.1099027259162917,1.1033245811550003
49-2800194,,,,,,,,,,,,,,,,0,1.0090548909880581,1.0085367809029209,1.0067152170703924,1.0416719855683578,1.0523971130165033,1.0899926582416644,1.0834004319358592,1.0776653677082955,1.0796713883162345,1.075119272354181,1.1506754103748582,1.137624163061008,1.1235654785363023,1.1178461615110369,1.1152917726015106,1.1080280821031
50-2800195,,,,,,,,,,,,,,,,,0,1.006278130495693,1.00632004838331,1.0459522788378997,1.056648512545409,1.073283701230289,1.0678031871272984,1.0630658050189006,1.066149032264392,1.0621739056032622,1.1396660114741166,1.1273260865942258,1.113977096729687,1.1086555215091956,1.106332064129583,1.099537946496922
51-2800198,,,,,,,,,,,,,,,,,,0,1.0057716373690386,1.0541746744147424,1.0636262675230743,1.0527317366099787,1.048415496005956,1.0452565799266187,1.0551743574662982,1.0516121341034015,1.1437251065777003,1.1303034754583392,1.1161778580864044,1.1105893121227235,1.1078748469823056,1.1007383359312253
52-2801423,,,,,,,,,,,,,,,,,,,0,0.99630586343522,1.056630202513282,1.052156350920203,1.0468593937182944,1.0432262422636496,1.0511737221392266,1.0471112960367428,1.1587317529373167,1.1413488357003072,1.1232572343203742,1.1164936042342744,1.1134199961171896,1.1047263203312216
53-2801475,,,,,,,,,,,,,,,,,,,,0,1.061047599267883,1.045954392133549,1.0408784970735236,1.0373564091617578,1.0514090097316318,1.0469006446446334,1.1702227739650644,1.1496842142163,1.1292071600377402,1.121253797544434,1.1178301730667088,1.108530330761441
