순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2804682,17-2804680,18-2804679,19-2804676,20-2804674,21-2804742,22-2804671,23-2804154,24-2804156,25-2804157,26-2804159,27-2804670
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0019059177210767,1.0017797013166785,1.0017431066769293,1.0026303951215851,1.0532513138456319,1.212977125320958,1.1982210550009404,1.2337321060714945,1.3873377579724162,1.3610461781589445,1.3469993478465037,1.3217866805361376,1.3077950161783896,1.3000770345766444,1.279514280512344
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.002922812731782,1.0604061719936317,1.2442713705270094,1.2255582584289253,1.2658126685453788,1.4445373846865759,1.4105684970547792,1.3922076942718304,1.3605086303676568,1.3429782241853008,1.3333368044659406,1.308216163990792
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0025060899293186,1.0627710869860585,1.2565422781249864,1.2361174655060558,1.2782894663443576,1.4674597176038757,1.4301176204168808,1.40987929406618,1.3754206214708615,1.356404416608897,1.3459615613539255,1.318970015556857
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0020084552965693,1.065830658791278,1.2724222428749745,1.2496851786249397,1.2943048703823135,1.497105220186731,1.4551873262433255,1.4324170454950578,1.3942897216866736,1.373312964573246,1.3618179470634124,1.3323913702798862
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0014658673470094,1.0669961841460545,1.279764617304987,1.2558931548174004,1.3016865703350222,1.511103024470789,1.4669140785428345,1.4428959676459203,1.4029812132440305,1.3810569563697115,1.3690559747667195,1.3384670411415907
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.000936610757495,1.0698150648445708,1.2948725532127874,1.268641715859549,1.3167325316163276,1.5393874165826933,1.4904945024845766,1.4639013251435935,1.420338108424886,1.3964889297536356,1.383462963309523,1.3505344141866469
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0016509369249602,1.0749412754619077,1.316634984904142,1.2869707419820418,1.3380821483793668,1.5788020569319041,1.5231365676992077,1.492855315762746,1.444150656393638,1.4176068410336418,1.4031516968782745,1.366992128438937
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0028274874085228,1.0881246810167982,1.3764953706339833,1.3363306477123484,1.3956234516928163,1.688056423077695,1.6114895391311674,1.5700651700095065,1.506333192519245,1.472080123513404,1.4535875269736167,1.408478953850173
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0026641925589124,1.0957233463588298,1.4153057530877913,1.3674750363187715,1.4320250027691324,1.759866861761257,1.6678583441667654,1.6184236098849722,1.5442851537266997,1.5048298102574544,1.483653560389463,1.4327270697254875
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0023762754254297,1.0990396423898445,1.4333968665116352,1.38176553944384,1.4487483522381295,1.7935760391350768,1.6938652799795875,1.6405006517830452,1.5613611272404997,1.5194423719817358,1.4970060775583125,1.443380310963939
