순번_정류장ID,1-2800900,2-2805288,3-2800898,4-2805292,5-2805297,6-2800888,7-2800823,8-2800868,9-2805867,10-2805868,11-2805870,12-2805864,13-2800847,14-2800877,15-2800822,16-2805940,17-2800875,18-2800924,19-2800926,20-2800933,21-2800939,22-2800842,23-2800989,24-2800979,25-2800990,26-2801012,27-2801023,28-2801040,29-2801058,30-2801268,31-2801277,32-2801161,33-2801158,34-2801391,35-2801386,36-2801380,37-2800209,38-2800204,39-2800201,40-2800197,41-2800199,42-2800207,43-2800212,44-2800218,45-2800219,46-2800223,47-2800231,48-2806090
11-2805870,,,,,,,,,,,0,0.9970994549673521,1.0052358222298938,1.0042211328976036,1.0022414199894736,1.0006742088876999,1.005303006777092,0.9987406352437861,1.0009256361361707,1.0044400095274528,1.00093483492232,1.0025626352916224,1.0051161405848337,1.1768668847990027,1.2113476019009048,1.1977649064409779,1.2058570971016496,1.1891034558706668,1.2607742549829761,1.2103746208113828,1.2063723279316634,1.1912824770922783,1.1807439415474499,1.1685889668519602,1.1625438932932164,1.1828736675378906,1.1881363620713923,1.175312343055131,1.1708779518578756,1.197107617166814,1.1890861180868406,1.1845519829816011,1.1766044320820563,1.173604398206646,1.1717957834953203,1.2219115577887565,1.2453193690392692,1.2750589531995338
12-2805864,,,,,,,,,,,,0,1.0087283201887955,1.005539277687289,1.0024246829610208,1.0004870947312434,1.00593680564101,0.9983395873013865,1.0008570323734267,1.004686284107739,1.0008816847933786,1.0026250842033118,1.0053190309631008,1.187672164129037,1.2237662509949587,1.208531954912385,1.216326317003924,1.1981796529952589,1.2729876004134897,1.2182591822533546,1.2138887871522202,1.1978805027434167,1.1865937138691445,1.1734797209599719,1.167098224273143,1.1881350076537553,1.1932618402438893,1.179460778179902,1.175073025272588,1.2017727749659537,1.193376117518655,1.1886432819417858,1.1803647824443169,1.177220332454551,1.17533291023253,1.2265805695878738,1.25047429428183,1.2806451720067413
13-2800847,,,,,,,,,,,,,0,1.002023207094139,0.9997332819654156,0.9982876573554899,1.0053316051145729,0.9965654578105462,0.9999300044756262,1.00428450566481,1.0001737726912303,1.0021811324469958,1.0051008467355609,1.1999480383896899,1.2378952517063657,1.2206437531227812,1.2286796579571633,1.2085142156953068,1.2869122730495008,1.2270769367831893,1.2224910756104044,1.2049894284585112,1.192854603626022,1.1788370664645091,1.172073869076541,1.1937262969411992,1.1985441544186743,1.18424576237674,1.179479453597502,1.2066917000678707,1.197883127718081,1.192932790192435,1.1842930418234452,1.180991334895273,1.1790182253037758,1.2314965697243347,1.255918629577936,1.286555073628814
14-2800877,,,,,,,,,,,,,,0,0.9982830697986538,0.9970931298269625,1.0061417841906535,0.995565167233257,0.9996796694188405,1.0045085735409818,1.0000085251891635,1.002192287499468,1.0052904953524695,1.2130802618388061,1.2528424555809485,1.2333625610003487,1.2412722016530182,1.2189608687593252,1.3005982401551532,1.236007705435088,1.2307536781258064,1.2121522037602623,1.199148052161102,1.184382519488887,1.1770617151244234,1.1994694692243169,1.20409578494011,1.1890005546300961,1.183847964944043,1.2115335241035736,1.2023173282883908,1.1971523295234645,1.1881568740135198,1.1846994117445355,1.1826418171760429,1.2362911935780239,1.2612127734843175,1.2922767646401392
15-2800822,,,,,,,,,,,,,,,0,0.9958775047632576,1.0111252103707509,0.9944537732121692,1.0000049387175702,1.005665601368737,1.0002917873763253,1.002684189526526,1.0060472460488135,1.2382758856665497,1.2812118696769141,1.257197796741698,1.264323671743819,1.23783785773791,1.326065157418861,1.2521888254137505,1.245833566182634,1.2250199908735762,1.210408258108502,1.1937846385979165,1.185762862875101,1.2091779452167692,1.2134405649823437,1.1968054371289103,1.1912231043202386,1.2198267856194023,1.2098979373064151,1.2043593079696369,1.1947466899289174,1.1910183426913823,1.1888142121684706,1.2444292787069118,1.2701841214414769,1.3019387169384258
16-2805940,,,,,,,,,,,,,,,,0,1.0055870306330168,0.9813915019092152,0.9957636791418949,1.0037062280507265,0.9975979963860949,1.0010349306397446,1.0050480628200134,1.2666754047944349,1.313171898491099,1.283371551027158,1.2902061023187834,1.2585515697551428,1.3534855331996243,1.2682579651688708,1.26119712289671,1.2374597661475144,1.2213415443234412,1.2029218619109017,1.1941552073632578,1.2184472463468454,1.2223311140446538,1.2044083393816363,1.1985282016286771,1.2277892221997935,1.2171243543712684,1.2112019158468799,1.2009580573692689,1.1969543494511357,1.1946015994308226,1.2522329450701764,1.2788437371405526,1.3113045554875211
17-2800875,,,,,,,,,,,,,,,,,0,0.9642808816845407,0.9935277790803351,1.0034013037403207,0.9965074578096081,1.0005945712277826,1.0050048103494156,1.207856910638,1.258556751730868,1.2338133295778615,1.2434945425897133,1.2164215960897358,1.374715814629481,1.2806742880129593,1.2728574246908622,1.2470258461395258,1.2293593099175382,1.2095977761371832,1.2004723608047312,1.225490841534879,1.2290442784167666,1.2098784575809387,1.2035189817592686,1.2098263035951664,1.1999375991044627,1.1944231677785562,1.184864255575595,1.1812302819471974,1.1790663399545915,1.2366505829453833,1.2634318788660368,1.2966414733181284
18-2800924,,,,,,,,,,,,,,,,,,0,1.0074063465096832,1.0150344910125275,1.0042149071641808,1.006347914994668,1.010216527872441,1.2402632622416343,1.2952027160730657,1.2635903843979326,1.2724587762535384,1.2395078059280833,1.4126768513535675,1.302771892728098,1.293594345462579,1.2640654769173125,1.2440579255107111,1.2217070769552452,1.2118445716737059,1.237943802862424,1.241019268698477,1.2199894110344325,1.2132263139838237,1.2188385874274859,1.2081705023092402,1.2022502669435242,1.192025433727849,1.188097285985197,1.1857753892815268,1.245352411527303,1.2729678235854198,1.3068191549243102
19-2800926,,,,,,,,,,,,,,,,,,,0,1.0278424261856456,1.0009719067103384,1.0058173121360567,1.0112544484256236,1.3309996439808711,1.3976138005208936,1.3413444267182564,1.3460017873068066,1.2944973109436801,1.5108051916578242,1.353754190471157,1.3404516994329656,1.301407124962277,1.2753742814345428,1.2470748877834934,1.234932838697047,1.263695312027359,1.2647730422591696,1.23981620615593,1.2317658356443648,1.2365653818634725,1.224127578534451,1.2172948221518058,1.2055853057902142,1.2010130474038452,1.1983455877661247,1.2625311283753033,1.2920941574955769,1.3274760158414132
20-2800933,,,,,,,,,,,,,,,,,,,,0,0.9597769576583942,0.9964421101675174,1.0065765217316744,1.3211080271382716,1.4012457001636445,1.335592476452822,1.373916714274253,1.3104993833719718,1.5914458458972935,1.391096589115027,1.3745095925326767,1.327012888547958,1.2962457531545462,1.2637034751055178,1.2496175254549589,1.2802516559630426,1.2803358827133877,1.2516725481128732,1.243131238880544,1.2310846088673086,1.2184870382102584,1.211578485436566,1.1997622713955745,1.1952011522853996,1.192532014616639,1.2586971694017197,1.2892465324235727,1.3380889018642825
21-2800939,,,,,,,,,,,,,,,,,,,,,0,1.0105353344170547,1.017125979927194,1.156346278849392,1.1448639314610136,1.2001159712418932,1.434205388760965,1.3520806101421767,1.6694163179916317,1.4254521813515826,1.4062406088892303,1.3512332096090247,1.316129649374174,1.2795242141036534,1.2639220254903152,1.2958741884318976,1.2949319343478027,1.2637396256118403,1.2538063106584507,1.2316277278781615,1.21867230847868,1.2114201743181072,1.1991774535683108,1.1946766718163762,1.1921005460774936,1.259809255898435,1.2909101961521587,1.3487854085563358
22-2800842,,,,,,,,,,,,,,,,,,,,,,0,1.0241061861252894,1.021682522710023,1.017172779797427,1.1280600940874796,1.441919044537769,1.3675429149479448,1.9810394995019516,1.5357934164353904,1.50456457632977,1.4217907991794776,1.371642015830544,1.3216535242240177,1.301244469822746,1.337312233853566,1.3321382398290744,1.2930562156290313,1.2805627446357417,1.2532046430187556,1.2381157582436109,1.2297446361406728,1.2150898067916958,1.2095691702626117,1.2068664358814682,1.2804755686070908,1.3142829714224882,1.3760802808483756
23-2800989,,,,,,,,,,,,,,,,,,,,,,,0,0.9710095023360793,0.9853310134936131,1.153526811628574,1.640374853572823,1.429739920719327,1.8960039718724402,1.4542684285090572,1.426404653035752,1.3522396463763438,1.3083480828721177,1.2651398672754062,1.2473434702903057,1.2857703525397357,1.2856306582261248,1.2508016562555717,1.2399629253303013,1.215935685695987,1.2025469143754028,1.1949799472417435,1.182644975519662,1.17784521881696,1.1751089143306703,1.2497734355264534,1.2846701813160084,1.348721288679149
24-2800979,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953070429568832,1.0048784588025692,1.2817084996027661,1.1778388319226143,1.1331054435923351,1.065349252690749,1.065031532549266,1.0561055078238495,1.0511974581496657,1.0456736029487683,1.0418925043962368,1.079677014031723,1.097712650148571,1.087339983614409,1.0840119342378407,1.1766939930732234,1.1652874480112139,1.1590236420129896,1.1483571677580002,1.144722223942781,1.1424858357479633,1.217787109558368,1.2533362994063166,1.2973152676884903
25-2800990,,,,,,,,,,,,,,,,,,,,,,,,,0,1.018492195782075,1.0108231171404563,1.0029799877072734,1.0149971670732976,0.9934058076340264,0.9976365450685662,0.9992380612659069,1.000959216005402,1.0020311908630366,1.0006808188915957,1.040173405512984,1.0620573636661648,1.055511019181273,1.0534127923402807,1.1871394191264033,1.1744311620717762,1.167515137306119,1.1558174019273573,1.1517645955165443,1.149303091929131,1.228332414488119,1.2655061648222452,1.3107918831051715
26-2801012,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9972114381131287,0.993858583204703,1.0131267168913705,0.989431275697453,0.9944930812376523,0.9968271212598107,0.9990223652080517,1.000460523445491,0.9991088862719261,1.0414963734477132,1.06492901825951,1.05764160781363,1.05533561966546,1.1699622069613105,1.1580549566019256,1.1515520972238913,1.1405434283910119,1.1369096957088733,1.134652292966187,1.2153265467312109,1.2535281989591494,1.3005939663832191
27-2801023,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9916871712832507,1.017602475663644,0.9884305100326906,0.9941714320149408,0.99679056214007,0.9991705907078204,1.0006848772820247,0.9992310141504682,1.0443019445357586,1.0685280308703562,1.0608403510162816,1.0578645992077835,1.0965565291325194,1.0898762268322446,1.0860221109189314,1.0792993074550432,1.077806094323844,1.0766382758743007,1.1538166547878876,1.191399564221719,1.240782990656005
28-2801040,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0374494955253397,0.9876246162626274,0.9947259410711977,0.9976684313988294,1.0002488315059688,1.001755693763196,1.0000626425304002,1.0499990913839161,1.0761963101064265,1.0662966079260996,1.063270267234382,1.0786347613532072,1.0729208104941925,1.0695515999462406,1.063620589660148,1.0626193033399332,1.0616858721779545,1.1413667726626793,1.1804362619893076,1.2364203146248451
29-2801058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9638396833250866,0.9771518522655857,0.9861520680082525,0.9916276022025343,0.9951880460934532,0.9937783386812351,1.0520656284787426,1.0817606055851572,1.0703052151273438,1.065958798644685,1.0595436974917385,1.055058597641535,1.0519951937979708,1.0470617912494375,1.0467847019140963,1.0459348324297213,1.1300691530631133,1.1718082598301873,1.2516310556029584
30-2801268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0600866836416993,1.0189743730266745,1.01689391494466,1.0142181623316695,1.0095051097220975,1.097953590266988,1.12769980244805,1.1025677742615156,1.095226140596479,1.0820282495464297,1.074406598444179,1.0696913662983318,1.062080535201436,1.0606716981499797,1.0595383787052275,1.1613506419569395,1.2107467429924992,1.3040457110656252
31-2801277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005494383317128,1.0091943866544015,1.0090876177931944,1.0046741574092284,1.101447914888775,1.133209394451814,1.104993392413209,1.0970813238119697,1.083569654216917,1.075233104600002,1.0702973964491038,1.0621487627715438,1.0611179050766022,1.0599373654373956,1.164953311042161,1.216226036103873,1.3119880691561454
32-2801161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0136025586682595,1.0109480876433143,1.0043370358769244,1.0632639893334357,1.046647323849147,1.0367089784994978,1.0336527841436889,1.030563275547392,1.0268368641322063,1.0250049047416296,1.0204367949121336,1.0213655104202979,1.0206935890277986,1.1308617325743495,1.1855408653376767,1.288889053747673
33-2801158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0089077789419512,0.9994571083918612,1.0220416410171953,1.016221956723749,1.0145679927228568,1.013176628465517,1.0140147495833494,1.0120993770649231,1.0104300162522792,1.0071495209226433,1.0086200823004068,1.008702888843356,1.1271337941558912,1.1864384889969133,1.2976864018550427
34-2801391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9788853563499067,0.9856879540279736,0.9963416638863573,1.0006407615089246,1.0010917809887336,1.0051438814315696,1.003749319200779,1.0027172978256251,0.9998345429985233,1.00194303688533,1.0022434796402373,1.1367392403782257,1.2041701990284546,1.3290626481916938
35-2801386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9929869591143605,1.0018964115636229,1.0051311912445628,1.004417688860725,1.007979395661168,1.006410850855633,1.0047424685490443,1.0013987187988527,1.0032720140338551,1.0038219740912737,1.1480378866975465,1.2198518171136417,1.3523548726618853
36-2801380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0056557538452562,1.008329603159834,1.0062733725743556,1.009169685109996,1.0076714200851133,1.0053803093984595,1.002028244074856,1.0039887074444027,1.004550572489972,1.1587692484507626,1.235971190331525,1.3761194413687179
37-2800209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0106050215203581,1.0078086386989331,1.011769504319504,1.0087749163970414,1.006249515079508,1.0016398845080856,1.0043830727635554,1.0046879786783067,1.1908936725277948,1.283555251118271,1.3858241615750366
38-2800204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9507584932772245,0.9989007450756654,0.9984163717994103,0.9963743016018366,0.9923234203467833,0.9964051175419044,0.9976650434971949,1.2405126157621558,1.3609446287522415,1.4779459077813455
39-2800201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0171765868469742,1.0095897386043047,1.0051684085971293,0.9983975099308187,1.0027990402084264,1.0033318501962056,1.2795009405012139,1.4155236149950317,1.5362866805874345
40-2800197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9973373801128971,0.9927782914572864,0.9866447004567838,0.9954373758486583,0.9968692385039281,0.9974445836805909,1.1336722771339247,1.3116207016218262
41-2800199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9847097389119998,0.979877615639205,0.9945550421081416,0.9966788561345978,0.9974781125514274,0.998172320887123,1.2176435121019207
42-2800207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9771877541305511,0.9980558772873549,1.000248487812138,1.0002179824007895,1.0004603940003391,1.2485689652317686
43-2800212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0350048508101513,1.0268830752313756,1.0146743249110282,1.0106947674133382,1.3335694045491855
44-2800218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116456238315255,1.0035075200748271,1.0026614453025853,1.397733480132572
45-2800219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9967425714324533,0.9989825254456501,1.4461412703345922
46-2800223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013799230301506,1.6512242531714638
47-2800231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.1272410599877243
48-2806090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
