순번_정류장ID,1-2805963,2-2801100,3-2801118,4-2801127,5-2801140,6-2801304,7-2801324,8-2801332,9-2801379,10-2801433,11-2801465,12-2805642,13-2801527,14-2801514,15-2801509,16-2801497,17-2801482,18-2801492,19-2801524,20-2801602,21-2801658,22-2801672,23-2801684,24-2801718,25-2801745,26-2801752,27-2801759,28-2801768,29-2801790,30-2801996,31-2802015,32-2802043,33-2802686,34-2802717,35-2802724,36-2802732,37-2802739,38-2802751,39-2802742,40-2802722,41-2802707,42-2802715,43-2802729,44-2805440,45-2802632,46-2803129,47-2803120,48-2805594,49-2803115,50-2803134,51-2803231,52-2803226,53-2803113,54-2803106,55-2803048,56-2803109,57-2803227,58-2803239,59-2803240,60-2803236,61-2803248,62-2804859,63-2803205,64-2806612,65-2803265
1-2805963,0,1.3127830141213563,1.929397286965241,2.038874110836437,1.8142799726472483,2.397856646693591,2.8844502209417233,2.645140030804254,2.269086277016108,1.9598712755385024,1.8297361923209434,1.716027595740251,1.6136321719669613,1.6807909825533422,1.6495894303533944,1.5950761889981664,1.5357671887537843,1.537359048580461,1.5023430231598829,1.4583142190686278,1.4226109526293398,1.5858211834828106,1.6638117761266087,1.8168358216301477,1.838017166270821,1.7794435674384412,1.7189164909655623,1.6903910380843195,1.6472767541310176,1.587932572128612,1.6178409957976971,1.5911243016341718,1.5617645102765667,1.5423827971086832,1.5514946857498908,1.528927838196579,1.5143749662301804,1.4960582190918965,1.5364885602149896,1.7240917966783231,1.865813167954668,1.8456851868099733,1.8006358998797418,1.7862871191338374,1.7671198626352338,1.8117091183367853,1.8688983072436665,1.9264737879229605,1.9435690376265928,1.9003804005281997,1.866724347425079,1.8368494917064462,1.8841530577776948,1.8669878497418484,1.873603179921265,1.870822599807191,1.8356370184878825,1.8128741579108172,1.7895006127343807,1.7798121712726538,1.7377398461964677,1.7345376237980554,1.7185195874863572,1.701433902938911,1.6837617043361643
2-2801100,,0,0.9919250715335004,0.9838467723952457,1.001918248559611,1.0032093918705185,1.0375269897573647,1.0316291802714113,1.0266088825870192,1.0201194005965584,1.0185848255721075,1.0169431932228399,1.178580648841321,1.2941082934037897,1.2816362835703805,1.256420386035488,1.2306174436455393,1.2461889958855081,1.2296175993166414,1.2098794484481854,1.1976357766554928,1.3475121028863946,1.3574398851930563,1.394126202226067,1.4306045815293367,1.4029002444252598,1.3746037193835838,1.3600201503737641,1.3409200802938732,1.3127852413168628,1.3402672498078811,1.327362879886863,1.3119691074337627,1.302339422375279,1.313105449832125,1.301256011868823,1.2934223195038015,1.283762301557042,1.3214157086120892,1.4829131760990422,1.607556357458251,1.5943352377598923,1.564242007626675,1.5549602751992566,1.5418305345894692,1.5268806530419943,1.5663884255485412,1.613015886536905,1.6300912615563745,1.6039189217404717,1.5834893097233254,1.5653510791212295,1.6082708867252657,1.5971350091420387,1.6056703895015263,1.60871164113343,1.5863359696143076,1.572047606924154,1.556860757090714,1.5503611578381977,1.5227624873721832,1.5210981535849888,1.510435818132176,1.4992774736724999,1.4877123624821835
3-2801118,,,0,0.973939861218196,1.0077900173171561,1.0065363082019863,1.005211100943148,1.0014844721894518,1.0009415234234564,0.9995656848237282,0.9999775574222309,1.0004937193567178,1.1986016263371888,1.3277196779033016,1.3116579395274168,1.2817111099511629,1.2509223619352927,1.2667493464232202,1.247493605860858,1.2246760944830348,1.2101774668649614,1.370767075454007,1.3800519579274735,1.4029699023176498,1.4407619260119784,1.4116409089152018,1.3813499716460462,1.3659659083929863,1.3456097623309344,1.3161267811168194,1.3449997758366663,1.331168155221723,1.3149879535563331,1.3051172038385328,1.3162958056065759,1.3035950507211982,1.2956205652408317,1.2857565486941436,1.3243895231491585,1.490581800085041,1.6189126095145272,1.6050561392348122,1.5736223782760825,1.5639252672335644,1.5502426793861073,1.5346876686285817,1.5603538192566326,1.6077444385417763,1.6251188131819028,1.5987611692974344,1.5780816422718298,1.5597395099724072,1.6035064129572174,1.5925689732895085,1.6011331900611232,1.6044440120786596,1.581697271890279,1.5674728552234198,1.5521123521586366,1.545588952383611,1.5179196323031907,1.516263820780455,1.5055812861474587,1.494410189210665,1.482846501755506
4-2801127,,,,0,1.031784152245093,1.0144378695414153,1.0098628592898742,1.0048261189122278,1.0040692423633744,1.0013248612308159,1.0019477964926857,1.002245729564294,1.219255603685059,1.3619854426562334,1.3423510625749333,1.3069058228120078,1.2708549709473445,1.2867359012413557,1.2647439930879438,1.2388236439710114,1.2220553495105897,1.3925309191020758,1.4010664043097165,1.4241045980860638,1.4627708742841252,1.4308257510033513,1.3978074570842551,1.3812155949519231,1.3588990687283578,1.3271888891346173,1.3570102176810306,1.3423617650970883,1.3248456965544253,1.3143378929559002,1.3260077852100347,1.312705487050933,1.3042670909464176,1.293825358136504,1.333360816201547,1.5047221822918457,1.6374819453336655,1.622610034687938,1.5895847120435957,1.5793285877796515,1.5647543493389002,1.548541795044394,1.5658197301365606,1.6140845157022263,1.6319083171748943,1.6049237171864992,1.583372494311039,1.564804184712857,1.6024995666384165,1.591440038712343,1.600124169497568,1.6034990526960415,1.5805156781959622,1.5661573681894867,1.5506585907890391,1.5440786503005166,1.5164017504608152,1.5145289005897022,1.503669909138577,1.4926253819178248,1.4808975085171654
5-2801140,,,,,0,1.00527371219614,1.0023382614088998,0.9969904961986791,0.998155815959815,0.9966028787646366,0.9975618756126436,0.9985498414526685,1.2412126426397545,1.4024238818379695,1.37781338246152,1.3349513321959827,1.2920809370398514,1.3080743698391224,1.2826782025408197,1.2530086533210298,1.2336086119760292,1.4162271064585785,1.4238580348619192,1.4467722070015405,1.4862429754992157,1.4512052000601188,1.414743893975304,1.3969747456151043,1.3726149613684904,1.3385366086722164,1.3693053542992475,1.3535528049518406,1.3351907729146946,1.323951297851821,1.3358789388029662,1.3216055852729331,1.3123807778825305,1.3015882515797017,1.3421803864656126,1.5198365653199037,1.6573954113397442,1.6417296789331928,1.6065038439420969,1.595610372413975,1.580348424826206,1.5630641331440804,1.5805810087227292,1.6306742001980654,1.6488953419310626,1.6202944134241963,1.597758040827378,1.5780901385066097,1.6168530405586685,1.6052459967723387,1.6140090669309763,1.6171455647361381,1.5932246387277424,1.5781923080196818,1.5620170083895726,1.5551621424698658,1.5261243882429365,1.524369206802035,1.5130884530414317,1.5015140746010613,1.4894295288104917
6-2801304,,,,,,0,0.9968925802357329,0.9868578494380177,0.9921130261564572,0.9930007983794179,0.9949988809317405,0.9967394894586761,1.0002616772483885,1.1353542112995292,1.129413017930409,1.1131988299297413,1.0992440211387455,1.1257487392324705,1.1151729170934135,1.1041188620093365,1.1016912010183224,1.2708054990447772,1.3358175104455994,1.501768938835634,1.5430123637880946,1.499301511393486,1.4554836945443688,1.4340932936353779,1.4050125057489242,1.3646749838840924,1.3978093357938979,1.379464679919151,1.3582583208276982,1.3453579496315524,1.3577737218544648,1.3416350419188074,1.33154052018732,1.3190529407990959,1.3622502768635476,1.552793830513957,1.7011131704200186,1.6832682674519817,1.64351770800596,1.631201147583546,1.6140721674608958,1.5947539017561843,1.6132052006598254,1.6665184420974217,1.685703254932994,1.6540361194299311,1.6290098909739072,1.6073693009989505,1.6475910786352128,1.6347968940166253,1.6436866833377424,1.6464003298552299,1.620187747165508,1.6035792406145655,1.5860882579145148,1.5785253331289344,1.547045553528765,1.5450937090085,1.5329218296151976,1.5204359519455635,1.507390687023479
7-2801324,,,,,,,0,0.9674309773965638,0.9912847742157943,0.9928413556111538,0.9953162660460916,0.997283511601693,1.0011582563514791,1.104744976162774,1.1000263645950763,1.0863359361903258,1.0751020851440434,1.1046287815234592,1.0952266456056023,1.0858987126530768,1.0854967530748187,1.2611175863192772,1.3597785186457838,1.5384832233473318,1.5804810043285447,1.5311501002554087,1.4815818697519694,1.457892307932131,1.42547706414057,1.3809104846806988,1.415896822647824,1.3952523487144637,1.3727026412507777,1.3587261018836976,1.3712357747163417,1.3540759821865969,1.3432496659838717,1.329860033460427,1.3745251487011911,1.5729741241897954,1.727733759343967,1.7085057612385588,1.6659052418464748,1.6526943960949436,1.6343980982366,1.613813246438195,1.632883948747678,1.6883347754742477,1.707795600119263,1.6739640861274634,1.6475776099251918,1.6244901778298255,1.6661146519022976,1.6524347829537827,1.661684992217437,1.6635826870709673,1.6361258686962794,1.618635501468125,1.6002762306875729,1.5924829671173646,1.5595212085247687,1.5574488855628592,1.5449634946341255,1.5315934011277594,1.517972152175993
8-2801332,,,,,,,,0,1.0013726760291626,0.9972970779870145,0.9988633452470671,1.0001548440807873,1.0036480423407712,1.0278772476484972,1.028626803907703,1.0230047578369026,1.0202977912914282,1.0528568179209874,1.0477860710324887,1.0438640534184827,1.048353100760229,1.2199010530452779,1.3742502762329998,1.5605409434865265,1.6027852355200052,1.5495099262755372,1.4969841726663657,1.4716481652359517,1.437267031607672,1.3905587473430499,1.4261294118540224,1.4050914233615737,1.3811376265467807,1.3665330319671245,1.3791694961766878,1.3611571470505923,1.3499141465839097,1.3361624073771416,1.381781022860251,1.5846315119041876,1.7427504725399057,1.722733541870998,1.6785141207241614,1.6647953683755958,1.6458380729060405,1.6245374087536972,1.643846849636664,1.7004673797293568,1.7203515745978726,1.6852074117482327,1.6579647724382727,1.6343050744172167,1.6765246580790423,1.6621179920193896,1.6713977193834806,1.6733783069764956,1.6449977192690421,1.6271525229310662,1.6080436523413275,1.6000570376345589,1.566525493718093,1.5641497847743733,1.5513751070680644,1.5378114509171081,1.524084006342879
9-2801379,,,,,,,,,0,0.9944102119550787,0.9977839065849633,0.9997955141318399,1.004129215775423,1.0030102075343723,1.006342988454104,1.0023978224825727,1.0024420403472085,1.0377182048947706,1.0335554876583293,1.0310573815552744,1.0383927856415542,1.2220518243789076,1.4098803788621652,1.6167462249636568,1.6593946136508873,1.5965153615397427,1.5344450908232212,1.5057592925223167,1.4664080132168187,1.413286365010445,1.4508914769290695,1.42709333739411,1.4009949648153521,1.3848026924106962,1.397388735096556,1.3776650938603552,1.3655488067247175,1.3506782789036322,1.3981430480189785,1.6117553524118302,1.779071350210902,1.757038657034305,1.7087070031817446,1.6937044051951757,1.6730810841546668,1.649982931602265,1.6697024460994891,1.7292441048728768,1.7495283730522395,1.7117606514724253,1.6823901864816306,1.6567700181719476,1.7007887814057359,1.6858360447711207,1.6946969372386829,1.696140242706359,1.6658433826741303,1.646795105953067,1.6267628809635175,1.6182919082351628,1.5823839009818788,1.5800820741439652,1.5664731211369332,1.5522805774680526,1.5375636260815015
10-2801433,,,,,,,,,,0,1.0030012802241601,1.0036255076891034,1.0082657745247616,1.006041445735375,1.0094838161163355,1.0045151915332653,1.0037628184800913,1.0463862615728257,1.0405604505909272,1.036694710007905,1.0444823097931628,1.2556419552315745,1.4742187996967333,1.7196646302579919,1.7613044434437477,1.6787219443693613,1.5995625363287662,1.5640968470234362,1.5148047209301998,1.4509237346563209,1.4915694614749513,1.4635370792695643,1.432833459192064,1.414147572091713,1.4277679394722051,1.4047021176516932,1.390458250225171,1.3732936579023116,1.4242437400017116,1.6557130754414904,1.8373743027133616,1.8119257043868486,1.7566923461930328,1.7395441688275737,1.7161542172293591,1.6900865519750778,1.710889530655288,1.775337706029712,1.796286336025896,1.753867348233132,1.721182005265628,1.6925963413111316,1.7383627578198986,1.7212521917566193,1.7308508891482097,1.7312120188018785,1.6978566638513413,1.6770454590308872,1.6549851485790172,1.6456151065309312,1.6068316951767128,1.604271359012623,1.5892866362348494,1.5739436603524892,1.5580258172836519
