순번_정류장ID,1-2805268,2-2805266,3-2805265,4-2805263,5-2805261,6-2805259,7-2805256,8-2800313,9-2806263,10-2806261,11-2806259,12-2806257,13-2806255,14-2806253,15-2806251,16-2806264,17-2800492,18-2805286,19-2800486,20-2800477,21-2800474,22-2800329,23-2800365,24-2800454,25-2800461,26-2800463,27-2800466,28-2800470,29-2800353,30-2803672,31-2800309,32-2800480,33-2800491,34-2800494,35-2800496,36-2800499,37-2805303,38-2800514,39-2800516,40-2800518,41-2800522,42-2800531,43-2800540,44-2800551,45-2800557,46-2800564,47-2800577,48-2805679,49-2806902,50-2800582,51-2800579,52-2800570,53-2800558,54-2800552,55-2800338,56-2800537,57-2800533,58-2800529,59-2800527,60-2800997,61-2800991,62-2800982,63-2800985,64-2800838,65-2801042,66-2801072,67-2801106,68-2801094,69-2801078,70-2801057,71-2801035,72-2801027,73-2800998,74-2800971,75-2800941,76-2800927,77-2800925,78-2800923,79-2800874,80-2805941,81-2800821,82-2800876,83-2800846,84-2807334,85-2804991,86-2800830,87-2800828,88-2803432,89-2803438,90-2803453,91-2805172,92-2803433,93-2805763
11-2806259,,,,,,,,,,,0,1.0035118670397807,0.9975383838795295,1.0015086738525154,0.9998832237289383,1.000270934914259,1.004113993854562,1.0033963567539719,1.0032119651907907,1.0022747189828858,1.0570151878369025,1.0538063717132276,1.0505045770875088,1.0466047559350466,1.042406542539982,1.041766461973451,1.0388404492074919,1.0379873298834277,1.152956464466884,1.150623219822475,1.1392945353295232,1.1365420219532274,1.1393903701046557,1.1319209969046171,1.1259549024700517,1.1209601518662817,1.1082660011906105,1.099326784982892,1.098524253432609,1.0985700820185864,1.0961694657504266,1.092748204871577,1.0887784362419124,1.0866937429530055,1.0852593865558098,1.0829124464789208,1.0812940580437058,1.080055413081864,1.0866837530079791,1.1157047003824248,1.1416730027482425,1.1622312362580267,1.205714509947948,1.2603056544683995,1.3159057642314913,1.3473344086051326,1.3327345464023839,1.3211256602361439,1.312676565666574,1.2782031435185892,1.2708793588744585,1.2653717266558924,1.2595367920284524,1.2514908866137335,1.249453480683906,1.2440869541939723,1.2369673169184967,1.2315877593668034,1.2368734881463699,1.2391338851696538,1.2750870465257738,1.2974189363432471,1.3570377340922,1.4093570218318145,1.428050989297072,1.418435838957667,1.4122358303205382,1.486612687131027,1.5084068314171724,1.5023258730316502,1.4939063855134864,1.483765803079161,1.4779333021241945,1.477914447159795,1.4644163038464448,1.5471275115054741,1.593404387279451,1.613366494956577,1.60072534571397,1.5661365588046976,1.5549488553838984,1.538614558410115,1.6299211126100457
12-2806257,,,,,,,,,,,,0,0.9907861780760384,0.999851841707182,0.9978919346062096,0.9987897724772258,1.0043143122991203,1.0033618238427406,1.0031353208318026,1.0020074509502954,1.0685642724660211,1.0636410225163053,1.0590677543259364,1.0540533086465622,1.0482717323354052,1.047293843750639,1.0435854952240102,1.0423913357011956,1.1024066803560628,1.1255671190049237,1.1149306973840474,1.1127893320474778,1.107367330563538,1.1011737815077425,1.096695907737937,1.0925729685635763,1.0825631419715456,1.0752825887456539,1.0748213796898651,1.075189822118779,1.0732545782670393,1.0705268404819692,1.0675023173221885,1.065854761442062,1.0647337801464787,1.0628163724798725,1.0615744876688595,1.060807891918376,1.0675618148039303,1.097240331569988,1.1244761247043664,1.1456052093306248,1.1904147514583272,1.246626381802606,1.303979964621344,1.336564321905102,1.32188977705396,1.3102651516937167,1.301925016621586,1.2676483826476155,1.2603214729141736,1.2547797120587503,1.2490965234765048,1.2411680452060694,1.2393857321271984,1.2341079176494574,1.2268821741410516,1.2217496696981962,1.2274143614183863,1.2297673618444915,1.266484657570665,1.2893590214519703,1.350027172854597,1.4037132737784155,1.422959885914665,1.4132240213772973,1.4068660012843521,1.483241739403507,1.5053921375175199,1.499289409082403,1.4905354745062431,1.4804831172172146,1.4742102517784108,1.474316201187287,1.4606952221099834,1.5496428033421612,1.5971149868927066,1.6173184806228804,1.6043060855180267,1.5688349741689136,1.5572150369394344,1.5405437961634507,1.6337319354396305
13-2806255,,,,,,,,,,,,,0,1.0245764324264122,1.0045928663785497,1.0042177878712346,1.0099564414556985,1.0078054457772803,1.0067430162682414,1.004255045532363,1.0869234649697084,1.078881005779273,1.0721908301811394,1.065474175663846,1.0571211910867568,1.0555755888157552,1.050705179962055,1.0489666526901114,1.1160541481449275,1.1420126500414716,1.1288766844896687,1.125982750981463,1.1194118874494141,1.1119000033728577,1.1063175059602104,1.101425052102848,1.0895050625809943,1.0812858443926943,1.0806923363483911,1.0809697391053639,1.0786675176720424,1.0755580586112243,1.0720028267435624,1.0702497257761274,1.0689605101723738,1.0669253322183008,1.0655022814971113,1.0644330281434475,1.0716453884328994,1.102989614657124,1.1316326408858237,1.153974734773624,1.2013011005815146,1.2609567298651871,1.3219973404424539,1.3565210585274938,1.3402719578510744,1.3272119674458613,1.3179697793539051,1.2802051740488956,1.272179301035748,1.2661494365997572,1.259971265020338,1.2513557620771008,1.2492686548234084,1.243470830083705,1.235916589833477,1.230304045923837,1.236005856191914,1.2382634034412163,1.2764982429451137,1.3002356881458181,1.363747668681101,1.4196531781276789,1.4393202084857735,1.4288255696957752,1.4222554620978733,1.5016809662036719,1.5245430811413534,1.5181514437904569,1.508831033260325,1.4978415323940781,1.4912946818228534,1.4913014321029825,1.4767140323835688,1.5675338799977037,1.6168970415896178,1.6364018449215625,1.622590334167427,1.585085704838899,1.5728088745086382,1.5551795025391622,1.6512903861967239
14-2806253,,,,,,,,,,,,,,0,0.9940323830258809,0.9974795607892768,1.0073170711273935,1.0053088336450353,1.004603556357239,1.0023283552932905,1.092830883565339,1.0833921863724119,1.075800582036791,1.068373068645423,1.0590680859108563,1.057336038647445,1.0520642545077121,1.0501619856288218,1.1203476701759523,1.1475127437083443,1.133357375734081,1.1301693690324326,1.1231456285773957,1.1151261496850653,1.1091341710294451,1.1039563015864304,1.091501518330714,1.0827695243095476,1.0821353846763369,1.082390602384761,1.08000125877927,1.0768836361154392,1.0731834542246619,1.0712516950291362,1.069910520263944,1.0677042211880055,1.0662303675984783,1.0653233166807223,1.072680613884354,1.104573767540932,1.1337758602252486,1.1565582077454668,1.2049068795750317,1.2657899762957345,1.3284061767348694,1.363560833265786,1.3466576491156372,1.333092067115206,1.3236242267280112,1.2845281031192974,1.2762388554951816,1.2701200492680131,1.263661774794411,1.254790361400058,1.2525923462872168,1.2467145188708093,1.2387905932987373,1.233110782146624,1.2387810097045877,1.241110841770164,1.279818250188331,1.3040780377533914,1.3683251648311257,1.425420268222473,1.4451914332793712,1.4344990887793143,1.4275697830198886,1.5083569838675934,1.5315658857002208,1.5248937539168046,1.5156112337583612,1.504046471281422,1.4975131122433378,1.4973594849979297,1.48223329614612,1.573982999263989,1.624068661138037,1.6433428192303554,1.6292270424417692,1.5908467808410554,1.578399252783866,1.56040999808923,1.6576294103286817
15-2806251,,,,,,,,,,,,,,,0,1.00325644504749,1.0129222908564022,1.0087609596041094,1.0069831065251236,1.0041421311304881,1.0539210395774967,1.048669475421073,1.043573096180282,1.0376563325330461,1.032732652142649,1.0323010994961905,1.028887031144347,1.0282828105283124,1.1043784415975493,1.1334797394083485,1.1196567765446581,1.1168396316946858,1.110061664367585,1.1024570020572781,1.0970580221450463,1.0921891299482134,1.0807093271166799,1.0725755855762882,1.0722323134364844,1.0727043405372059,1.070570122980019,1.0676098686224376,1.0641412319020396,1.0625056578822727,1.0612327539452793,1.0593080109907405,1.0581380412401924,1.0571540331241018,1.0647131149058426,1.0976121575099613,1.1276132318011982,1.1510658097947066,1.200707565696055,1.2634331348169554,1.3277928577474374,1.364039153582545,1.3467451722664998,1.3327886106959899,1.3229454174649224,1.2829895180434712,1.274454934292356,1.268235311500809,1.2618649440855696,1.252683867088999,1.250489796931041,1.2445428480333716,1.2365323021057542,1.2307979094553367,1.2366816236266158,1.239081930588666,1.2785058801195317,1.3031380616261306,1.3687270778588552,1.4268055031422922,1.4471464976049784,1.4361012220945115,1.4291043382608122,1.5113469068169916,1.5353346366770828,1.5283785920351938,1.5187544967808555,1.5072800256851764,1.500207092659847,1.500111495208099,1.4847186620730712,1.5777889003072305,1.6288103226732686,1.648090933741319,1.6336482447053764,1.5944257779642332,1.5817226537785425,1.5633702544452301,1.662059910758933
16-2806264,,,,,,,,,,,,,,,,0,1.017245217276124,1.0104375682270799,1.0077738990684408,1.0042749535693056,1.004247847633217,1.0060350426335747,1.0050484986370976,1.0017366445098326,1.002983090329496,1.0042413894746527,1.0033374603003715,1.004354177940418,1.0842394680460712,1.1144062432461184,1.1018761018726009,1.0997298026031719,1.0936197783013502,1.0869078674279467,1.0825005858719539,1.07820485481167,1.0684813662481691,1.0614032340058437,1.0609875516936045,1.061707800266563,1.059781625623391,1.057221720806123,1.0543457402093892,1.0529537751993945,1.0519045574013395,1.0502145333193273,1.049192702712399,1.0484651989720386,1.0561217854334304,1.0892405036043586,1.1197409058680734,1.1436534994271157,1.1938390758781878,1.2571653061182977,1.3223159886883025,1.3593786677945336,1.3419182432311443,1.3278348235688429,1.3180057011157826,1.2782078977673859,1.2698276397031285,1.2637376585937996,1.2573085219074798,1.2481911676118538,1.246258995944142,1.240355960316361,1.2322391720205998,1.2267164045001218,1.2324640981615325,1.2350183461670763,1.2746758090896835,1.2995823892882186,1.3657082318087599,1.4242914924716445,1.444770885248813,1.4337752900353227,1.4266576239832418,1.5099222896139772,1.5339354360488833,1.5268308155203598,1.5170467446292784,1.5054106965051401,1.4986761305623295,1.498411937810945,1.482938329326371,1.5769599816097295,1.6283922444344898,1.647850919000696,1.6333030009550933,1.5938206428670083,1.5811176177938375,1.5626603565460961,1.6619438951387857
17-2800492,,,,,,,,,,,,,,,,,0,0.9958830907882681,0.9992283092670933,0.997735118280248,0.9987475187794341,1.0022363709458766,1.0014702191565672,0.9976254711018517,1.0000156934675366,1.0017212980327004,1.000939664530566,1.0022973878805452,1.0943502625637878,1.1290302751224093,1.1133008865535772,1.1103301086838564,1.1028791769879962,1.0947262378627445,1.089238761378439,1.084172242082609,1.072887088011452,1.0645686925205078,1.0642043661864355,1.0650436409735933,1.062902475975022,1.0600318176773094,1.056820461243785,1.055031625412757,1.0539799118229956,1.0522421464751457,1.0510994436510277,1.0501872469897546,1.058375928978564,1.0932846521170716,1.1254404930534938,1.150545149295786,1.20386753214516,1.2712058783947462,1.3407170583344348,1.3799400110194753,1.3604442963071248,1.3449307070917575,1.3340451587597009,1.2902762465064115,1.2811232744760592,1.274508358524074,1.2674405786911522,1.2576728685880296,1.2552427651126496,1.2489696696226056,1.2404254416526108,1.2344074597968395,1.240271725746138,1.242815587616333,1.2841897427716777,1.3099454428635622,1.3789748232106114,1.4401751095575994,1.4612002793013865,1.4492645790185381,1.4417213502751969,1.528400412815316,1.5535068320657095,1.5459595786856044,1.5354458283240255,1.5229624761501228,1.5156429685627362,1.5151635523416422,1.4987264407979437,1.5946972682621503,1.6481564531517017,1.6669812596137195,1.6515650380593407,1.6097289834873245,1.5962557376362276,1.5767906126546125,1.6791940235940916
18-2805286,,,,,,,,,,,,,,,,,,0,0.9988003103731636,0.9970953562067971,0.9984854552312395,1.0026904641365202,1.0017318247493388,0.9973163750642667,1.000036876344715,1.0019102159320004,1.0010376087480521,1.002496804882387,1.101502112275389,1.1387771948146157,1.120919946973026,1.1173707149126446,1.1090511208082425,1.0999645084816885,1.0937594111158586,1.0882046853821037,1.0756499709969123,1.06691409417411,1.0664893676637552,1.067303988092632,1.0650348294605987,1.0619736809777447,1.0584284940471584,1.0567848533009103,1.0555346605910483,1.0537011491020276,1.052369017911987,1.051516335131104,1.0599226988217547,1.0959134379911442,1.128901294834056,1.1546638606273296,1.2095441990491949,1.278815017222596,1.3505765978335869,1.3909759536943698,1.3703736391585823,1.3541573293908205,1.3425633985957504,1.296673902448674,1.2872188812508627,1.2801132149163403,1.2729652770861406,1.2627998624922723,1.2602873433428496,1.253674305985541,1.2448138466116376,1.2384914522343193,1.244491306844498,1.247106161543102,1.2890827027834757,1.3152522977375447,1.3857736681581059,1.448278321858046,1.469455850742368,1.4570893223583445,1.4493807091400022,1.5377493560619169,1.5634564249996525,1.5556293965299,1.5448482949390354,1.5317239091013488,1.5242562732514,1.5236626355671832,1.5067829325503146,1.6036143710671373,1.65807702307034,1.676407632263856,1.6605585219356844,1.6176734344428991,1.60385220385873,1.5838796899676597,1.687772449179332
19-2800486,,,,,,,,,,,,,,,,,,,0,0.9958433989517039,0.9983227700098376,1.0040456692473236,1.0025507673898506,0.9969584354037015,1.0002517439236929,1.0024034106363067,1.0013439553374004,1.0029567434107907,1.1134624284934986,1.155025102413727,1.1333764418423573,1.1287878746104947,1.1189728258754954,1.1082962137428125,1.1008741933823025,1.0945124691999741,1.0801515764219598,1.0706553111373585,1.070129446514971,1.0705874866390204,1.0681226434829818,1.0647711168333769,1.0611735471776451,1.0592452330444122,1.0578726143628596,1.0557709325475357,1.0544349261650843,1.0535063196074506,1.0622328346192118,1.099651613642726,1.1338556311018682,1.1604542112249339,1.2176155179674175,1.29022299850645,1.3653490597475773,1.4073283241460564,1.385035427162987,1.367395725938995,1.3550828618266049,1.306003125331235,1.2959394227808319,1.2884126727893968,1.2807399336371392,1.2699961502532802,1.2671308280772318,1.2601621912733862,1.2509393624799445,1.244298341777444,1.2504586083494085,1.2528834743815396,1.2959558393872175,1.3230313171644164,1.3955830441909696,1.459978551080708,1.481623623513316,1.4685093625615548,1.4604119605893442,1.5514919781813135,1.5778011884398433,1.5695626054744438,1.5581271997989559,1.544470272799291,1.5365349203005845,1.5358747503023689,1.518113910433271,1.616377619300731,1.6722854377160008,1.6900066627802843,1.6735248516896475,1.6289909784083847,1.6146667419989862,1.5940402752700844,1.6999792466845804
20-2800477,,,,,,,,,,,,,,,,,,,,0,1.0040349143610012,1.0114598913305828,1.006668095390558,0.997503882506608,1.001617622043457,1.0042098642522932,1.002604755256618,1.0044093414496131,1.1356321374463574,1.1849122370714242,1.1555637863180985,1.1488526546096107,1.1361710450271818,1.1225024860927546,1.1128087245219622,1.1050008850253705,1.0874603026476566,1.0762497916986817,1.0755567671720498,1.0760686994536124,1.0732761825610693,1.0694335687786583,1.0651764328659878,1.0629967208574633,1.0615604931999747,1.0592138607728567,1.0576829075275351,1.0566314888680868,1.0657136661222613,1.105265698078485,1.1412732963535341,1.1694266772847515,1.2300341512306014,1.3071200070937465,1.3873289783789193,1.4321008672040962,1.4071369444816895,1.3874843967597779,1.373829595719815,1.3198213459582389,1.3087086440207893,1.3006594292093134,1.2923447221591808,1.2807179370882058,1.2774524447413798,1.2699394795543428,1.2600292991181643,1.2528157250977898,1.2590777695506918,1.261552056818431,1.3062252715253515,1.3344611185035251,1.4097700355388552,1.477036732758618,1.4990741481174499,1.4851128570310206,1.4763282086592935,1.5714314002648497,1.5986565997668953,1.5898025357406276,1.5776636065779985,1.5630524527715512,1.5545688848656198,1.5534392962698331,1.5345184418754443,1.6347385822874454,1.6927388855891183,1.7095118241750347,1.692103563545314,1.6451617770690596,1.6301054365199072,1.6083349063238666,1.7173888972871074
21-2800474,,,,,,,,,,,,,,,,,,,,,0,1.0099367491879963,1.004090252150364,0.9931485173787512,0.9997360709766051,1.0029141820680576,1.0013749577008058,1.0035002621549038,1.1341409721700784,1.1999288903545948,1.1661225996695872,1.1582181212688207,1.1439837864723144,1.128741051808512,1.1178900291181688,1.1093648711943793,1.0903092048865746,1.0783884650850866,1.0776218242276272,1.078093573019884,1.0751548637804949,1.0710979119824813,1.0667613538966532,1.0643271183121117,1.062811632963141,1.0604936742413917,1.0587527004041979,1.0576517593820505,1.066951976414934,1.1074920444917575,1.1443408250779068,1.1731590926293294,1.2353660038679044,1.3146093984211054,1.3972078344997763,1.4432117259890496,1.4169772248113794,1.396374300081128,1.3820894115270332,1.3257950096749407,1.3142533009371542,1.3060313932635046,1.2973077008232594,1.2852808439892585,1.2818350911651264,1.2741777516647452,1.2638585589079956,1.2564282419017665,1.2627369370975108,1.26519557750875,1.3105898556048594,1.3393068987428096,1.4159495365126011,1.4843549761201125,1.5067339180807913,1.492337630473169,1.4833964380985791,1.5798742950776172,1.6078059673109908,1.598670868000513,1.5859274845531772,1.571117814504212,1.562386296857575,1.5611366340024357,1.541792551430335,1.642737150769239,1.7016787045243909,1.7181194539818603,1.7002907247539871,1.652169460929332,1.6368725419241275,1.6145397181948131,1.7250369336291806
22-2800329,,,,,,,,,,,,,,,,,,,,,,0,0.9965177273843503,0.9788472204827254,0.9954933172672935,1.0001989219926157,0.998950879074296,1.001796045706037,1.1533315506937714,1.2297721734826048,1.186379382495029,1.175942856316031,1.1585611911464004,1.140190896797634,1.1270724238921779,1.1171840836206228,1.0953014807121235,1.082099626756252,1.0811979722795264,1.0815913655662797,1.0783942249348433,1.0739576857253297,1.0690773432865615,1.0666000258892225,1.0649454083373948,1.062317979830027,1.060571110892885,1.059384208296205,1.069048437838629,1.1112425433046023,1.1494926792125317,1.1794195939181613,1.24431286258356,1.3271937763382962,1.41383766106411,1.4619170242583859,1.4334787714007582,1.4112360110195183,1.3958686441911288,1.3356758441112178,1.323408074944872,1.3145806935482143,1.3054824087270311,1.2927833938790607,1.2890326893625028,1.2808644905829916,1.2700321335743565,1.2623396707381191,1.2689110102730536,1.2711507801369968,1.3178228459018901,1.3472299418591438,1.426061646722105,1.4966483655481502,1.519389997948416,1.504263576077316,1.4947682126494375,1.5943156276201687,1.6227701349968928,1.6130417656985043,1.5999191079312653,1.5843940835495343,1.575248231543596,1.5737948973593134,1.5534681551598535,1.6557249080171081,1.7162040472827516,1.731907109114085,1.7133924968786725,1.663495617788154,1.6475759514639028,1.624551901891628,1.7371482154401672
23-2800365,,,,,,,,,,,,,,,,,,,,,,,0,0.956759775974075,0.995158833124991,1.0011583558481756,0.9994152756733166,1.0026382730882646,1.1752790148387215,1.2626993138455,1.2080653660770697,1.194686647985698,1.1738560119529617,1.1521210579398475,1.1365764538594725,1.1252828730580553,1.1007415648116867,1.0860395913900172,1.0851911723628882,1.0854808483756124,1.0820263176595475,1.077031407425636,1.0717578956276101,1.0692462036311299,1.0674453695537716,1.0646374932454536,1.0627454210910257,1.0613355240335542,1.0714366782025972,1.11502690167545,1.1542886987041363,1.185281753208771,1.2524481134929206,1.338419364279082,1.4283155648652206,1.478137929950677,1.447947448363057,1.424252913723422,1.407930704242038,1.344183733670119,1.331418416880955,1.3221668249752478,1.3125214503883587,1.299245704880311,1.2952284946465782,1.2868156885339417,1.2754349055900087,1.2676323477026132,1.2739673916975518,1.2763643519744987,1.3239037385607808,1.354057771494511,1.43480632328467,1.5068583587145725,1.5298804146946388,1.514262265427621,1.5043921953508719,1.6060117670270682,1.6352163769266215,1.6253471459060604,1.611451948876951,1.595212149753613,1.5859581834852456,1.5840999305137902,1.5632689126782315,1.6664265945683534,1.7281567899691814,1.7431084154061864,1.724032087701106,1.672777774945388,1.6564177117188446,1.6328402793899315,1.7472070247365157
24-2800454,,,,,,,,,,,,,,,,,,,,,,,,0,1.0087342382495226,1.0128534670291869,1.007102302353862,1.0093578000583712,1.2028318197766752,1.3016493319709022,1.2333395243572933,1.2163843246852477,1.1915889617505204,1.1660231881442393,1.1476965465391173,1.1348456285845963,1.1068359368942728,1.09098343967773,1.0897669423134104,1.0899235050141796,1.0862049541051924,1.080976031771914,1.0752601906205095,1.0723838576725526,1.0704233990374201,1.0674259198481126,1.0653741139282433,1.0639986621533564,1.0742232377268879,1.1190048255246532,1.1593704567256964,1.190985754769701,1.2600939907179278,1.3487135068995313,1.4417769807404786,1.4930931648724617,1.460936848886134,1.4359437583940478,1.4187697170569324,1.3521181336379102,1.3386553435887365,1.3290284616992631,1.3191260740970485,1.3053284329181492,1.301175730684068,1.2923345772726629,1.2806551669859525,1.272376511571002,1.2788419528706283,1.2811040072268671,1.3295480065803291,1.360033160568485,1.4422779046679246,1.5159917400322531,1.5392297183861423,1.5229578978946956,1.5126473369548001,1.6165807225455153,1.646044296349686,1.6358381803232114,1.6216182447429344,1.6047361177153423,1.5949517303073313,1.5932913222305742,1.5716085517184155,1.6757649465324063,1.7385443841672232,1.7529029366006492,1.7333426554382116,1.6808394891116631,1.66410277342982,1.6398924386208007,1.7557117948658423
25-2800461,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0248923601722237,1.0054040957941635,1.009797482624472,1.3104100492185289,1.466460438784857,1.3226192926286071,1.288557463139759,1.2465212913060741,1.2056546372849561,1.1771525208177678,1.158953204961195,1.120787083319733,1.1009576235090939,1.0992974529005493,1.0991389721629137,1.0946820015867065,1.0885600242205993,1.0815302114175398,1.078133566369387,1.0757861360411114,1.072475790538891,1.069892324320028,1.0682877756058962,1.0793127728060534,1.1277779012471332,1.171354765880835,1.2052290700788497,1.280393974141226,1.3773370780609124,1.4798105103765338,1.5360966219367906,1.4983070516998342,1.4690043647679238,1.4493639152914453,1.3732300867288545,1.3580878211876932,1.3473448455078874,1.3363266060288697,1.3210142712823376,1.3161645624509548,1.3062965795088088,1.2935921312336884,1.2845292790781195,1.2910101077218232,1.2934892766428794,1.344131085108785,1.3762201898523094,1.462982405396761,1.5411201968645836,1.5648885870364992,1.547032726103497,1.5360051885373667,1.6452593215017115,1.6767008650349229,1.6653379128149766,1.6497707802966757,1.6314670999781198,1.6207943166727383,1.6186851360652321,1.5951332076232292,1.701548438975221,1.7674391541100472,1.7800750695168726,1.7592056914326242,1.7030448436775958,1.6851148532701399,1.6593213597604743,1.7795281471086066
26-2800463,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9946468499654126,1.0049793522858546,1.3772283481048164,1.571739936299494,1.3694871855740398,1.3241461986908543,1.271912511401053,1.2227091782016848,1.1890594037865883,1.1683356442814041,1.1256918821028377,1.1044993919558037,1.102417327765451,1.1021390918168033,1.0976185673938124,1.0908687084958648,1.0836053788405557,1.079831716045539,1.0773463550313986,1.0737087023609115,1.0713113547147877,1.0696233682266927,1.0809530128530627,1.130657090765636,1.1753963743049376,1.2103567791991634,1.2878452244979033,1.3880052554698583,1.4941457337890007,1.552022756650195,1.512001961542338,1.4812932993388965,1.4602170576716966,1.3807154875015797,1.3649409926614897,1.353920685807091,1.3424807601092412,1.326598720249402,1.321241218865833,1.31115813492821,1.2980385903913565,1.2885825793102215,1.2953186293227825,1.2975585447942457,1.3490639491020167,1.3818479275631663,1.4705139596189147,1.5496967867824625,1.573837974505446,1.5554015319107435,1.544153741237853,1.6556801378822383,1.6878501325942838,1.6758149689872242,1.6598866681398028,1.6410073255597204,1.630134125357985,1.6277275705671919,1.6033646080161024,1.7106178165365702,1.7776365183521243,1.7897470406315845,1.7682454356484167,1.710662685607474,1.6924379324294814,1.666167002218127,1.7878164917169947
27-2800466,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0072541278515723,1.6483684197267545,1.9974609383469866,1.51383528219502,1.4268201164770777,1.3415057670338837,1.26747703487462,1.2194151653924763,1.1920648419058133,1.138073622747485,1.1130340924100388,1.1104908827372233,1.1101261029504241,1.1044646070378203,1.0969692728388545,1.08851888544321,1.0846739539745271,1.0818440512095837,1.0778012345673043,1.0747568183442058,1.073041682008413,1.0849608088107636,1.1375718116134026,1.184371041137969,1.2211068426569778,1.303152645219168,1.4094275380062908,1.5228143534311056,1.584546682600599,1.539880915924917,1.5056230483271378,1.4828379504357208,1.3960293988755725,1.3788133459626288,1.3669576294878207,1.3546797403764983,1.337535021501527,1.3318991475245836,1.3211392068099983,1.3070671494354584,1.2971477423051399,1.3038433053698975,1.3060071020908939,1.3593911513129409,1.3933005786931398,1.4848852560771595,1.5673466526037663,1.5917617491011198,1.5721670948921733,1.5600973969030476,1.6755411145091548,1.7085069027198416,1.6961729908234684,1.6794186700684166,1.6590071394536103,1.647643253724255,1.6447704684901883,1.6193361773927402,1.7280652421058504,1.7972188312504633,1.8079125733382742,1.7854241877256314,1.7254248528438187,1.7064457499426506,1.6789933656678233,1.8034987581877433
28-2800470,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9906752764317137,3.244767270945615,1.7241897267674835,1.5580054459726194,1.4213640917175763,1.314072731679526,1.2487934010712753,1.2142127308882382,1.1487258683345547,1.1198267514835398,1.1171532520578256,1.116490299653875,1.1102210460126725,1.1018753754239203,1.0925613054767642,1.0881418208922493,1.085226464980342,1.0806685511498,1.0775331552256473,1.0754988289446352,1.0880649149447221,1.1429166468585872,1.191336340481828,1.229510882470692,1.3152818253415295,1.4272520188261641,1.5464646266393078,1.610902193222014,1.5622739232623752,1.5254328874651066,1.500639477594409,1.407837052415067,1.389892785186442,1.3770434838055048,1.364090456660944,1.346171100688223,1.3401052415275359,1.3288043261447484,1.3139433247523342,1.303572244744133,1.3105439426487127,1.312419606825622,1.3670987225193953,1.401883125237844,1.4959406873573777,1.5807679412541282,1.6056434801935393,1.5851230607259916,1.5724999085944036,1.691460890585688,1.725295940037271,1.7120537183302418,1.6943778521474724,1.6733520624443854,1.6612074673285235,1.6583333606425754,1.631707473731902,1.7415473515641164,1.8123740896603626,1.8220134977216884,1.7987439954263678,1.7367568501780895,1.7171870304651047,1.6888827210340864,1.8157136521545432
29-2800353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0475486345362968,0.9933803152929949,1.0091456485643162,1.001437365309388,0.9992368963199895,1.0055778349786695,1.0036537039925177,1.0057078673405744,1.002158251027938,1.0037684518704522,1.0076223369402142,1.0062227921273421,1.0056109430675533,1.0051840089577666,1.004922474942981,1.005398231717265,1.004759684848101,1.005288953699313,1.005451239200464,1.0178855392128359,1.0714883524154781,1.1217733438144193,1.160719160521773,1.2449119024178152,1.3546307000819233,1.47207240472261,1.5369310946529846,1.4935821462837968,1.4608424105659803,1.4388287659628494,1.3568605597146184,1.3409572779692827,1.32971915320139,1.3182651909238734,1.3024866962733168,1.2978406572406236,1.2879032231063823,1.2748953053161314,1.265763345599566,1.273135146335209,1.2758800134576613,1.3301509936742928,1.3644960508954114,1.4577147241501138,1.5418228450326952,1.5676396870439533,1.5482970287268059,1.5362661520275853,1.6546499140048487,1.688506602050798,1.6760286844971588,1.6590006045787513,1.6390598442838622,1.627470704749055,1.624972151538162,1.5995481172355381,1.7125137963958097,1.7829846536099239,1.7950956018738304,1.7724706598983686,1.7122626703491188,1.6932551342177673,1.665831869241383,1.792353633249443
30-2803672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9764338238837329,1.0010790086708943,0.9945710199808024,0.9941438614466684,1.0022800904774756,1.0007175962534574,1.0038682584405678,1.0005371725908305,1.0022644552488984,1.0065653936642331,1.0051688238284688,1.0046237114078305,1.00427821838014,1.004054965523026,1.0045807915240352,1.0037926789513192,1.0045476190830627,1.0045756209302137,1.0172677494279938,1.0720010235127655,1.1233370569304741,1.163092055417078,1.2492113845171988,1.3616546144018031,1.4825540833140565,1.548770476684127,1.5037527964933497,1.469644437333681,1.446548744614714,1.3617930131270368,1.345574190083265,1.3338688225771687,1.3221096517107138,1.3059248855537737,1.3009710276801578,1.2909262197607898,1.2776249544943743,1.2682945676600983,1.2758233192257935,1.2783322065751395,1.3333796138655065,1.368293123344429,1.462931492659553,1.5481372762936316,1.5741454808290618,1.5544867079604119,1.5420399258724335,1.6619490659120872,1.6964145124120193,1.683328263267643,1.6660662259340913,1.6456852743711237,1.6339838519262067,1.631354629783696,1.6054026763137812,1.7188900738237993,1.7902208905867742,1.8018392122536893,1.7789439152853441,1.7176270939304892,1.698429639014914,1.670580187288329,1.7981433865997698
