순번_정류장ID,1-2801795,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801665,12-2801604,13-2801520,14-2801485,15-2801450,16-2804871,17-2801387,18-2801368,19-2801353,20-2801350,21-2801330,22-2801287,23-2801270,24-2801057,25-2801035,26-2801027,27-2800998,28-2800971,29-2800841,30-2800840,31-2800839,32-2800981,33-2800992,34-2800526,35-2800528,36-2800532,37-2800535,38-2800544,39-2804975,40-2800560,41-2800569,42-2807222,43-2800563,44-2806626,45-2807223
11-2801665,,,,,,,,,,,0,0.9984024322659146,1.0027975026673268,1.0002551619942925,1.0009944340469423,1.000671944052503,1.0010404551765923,1.002457511983707,1.1370847378340583,1.1370287293473378,1.2570947732514774,1.2248775992339258,1.1995421390256782,1.1594747116927464,1.1484247479408365,1.1436431316297706,1.1333801414572655,1.1253664369067753,1.1398128215453167,1.2449390918389909,1.316894546233918,1.3614260170606034,1.3533535192618162,1.27076265021439,1.2608494340839445,1.250909686627764,1.240372740436459,1.2218631252060514,1.2158523591880246,1.1918578469085337,1.180947647389244,1.1763584581892534,1.1714180859710106,1.1652862583710748,1.1596539648806152
12-2801604,,,,,,,,,,,,0,1.0062599933628986,1.000487996702469,1.001573907386436,1.0009819923652428,1.0014322854985276,1.0032174968663952,1.1780392759708331,1.1678920284427106,1.1493264485402401,1.1292316835224017,1.112861040347137,1.1299277131138405,1.1201197617152172,1.1158795958244103,1.1067955817321236,1.1000511006254254,1.1173820654202173,1.27268079571957,1.3535351960221822,1.4029570172602523,1.3918995268867247,1.292751944467729,1.2811843964602188,1.2698993447554183,1.2575892237081354,1.236304136291172,1.2296108930155625,1.2025583653333407,1.1904302844298076,1.1855430250068393,1.1800073548913719,1.1732225473812972,1.166877128331261
13-2801520,,,,,,,,,,,,,0,0.9907332192904494,0.9976397920610901,0.9980972082428897,0.9994066375892714,1.0022073521227455,1.0035890063593798,1.005551766313458,1.0024229689830755,1.0030557191724947,1.045047061609857,1.0811988405145756,1.0747755916137498,1.0719364948376933,1.066326135481965,1.0617434251379465,1.0830606920853005,1.254557217352576,1.3900145936014745,1.4443443804388902,1.4298938646275678,1.3134095829835253,1.3001627008867849,1.287088824002685,1.2733141659011218,1.2494280027890445,1.2419615571091198,1.2120869668365304,1.1988099721774912,1.1933762718566638,1.1874713355561257,1.1800832619803479,1.1731546604569052
14-2801485,,,,,,,,,,,,,,0,1.0044586668680462,1.001615499046079,1.002271418752572,1.0050129609271095,1.0059771851234502,1.0080675567268678,1.0041294354810584,1.0045552186489444,1.0510499302675467,1.0889295115928972,1.0813121319654329,1.0780002940310276,1.0714497309075648,1.066208335728681,1.0884036078500199,1.2709930049612443,1.4164862323627758,1.4741996902398722,1.4570896497712127,1.3277950165232062,1.3133443092002681,1.2990983236102585,1.28418147860704,1.2586087915792739,1.2505975409697334,1.2186349620985102,1.2045688308193694,1.1989284774000388,1.1927035061998164,1.184897614865306,1.1774746190069214
15-2801450,,,,,,,,,,,,,,,0,0.9930899972137085,0.9980150064878859,1.0031167778965056,1.0048638047314535,1.0074998434270683,1.0029772027593904,1.0036810515320704,1.0560829335907742,1.096276405320289,1.0872962922542537,1.0834573528163527,1.0756369410151814,1.069948758785667,1.0931997621259584,1.2883895551369469,1.445477141765768,1.5070576324480673,1.4870524989231546,1.3426791550547683,1.3268901017228487,1.3115270512673662,1.2953484580999761,1.2674927143137529,1.2589080881130341,1.225009304663832,1.2102278158991688,1.2040536291532205,1.197606769608467,1.1892789852572754,1.1816332775041796
16-2804871,,,,,,,,,,,,,,,,0,1.0037367245699869,1.0085717340209444,1.003889513155536,1.0073959145342422,1.0018803552256592,1.0029503055636557,1.065919384586918,1.1079391515036596,1.0968011993357014,1.0921439035365206,1.0829884882804677,1.0757446867386669,1.1003588364202608,1.3116650772615244,1.4832994900332486,1.5496663412546638,1.5252310402797147,1.3615613701912117,1.3438458898007368,1.32665626361592,1.308905863197694,1.2787300905533903,1.269569312408351,1.233076353454209,1.2170431275491091,1.210583007283983,1.203631814487433,1.1948832639119986,1.186641796819967
17-2801387,,,,,,,,,,,,,,,,,0,1.0128221663012476,1.0039497176757928,1.0085825937694022,1.0014278022381897,1.0028091383289481,1.0755689988857577,1.119161547576601,1.105646685131302,1.1001136904650306,1.0893023033453324,1.0809682804674459,1.1066926936721435,1.333759072750802,1.5204630093228053,1.5915898445579577,1.5623737265811375,1.3787941431555595,1.359598817481369,1.340789683194899,1.3214990734305592,1.2889318563955043,1.278933953665126,1.240039156773357,1.223181071166361,1.216354213358389,1.209031654036465,1.1998016923580694,1.191098140373291
18-2801368,,,,,,,,,,,,,,,,,,0,0.9919215597007875,1.0025866619128014,0.9947891278826282,0.9987056129260594,0.9962125396963449,1.0666052185507715,1.0588046880085469,1.0555004371305352,1.0495810113743245,1.044846112951715,1.0750484456726952,1.295079808616317,1.39545117314291,1.4659202528785227,1.4459369425417614,1.3025850618959618,1.2873101395155822,1.272727061720436,1.25757128650821,1.2319955288002031,1.2239580946782398,1.192973715426847,1.179663051211647,1.1741198264657562,1.1682160957535908,1.1610138963198269,1.1544528705694312
19-2801353,,,,,,,,,,,,,,,,,,,0,1.0302419354838708,0.9973557024850757,1.0018536483373932,0.9975875230946746,1.0033027380496533,1.0034173814611105,1.003112410182154,1.0033271106319634,1.0028882671033987,1.0394161045901193,1.219320224497793,1.2032428759167553,1.2320562011491278,1.2292568169034908,1.1592032631497917,1.1518034235748904,1.1450430348774998,1.1375782422395018,1.1247394143254261,1.120662921441154,1.1044882537590421,1.09750044793278,1.0947831637332603,1.0914486477690062,1.0880348139431568,1.0854609999370983
20-2801350,,,,,,,,,,,,,,,,,,,,0,0.9767683039606837,0.9943039264077135,0.9921052771246753,1.0008230545206867,1.0013049953009758,1.001114822181922,1.001617722873244,1.0013370276477287,1.0395244876510095,1.1301752732788204,1.1209414622585614,1.1517753024959254,1.1540790953273667,1.1077883425251172,1.10293096651564,1.098786027192144,1.093915067404394,1.085295701060155,1.0827075578320642,1.0716860571961717,1.066964795997355,1.065076248359954,1.0627864605234796,1.0607229865520857,1.0595766436614882
21-2801330,,,,,,,,,,,,,,,,,,,,,0,1.0066914758343928,0.9977154275690262,1.004798698657991,1.0046902532682085,1.004235417231989,1.0046733443748368,1.0040156755113299,1.0451177637379399,1.1120886473385023,1.103467503708891,1.095280167946544,1.10185298395767,1.0706124903102996,1.0674554435386263,1.0648045638018604,1.061984382177308,1.0563476466502475,1.0546997727089416,1.047268095518079,1.0441478925899574,1.0427339425016253,1.0412984612640483,1.04004121227869,1.0399518352227666
22-2801287,,,,,,,,,,,,,,,,,,,,,,0,0.9880762976641169,1.0042206149570672,1.0042045453258481,1.0036910082549915,1.0038815225557942,1.0032258692313032,1.0500061165491001,1.1250874368544388,1.1147002064142792,1.1050014719506918,1.110790242049341,1.074628149541228,1.0710687554274116,1.0683656716748668,1.0648957337433769,1.058676699991337,1.0568659109053768,1.048819436696857,1.0454665463781532,1.0441483718157247,1.0424287499319562,1.0412483198633848,1.0410919452669367
23-2801270,,,,,,,,,,,,,,,,,,,,,,,0,1.0106370160590863,1.0089140892213708,1.0077523774891708,1.0076076997320564,1.0062603952520173,1.0589735198570234,1.1437560127755173,1.1300452746706875,1.117586502542844,1.123577792448967,1.0808597715181067,1.07674243168929,1.0732245290823275,1.0695736941174185,1.0625461885696814,1.0605057268199718,1.0516043689015022,1.0478170059920668,1.0463747789151598,1.0444225416086226,1.043103163467097,1.0430122684092862
24-2801057,,,,,,,,,,,,,,,,,,,,,,,,0,1.0041423512669747,1.002289408374633,1.0033853772970156,1.0021682688774625,1.0866791284370942,1.1171208216187887,1.102481891672613,1.089899885909561,1.099478690605878,1.0588752043769323,1.055456579429704,1.0531961294282988,1.0500535779804623,1.0444741944511213,1.0429298459677334,1.0358860403486285,1.0330995908794252,1.032035543736283,1.0305364947817937,1.0298475791046195,1.0303449627464802
25-2801035,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9982823607996564,1.00292525593894,1.0014205865978099,1.1082185559679552,1.0802533882793095,1.068950570078499,1.0589712812746794,1.0510815265574063,1.0282430454604705,1.0266286548035444,1.0262447232614784,1.0248743267820268,1.0221680764675654,1.021506590656536,1.0176890784550778,1.0162933204272135,1.0157929996583344,1.014854828230821,1.014998448499362,1.0163950608177625
26-2801027,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047405079082303,1.0020869239273171,1.123306025666315,1.0882397204833782,1.0748049858791395,1.063299840611453,1.0543513389033405,1.0293163033000388,1.0277828814823926,1.0273060151231883,1.0256428110625049,1.022772889813844,1.0222174148438474,1.0182068493379821,1.0167427650828307,1.0162174103414208,1.0152471385373962,1.015371612590323,1.0166738105837054
27-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9989302234059358,1.1874347332576618,1.1159533911094532,1.0936424635712267,1.0769259600323373,1.0636880815194805,1.0317951274926118,1.0297161200157225,1.0292585235040168,1.0273109427463105,1.0241869946272297,1.0233729169425627,1.0189451116743078,1.017225598705426,1.016771528356788,1.0157347298021007,1.0158367407733868,1.0172599779096285
28-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3448497724947812,1.1612920544791536,1.1213293288297521,1.094964042610468,1.0758719114317565,1.0351085464678214,1.0325938251764402,1.0316400408092914,1.0295594075626713,1.0257496730486069,1.0248125209264634,1.0199131333789877,1.0181557423532777,1.017526842150226,1.0164174211822457,1.016482761089677,1.0179144253511672
29-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0004138220565157,0.9996912346753419,0.9974851849787141,0.996305758942705,0.9958293773112922,0.9964264026402639,0.9986516060797774,0.9993730928937938,1.0000274070825825,1.0001736446412455,0.9996525054456934,0.9997045377233039,0.9997967026278503,0.9995013684258863,1.000512141527287,1.003205940314224
30-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9984949749987623,0.9951578770227768,0.9942238384132973,0.995054230140139,0.9958193476320587,0.9984108017456076,0.9992452843134061,0.99978371098891,1.0001505199385985,0.9995940345280449,0.999655533650134,0.9997560390864375,0.9993182311898161,1.000517920057488,1.0032487184817136
31-2800839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951089891501792,0.9937851305444446,0.9950363668404301,0.9958814078767109,0.9987002924342022,0.9995700316280921,1.000086145666666,1.000457543331684,0.9998080668768883,0.9998497812340392,0.9999455223786383,0.9994814231110035,1.000714513656118,1.0035242016600951
32-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9925786733329978,0.995025781039079,0.9959761375511449,0.9990859521320974,0.9999913071648086,1.0004657030430146,1.0008391310623714,1.0000676245626647,1.0000827977245557,1.000171945898954,0.9996760938254139,1.0009461903561925,1.0038451860269964
33-2800992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9954695149313326,0.9965040134273714,0.9999551776198868,1.000848230160013,1.001186453324829,1.001541178458484,1.000550824025887,1.0005106010697595,1.0005831425614722,1.0000406468858525,1.0013439295217892,1.004337223890876
34-2800526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002732115328846,1.012501418359242,1.0103076234319626,1.0059583696360905,1.0059969834087483,1.0027955909888309,1.0023559050433382,1.002327523696069,1.0014456526159063,1.0030693649466818,1.006827448395191
35-2800528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0209799843689975,1.01343419161141,1.0066119283346693,1.0065569307449056,1.0028019992443353,1.0023249027726768,1.0022967444982054,1.0013553075231787,1.0030905062899935,1.0070552658244227
36-2800532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065919388083584,1.0022316272382905,1.0030047273071312,1.000409085535147,1.000367728297985,1.0005017003339578,0.9996274931079226,1.0016977343877946,1.0061014210884145
37-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000231187427295,1.0016670862002706,0.9993590645851564,0.9995533551951454,0.9997799209309715,0.9988785562438531,1.0012380526900062,1.0060613459316479
38-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0062551999320826,0.9990234842523794,0.9993893177649622,0.9997056342059001,0.9985700506287349,1.0015146327708029,1.007222641239213
39-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9974288013209609,0.9984107922796078,0.998900693014142,0.997748480351298,1.0010936045247358,1.0072942433736793
40-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988378356945777,0.9998098410101394,0.9973465615801824,1.003056732202911,1.0118920153287299
41-2800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019584435209672,0.9957644574153908,1.0055243626150676,1.0168815002712204
42-2807222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9900482248297907,1.0068074111611096,1.0200012763008002
43-2800563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0175169367818246,1.0287737814192475
44-2806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0382981482794034
45-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
