순번_정류장ID,54-2800166,55-2803661,56-2801697,57-2801724,58-2801925,59-2801906,60-2802017,61-2802049,62-2804800,63-2802084,64-2802107,65-2802126,66-2803811,67-2806098,68-2802187,69-2802189,70-2802201,71-2802210,72-2802213,73-2802220,74-2801901,75-2805900,76-2801903,77-2803532,78-2801819,79-2803807,80-2804958,81-2803816,82-2803801,83-2804901,84-2805043,85-2804852,86-2804854,87-2805422,88-2806045,89-2806046,90-2805420,91-2802339,92-2806039,93-2802343,94-2806857,95-2806769,96-2802319,97-2802316,98-2807365,99-2806086,100-2806087,101-2805780,102-2807044,103-2805781,104-2805208,105-2803663
54-2800166,0,1.0217679459771831,1.0313248218874094,1.0175814560816505,1.0121448503397656,1.0119912376237301,1.0158622900533039,1.0111807969675817,1.0111573748724723,1.0347877235806338,1.0984202561075023,1.0948576294691943,1.0858025076318156,1.0803868506149712,1.0768687319452406,1.0692035119512455,1.067224572288464,1.0639696234888287,1.0630179157674433,1.06114912231687,1.0598211090788652,1.0554774854435667,1.0538573901009711,1.054150723488925,1.0527944304951393,1.052234114551491,1.051151741793383,1.0498604968083614,1.0488781964081109,1.0661279239748782,1.0961505619178389,1.0939690671699436,1.0927404898831201,1.091481524187542,1.0904387220335618,1.088140312325806,1.101126463011846,1.1396898038367906,1.1363472587667836,1.188051112273423,1.2368884211880726,1.3044935624331002,1.3545611907738213,1.4157259703472114,1.4299617418060908,1.3627132074464723,1.3575179918273175,1.3469536284288013,1.3378190086675577,1.361317394890715,1.3914808824152392,1.4929268943501817
55-2803661,,0,0.994517812729884,0.9924488980001532,1.0002957619636823,1.004213101024702,1.0088116861002925,1.0042112860667536,1.0046309253911363,1.0305387269745379,1.1000747915649827,1.0960994382526892,1.0861975274872462,1.0803623445014339,1.07660767723211,1.068492484190046,1.066443160853199,1.0630483033943394,1.062060280863241,1.0601167670338785,1.0587537379492835,1.0542808179288845,1.052611148009001,1.052950658786495,1.051561184938047,1.0510081834767129,1.0499058490617676,1.0486106116777318,1.0476103246783854,1.0655683185030558,1.0967448194885137,1.0944665939942286,1.0931840991885933,1.0918740358617687,1.0907054513972196,1.0884011197783006,1.1019242682389248,1.1417861671971492,1.1382847015187816,1.1715761701631844,1.220864817977443,1.2891498990903985,1.3402407533479357,1.4278896572275095,1.4423094971352768,1.3711058680266799,1.3656290338207306,1.3545196187343258,1.3449465487184573,1.3693105651260116,1.4002656147122179,1.5051734204168703
56-2801697,,,0,0.9882692227061181,1.0015586974017705,1.0056626068117192,1.0109783169064177,1.0054689583546712,1.0058570361255366,1.035410544033881,1.1149720168438217,1.1094493339170042,1.0966916009933112,1.0893918835426624,1.0846317109335857,1.0750167598279288,1.0723561997919282,1.0683724865733049,1.0672129168406248,1.0649837529704576,1.0633547218140835,1.0582261072553512,1.0563561457950945,1.0566121912709934,1.0550484403931393,1.0543674208416773,1.0531246976574573,1.0516233566574864,1.0505129233643358,1.0693293960369485,1.1022236785236579,1.0996823052622928,1.098238783141144,1.09670977217954,1.0956096844975234,1.0930550614673762,1.1070551477653632,1.1486835304048888,1.144856483052265,1.1797996558160915,1.2316487303038475,1.303668527107234,1.357229561438896,1.449974370594997,1.464502934311776,1.3866840934668516,1.380733263173924,1.3687102972796241,1.358407069843554,1.3837250245901005,1.416179307180811,1.5260133617550067
57-2801724,,,,0,1.0063144749453403,1.0088863538139383,1.0149590239899169,1.0081693874104416,1.0083875848529793,1.0420695323822151,1.1331300579363621,1.1254740660669467,1.1089933670510312,1.099853388362046,1.0938368325841659,1.0824419728874963,1.0790309799542839,1.0743625121003184,1.0730039290952174,1.070449919399779,1.0685099209227482,1.0626381409209857,1.0605469289106868,1.0606933531081102,1.0589360665706584,1.0581054778110202,1.0567066038159485,1.0549717313646727,1.0537408473095073,1.07335983244863,1.1079224064095807,1.1051019488797722,1.1034869248582817,1.1019130879616097,1.1006126843711959,1.0977973604627134,1.1125012409835564,1.1557066093794035,1.151633696037763,1.1879881080995143,1.2423119684606687,1.3179581792770254,1.3738833276063864,1.4716015534038285,1.486167942208041,1.4017096496798036,1.3952879264362756,1.382360555501775,1.371338218765317,1.3974594096902926,1.4314453034051835,1.5461906201965436
58-2801925,,,,,0,0.9983537386733071,1.0112232966197643,0.9999302981370916,1.0014344056352957,1.0568390891904669,1.2078225429012104,1.1866807465741909,1.150035998377589,1.1321767240924245,1.120644084013467,1.1020771266016969,1.0958835295785325,1.088770607167923,1.0867235712678491,1.0830549501755995,1.0800949989653885,1.0718441096156988,1.0690578081761493,1.0689293960399848,1.0665894897536399,1.0653461340755264,1.0634961097885514,1.0611225330361966,1.0595513330838509,1.0820127940425162,1.1221659988391988,1.1184597339967386,1.1163085129779469,1.1143113911556346,1.1125578327080243,1.109049802508076,1.1257929929128687,1.1746050249048223,1.1693613625127866,1.2107041643654037,1.2730301744294386,1.360681323064925,1.4243802965260364,1.5387939019318277,1.553238049978572,1.4461685050078015,1.4381898917757607,1.4222948763656318,1.4089337882442594,1.4383575091991418,1.4763800519578845,1.6066138243042145
59-2801906,,,,,,0,1.1208099941688903,1.0041972364137404,1.006656793458824,0.998717174055857,1.0009457304749612,1.007294765879792,1.0079103781769094,1.007492895766344,1.0093561935471422,1.0050966794507612,1.0085354615968518,1.007655538635646,1.0075215471297094,1.0065235032859803,1.0070868770137298,1.0058688761309595,1.0048662443266778,1.0073392266362786,1.006773259024209,1.0076588523739451,1.0073668594881349,1.0078794675088711,1.0074266739551994,1.0351879362460255,1.079549807656459,1.07692666988133,1.075547930355106,1.0740016647240522,1.0727340587525185,1.070211636744041,1.0886962759452996,1.1436284197911997,1.1387273713464907,1.1838751925668007,1.2514725121929775,1.346971205321749,1.4170790484164302,1.539842057704672,1.5556688168252775,1.4397349826391044,1.4312741363767154,1.4144771017208637,1.4004072571447252,1.4317655898827961,1.472568977925856,1.6126389111097996
60-2802017,,,,,,,0,0.9446779590700416,0.9754260372477862,0.9733156741773962,0.982043128964059,0.9931317730843747,0.9982347608249352,0.9994945992111531,1.0025949043401445,0.9993423514006454,1.003593453710633,1.0031297943631294,1.003124368877073,1.0022854182440057,1.0030972716952629,1.0023122707142778,1.0014046227934394,1.0040859408228082,1.0036194105219485,1.004650082859501,1.0044472604343266,1.0051397564838174,1.0047459747520902,1.0332078639159574,1.0784488767377642,1.0758138373640225,1.0744364458963427,1.0728797035332571,1.071604323696817,1.0689663323216065,1.0880093923731073,1.1436732582956513,1.1389140027456364,1.1846939225317354,1.2534654867012882,1.3507443853264876,1.4220713165145196,1.491901961358649,1.5091582395087,1.4042681868723172,1.396620893182763,1.381367394717628,1.3684953964289706,1.4075488687192255,1.4476676005339557,1.58533076486333
61-2802049,,,,,,,,0,1.010779784843654,0.9931748236924091,0.9939459931375729,1.005212926936612,1.0067888149839939,1.0065039445905404,1.0088875335394147,1.004055834915699,1.0080955726472338,1.0071508416546868,1.0070170195383998,1.005930129440456,1.0065881185443835,1.0053187020989052,1.0042460507849489,1.0069587141649285,1.0063598546025005,1.0073328710131046,1.007029455666311,1.0075993923741822,1.0071222359675758,1.0367348022153358,1.084062953579121,1.0811037182630332,1.0795318664775713,1.0776971866383416,1.076299873257693,1.073493483488047,1.0931477819919098,1.1508495943215733,1.145569747651073,1.1932848515773504,1.2648313677175063,1.366499502860202,1.4405743257206627,1.440854452427264,1.4597445886489118,1.3656007611424812,1.358766356190708,1.3450580762624684,1.3735538377552734,1.4200749502119778,1.4616649570014246,1.6041476133668897
62-2804800,,,,,,,,,0,0.9664258292200205,0.983249113598928,1.0030548411506934,1.0059464225340908,1.005815018454031,1.0086379796290854,1.003360721314156,1.0078569352010005,1.0068626758973793,1.0067284561861503,1.0055766885589945,1.006301697042918,1.0049947332735358,1.0038735238433494,1.0067511033832994,1.00612900199259,1.0071605426002785,1.0068485498773525,1.0074558460249974,1.0069616533330243,1.0378080532188896,1.0871184085145371,1.0839224194856896,1.08221401574325,1.0802609384599295,1.0789001789646109,1.0757655360927056,1.0962399732355712,1.1556993861304399,1.1502032265324895,1.1992780230823876,1.2736364073404802,1.379407552596373,1.456089970533223,1.4557544138058356,1.4747329639518882,1.374997652143979,1.3677973769736123,1.3533958944960987,1.382805770659907,1.4305847473954925,1.4733175658567355,1.6203775186983373
63-2802084,,,,,,,,,,0,0.9953389699809102,1.015598843030007,1.0123269055309385,1.0104897717508086,1.0126494161581325,1.0060566946160898,1.0104313569535612,1.0090941773052708,1.008872290164021,1.00754884600407,1.008179111930811,1.0065615051262424,1.0053340098648866,1.0082474270593833,1.007543185270761,1.0085462445291153,1.0081737095815213,1.0087130427056874,1.0081686795475708,1.0398047022517722,1.090522992496776,1.0871052150530343,1.0852647653349858,1.0833385037717476,1.0816332850597954,1.0784358578297375,1.099266052049016,1.1601120868889094,1.1542195599810536,1.204530884230759,1.2808063512055878,1.3895100854332718,1.4680051130267875,1.467170260392462,1.4861503365565536,1.3822440790998978,1.3747708155189213,1.3598533239776716,1.3897450607350421,1.4385915683884531,1.4822092165602785,1.6325062737771716
