순번_정류장ID,36-2804279,37-2804277,38-2804638,39-2803726,40-2803727,41-2803729,42-2803731,43-2803733,44-2804300,45-2803738,46-2807372,47-2803736,48-2803739,49-2803700,50-2803699,51-2803697,52-2803695,53-2803693,54-2804775,55-2803741,56-2803742,57-2803743,58-2803744,59-2804666,60-2803745,61-2803746,62-2803747,63-2803748,64-2804688,65-2807370,66-2803604,67-2800266,68-2807368,69-2804602,70-2803580,71-2800263,72-2800267,73-2804032
36-2804279,0,0.9967045478504714,1.0013787906842266,0.9978399745550948,0.9995087343557943,0.9985599861308466,0.9990998027312827,0.9985983433362995,0.9997482295023157,0.9996723852708241,1.0003690651180253,1.0002799424136226,1.0002479135069295,0.9990017041512821,0.9992995167027758,1.002477096648738,0.9991537411676837,0.999712875288621,0.9997579505539321,1.000657017919962,1.0914297092227119,1.1532720916555945,1.2821145222213108,1.2718818761280968,1.2528163945063533,1.2416383665117035,1.2246560054170117,1.216362003603057,1.2091075972640521,1.2070138436321933,1.2015585019102648,1.1914535044751162,1.1873771164307487,1.1841282780646822,1.1817151406967197,1.1787185976309167,1.175659491718347,1.1681671531010611
37-2804277,,0,1.0028131542783496,0.9981249014567992,0.9998827372335434,0.9987837600048007,0.999367093074963,0.9987926601864623,1.0000324906377736,0.9999340540819689,1.0006755461634673,1.0005646754794078,1.0005187368089936,0.9991725181973877,0.9994834201764732,1.0028664803276675,0.9993089504544733,0.9998958624162971,0.9999383416136186,1.000869728624029,1.0964340847642395,1.161799788927538,1.2985625051336496,1.2871660559558646,1.266022913235603,1.253653440465962,1.2350447093904033,1.225995033570004,1.2180693805200145,1.2157842115680024,1.2098712038397148,1.1989282152490517,1.1945233218756808,1.1910287149216163,1.188446521193007,1.1852305540720354,1.1819434515330582,1.1739171658782366
38-2804638,,,0,0.9770873132465059,0.9976299663768575,0.9961747219122116,0.997397799480447,0.9967760503631808,0.9988159499998581,0.9987742351738217,0.9998746779380566,0.9997770517357788,0.9997577181990113,0.9980081907104629,0.9984843676762145,1.0028815050107778,0.9983967798866847,0.9991746351959544,0.9992529127225275,1.0004565395020801,1.1159038469922176,1.1961082415392228,1.3669467908640032,1.350007971534116,1.3191859577702292,1.3013806928528373,1.275550336911026,1.263208706999448,1.2523840338167784,1.2492781848772667,1.2414241843999387,1.2269639214276038,1.221194875120303,1.2166892879658302,1.2134169340982537,1.2093053260973883,1.205090099203595,1.1949095974370567
39-2803726,,,,0,1.0018768584019273,0.9993934136174971,1.0003618343561298,0.9992533322423119,1.0011632969007185,1.0009126391359582,1.0019505767491779,1.001697901350678,1.0015671689346934,0.9996136668364392,1.000017263372718,1.0046095910381099,0.9997089860738754,1.0004624752617208,1.000496735863759,1.0016185842865533,1.0264131657035058,1.0999611355061096,1.2564326412554194,1.2449077953131424,1.2240055160815049,1.2121842496637258,1.194426107416416,1.1859482065244422,1.1787566140339574,1.1767072852025886,1.1712778284978498,1.1614500041772104,1.1575489052238042,1.1544077232471641,1.1520336683556218,1.1491588826372103,1.1462784271407227,1.1392477821300837
40-2803727,,,,,0,0.9884035952573201,0.9967253217771145,0.9951745965374698,1.0003823237664804,1.000033933871641,1.0020086521461795,1.0015738273592119,1.00137241572722,0.9982776288040274,0.9990314420087443,1.0059197359542236,0.9987895071270156,0.9999068673208277,0.9999825580966323,1.0015368016090995,1.0014002593155389,1.0019300573718297,1.0014871724007766,1.00075288212267,1.000030907269291,1.000693019233153,0.9999488054791043,0.9997481942934477,1.0004703898659506,1.000738980927277,1.0006073328182898,1.001034741864843,1.0013087772957494,1.0012144592509338,1.0008351887026745,1.000738744072513,1.0008792731578495,1.0010111870430571
41-2803729,,,,,,0,1.0065896769074802,0.9988430272967851,1.0043184781641057,1.0030518658640495,1.0049552594262967,1.0040206003958427,1.0035206945298123,0.9997976102472182,1.0004780693808135,1.0080479975369994,0.9998904736269506,1.0010274880878915,1.001047004597493,1.002548985369946,1.002229284956596,1.0027551784555253,1.0022175434434495,1.0014120413098642,1.0005985309540084,1.001258439444659,1.0004360314902165,1.0002060153922008,1.000935982334525,1.0012086808589995,1.0010576770682849,1.0014721681573844,1.0017437828996107,1.00163767494732,1.0012404167911237,1.0011332794388448,1.0012700016737035,1.0013861137864717
42-2803731,,,,,,,0,0.9923191094619666,1.0034462064560223,1.0020600721996167,1.004589871313269,1.0035425344042468,1.0030216393979223,0.998783924877758,0.9996850066859476,1.0082145498753883,0.9992322294196204,1.0005294395749598,1.0005810144591867,1.0022677792315384,1.0019811184939487,1.0025469745218847,1.0020013123206428,1.0011677551710576,1.0003410597383304,1.0010430315347947,1.0002088622689902,0.9999810248405918,1.00074571610573,1.0010300917834973,1.000879925389449,1.0013180655902258,1.0016018573177592,1.0014956185687047,1.0010891578141061,1.0009818806095692,1.0011256340556336,1.0012521805989314
43-2803733,,,,,,,,0,1.0127579254619536,1.0069236571519313,1.0070965538812955,1.005212777603652,1.004307785787978,0.9990352903456581,1.0000612824634199,1.0098688886838239,0.9994455597380524,1.0008748842945816,1.0009090174353246,1.0026850094605075,1.002296223152502,1.0028853294621356,1.0022738227968249,1.001377835556175,1.0004872281405877,1.001215182329417,1.0003274003862448,1.0000841777936893,1.0008756861159611,1.0011696927867964,1.0010089772157276,1.0014548861983081,1.0017449566543257,1.0016319547731407,1.0012095163850232,1.0010962038975355,1.0012421075062539,1.0013665115084087
44-2804300,,,,,,,,,0,0.9982940360155242,1.0028019731542044,1.0013593282199937,1.0009335091707976,0.9942834189194791,0.9965310197753456,1.009202587364474,0.9969529237728426,0.9989059133234912,0.9990991686875236,1.0014711436404442,1.0013050147239704,1.002000103415907,1.001429840164296,1.0005096581229556,0.9996449690809479,1.0004758943866765,0.9996068195844477,0.9993859968681688,1.0002536069610002,1.0005721726033052,1.000424229639047,1.0009310290168139,1.0012496981483738,1.0011427043215506,1.0007090845074214,1.0006014656113542,1.000764791812802,1.0009204513911687
45-2803738,,,,,,,,,,0,1.007547443290644,1.0029759021135825,1.0019095916337077,0.9930584804470171,0.9961228859095572,1.0112183051517178,0.9967585466763096,0.9989831047215891,0.9991918863729525,1.001752949372238,1.0015110848062105,1.0022392639920124,1.0016103287634965,1.0006301481651039,0.9997107108355234,1.0005746474456252,0.9996605014515334,0.9994283583975864,1.0003255110366778,1.0006544573963994,1.0004985172994298,1.0010163286456848,1.0013423781233,1.0012299888078657,1.0007820572699548,1.0006696012743348,1.0008360244733179,1.0009918724094156
46-2807372,,,,,,,,,,,0,0.9983796481025923,0.9988549875395704,0.9871236505560339,0.9928992515585229,1.0120002587656878,0.9950344730221442,0.9978165076349341,0.9981647234909454,1.0012193622135,1.0010910216578486,1.0018923417672985,1.0012666683446378,1.0002530448158362,0.999330751083763,1.0002611408862063,0.9993423378108843,0.9991184349453864,1.0000644865876003,1.0004094838270454,1.000257201159898,1.0008092307709153,1.0011517286373794,1.0010404532230393,1.0005822583941062,1.0004710552684581,1.0006469971619842,1.0008179068763887
47-2803736,,,,,,,,,,,,0,0.9994071884491076,0.979385132104997,0.99076110866696,1.0156609109631973,0.9944023085805259,0.9977276708435743,0.9981347837455996,1.0015056753184692,1.0012926436963108,1.0021365588448639,1.0014430341701082,1.0003604496071756,0.9993787872738629,1.000349219405294,0.9993825790703442,0.9991475914288641,1.0001273133442758,1.0004837760123424,1.0003233861909937,1.0008882827065704,1.0012391127825602,1.0011222954078738,1.0006489152300404,1.0005328087342866,1.0007122788611262,1.000884007876117
48-2803739,,,,,,,,,,,,,0,0.9508642275153386,0.9864349507150081,1.0205082997098613,0.9934384259103588,0.9974678343985055,0.9979623031570585,1.001703522731884,1.0014205836956886,1.0023089547075055,1.0015551643914318,1.0004095573705583,0.9993775013241426,1.0003883048336761,0.9993815171390595,0.9991383895224765,1.0001508817897975,1.0005185959117466,1.000351715701729,1.0009307033607777,1.0012897135732068,1.0011685922901845,1.0006817714156797,1.000561995245255,1.000745250731992,1.0009189353253642
