순번_정류장ID,74-2804915,75-2804429,76-2804431,77-2801643,78-2801646,79-2801640,80-2801579,81-2801190,82-2801548,83-2801570,84-2806782,85-2801633,86-2801192,87-2801604,88-2801564,89-2801520,90-2801485,91-2801450,92-2804871,93-2801387,94-2801347,95-2801317,96-2801300,97-2801306,98-2801320,99-2801303,100-2801139,101-2801146,102-2801150,103-2801154,104-2801156,105-2806243,106-2806241,107-2806215,108-2800622,109-2800627,110-2800336,111-2800658,112-2800670,113-2800682,114-2800695,115-2800723,116-2800745,117-2800759,118-2800776,119-2800796,120-2800813,121-2803049,122-2802654,123-2807098,124-2802671,125-2802630,126-2803042,127-2803043,128-2803115,129-2803134,130-2803133,131-2803125,132-2803232,133-2803181,134-2803254,135-2803258,136-2803273,137-2803279,138-2803294,139-2803308,140-2805810,141-2803318,142-2803315,143-2803309,144-2803313,145-2803324,146-2803330,147-2803333,148-2803341,149-2807624,150-2803344
84-2806782,,,,,,,,,,,0,1.0127935099465035,1.012725184985928,1.0088618409881707,1.2016695524623824,1.3269555020309363,1.2594007123861095,1.2163079564420511,1.183107965916173,1.1621682831022349,1.1474099879663473,1.128015541844802,1.1098083086911363,1.102079487545544,1.0932900158313754,1.0885023403774787,1.0802246214542495,1.1155841982394334,1.1271111605870872,1.1202531538310316,1.1324528770717104,1.1178551265540138,1.1123772988829967,1.1036745170148488,1.2291160188575116,1.3208764492043237,1.4619219704818347,1.5516215462960556,1.6498457105417041,1.7819101264996287,1.76843499497333,1.8776779977402092,1.8288966016833859,1.806287053287733,1.8276845611675614,1.9871928621443884,2.240298648191642,2.1773437275681076,2.1297291888413357,2.023669838994757,1.9959380369455306,1.945764615585778,1.9165538062138567,1.8848035931308023,1.8449068235474135,1.805721302612368,1.7769202389713805,1.7455607133873519,1.7881485485958186,1.7643090248625042,1.795363599022667,1.8893567483173794,1.9440226005155543,1.915751529021922,1.8715582973632416,1.8425249091031204,1.8350268801162026,1.8581761501328007,1.8122039688608789,1.7774568647792444,1.757482169588993,1.7526198841066323,1.7843914996507153,1.7767790084953068,1.770079691811417,1.7542115960520526,1.7416889469082244
85-2801633,,,,,,,,,,,,0,1.0126564953101727,1.0065586781296025,1.009758312290871,1.1238517823444496,1.0971144999289788,1.0814579483975595,1.068858574208895,1.0612582491571774,1.0594128363958148,1.049274623337633,1.0423131861491635,1.0391359696224503,1.035962787324031,1.0342314276797597,1.0308042867223104,1.067856365729499,1.0817346425650636,1.0772862288676623,1.0917545296567386,1.081726962592527,1.0779946895951622,1.071921636802791,1.1977208372197234,1.2882643242213383,1.4273149988646368,1.515753965253729,1.612588846344073,1.7430838439904432,1.7315969542365584,1.8393814977043643,1.7923283261725877,1.7709618452664047,1.8562136057606955,2.023336279451321,2.2886403642754263,2.2204348044520135,2.170260003365711,2.0563379069068786,2.026740573333192,1.9734946780766232,1.9424133833596167,1.9090103309664113,1.8668241158620065,1.8258152254153819,1.7952151177762157,1.7621095791218317,1.806212322643967,1.7810607179390887,1.8129932972553242,1.909789464320866,1.96582128543776,1.9363992393417737,1.8900798365376195,1.859463652941094,1.851069176346383,1.874871594780568,1.8268271565224452,1.7912221409481304,1.7702786049531516,1.7651262674927324,1.7976595408317557,1.7894182109561998,1.7826765962832702,1.766273314635636,1.7533593073878986
86-2801192,,,,,,,,,,,,,0,1.0040994186131464,1.0100891230601352,1.005976636546281,1.0026980370872163,1.00301291433903,1.0023620350363802,1.002529805634556,1.0084098258386338,1.0034753172578652,1.00304138084713,1.0024978787268792,1.0025956886701697,1.002643982444377,1.0020268366864602,1.040824005701016,1.05632220836854,1.053167552519441,1.069176368278614,1.0615713193209546,1.0587732967306527,1.0541094628564123,1.1817527361854627,1.2728958165848625,1.4129932079505905,1.5022209562869393,1.6000232189998782,1.732086932177105,1.7206652704157208,1.830069384099512,1.7827982017489128,1.7613799284418823,1.8869349039624825,2.062065339368092,2.341448261522788,2.2680240128958262,2.2129368643015326,2.091290783438655,2.0590983107998286,2.0032686983899497,1.9701253182692342,1.9342422203736183,1.889809808995873,1.8468424466459537,1.8146775925767036,1.7796822540498205,1.8250380572740488,1.798653375165819,1.8311694590586498,1.931084190725469,1.9885438749197473,1.9575317905073553,1.9093129799574504,1.8774925696531592,1.8682735849569623,1.8921484404744855,1.8420600565442296,1.8055467323347,1.7838332919307,1.7783678571850705,1.811446840543524,1.8030443459373597,1.7955094140404633,1.7786672803841135,1.7653451318160138
87-2801604,,,,,,,,,,,,,,0,1.0203483808218234,1.0062599933628986,1.000487996702469,1.001573907386436,1.0009819923652428,1.0014322854985276,1.009171058714748,1.0029205203531006,1.0024967042516388,1.0018972150007797,1.0020749733271708,1.0021635812087923,1.0015103326199886,1.0455213427210324,1.0627111031611745,1.0587959034274586,1.0762547194287155,1.067022005944086,1.0636737561353196,1.058203458130686,1.1966226356737473,1.2961668797012076,1.4508596791105877,1.5502449467204509,1.6599820412558917,1.8088122251944778,1.7924153800959626,1.9157916631436545,1.8592312371288942,1.8331981238936794,1.786782131016385,1.9080073046563635,2.168813582783827,2.1064724304211797,2.0600547122088417,1.9562041111184079,1.929227821121199,1.8808950036999745,1.8528725370531822,1.8229099955277281,1.7843727171096297,1.7469894403917763,1.7190145462836384,1.68950500955917,1.7333530868937623,1.7107384573601303,1.7424253243558054,1.837389438941108,1.893741635264514,1.8664487384354873,1.8234538761759567,1.7953093680112646,1.789456159786954,1.8134349221937176,1.768697943630411,1.7358246202174115,1.7162040026363243,1.7117951611800368,1.7444025603067304,1.7364406291023626,1.7309009998869214,1.716037757352313,1.7036650612319533
88-2801564,,,,,,,,,,,,,,,0,0.9925928952715629,0.9915917532986462,0.9961317534755946,0.9969021195599574,0.9982102604775421,1.007635723111707,1.0008891039242866,1.0008178319782024,1.000316227523735,1.0006886448248238,1.0008772982356255,1.0003250242141835,1.0470385920987886,1.0651118330110825,1.0608360460776063,1.0790353326518927,1.069040512334406,1.06544291835574,1.0596144932671006,1.2031085133647195,1.306761343061021,1.4685573197348194,1.5729439968636998,1.6886147074099276,1.8458429563277612,1.8270973661987753,1.9575090907482284,1.8956581497756335,1.8676871253458003,1.8171274190161637,1.79695793837056,2.0407378832896574,1.9873680304576848,1.947456630966649,1.8577271204934025,1.8345445489260117,1.7923953312073222,1.7686174957691292,1.742246487863154,1.7082937452761142,1.6751700918575034,1.6503678372113924,1.6247241974821365,1.6677071181172423,1.6476610244260468,1.6785555195952553,1.7689067964938527,1.823604521632423,1.7992689324355087,1.7612945400726596,1.736256514620137,1.7320352211699501,1.7564141690102657,1.715702409872961,1.6846932082780017,1.6674965160229385,1.6641705564489058,1.695267799874325,1.688289582646988,1.6845800759267002,1.6703207055667635,1.6592914757418395
89-2801520,,,,,,,,,,,,,,,,0,0.9907332192904494,0.9976397920610901,0.9980972082428897,0.9994066375892714,1.010116075163737,1.0020220600358045,1.0017007935308435,1.0010643208909498,1.0013753259900695,1.0015288581098136,1.0008613184536257,1.0506454493709154,1.069611056349503,1.0647848536709197,1.0837067529496502,1.0726075965164217,1.0686444609798453,1.0622929092113984,1.2112304382637198,1.3197139399010984,1.4896193839881093,1.5997548717607257,1.7222856674601765,1.8892533260004936,1.867575398816954,2.0057716722446743,1.9379753824644272,1.907032947089467,1.852211274288675,1.8016449002319246,2.0505746916175416,1.9953981186764649,1.9539523403558277,1.8619826976890617,1.8379691660781097,1.7946249806841768,1.7703286854775757,1.743813255025709,1.7090327918951367,1.6753378483801848,1.6503029218762,1.6265398678685188,1.6675952780852255,1.6477095869057874,1.6259724488799239,1.707635926228827,1.7559057301293897,1.7338644901039457,1.7000398511805928,1.6775517776364282,1.6760796613885092,1.6994931241268723,1.663293450430142,1.6351518711701922,1.6192337464214743,1.6165077267897008,1.6472468886910014,1.6406489015356327,1.6383678998128117,1.6254479783051212,1.6150902776575147
90-2801485,,,,,,,,,,,,,,,,,0,1.0044586668680462,1.001615499046079,1.002271418752572,1.0147300588747372,1.004159675045751,1.003269762966117,1.0023794061706368,1.002543466919545,1.0026186110843065,1.0017522845434264,1.0556609124974965,1.0757624730658397,1.0701428128211143,1.08995951170664,1.0773186172551834,1.0728528384570264,1.0657907132054314,1.2220413945040653,1.336328743338759,1.5167634768613147,1.6344315264459837,1.7660208047782315,1.945921815006342,1.919695625862031,2.0686412934530227,1.9927275820665,1.9585085425784907,1.897187133178264,1.8416673822121126,2.105772673382444,2.0448265972052435,1.999584646744305,1.8989509926155326,1.8727780780753267,1.8261354291025784,1.7997184291551727,1.770690616698506,1.7337307323856714,1.6975744566849087,1.6714034246859786,1.6459359232610602,1.687918555702037,1.6669052382829048,1.6438032901222561,1.7282257217697743,1.7616074341878196,1.738975488554489,1.7046908642232457,1.681509577378651,1.6796141378880434,1.7037875821284467,1.666169883138808,1.6378359085245424,1.621614021529865,1.618810962312812,1.6496770134971421,1.6431814717062712,1.6408959777510272,1.6279524236530445,1.6173151128725531
91-2801450,,,,,,,,,,,,,,,,,,0,0.9930899972137085,0.9980150064878859,1.015960316075479,1.0025918110102396,1.0020000756152123,1.0011393278384453,1.0015156821611364,1.0016909569427155,1.0008715883421215,1.0597848672012031,1.081291385997197,1.0748001664595863,1.095702750686281,1.0814044663119848,1.0764172410693587,1.0686334716133032,1.2328026289468077,1.3537527375867673,1.546060769418361,1.6723236291782666,1.8143483513495224,2.009272684719495,1.9190640289915462,1.94750090811974,1.881516227702863,1.8516084977632226,1.798819657110374,1.7502040726698467,2.0025281845398304,1.9482778071421365,1.9081293981293481,1.8183586258849656,1.7952037960644496,1.7538638363370955,1.7306353700394586,1.7047711335878668,1.6707037412951486,1.6387623816870145,1.6147057623376229,1.5922167467999317,1.6338892056100058,1.6147140121776615,1.5936919322392298,1.6754198521311652,1.708750371278508,1.6880206861495364,1.6568338705754813,1.6356252545837842,1.6355793740330362,1.6593472221722476,1.6249401426473893,1.5986132636069201,1.5833805962309053,1.581421079162581,1.6114856594762617,1.6054338337841303,1.6042365763326698,1.5921044768644574,1.5823223501568733
92-2804871,,,,,,,,,,,,,,,,,,,0,1.0037367245699869,1.0277399277912898,1.0058286252259943,1.003975991802079,1.0026568127757032,1.0028196452839029,1.0020695657701402,1.001094905171736,1.0636976401298774,1.0869923639809127,1.0794350701205209,1.1016787870949771,1.085417465136461,1.0798338941381043,1.0712428731241659,1.2446303729928767,1.331081938328751,1.527066219986094,1.6562161943525335,1.801928673063646,2.0027539867252253,1.910345943512625,1.8577321614585798,1.7980064136796865,1.7718521257854838,1.7243204147000624,1.6808958410012156,1.887855671862627,1.8414934827309541,1.8068517399434463,1.728652183622861,1.709214175068375,1.6727546497980166,1.6530351415750562,1.630665687932541,1.6006140960599686,1.572355511534013,1.5513691459617156,1.5499393513610276,1.5728986795756639,1.5559769496995717,1.5373771018735585,1.6158446344946664,1.6490446774124483,1.6304441190195105,1.603009456618657,1.5838739387391523,1.5855716030579297,1.6095262795283687,1.5780583054800827,1.5538981588553906,1.5403472519026842,1.538877676746399,1.5684568225275337,1.5629026481871295,1.5631224968343511,1.5518173559701993,1.5426723330384013
93-2801387,,,,,,,,,,,,,,,,,,,,0,1.0468337194099808,1.0066961319092742,1.00403242017577,1.0024471144771767,1.002678276896655,1.001842806990264,1.000799075775138,1.0699571472298743,1.0949077900802133,1.0859684687136864,1.1093856263858315,1.0907229590999459,1.0844152685106212,1.0748543511693223,1.257305287849626,1.2435177647858948,1.3943505794598383,1.5100293432068415,1.6397591368149558,1.819078553394942,1.7477269510131024,1.7073993768399032,1.6598141034760754,1.6392536644415288,1.6017369856298067,1.5671069189297298,1.7606633532298512,1.7226352141438364,1.6940744566239718,1.628970619421916,1.6129198862190037,1.5825746037792465,1.5663627699476177,1.5483705086860484,1.5224393353556502,1.4981876051764274,1.4805926497825364,1.4818247157402185,1.5046444701266368,1.4905345773114194,1.4743376872196639,1.5489611239195467,1.5818105603563182,1.5656225383582978,1.5423804803235799,1.525741009883458,1.5290901435877138,1.5529571649075118,1.5251313853797808,1.5036758386865523,1.491570320389598,1.4908761496695078,1.5194524792692017,1.5145704963147137,1.5162375492298408,1.506211189970397,1.4980029403674744
94-2801347,,,,,,,,,,,,,,,,,,,,,0,0.9629927143106062,0.9859977942983185,0.9881753515648168,0.9921155972446444,0.9925877484700096,0.9932578308734827,1.073449121347997,1.101432026155581,1.0907302237798522,1.1162510904224439,1.0946249638568628,1.0874921634340668,1.076874532978901,1.2722104147793327,1.2563677040781,1.2433928986271774,1.3448157525056939,1.4577934813022257,1.6146989225700858,1.5645570236893247,1.536788540704024,1.5018068314236812,1.486868527343338,1.4599318028854587,1.4346947591491868,1.613572819855312,1.5844705672842805,1.5624725036433893,1.511831460005947,1.4997315246279326,1.4757424876735592,1.4638466613461025,1.4501201478743069,1.4291675304957132,1.4099259189354973,1.3958522458454414,1.3996332799220184,1.4228416229145762,1.4116537162162162,1.3979853425927207,1.468370109927854,1.500655584688,1.487242015349377,1.4686862159718794,1.454947600209002,1.4605932522980278,1.4839870759470233,1.4605237202863168,1.442117335446813,1.4318370362304191,1.4320535428490484,1.4596496450701915,1.4552545510497803,1.4587136231267173,1.4500860224953658,1.4428788027012316
95-2801317,,,,,,,,,,,,,,,,,,,,,,0,1.000520138106921,0.9987276912794871,1.0003151672798152,0.9994812735628388,0.9986176792702098,1.0068464203096423,1.0437902559544552,1.0387813267059187,1.0709476729743919,1.0573988107368992,1.0530542527216673,1.0463354268596137,1.2485196388759567,1.2339257412747195,1.2160306008918624,1.2167334038410007,1.3173854552443085,1.45782787872179,1.4224663894675529,1.4035591998802057,1.3776166519851356,1.3669261590998185,1.3476635322699198,1.3294841814579925,1.4964966024473236,1.4740013332649609,1.4568952194872538,1.4169897652306167,1.4078865474445874,1.3887472154887495,1.3804368930392292,1.3698468483882158,1.3526336155386,1.3371814664855113,1.325976523302086,1.3316002347908764,1.3549569263513812,1.346403914223666,1.334935279281138,1.4014291985784804,1.4334225989434288,1.422208704428852,1.407267106255756,1.395950532895729,1.4033153392537867,1.426473844796282,1.4063376718760179,1.3904914123299028,1.3816036006813621,1.3825523549682426,1.4093277706822642,1.4055737926089065,1.4101383821936437,1.4028191554052474,1.3963494685204285
