순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2804147,14-2804149,15-2804151,16-2804162,17-2804164,18-2804166,19-2804656,20-2804168,21-2806206,22-2804171,23-2804173,24-2804745,25-2804177,26-2806147,27-2806148,28-2804178,29-2806374,30-2804180,31-2804182,32-2804184,33-2804744,34-2804746,35-2804640,36-2804188,37-2806152,38-2804190,39-2804192,40-2804642,41-2804796,42-2804323,43-2804320,44-2804319,45-2804317,46-2804314,47-2804739,48-2804312,49-2804310,50-2806209,51-2806211,52-2806210,53-2806208,54-2804309,55-2804747,56-2804305,57-2804302,58-2804301
11-2803684,,,,,,,,,,,0,1.0157798752988145,1.012937687601884,1.0061343419495632,1.0066304090914897,1.004832977433195,1.0040369621702292,1.0028341979501987,1.0014225898231601,1.0025634538768213,1.0004995710776126,1.0034336692991823,1.0024399003996887,1.0024993791785046,1.003018417736849,1.1387990106418018,1.1377106264125982,1.1320135186967246,1.128646072182461,1.1262359589974793,1.1221508780950273,1.2032170955628647,1.3570689455612581,1.4370535693672981,1.4091315132285036,1.3948028473198153,1.3845917516244097,1.3778540583541432,1.3599024794443784,1.3548520161452737,1.3424196216367636,1.333495690539907,1.3262222021985635,1.3215111806892468,1.3141451758287102,1.352130661834163,1.3899594191474614,1.4627048252873303,1.5415538369781139,1.68651978310933,1.661923491024546,1.6753458704302882,1.7260817401905413,1.8520626954117774,1.9775783739300887,1.95304941365932,1.9003066180553454,1.838049586303783
12-2803685,,,,,,,,,,,,0,1.0102269388522607,1.0023407717858974,1.0048615895358621,1.0033785177612848,1.0028581472783276,1.001715893581387,1.0002966645626352,1.0017693419213651,0.9996679963338861,1.0027178471438527,1.0017456295771472,1.0019582677041017,1.0024210818225985,1.1449669365394328,1.1436704293996693,1.1374584851848908,1.1337862611835547,1.1310284999889215,1.1266059586156614,1.2115283176824865,1.3733082307801003,1.457754876812785,1.4272079523954382,1.4115591593786327,1.4004168523838152,1.3931076799766604,1.373680249698637,1.3682163969000345,1.3548229968494467,1.3452317953803787,1.3373252570213423,1.3324991586681716,1.3245163441323353,1.3639619646676069,1.4033403376471127,1.4791918250094844,1.5615824929922812,1.7130718252849433,1.6865404653969924,1.7004919528561857,1.753693967292898,1.8861388385620672,2.018469930686287,1.991787434003983,1.9347705432368052,1.8678558226399997
13-2804147,,,,,,,,,,,,,0,0.9968066822153973,1.0034975502806465,1.002270066808519,1.0022684504508692,1.0008682490069796,0.9994070017177156,1.0008611810833077,0.9988969539076713,1.0022318205890088,1.0013919626537735,1.0013698792415582,1.0020182189233162,1.1522926718713344,1.1507325306313392,1.1440302972467509,1.1399820138161236,1.1370724791471556,1.1322263380309046,1.1253139053938614,1.2656574475403735,1.3429687293911512,1.320829521360953,1.309689881225101,1.3018635025907495,1.2965589336076273,1.2824602094250295,1.2785607315717848,1.2687995817723787,1.261795925489253,1.255993093241838,1.2524907550909097,1.246508337557623,1.2837751687479215,1.3205686841208297,1.3913252253509607,1.4680689141003629,1.6105337601968255,1.5886488900132545,1.602045873571041,1.6514873971263988,1.774251680977078,1.8967746386108801,1.8743645609949406,1.825870180115682,1.7685183873832575
14-2804149,,,,,,,,,,,,,,0,1.002601215641616,1.0014319601872645,1.0017044749600088,0.9999033105908949,0.9983415624458385,1.0002909273662541,0.9979928195280372,1.001775703798007,1.0009150795809039,1.0010534666453308,1.0016450043247926,1.1648156462318406,1.1627676875879878,1.1548199392948746,1.1501243527416964,1.1467403765632194,1.1411811038883748,1.1333362420326443,1.1246884647585438,1.1896045558856914,1.1777690511129943,1.1721978115332248,1.1684861462673632,1.1656832404250783,1.1582696169648288,1.156340606145339,1.1511775942435483,1.1474650072306702,1.1441976838194037,1.1425392227753013,1.1391263648402792,1.1734077035358255,1.2067048523664126,1.2705861740313373,1.3397288504567182,1.469926966888798,1.4540164262080664,1.4666283916769085,1.5110188382313476,1.6208306659665301,1.7302713191317465,1.7133330465524073,1.675838538536976,1.6309412382383994
15-2804151,,,,,,,,,,,,,,,0,1.0001193592294,1.0012094363841095,0.9991748638275157,0.9971810806908743,0.9998555356810651,0.9970436023516374,1.0017995155574315,1.0007734286023235,1.0009438607600627,1.00164141279614,1.194025630228829,1.1906413799952538,1.1798634693200603,1.1735169545340487,1.1689278623428194,1.1615893261626293,1.1514599731452313,1.1403682395387145,1.181712670218339,1.169262211049005,1.163502404237319,1.1597148869512723,1.1568260218847848,1.1492343131680935,1.1472871432509986,1.1420466969041096,1.1382965770680191,1.1349792514988548,1.1332491546506804,1.1298939783292423,1.166555034128049,1.2021966919083467,1.270798085142698,1.3453780334133512,1.4864152656221798,1.4686433765443334,1.4822568729894556,1.530506894692388,1.650461115893831,1.7707470311248947,1.7512552029084087,1.7086069212813986,1.6582444698378649
16-2804162,,,,,,,,,,,,,,,,0,1.0012498393425135,0.9980179533650397,0.9953875012787616,0.9993420137742279,0.9958139866285077,1.0019523250485611,1.0006941322629805,1.000901617251207,1.0017219120881078,1.2305342066541907,1.2250843464947143,1.210260106718403,1.2015937895751778,1.195327416334927,1.185570392667733,1.172415874369196,1.158157020001428,1.1519429829477,1.1406188185712547,1.135340105520879,1.1321669573597175,1.1298587595251848,1.1229573422737276,1.130280473204567,1.1274584746817562,1.1238724663446673,1.1205549439862312,1.1190633267576038,1.1158292474027236,1.1136205743601715,1.1117190151021643,1.1085221161764809,1.159863336776326,1.2830316524199676,1.2735919807863032,1.286028328735968,1.326981703202623,1.4282176976322836,1.5295534626212448,1.5177565703102165,1.4906226538312377,1.4577273984190466
17-2804164,,,,,,,,,,,,,,,,,0,0.993152292526504,0.9902759329782493,0.998042236100256,0.9933855227494163,1.00218703771017,1.0005478780711603,1.000816971155088,1.0018227106505726,1.2864489242694368,1.2769981933879924,1.2549554312539346,1.2422556358546235,1.2331163222924313,1.2193344778767035,1.2013052807349391,1.1820913908695578,1.173836561508732,1.1592954498696908,1.1527920798438593,1.1483323369725493,1.1451226679299542,1.1368115606116043,1.1448305446542986,1.1411109589426505,1.1367166001104136,1.1327400799624838,1.1308697834387436,1.1270142912367147,1.1242002755538143,1.1221436527475859,1.1181221985022067,1.1582477492930374,1.2912202517103948,1.2807505684834348,1.2941520223734189,1.3384844820318857,1.4486055852908695,1.5595126718024341,1.5459122792337978,1.5150574167881334,1.478203811014714
18-2804166,,,,,,,,,,,,,,,,,,0,0.9863188330436351,1.0020857462245474,0.9934845296146643,1.0025846672560685,1.0004994597778598,1.000824281324228,1.0019936674402772,1.3411444090411349,1.3268288925725529,1.2966468306099164,1.279537059276965,1.2673143109031415,1.2493374141579485,1.2263986210536086,1.2023528349727242,1.1917713363942792,1.1742998455940319,1.1664600163435195,1.161717888845,1.1579178823662624,1.147842784048254,1.156393809916368,1.151881874904889,1.1467950098901316,1.142388797975762,1.1401916049129588,1.1358127182828286,1.1324522643942017,1.129990694653485,1.125667915424487,1.1229232871711368,1.1562772587309122,1.1510953171035896,1.1636468828689377,1.2030359161620074,1.3004676389953702,1.398479428580211,1.3898399870687543,1.3690361657146186,1.343509742088437
19-2804656,,,,,,,,,,,,,,,,,,,0,1.025841262620519,0.9966526040812088,1.0068253378230638,1.0030745273033255,1.003179829414869,1.0041298321150236,1.399022326163292,1.378674343856907,1.3390216486952777,1.3169234923299844,1.3012699934529108,1.2787409762164499,1.2506243573414355,1.2216121088072975,1.2094634135679432,1.1890308104268834,1.1798427013286055,1.1738903059925296,1.1695306206803193,1.1583494943370598,1.1670182637504671,1.1617441124439647,1.1560100891463176,1.150964311229498,1.1484651327269857,1.14374069028338,1.1401003507319305,1.1373614994688186,1.1324516357541738,1.1294561762594082,1.1369486644260203,1.1323487842986955,1.1451378519205175,1.1849833383062998,1.2836638098242574,1.3831548905560236,1.3747307218242193,1.354319260869109,1.329390092922159
20-2804168,,,,,,,,,,,,,,,,,,,,0,0.9845303273021159,1.002846354999828,0.9999545429357124,1.0004422985480854,1.001970714175759,1.4443290859503453,1.4183386319147908,1.3702337302194492,1.3438340393318675,1.3252866749452652,1.2990096914229465,1.2667595181037625,1.2339243399479107,1.219859001748202,1.1973395717416961,1.18722991168788,1.1806786439807486,1.1759386947231343,1.163826045617524,1.1731249123752516,1.1673383615084525,1.1611679044086813,1.1557767794459752,1.1532145148191184,1.147909641031125,1.1440161621021638,1.1411018919780547,1.1360113040904545,1.132678192671258,1.1400587357296792,1.1352136444758285,1.1483713693390485,1.1894426548564383,1.2913489864372172,1.3943328595334918,1.3853459907326795,1.363747250840295,1.3373839454283993
