순번_정류장ID,1-2807632,2-2800680,3-2806689,4-2800722,5-2800307,6-2800758,7-2803491,8-2806937,9-2804966,10-2800663,11-2800655,12-2800654,13-2800340,14-2800624,15-2807077,16-2807079,17-2806633,18-2805743,19-2804896,20-2805037,21-2805221,22-2805232,23-2805872,24-2805230,25-2805333,26-2805228,27-2805226,28-2805575,29-2805499,30-2805843,31-2805408,32-2804947,33-2805317,34-2805874,35-2805024,36-2806658,37-2806743,38-2806902,39-2800582,40-2800571,41-2800554,42-2800544,43-2804975,44-2800560,45-2803766,46-2800351,47-2800549,48-2800543,49-2800385,50-2800536,51-2807212,52-2803764,53-2800530,54-2800523,55-2800519,56-2800517,57-2800515,58-2800508,59-2800506
11-2800655,,,,,,,,,,,0,0.9885573150333745,1.00103340170398,1.0057072488527568,1.6326587605699663,1.4927180124161004,1.4002250677728723,1.334198842370138,1.3112632804493507,1.269928974463776,1.2538157624247297,1.2296371269443513,1.2184697791468482,1.207111901849369,1.1963929311083297,1.1898264870563153,1.1687279634733139,1.2263982145636432,1.3792679667206666,1.525196526693379,1.6513307463012539,1.8437829740790554,1.9662274294632747,2.2015298718504797,2.231650178598736,2.1608202662563483,2.51188983951859,2.3869418093063253,2.4160211602536603,2.4460708223515977,2.2969756389194718,2.162996135358171,2.1652120112743987,2.3281686850507475,2.272272311921851,2.1957408546623944,2.1509785336886744,2.158252929530468,2.1568293773715217,2.2766494441531937,2.5319013993939374,2.7483027006119043,2.7459174479596733,2.6653881345290698,2.601038754528184,2.560904101544404,2.520097001022307,2.566330285802882,2.5021772532115456
12-2800654,,,,,,,,,,,,0,1.0110709231011163,1.0049650003420538,1.322969144465305,1.2565050885646483,1.2246635809921849,1.188617152320678,1.1781187083602689,1.1518589824369068,1.1442019200608224,1.1309221498982645,1.1245013257621614,1.1187088599977935,1.1126238578574232,1.1097120984559408,1.0962846884380342,1.1520281624091755,1.2967106559745278,1.4345642969529029,1.5533848856616363,1.7346502732833935,1.848925906713398,2.06852790222785,2.0994611044935207,2.038024882004037,2.382077880488031,2.3302564930716927,2.4719656679601427,2.501528694974106,2.3406110402996316,2.196307121150715,2.1312656559687477,2.243406866197182,2.192009191210879,2.1214174007645092,2.080388665308987,2.087932545145588,2.0885788398781426,2.249585129081083,2.504091522140629,2.720017529828631,2.7173358146671704,2.6381497156406297,2.5745215010718656,2.5348442796067037,2.4941526335131767,2.6038367396362183,2.536647689411517
13-2800340,,,,,,,,,,,,,0,1.0013994824486168,1.0373375673936918,1.0313962165301476,1.0675132997714938,1.0558282197030358,1.0571074595181058,1.0431741729386994,1.0434835109974947,1.0385443735608022,1.0371294035883332,1.0360028756904909,1.0338093086043094,1.034427121470775,1.0280753720584936,1.082590170206144,1.222123724027094,1.3548766470530023,1.4695318821117795,1.6430663672767412,1.7528240138589335,1.963433582209747,1.995438990553684,1.9403156018675667,2.283182444078935,2.4416262196193226,2.6011036075758835,2.628329555743613,2.4401835467685786,2.27528393065085,2.201111737652779,2.177217628318894,2.1288147951364875,2.0622260044232785,2.0232139293622526,2.031907792185081,2.033626920592052,2.3117276806594713,2.5848205861922384,2.8190460288142396,2.816012950024313,2.726682303444795,2.6565427424628267,2.6126791456404495,2.568181728507294,2.6841474858739356,2.6097626960015496
14-2800624,,,,,,,,,,,,,,0,0.9999427912486315,1.0023194192231988,1.0887366882586653,1.0703852458394358,1.0700375968694849,1.052058765640692,1.0509996236912962,1.0454021592401146,1.0430809892391921,1.0411403700361923,1.0386156970889255,1.038835087103496,1.0314910501328276,1.0928991049463816,1.2511525089785707,1.4043059559152253,1.5381293589376133,1.7446414787701525,1.8780556342900334,2.13834669409679,2.1735501341152372,2.0974143518001203,2.4941033113511435,2.685788254445474,2.8882618353875755,2.9065912635276696,2.6545852277718827,2.4398779984934316,2.3464752839052974,2.3017239140403656,2.242686360233291,2.1624730777784578,2.1159068800775556,2.1240591655899768,2.1234568868103962,2.436033661001905,2.7492689348775525,3.0209218407357703,3.015985108305172,2.907564775752721,2.821800631872076,2.768435155479446,2.715012262285504,2.84408098943487,2.7552275185639945
15-2807077,,,,,,,,,,,,,,,0,1.0082709429380818,0.9974542671307043,0.9966778499973721,1.0070632777366157,0.9930075051093845,0.9974461107737945,0.9970989005397526,0.9979231794463143,0.9992922257502818,0.9984556212529373,1.0013422236450977,0.9969739377738284,1.0701809665268562,1.2605954800478205,1.4496041657767045,1.6191435343840896,1.8908969658526582,2.072108485696246,2.4416311755530065,2.481228462320493,2.357479789830854,2.621299223505499,2.4478963443391355,2.485107236298812,2.5206235017792644,2.3257286451002024,2.159589239652055,2.177113804213828,2.4839997865251213,2.4058888987108307,2.301888411864037,2.2424537338638832,2.250196724037892,2.2456787660673223,2.292489632345885,2.5943948501016103,2.8564678085021544,2.852786396805322,2.7520718925473653,2.6728588838963874,2.6240145038957907,2.574735821979062,2.6273133526104537,2.5506504455582943
16-2807079,,,,,,,,,,,,,,,,0,0.9910576913491222,0.9916311437699555,1.0059162811490885,0.9889525360500677,0.9958734267852718,0.9957188683396834,0.9959323689335421,0.9976628506695219,0.9972057502567718,1.0005163421278922,0.9958126140451637,1.0763342036645516,1.2888366395513102,1.5051367973769307,1.7026451959778686,2.0247489791456323,2.246158841215946,2.7070135858980624,2.7490853189539695,2.5772999342915353,2.5421261564767232,2.3736582573955927,2.301339146187061,2.1771620516782253,2.0389009220837764,2.057841811912511,2.279099295889657,2.613135516003348,2.5211059124171307,2.4000522061468903,2.331516914718102,2.3386558362969527,2.3309523325344377,2.270404006852282,2.5763084026728786,2.842692345303075,2.839042131829958,2.7370566369585907,2.6570061809543017,2.6077138331650436,2.558050049980006,2.4188804059790576,2.355748779923234
17-2806633,,,,,,,,,,,,,,,,,0,0.994874034181192,1.0212253842791803,0.9886682059674058,0.9990838571674778,0.9975207413111938,0.9981800987129105,0.9996780276429749,0.9998050631536035,1.0029037120041064,0.9971617892097614,1.09502748003479,1.3614165180287474,1.6441325711205201,1.9145950798586382,2.382748233113197,2.722772233498663,3.497573653140814,3.5326583131191662,3.186877180604172,2.9757694619596062,2.708368612498992,2.5985919568957807,2.3621136157454563,2.179098965104357,2.2287076965847423,2.5028261707178037,2.895770467331815,2.769770436672826,2.6081679859704967,2.5184658542801404,2.5238259904332714,2.5082907248694117,2.4253269458771416,2.788593688284138,3.1117609206209145,3.1051269012396965,2.972581637425122,2.870080238804654,2.807643818290095,2.7450732289047246,2.5698020151580665,2.492855021660366
18-2805743,,,,,,,,,,,,,,,,,,0,1.066952334450188,0.9841738070181296,1.0000037430893214,0.9993468578353454,0.9999490515343732,1.0015901188131133,1.000948129552962,1.0050915148689787,0.997955649160115,1.1127607315756662,1.4349319031811951,1.7926795564109737,2.151645777044787,2.812497605628408,3.3301435488299673,4.646951278614665,4.643628381270172,3.9670607677848464,3.008266278940255,2.7178386110217176,2.600423647833343,2.3517219549167523,2.1609925773010294,2.213626411736876,2.499598717222164,2.9115114239490527,2.7787461259974484,2.6097245372345235,2.5164973861215785,2.5220897281075247,2.506057345047806,2.4205461339346224,2.7966226972412906,3.133419172314199,3.1263167817734385,2.987478835051565,2.8805890686278595,2.8156820730849037,2.7507823947149426,2.5697996361481352,2.4907185578786146
19-2804896,,,,,,,,,,,,,,,,,,,0,0.9248725912970055,0.9735248398930548,0.9816218423405031,0.9854399285395264,0.9898390457012133,0.9907708684237002,0.9966148463414788,0.9905308820978185,1.1178169971445004,1.482540953252298,1.9021347941545985,2.3397639878964407,3.1771461078116823,3.88434365460096,4.412692333686275,4.4204080581394845,3.7801590252627424,2.5742568576206,2.3681341909870137,2.2822931705703353,2.097330639091287,1.9527024879832533,2.011068793948744,2.261133308698186,2.6446176162549198,2.5377711076940117,2.399967533075679,2.323272957459987,2.3313695166501294,2.3230574042095413,2.256893964203729,2.596410931366604,2.8975283193706387,2.892937354592698,2.775843120263449,2.6850522856002654,2.6296279786337524,2.5741332429105106,2.418213989018691,2.34964203544727
20-2805037,,,,,,,,,,,,,,,,,,,,0,1.0432780648090103,1.0143772192438905,1.0116786566670892,1.0116041183203832,1.008844924341738,1.013582847883515,1.002136354647664,1.1529580475502106,1.6054471863514617,2.1627297706535256,2.7916772214383063,3.549811803740735,3.7775442677748665,3.440137765455741,3.039100378017886,2.7426105435760224,2.1214105075829126,1.9919484968368606,1.9359020583216655,1.8142179759377213,1.7149376816906188,1.778112657844401,1.9891729276083527,2.558276685231035,2.5853408270885376,2.4365466184823967,2.3543296874222,2.3623123596119595,2.3524821802558136,2.179582674393351,2.358888258539266,2.6196752251788173,2.6177280970944237,2.5245191502294326,2.451600384416768,2.4067814170282587,2.3618562212129945,2.2344055075393414,2.1779019932288484
21-2805221,,,,,,,,,,,,,,,,,,,,,0,0.9949013038094544,0.9979951516739828,1.0019458792447455,1.0006985347134933,1.0077158147726166,0.9963503139289359,1.1689187276217368,1.6863724323003717,2.380879953164599,2.677110011788057,3.456933546828065,3.0737401896462084,2.630560424075166,2.403566455076384,2.2282081332334673,1.8593946596459456,1.7679513711406063,1.7271956023892583,1.6386174061020862,1.5642710807929638,1.6301558823816156,1.8187709027053318,2.636271088841843,2.6634755097739586,2.4992463394480784,2.4092479511789358,2.4167429427865477,2.404311553881142,2.217609895189583,2.2060157317126956,2.442921507528128,2.442468483501145,2.363162230435065,2.3007628385783114,2.2622365088338636,2.223617424528312,2.1133518240855618,2.064224433288918
22-2805232,,,,,,,,,,,,,,,,,,,,,,0,1.0035553461095403,1.0053446776618895,1.0022547896578635,1.0118076264426146,0.99596721568218,1.2158691927335354,1.6425332391750878,2.396485708045538,2.6127453358682593,2.2338104660030096,2.087914588057445,1.8971029928639904,1.7932583658252998,1.7108044609665432,1.5465938569598392,1.4948180607308508,1.4704591758927172,1.4178432857088274,1.3728576951255496,1.4403231769872682,1.6018488812123082,2.652488224183016,2.6806299518130214,2.507889422749822,2.413884038575125,2.4215867219596605,2.4085060829953626,2.2153730740450204,2.105344730460069,2.212770384679245,2.214050275303522,2.1515752308627487,2.102025708678924,2.0712355085956076,2.040402202952995,1.9515577475682309,1.9117169996629566
23-2805872,,,,,,,,,,,,,,,,,,,,,,,0,1.0068612918401223,1.0016960742853542,1.0142792842949828,0.9946635192345407,1.2542583095143192,1.7744779818180247,1.7896691449953086,1.971641120468149,1.7776691615606801,1.6979431696587806,1.5871242324894568,1.5251104829118596,1.4760781170759985,1.4007091687100341,1.365154971865799,1.347664747214152,1.3109090997927175,1.2779074890697315,1.3462255302264574,1.4951940714337018,2.4463081778537923,2.476597499375816,2.3323974504278207,2.253248762185858,2.263117437605171,2.256808390129572,2.0911088395345425,1.9958466401234745,2.0978854903556674,2.0999399521630084,2.0452776415055762,2.0017418182478415,1.9745933663603772,1.9474400012709607,1.8688105202525602,1.833439495612782
24-2805230,,,,,,,,,,,,,,,,,,,,,,,,0,0.9963828768216755,1.0109747758333414,0.9882173283314891,1.1140157557013965,1.6557132354318465,1.5137620108245369,1.4575371892445061,1.3816346438091427,1.34831807131327,1.297333092708624,1.2683788311745154,1.2467197275897208,1.2483859825047345,1.228203693542056,1.2173298585737378,1.1954530752957837,1.1752868808561183,1.2439146504368754,1.3798470444875706,2.2315021958915864,2.263566887686604,2.146995749527643,2.082438720602333,2.0943426313495386,2.0946116332049467,1.9565338373314398,1.8763820072616149,1.9722548795866386,1.9750878481614544,1.9285231303485477,1.89125666990705,1.8679212830639527,1.844630619031362,1.7767907552018793,1.746171603879206
25-2805333,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0272897425043732,0.9855441034687585,0.9912715927765217,1.1140544387782672,1.1013826369691841,1.1037913757052116,1.0918370353159077,1.0857230722704458,1.071901876794588,1.0645130164611436,1.0612898919924165,1.1175992969983262,1.109324225655729,1.1036620181610384,1.0939002499180466,1.084346053789042,1.1525499742175696,1.2773257094315167,2.046737029212014,2.0799382331441874,1.9854120949526877,1.9326604631243534,1.946117169818668,1.9516221705254608,1.8364409482063777,1.7690141330087918,1.8591569451410566,1.8626275713485656,1.8229640932267384,1.7910706878371327,1.7712888049843716,1.751058370779305,1.6925863695876637,1.6661201649700552
26-2805228,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9682734931649918,0.9782221984975553,0.9824032956773873,0.9961147800927834,0.9956909712603352,1.0011205134029986,1.0023784155532225,0.9986991863985615,0.997447130148809,0.9997329604471574,1.0123861517794708,1.0128015944456366,1.0109979919315124,1.010516983019007,1.0083035430924456,1.1156274444797962,1.238321876000827,2.0142293645073406,2.048282451067293,1.955694639237308,1.9040997696476993,1.9180782186495604,1.9246283331319574,1.8119113138163148,1.7460426217997358,1.8249514627385313,1.8286489165881985,1.7905482415886829,1.7598965659621644,1.7406108785322907,1.7214513136379168,1.6652735490407102,1.6398563455355966
27-2805226,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997353773154484,0.9948446713408313,1.0126218049844182,1.0095600853795037,1.0132176083503517,1.013561756428032,1.0070898297253796,1.004635671376861,1.0067008179867358,1.0092034395535028,1.009946893135862,1.00806405201001,1.0076130159967676,1.0056860776136325,1.129841923217988,1.2660331127304678,2.163641679124271,2.199729105052563,2.0804017315279038,2.0151396311401637,2.0289771419927995,2.0318595003392455,1.893871623345943,1.8148968062662443,1.9016208391610239,1.9050964262213332,1.8599328161491915,1.8239044600895715,1.8013842706687624,1.7790282608713182,1.7141037748608576,1.68496292981308
28-2805575,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9914853743990873,1.017490274083816,1.011007055090937,1.0150346600989648,1.0152052463804015,1.0074929782489013,1.0046763775491652,1.006971402523172,1.0095259764700757,1.01028380165457,1.008278425321082,1.0080168823744604,1.0055374363448126,1.1356751285728954,1.2790090823212767,2.2452417798777384,2.282220355451196,2.1468255730887025,2.073541994318683,2.0871799771625184,2.087783073840664,1.9355171440802255,1.8493334255006975,1.940176738995958,1.9435119577009157,1.8945115127015177,1.8555900456029382,1.8313415666046056,1.8072853444694554,1.737757450981919,1.7066788975370673
29-2805499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0492773498101917,1.0263990901263833,1.0264291992957202,1.0246673229626804,1.0126745407713686,1.0084407408156135,1.0106854977179214,1.011792748335829,1.0123914392106188,1.010101215421023,1.0096054996928039,1.0067746576103507,1.146451670710946,1.301807481517262,2.3899784972386744,2.427965287528637,2.2621829305358228,2.174045951276844,2.187073624322485,2.1831850898000678,2.0053688065015502,1.9065627214859056,2.004214555360311,2.0072614834652946,1.9516239681105698,1.9077352472988116,1.8805356313968034,1.8535842195463956,1.7762791425944584,1.7419522405718264
30-2805843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978695149563871,1.014194493275051,1.0147231363128388,1.0022791880215884,0.9989564196207346,1.003170323977272,1.0082003232844465,1.0092491551330967,1.0069368014349485,1.0065294985733722,1.004358163166563,1.1526180700273294,1.319067826786365,2.528942781476937,2.5674343373594355,2.369391594298685,2.2659446412397037,2.278188338732778,2.26954336979027,2.066554896494512,1.9557009718441412,2.0596556526334,2.0624093813198776,2.0005208100890606,1.9520038638220032,1.9220758462095364,1.8924627410665213,1.8080910887796446,1.7708505432789272
31-2805408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0119289367085915,1.0135189101371405,0.9979561389377246,0.9948545347474019,1.000612218291497,1.0050634265173346,1.0065580098888465,1.0042423029324157,1.004456131866937,1.0021735182421088,1.1579493111396602,1.3339985204558853,2.4390401690093113,2.479578323379441,2.2930798452887964,2.1956240485279994,2.2092359198945117,2.2039780079973568,2.0117994035326507,1.9068246104511486,2.1065884135237996,2.1090542221836768,2.0416393740094794,1.9890633421365356,1.9567563081504866,1.9248302616951871,1.8343690226184544,1.794638970567722
32-2804947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0163486707244,0.9819980031011747,0.9826536899024553,0.9933753482585611,1.0028573909829184,1.0048037879619904,1.002360007568876,1.0025514803995816,1.0003448358865161,1.168327355440579,1.3600027896983504,2.10953126969291,2.1535535045396172,2.0198202736581083,1.948739615969631,1.965889091621666,1.9720529412656442,1.8261072670889211,1.9241261907315914,2.1818900177551286,2.183814656112844,2.107191502522942,2.0479118780967536,2.0117001703333393,1.975991208580451,1.8756573288430134,1.8319261711402248
33-2805317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9622713939086661,0.9715463128720448,0.9881534050179211,1.0018324180826699,1.0040497155105752,1.001505297444617,1.0021638727139086,0.9999103979630658,1.1752577230632586,1.3771238449457281,1.9411624416424835,1.9863349660170866,1.877332847096893,1.8188774002138126,1.8375733111666364,1.8490720944110224,1.7260529720868147,1.9582826054866287,2.229770104489009,2.2313026362442665,2.1485617057351405,2.0848692785644682,2.0461045648697054,2.0079310981128056,1.9012238180533563,1.8549333878981709
34-2805874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.979264240045086,1.002732195155444,1.0073090361146528,1.0089429337952478,1.0057433977653212,1.0054015789341295,1.0024818176219468,1.1932598173949547,1.4160531014667435,1.8816506451491466,1.8135048435965013,1.7271531942978275,1.6805250139631374,1.7008816600025571,1.7177226857290275,1.7000271465777086,2.027615104405625,2.326793366663691,2.3274167017012304,2.2318897766834263,2.1590587635458696,2.1150399828189492,2.071813150259847,1.9521509646622281,1.900701315748117
