순번_정류장ID,36-2801621,37-2801192,38-2806417,39-2801564,40-2801450,41-2801438,42-2801461,43-2804438,44-2803644,45-2803555,46-2800677,47-2800668,48-2800335,49-2800638,50-2800628,51-2804911,52-2807266,53-2806215,54-2806633,55-2805743,56-2804896,57-2805037,58-2804894,59-2805053,60-2805409,61-2804897,62-2804905,63-2805413,64-2805249,65-2800591,66-2805192,67-2800589,68-2800588,69-2800581,70-2804857,71-2807223
36-2801621,0,1.0018272913369104,1.0127813850351832,1.2890448734018551,1.2683327498139307,1.2172298067988554,1.159166356741239,1.1300862232947066,1.083962436046734,1.0754397637345317,1.069732907504221,1.0659697198621558,1.0630493833364978,1.0614147380566146,1.058788523214653,1.0708254827616952,1.0953072176045402,1.275368201373886,1.2403031226252104,1.2294048700710638,1.2255262325818357,1.2153992403639982,1.2081858028643615,1.2023505268998198,1.1940526800955555,1.2889937969977097,1.3424312568480057,1.3365727393410654,1.3204612030126612,1.3173037831482581,1.308966584773563,1.2977345497124704,1.2838276008605765,1.2804175552433112,1.3141527287343013,1.303098824631738
37-2801192,,0,1.020719897594776,1.0100891230601354,1.00301291433903,1.0049529808667967,1.0018570456460403,1.0046069399481716,1.0036092322449102,1.0035771252719516,1.002749183218944,1.0028141528832635,1.0029886153448344,1.0029955839670706,1.0023966514460037,1.0152951548808702,1.0395939646400674,1.2155008432439236,1.1882836274163457,1.179720109275726,1.1769543080863125,1.1686099968047323,1.1632862902528207,1.1586519421073336,1.1520827103110736,1.2453884408283398,1.298497525320555,1.2933226474579975,1.279277890434116,1.2781032699322432,1.2709131077773075,1.2609330296691863,1.24888831653766,1.2460179238633635,1.27928380320035,1.2708469023498368
38-2806417,,,0,0.9997842037116962,0.9973391073935068,1.0011275270192945,0.9986418580457064,1.0024811413678552,1.0022215899121427,1.002343078744707,1.0015484078499768,1.001689732744123,1.0019327337936763,1.001970300370883,1.0013753686100322,1.014998093285151,1.0406281070071528,1.2267748117141446,1.1966815258760835,1.187455352840244,1.1842338221411473,1.175384848744705,1.1694507123937745,1.164324704567276,1.1573715657693953,1.254819613204578,1.3100629125133725,1.3045540560258437,1.28922198817375,1.287621491605099,1.2800000199783286,1.2691701103990736,1.2564284262639904,1.2533472292789536,1.2878309048435803,1.2784878147416157
39-2801564,,,,0,0.9961317534755946,1.0015760121938313,0.9983981299366014,1.0029059597846608,1.0024441256940229,1.002548351875244,1.001679020087331,1.0018217100004576,1.0020733615705992,1.0021090161366975,1.0014724414016456,1.0160457680553758,1.0430750940245919,1.2411894463352933,1.2074166255282828,1.1970557120672014,1.1935474168180906,1.1838014187500339,1.1772486922400784,1.171766639016265,1.1642005246140787,1.2660838254845639,1.3238545577208005,1.3177991647911818,1.3013249163320808,1.2989222453299554,1.2906644073252378,1.2792821798050613,1.2653861483095608,1.2621523821968663,1.2977793093150365,1.287354673135048
40-2801450,,,,,0,1.0082689043067496,0.9984352592739976,1.0050340964986229,1.0033707689853015,1.0033607216943239,1.0022649985704324,1.0023869688084759,1.002641169106884,1.002662171848584,1.0019117647518883,1.018482048731304,1.0493961637121416,1.2769379010921562,1.2333013843210001,1.2204919701457444,1.215880530674189,1.2040258767367165,1.1960211825968774,1.1893430131542397,1.180243088042621,1.29278531489462,1.3563140610211246,1.3490269433529263,1.3294241831179416,1.3252370651866379,1.3152909197441702,1.3019615248214627,1.2858916117965837,1.282060273293644,1.3206008854936144,1.3075328241341462
41-2801438,,,,,,0,0.9901402888471295,1.0027501844390974,1.0022046729241094,1.0023800327776444,1.0012801426133162,1.0014927518473833,1.0018279559073324,1.0018813902042363,1.0011133115289554,1.0188741092013391,1.0519779047301479,1.297013920423958,1.2472268532246786,1.232691078251192,1.2274268887165125,1.21473829927691,1.2058061718025153,1.1982945349038883,1.1881911798691824,1.3066287664604495,1.373739192223073,1.3653417992955197,1.3439542765402985,1.3388702719232428,1.3281644193467346,1.3137994333579397,1.2964540091629442,1.2921765971064925,1.302570847122582,1.290964268736027
42-2801461,,,,,,,0,1.0142501415286171,1.0051100330077505,1.0047586553967347,1.0031667863755571,1.0032359819249632,1.0034868011040121,1.0034760977180064,1.0025109890574104,1.0225487918346,1.0603199018682037,1.3438030981156657,1.2789526728247358,1.2609026383237938,1.253864751680598,1.2384068830640538,1.2275081890082622,1.2185619316011682,1.2061643191931726,1.3367820274177398,1.4103593763590747,1.4003262575087587,1.3750058739489135,1.3673899406775083,1.3547758640139418,1.3382192662943801,1.3181763357972553,1.3131808401733893,1.3240289197294,1.3096441816083764
43-2804438,,,,,,,,0,1.0018068607003647,1.0021768607492605,1.0005909567910733,1.0009708549024838,1.001481184252625,1.0015714212010731,1.0005660534458307,1.0019483415406603,1.0011501335980844,1.2353042316977296,1.2060386680519435,1.1920722628196323,1.1874780140598735,1.1746748658488069,1.1663185248224741,1.1595731299089054,1.1502903071873751,1.2832056935706146,1.3589355648570924,1.3498799596698343,1.3268263042904895,1.3103670435566985,1.299671953295774,1.2851330199900168,1.267970833940259,1.263874466016786,1.2758093569095492,1.2657485012842031
44-2803644,,,,,,,,,0,1.0033028946015576,0.9983983991031034,0.9998658572527693,1.0011345015806625,1.0013454279999605,0.9995155967913659,1.0020573585081687,1.0006796196648282,1.3757255734729112,1.3169437689175874,1.2849070813883696,1.2731994193644665,1.2491665353557944,1.2323336069511244,1.2191082210902664,1.202429571371913,1.3863942446229045,1.491337908275984,1.4741222665269402,1.4335516806750923,1.3949159828761328,1.3773766377404606,1.3554413161727512,1.3281834259196472,1.3218198208286411,1.334580748996329,1.3159616966906684
45-2803555,,,,,,,,,,0,0.9912737931049367,0.9972297590653884,0.995987730735336,0.9970448328443196,0.9952067629463078,0.9991186890675742,0.9975900380938297,1.2146656836701053,1.36959424769146,1.3256614799265434,1.3097679146358032,1.278442195124025,1.2569944823397778,1.2404370812070966,1.2197442620986216,1.4290953396580197,1.547872435122066,1.526024895138771,1.4759459777240953,1.4289739130048649,1.4079568753335034,1.3816967176534884,1.3507370965051955,1.343101932637707,1.356503691135855,1.3342870353465264
46-2800677,,,,,,,,,,,0,1.0038916141990808,1.0000025257914882,1.0006928498295211,0.9973957139605113,1.0021554492430695,0.9998621560416774,1.1729540851235238,1.4357661663401493,1.376346865922431,1.3542093701379783,1.3152244749982749,1.287160925194292,1.266999552006067,1.2419032897624875,1.4744652203086557,1.6061699802080474,1.579329482614212,1.52014025850814,1.4639366276778487,1.4391284957983574,1.409096582438659,1.3737738264995532,1.3650235699889413,1.3793827995366619,1.3526631237011866
47-2800668,,,,,,,,,,,,0,0.9931063081242554,0.9967693828593408,0.993174166882179,1.000608443068782,0.997830003213118,1.2098106396565318,1.5144127706175459,1.4336225671284868,1.4036583545281744,1.354636521833638,1.3191641798947489,1.2943892380448925,1.264211696965933,1.5221387282097383,1.6679789571380228,1.635629640844653,1.5649841732283298,1.5001563728001315,1.4710884636399708,1.4369190729453178,1.3968696819375719,1.3869197727903506,1.4007338973804038,1.3698900985938496
48-2800335,,,,,,,,,,,,,0,1.0032452523592283,0.9912246941740432,1.003109907899928,0.9986748724831928,1.2640391887730766,1.618660180118802,1.5064223747531074,1.4651315557907367,1.4024932897040268,1.3571764205962593,1.3264829596450407,1.289967981049599,1.5765791133813094,1.7383351635219366,1.6982904112203627,1.6146885786617915,1.5366900017665703,1.5035024783109605,1.4648506750072114,1.4197475422792585,1.4085258083514283,1.4224603227007149,1.3871813482527409
49-2800638,,,,,,,,,,,,,,0,0.9820998156812704,1.003056190128813,0.9973184589800443,1.3077946933381175,1.6978362983081234,1.5575594759112454,1.5072203881163764,1.4342651562260345,1.3817084049971975,1.3472084707688596,1.3059050403488248,1.6115495916053333,1.78387754952794,1.7386837618615345,1.6455087473663303,1.5612863118283045,1.5250377003500184,1.4822519012023365,1.4347715373314067,1.4226880557651764,1.4366488506811004,1.398376973006445
50-2800628,,,,,,,,,,,,,,,0,1.0278109308977308,1.0070879220897424,1.4002003314721545,1.8438951421393859,1.6479693667525017,1.5800811402721433,1.4882059504947187,1.4226690966325644,1.3808923808639304,1.3320814210078855,1.6673242480110808,1.8565889074652535,1.8027295233661942,1.6939728324564571,1.5975487645450606,1.5550148771488705,1.5088012887947522,1.4562767307120408,1.441977579474469,1.4559381386120773,1.4141750292211297
51-2804911,,,,,,,,,,,,,,,,0,0.9824256315710798,1.5178920034252696,2.0142853395587967,1.7442067478412888,1.6544936709566553,1.540639728801819,1.460762957853717,1.4107996017226523,1.3548468186839053,1.7191765030649224,1.9242473551524273,1.8620181649649497,1.7383589226241798,1.6276021252302248,1.5823264702850663,1.5329388504147752,1.4734522112095128,1.4599468352368206,1.4729073649115951,1.426204705264297
52-2807266,,,,,,,,,,,,,,,,,0,1.7115605040441757,2.2338841634314277,1.8570154130411682,1.7391737004548,1.5988534602231654,1.5022875906049817,1.4436315807965925,1.3793566628768261,1.7736984264109266,1.995072192290216,1.9231228760422188,1.7827002566835044,1.659078129888542,1.6107285963966218,1.5543470968782294,1.4913630949816907,1.475711895731691,1.4895635442441657,1.4391364848965027
53-2806215,,,,,,,,,,,,,,,,,,0,1.00241058647784,0.9997888075666866,1.008629463842962,0.9956292450220526,0.9997729700431398,1.0003028775844434,0.9987826856120738,1.3250904673852175,1.5229944979367263,1.4896035316569203,1.4176590294922815,1.359444822900893,1.3344440695394753,1.303848157773367,1.270694964682938,1.2632937965071813,1.2836660677577794,1.2657747742396426
54-2806633,,,,,,,,,,,,,,,,,,,0,0.994874034181192,1.0212253842791803,0.9886682059674058,0.998278810742968,0.9988504587719965,0.9967945020392797,1.5326658927688694,1.8666001112426371,1.7739485671140447,1.6110256369906706,1.4899973851849886,1.4437244188339906,1.3927616562420746,1.338948735135007,1.3267931000227038,1.349330487579785,1.3162192354727071
55-2805743,,,,,,,,,,,,,,,,,,,,0,1.066952334450188,0.9841738070181296,0.9997470220205834,1.000940394664706,0.9978513612081514,1.692360721916389,2.1346228003243057,1.980399665762452,1.7347948155989148,1.5640971740409828,1.503285062285811,1.4377865308037394,1.3718612669312464,1.3570046316056432,1.3802262860409953,1.3397136323576386
56-2804896,,,,,,,,,,,,,,,,,,,,,0,0.9248725912970055,0.9789034765811598,0.9856362530900405,0.9865731698352492,1.8136094674556213,2.353887651075634,2.1439847427793923,1.8216120533283724,1.6052846936694931,1.5346031882815123,1.4624059589863272,1.3886155909686075,1.3720810413725117,1.3958498624109745,1.3494635890316506
57-2805037,,,,,,,,,,,,,,,,,,,,,,0,1.0252702349497829,1.0147102746831773,1.004776762637869,1.6250049954042278,2.602374970886651,2.550296238598959,2.0203959396631537,1.7088955509706245,1.6146436732115297,1.5232464017360363,1.431940952362338,1.4115933887229828,1.4353494919809622,1.3774622780781
58-2804894,,,,,,,,,,,,,,,,,,,,,,,0,1.0013990757620723,0.9940398069309615,1.4019499008141192,3.826003762666875,3.5186631238363786,2.3669781246366646,1.8551073971413894,1.7201369598416956,1.598196563725933,1.481124336599905,1.4554807558600853,1.4793319041126916,1.406476833229827
59-2805053,,,,,,,,,,,,,,,,,,,,,,,,0,0.9888009653540016,1.5807377150601418,8.350625062036036,6.075188293665252,2.8885103913152865,2.0296075919158576,1.8391195361751727,1.6791390842718643,1.5320506207109525,1.5004689975343297,1.5237905557379168,1.434809902228654
60-2805409,,,,,,,,,,,,,,,,,,,,,,,,,0,0.981833495534266,3.298245071119914,3.0220084213598657,3.0927651968768943,2.444524417658086,2.0939809080312877,1.839701136323935,1.6259859087070594,1.5820499038060833,1.6031309201293464,1.4826810404726
61-2804897,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0343948710394137,1.0364881916156388,1.350666006610781,1.4274958587281539,1.3458329563670188,1.2707447289838023,1.2096954794108175,1.1991809743371957,1.2425932840472844,1.2227992715127998
62-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0410690313007842,0.9907053665819366,1.0151096972725895,1.0175874631425328,1.005668714261658,1.0049047489715561,1.008574480240443,1.0631962573180758,1.088931043990987
63-2805413,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9679396200502635,0.9944347683207361,1.00187914707496,0.9919550225493965,0.9944337833999862,0.9991429517382253,1.0581553251138933,1.0865288296943658
64-2805249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012966342240509,1.0177925417154559,1.0001002085421011,1.0007398150699902,1.0059064905191093,1.0761436149887915,1.1030308164954639
