순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2807301,7-2803514,8-2803074,9-2803510,10-2803069,11-2803073,12-2803072,13-2803088,14-2803109,15-2803227,16-2803239,17-2803252,18-2804953,19-2803256,20-2803249,21-2803230,22-2803233,23-2803234,24-2803237,25-2803241,26-2802763,27-2802635,28-2802730,29-2802727,30-2802734,31-2802752,32-2802748,33-2802738,34-2802728,35-2802711,36-2802065,37-2802040,38-2801999,39-2801905,40-2801957,41-2801963,42-2801978,43-2801975,44-2801972,45-2801971,46-2801844,47-2801950,48-2801961,49-2801987,50-2802003,51-2801807,52-2801906,53-2802004,54-2802000,55-2807183,56-2803806,57-2806862,58-2807442,59-2801891,60-2806772,61-2807111,62-2806524,63-2806523,64-2806522,65-2805906,66-2806422,67-2806424
1-2805726,0,0.9427561043740694,0.9553776213878155,1.139410114108486,2.271408225414943,1.7255090679197571,1.5113589468649584,1.3971883515610888,1.3218313653071532,1.2688382988111935,1.2374040675033373,1.2247985437186046,1.2733610929872377,1.425149433077125,1.3801511939086404,1.3562211495883287,1.4147619653525745,1.5489695043509908,1.7229702573680101,1.8931906528907536,2.2709663024018107,2.315973934397447,2.377191166464118,2.2842073455682548,2.1970709071254535,2.363778508069513,2.1491139617860147,2.0512751980555683,2.2415622606191716,2.281331666303355,2.1786658068245224,2.1201609428949695,2.0563946826140147,1.9971490701194086,1.9821591978218405,1.9719484700632428,2.095856138705262,2.192385041803793,2.14744034305551,2.268434712289808,2.2215252707812994,2.1415936768110524,2.0961312298182824,2.0541832179451673,1.9998064738388246,1.967499992375329,1.9481646508386836,1.9541982131100475,2.02274898013549,2.0513152536127657,1.992711808704498,1.916881307712937,1.9017273795168408,1.8734816921224018,1.8247379452603267,1.8031703430978494,1.7580391813335254,1.9454103454228115,1.9405583883973205,1.9368751730333518,1.9311124705954772,1.8997299092305249,1.8740817489566988,1.8576999998091903,1.839916147583136,1.8209979818367916,1.878256999562932
2-2805739,,0,0.9633030465334819,1.246925529869596,3.5643630819642285,2.0304083375929247,1.6498269081554502,1.4795718670507425,1.376036603763753,1.3052499599033955,1.2662227740192447,1.250158391607545,1.3027439987355305,1.4686570553509328,1.4149753392691935,1.3865545615524306,1.448025163689472,1.5945023370104319,1.78656192781509,1.9750368734293529,2.4031153822546845,2.44935295032625,2.5162895680187027,2.403862448862168,2.299962342534227,2.482811062907892,2.232682730012487,2.1213853199427977,2.3283751065163893,2.369293235046691,2.252453771106784,2.1875337811173416,2.1152675269322385,2.0500715336851316,2.032081110966887,2.0196296022460185,2.1513530018986415,2.254070872757648,2.205248390479696,2.3321415832627967,2.2808954476203427,2.1931972790819683,2.1433474000456565,2.098161882000633,2.0396087242226013,2.004365776676527,1.9835500579822185,1.9891047908385342,2.060938351638481,2.0911726885379753,2.028106083724793,1.9470729981492656,1.930934616993975,1.900729099967142,1.849215716655425,1.826698007675219,1.7787550791165954,1.9726094931425802,1.9672793970288331,1.9629724063029053,1.956730929113899,1.923653023891184,1.896837806928213,1.8796132824402114,1.8609458922950006,1.8411164703756817,1.9003786919227816
3-2800372,,,0,1.5502297983262452,4.539875634336359,2.0131592234652578,1.5966345662123806,1.4269295554247647,1.3289547589013662,1.264950725325995,1.229352536673978,1.2156991623197728,1.2709034773844574,1.4431066585341394,1.3906271641738635,1.363250552504098,1.428025839968025,1.5773784524976866,1.7753126321550134,1.970653644573723,2.416838356814688,2.4631708013861853,2.532880658557678,2.4148230326293496,2.306880714235865,2.4964926041764137,2.236512171842715,2.121433156450422,2.334789330929875,2.376748106228537,2.2562472707060035,2.1891752052526394,2.1155074838263412,2.048601099470291,2.030592777306108,2.0176699501297586,2.1520028117850547,2.2568785573854364,2.2072805965779496,2.336102825746242,2.283400556896771,2.19368747622049,2.143757236469454,2.097806030456831,2.0385790894813898,2.0026193148051283,1.9817405302291233,1.9874023227989106,2.0600601228696975,2.0907444047083463,2.027010907311576,1.9444664443824802,1.9285182333858193,1.8980190434516218,1.8460613171645688,1.823518476390968,1.7751152388364817,1.9710940289479197,1.9657231647229023,1.9612367351196178,1.9549594653455078,1.9217400495728212,1.8945675093613221,1.8776132473882765,1.8589305293301408,1.8380848002724726,1.8983731118644347
4-2800317,,,,0,0.9987056887869572,0.9989183426823148,1.0020323411844607,0.9960256510813543,0.9970891515052559,1.0048027019120476,1.002434895388539,1.007151705108213,1.061445106311893,1.2194284929290775,1.1954195306836848,1.1843801412215178,1.2510009810021554,1.381022135241127,1.5509265044942118,1.7180978656380872,2.0921973062518857,2.1445842210227544,2.209345113695351,2.1239050884591437,2.0464419199831774,2.217357811359793,2.018262363329782,1.9289819884034505,2.1197144882841235,2.1629544924493924,2.066438562099775,2.0120534207921428,1.952154392005593,1.898550034485535,1.886262295316749,1.8793585584703982,2.002370855075644,2.1000499590691675,2.057351262180483,2.181002767602556,2.1367732942772153,2.0600452976770343,2.017036001025518,1.977603260836948,1.9261112243474903,1.8951874265525435,1.8766237898360383,1.8841225666905552,1.9523900055487375,1.9815661597136451,1.9253765194628867,1.853707577845768,1.8393644560153317,1.8123558855772166,1.7664503745817444,1.746087945191817,1.7034971412122575,1.8900307495345252,1.886243979426661,1.8826812892457647,1.878237848554881,1.8483932261276437,1.8239507965391721,1.808198455539416,1.7915808903120636,1.7727928268628603,1.8305895992865386
5-2804990,,,,,0,0.9991222517779661,1.0036337523268977,0.9951374527178909,0.9966894764402554,1.0059543840146214,1.0030439927804113,1.0084100805678826,1.0706288784359472,1.2519770880994163,1.2207695848401199,1.2062989927412582,1.2794375088966197,1.4270428109651474,1.6232690143244262,1.8188223530101637,2.270865362244131,2.3250184397163127,2.3995961178241325,2.286117657380296,2.1835217068770056,2.3816274501295616,2.1304412605312155,2.0213500687319383,2.2376745182615,2.283223718637026,2.1665934288773148,2.101922070829073,2.030953359364049,1.9677553408143296,1.95238311519136,1.9422646020191472,2.0773456340984215,2.184355737297785,2.135470872174377,2.268464023273836,2.217569053229716,2.130039632368837,2.080881439074813,2.0365303261276964,1.9790578023703764,1.9443652501697908,1.9243139300277836,1.9309285260803681,2.0040553174032705,2.0348982955638153,1.9730860657527147,1.8933889402407353,1.8782023399068448,1.8488344529050396,1.7988513258546854,1.777057657977198,1.7306873746311913,1.9270272806473026,1.922144136139807,1.9183690683926362,1.9127903411657408,1.880286132794805,1.854031842752287,1.8376322923120363,1.8194127747608537,1.79944846967048,1.8596938277131643
6-2807301,,,,,,0,1.0081820880904735,0.9930327736388759,0.9958442652521444,1.007631130130011,1.0038491558083622,1.0101187100623523,1.0835115080297475,1.2979296246856105,1.2551826293809112,1.2353857017054,1.3168597171911762,1.4885720713727713,1.7215130175254016,1.9591198183205303,2.531085462642241,2.586701172868675,2.6753062720402743,2.5148636201417336,2.371508900452368,2.606814131120723,2.2770810813222533,2.139427309953379,2.390346091388531,2.4377023871410355,2.29270854237187,2.214312470011176,2.129484251697352,2.0360188385883657,1.9682468197513572,1.9517847368672545,2.094011247993018,2.0855267152981547,2.041266216686109,2.172166565077486,2.1255610655374895,2.0452232411339066,2.0005275655808323,1.9594401170621858,1.9066132107915614,1.8748849957008913,1.855906014533106,1.8634557432936978,1.9348407503847882,1.9653031763438826,1.9077480841716585,1.834405135247937,1.8198239584277216,1.7925809702557267,1.7458527722372321,1.725605824529812,1.6825561518181873,1.874654836958621,1.8704804885908388,1.867467899987248,1.863153032545079,1.8324539294197442,1.807952624826079,1.7921564043130391,1.7751235739291507,1.7566376284818142,1.815251113143878
7-2803514,,,,,,,0,0.976362517767359,0.9893568383758001,1.0074538538459057,1.0027411334685492,1.0105509707547178,1.0999019249226472,1.361647445675722,1.3001459262773987,1.2721456544014322,1.3648587332076572,1.5695894540091593,1.854939670814242,2.155428137860062,2.921992641150266,2.972335974173169,3.0812956758694736,2.838512170504716,2.605598701916032,2.8901711832241035,2.4482756476883067,2.2727708845816785,2.2653749933163723,2.316353778508462,2.1833074312143332,2.111908095158765,2.03352982135301,1.9480922683803277,1.8861033601172705,1.8733308670473436,2.0117365367336237,2.005161535695766,1.9640894651138332,1.9769809037138906,1.9403072196011317,1.8764783223790968,1.841214914071652,1.8080814035441628,1.765576690202027,1.7399123209850378,1.7249814490385316,1.7340158645021075,1.7989322310937466,1.8273479214239208,1.7798743690168757,1.7193739974326374,1.707280400933317,1.6846553888998355,1.6458688067717706,1.6288958423293043,1.592799765572113,1.7728463359797941,1.7700930921196776,1.7706092126045128,1.7678915905703905,1.7416831931642616,1.7201424470848599,1.7066159882312228,1.6918349688951935,1.6757155543003857,1.729521882049925
8-2803074,,,,,,,,0,1.0012483376530086,1.0203018895713267,1.0107271218532192,1.0192502855612873,1.1303501457241185,1.4578731832205907,1.3643262823515756,1.323130532850431,1.4286787158166452,1.676213107459325,2.0347420356631125,2.4275610825585776,3.511450975351094,3.5396181387126258,3.677156393436519,3.2883942583771293,2.900552026326037,2.7545012236227437,2.3402871029611503,2.176627325939417,2.1652587949911055,2.217950986340835,2.0945601886497505,2.0270733634712714,1.955567087759629,1.8764114406088968,1.819256862162015,1.7660231446595824,1.8734119695425886,1.8716848704038225,1.8369960466559023,1.8556672294776517,1.8242877380542795,1.7699841757135297,1.740100649499201,1.71153062162231,1.675007525247125,1.6528855493051542,1.6401027830032346,1.6500737876474552,1.7115700565468766,1.7386882842567317,1.6972923377640865,1.6444096059539668,1.6338040089422217,1.6139524093540525,1.5797918238498536,1.564818206767253,1.5329982796800599,1.7060549901547353,1.7040494323383717,1.7374750448570513,1.7349605152788894,1.7102545920767456,1.6894466490245241,1.6763878142268314,1.662114015501461,1.6466516497806316,1.6727097550917236
9-2803510,,,,,,,,,0,1.021296980603438,1.006717080453667,1.0193240231222804,1.1703984477042277,1.6186546698212925,1.4576722728265867,1.3921855641328593,1.317857680683079,1.3192442771709012,1.5924620351312273,1.8832596571270332,2.640733983932159,2.7068630052850677,2.8250369421707036,2.598305789345744,2.360988616130352,2.289980160581956,2.0103729106623724,1.8964565619463454,1.9001236394004009,1.9542707873683922,1.8642341587831486,1.8141298429935702,1.7600024244243242,1.7003160300003985,1.656834836249742,1.6157130114571638,1.7134845767735125,1.71695026337342,1.6893735179963902,1.7141595804644496,1.6892318220490503,1.6451963652517103,1.621407060654237,1.5980377729456594,1.5683443345312684,1.5502797826775478,1.5399580650599127,1.5509291837492856,1.6083032654328635,1.6342096089107436,1.5994554778364847,1.5553969968369958,1.54651975573309,1.5298939836827292,1.5011275367647678,1.4884901237612844,1.461673338100621,1.6261221206473213,1.625261093137013,1.6571808215397394,1.6565263639378578,1.6346994820542977,1.6165302940361483,1.6051493087169906,1.592857079248275,1.579245230293727,1.6043949594949642
10-2803069,,,,,,,,,,0,0.9844898116053777,1.0132930243099225,1.1053950834162218,1.8090082493961077,1.5205142371875546,1.4229177814791647,1.3248144634536774,1.2886923522556324,1.423813903256018,1.7141617067951738,2.485012019168247,2.375684821222164,2.2085438325222135,2.0747897695691973,1.9305487887561577,1.7814460794489055,1.6311888323188732,1.5674524599401376,1.5447803652526813,1.5984753242415426,1.5489061266328241,1.519762862472802,1.4885690766526218,1.4538124601514075,1.4284686510545899,1.4032075595810483,1.4866752402739598,1.49653799490125,1.478494186770641,1.5105395155942605,1.4940681894072103,1.4644282333364944,1.4490065078261392,1.4328572604251026,1.4126661421539128,1.4002737627159247,1.3933908825589976,1.405544822890058,1.4565648143561856,1.4802344745200913,1.455158201666723,1.4236723274658256,1.4172692086766046,1.405268077719169,1.3842674054986392,1.3750030450160071,1.3554241256693225,1.5061355702265815,1.5067037467890885,1.5364380465255931,1.537958152866228,1.5209505300420711,1.5065104631116846,1.497807406526012,1.48811444641235,1.477167449073798,1.5010175233562237
