순번_정류장ID,1-2802855,2-2801846,3-2801847,4-2801943,5-2801914,6-2801185,7-2801184,8-2801636,9-2801520,10-2801387,11-2801347,12-2801317,13-2803502,14-2807466,15-2803415,16-2803476,17-2807432,18-2805168,19-2805163,20-2805165,21-2803466,22-2803486,23-2803483
1-2802855,0,1.0695437967601422,1.0486084033819076,1.0350892425390992,1.0301300962422015,1.0238365718621856,1.0549864910709976,1.0503605243440273,1.0455537880040628,1.0462310964600632,1.0462535112772087,1.0435156128376377,1.1004155451338438,1.0750746789944972,1.0589817180909633,1.053098694000166,1.0513622924749282,1.0505251159305762,1.0493369189090018,1.0493546410126298,1.0481842346030616,1.0456211803562345,1.044357158769073
2-2801846,,0,1.0070437088664412,0.9995100494850018,1.0007724605899047,1.0015931963307005,1.048820362557739,1.0432021895931096,1.0375520981433024,1.03983150244978,1.0401587014003884,1.0369843887183972,1.1032156801802075,1.07421172988594,1.0569062920428751,1.050799382668146,1.0490261404876928,1.0481691025172184,1.0469528221318454,1.0470765564990998,1.045751535741437,1.043167072553246,1.0419389100262315
3-2801847,,,0,0.9913443997495419,0.9970062282227199,0.9995113788508168,1.0601506719181288,1.051571175777779,1.0435600274248402,1.045092334184431,1.0451861742880284,1.0413160344416637,1.1028197355659468,1.0723149955576885,1.054826916380694,1.04869257246523,1.0469834277601602,1.0460949257449,1.0448886790451268,1.0450079863489776,1.043744387068101,1.0411001120623513,1.03994041952665
4-2801943,,,,0,1.0040387910284747,1.003449941535478,1.0831138477414977,1.0679239155740208,1.055153631966608,1.0544315800449824,1.0539564053885133,1.0490135394097173,1.1125101988934796,1.0771718046857623,1.0575645091081727,1.050913005858918,1.0490431619148823,1.0481227983575683,1.0467811807789227,1.0468773435958343,1.0455016882908112,1.0427296112034445,1.041508823796606
5-2801914,,,,,0,1.0031406744872022,1.1121663377370754,1.085795335656503,1.0665799805872018,1.062627704902437,1.0614906326412108,1.0553804350016545,1.1206728014456098,1.0808826778761167,1.0595750394583061,1.052496078017633,1.050411571344571,1.0494360097534947,1.0480192462541857,1.0481797411445548,1.0467819890341907,1.0437773465391642,1.0424860019471238
6-2801185,,,,,,0,1.003833957208991,1.0028795696050696,1.0011639172643392,1.018511349408526,1.0212051397738122,1.0165288217043302,1.0840771883081601,1.0542170001195261,1.0396775125326065,1.0343932754459455,1.0331083094783335,1.032446769091813,1.0314857873332721,1.0318257824872485,1.0306112342175553,1.028673522281536,1.0278783923317727
7-2801184,,,,,,,0,1.0016327001309497,1.0002683416348643,0.9998664157841929,1.0054911929775097,1.00128000468223,1.0925581532243966,1.0574613542425304,1.0412268143482237,1.0357015592389849,1.0343500695197598,1.0334154132144282,1.0325215049229848,1.0328144839810265,1.0316235292864393,1.0295519984778818,1.0286233573755825
8-2801636,,,,,,,,0,0.9991243988979371,0.999298346897489,1.0065417501537484,1.0011953686263773,1.0724416892120552,1.0441626712907848,1.0316336463879776,1.0269483326840119,1.0260012969408223,1.0253208149378974,1.0246020599868624,1.0250734055907145,1.0238723876819258,1.0223584539024926,1.0217784393768903
9-2801520,,,,,,,,,0,0.9994066375892714,1.010116075163737,1.0020220600358045,1.0048624762025713,1.0022915271692252,1.0029790740544406,1.001582567210923,1.00189138912129,1.0016914067742433,1.0017061207080402,1.0025606793349318,1.0017161704932305,1.00186496148269,1.0019618740625464
10-2801387,,,,,,,,,,0,1.0468337194099808,1.0066961319092742,1.0023461421719637,1.0007655473861115,1.00184704447992,1.0006046290763146,1.0010316920623976,1.000887125104388,1.0007457715529935,1.001753877117246,1.0009666459627304,1.0010581679970292,1.0013493151876665
11-2801347,,,,,,,,,,,0,0.9629927143106062,0.998660205793574,0.9985929103038053,1.0005701445761757,0.9994139546268419,0.9998638218833246,0.9998399399464605,0.999729583808552,1.0006814159292035,0.9999468671226839,1.0001182896208005,1.00045407349081
12-2801317,,,,,,,,,,,,0,1.000763200335996,0.9997190594480296,1.0012774307929604,1.0000098321416813,1.0004345731789623,1.000396565421387,1.0003603412300495,1.001315717180865,1.0005574192676217,1.0006002229209021,1.000959353394856
13-2803502,,,,,,,,,,,,,0,0.9985104050895803,1.0016425714937345,0.9997592527252802,1.0003728880285623,1.0002550069399134,1.0001474662503085,1.0015146243810518,1.0004242719425742,1.0006037614866197,1.0010175354816497
14-2807466,,,,,,,,,,,,,,0,1.0042895882673337,1.0005042740624295,1.0012476691151775,1.0011279345261341,1.000913277324398,1.002779116753741,1.001342459573531,1.00138420792897,1.0018115441396718
15-2803415,,,,,,,,,,,,,,,0,0.9918236366693491,0.9964961939667326,0.9967856626108207,0.9969367575150353,1.0012441190824795,0.9982307640559466,0.9992249669851001,1.000223992963503
16-2803476,,,,,,,,,,,,,,,,0,1.0041216021880581,1.0024903653638813,1.0010870742074398,1.0087119723042974,1.002293063818692,1.0022478755433184,1.0031027119830758
17-2807432,,,,,,,,,,,,,,,,,0,0.998855150311911,0.9982555696025196,1.011933354490638,1.001288472174119,1.0017147169842382,1.0028767074369076
18-2805168,,,,,,,,,,,,,,,,,,0,0.9978236851007362,1.0179448101430006,1.0020846440673046,1.0021330505778312,1.0033212406338763
19-2805163,,,,,,,,,,,,,,,,,,,0,1.053424717156485,1.00562988491302,1.0032313232255659,1.004317818383179
20-2805165,,,,,,,,,,,,,,,,,,,,0,0.9629074448291723,0.9947513475217795,0.9986911186740581
21-2803466,,,,,,,,,,,,,,,,,,,,,0,1.002172730472625,1.0039521449285798
22-2803486,,,,,,,,,,,,,,,,,,,,,,0,0.9997040713269553
23-2803483,,,,,,,,,,,,,,,,,,,,,,,0
