순번_정류장ID,1-2801390,2-2801358,3-2801355,4-2801359,5-2801339,6-2801332,7-2801379,8-2801229,9-2801433,10-2801451,11-2801474,12-2801464,13-2801487,14-2801510,15-2801509,16-2801482,17-2801500,18-2801524,19-2801584,20-2806837,21-2801647
1-2801390,0,1.014869931968014,1.0089525610224188,1.0104945837002837,1.0098543797468356,1.0041893635514574,1.0031917292751789,1.004478330724745,1.0018174258090988,1.0030375751090177,1.0032033739056863,1.0008021114583017,1.0736847037291661,1.0687882786950735,1.0663780847248983,1.054578232789404,1.0748715135933116,1.0708023264683595,1.0682778345220414,1.0634322675152235,1.0609121719528192
2-2801358,,0,0.9952850175346861,1.0057574170468704,1.0068048757830361,1.0006793949539279,1.0008283130300921,1.0017904003797349,0.9988810980496866,1.0005316922098393,1.0017300814401489,0.998836029751621,1.0797922500289576,1.0740686684108038,1.0709843484846164,1.0574755196860597,1.0790709520654522,1.0745442500511988,1.0716251979199038,1.0660472304184356,1.0633970107469917
3-2801355,,,0,1.000289353712408,1.004626785923085,0.9981467697041058,0.9982637402946752,1.000404653570082,0.9972690814054632,0.9992394471586455,1.00029310900724,0.9973000369537816,1.0847696534927567,1.0783610983931022,1.0746922108151031,1.0598066176510006,1.0823061649147394,1.0774280143909352,1.074197195241223,1.068196872590408,1.0653047631767634
4-2801359,,,,0,0.9973819432763419,0.9923324310461663,0.9951498678798585,0.997836038986274,0.9943306885688464,0.9969519292631723,0.9984607310085074,0.9952770244760681,1.0932340232283475,1.0855860794131662,1.080483880536492,1.0635656562783453,1.0874667413868722,1.0820060970263101,1.0782505785579934,1.0715589132222396,1.0682696912403995
5-2801339,,,,,0,0.9880287679337376,0.9941156357401275,0.9988274214768357,0.9942310133503405,0.9975033772807331,0.9992303918055473,0.9953829552481299,1.1091255936385875,1.0991593796902628,1.0918320620868205,1.0706809634802386,1.0963554507622058,1.0899412065342131,1.0852766533590703,1.0776795385393574,1.0736942546085837
6-2801332,,,,,,0,1.0013726760291626,1.0051278870489502,0.9972970779870144,1.001271430685883,1.0027396347829358,0.9973361502214863,1.035924372951132,1.030654985016255,1.0310822136664832,1.0221888898589524,1.0540304287181443,1.049418601487344,1.047621985860965,1.0427740924366224,1.041520695826157
7-2801379,,,,,,,0,1.0087240916913915,0.9944102119550787,1.001220763742903,1.0032256100674384,0.9961790138713089,1.0049704318107637,1.0017364991676443,1.009151070113119,1.004534918805036,1.039516430394941,1.0353335915535324,1.0345805860701514,1.0306541828287927,1.0303242625959406
8-2801229,,,,,,,,0,0.9537450880403155,0.9930082052467353,0.9999687292831501,0.9908257190820086,1.0038670030493415,0.9999232835201357,1.0092430884476185,1.0038974641764482,1.043682185159156,1.038698801052897,1.0375425031863215,1.0331736101424993,1.032077627977371
9-2801433,,,,,,,,,0,1.0176150997311677,1.0121447253016427,0.9973801546716375,1.0096554961921986,1.0045651464337053,1.0131749744387286,1.0063098526498282,1.0481791007167807,1.04265674235561,1.0410633202226887,1.0358478493388725,1.0347247317920956
10-2801451,,,,,,,,,,0,1.0081783981244208,0.9894287967407303,1.0078570670064777,1.0020721834510833,1.013223454276797,1.0051873411330112,1.0508289625092495,1.044667805278504,1.042748274645093,1.037001614159385,1.0359773797677212
11-2801474,,,,,,,,,,,0,0.9672439166985867,1.006159471631621,0.998670473430775,1.0091329724498745,1.0020038253867853,1.0561327772267701,1.0487672732364008,1.046159138611572,1.0397585303479804,1.0380475024703621
12-2801464,,,,,,,,,,,,0,1.0302146654404345,1.0122634220022988,1.0209879670966742,1.0073703435800199,1.0676523058690002,1.0583544931020339,1.0542446545466562,1.0457651830128771,1.0432224242067374
13-2801487,,,,,,,,,,,,,0,0.9704128946787369,1.0110664131839044,0.9989363369034718,0.9995964311758755,0.9961352360649955,1.0005506984091037,0.9999929044521408,1.0030517081623567
14-2801510,,,,,,,,,,,,,,0,1.0340864598447683,1.0036824006776852,1.0030404203103367,0.9988123055785351,1.003190032078421,1.0017221118485014,1.0047372848942784
15-2801509,,,,,,,,,,,,,,,0,0.9910268086417638,0.9948666774080098,0.9908690211315032,0.9975373980211298,0.9974344516219196,1.0014832476875641
16-2801482,,,,,,,,,,,,,,,,0,0.9967741481405017,0.9874935037979653,1.0004929925397368,0.9986990033690938,1.0047872296731966
17-2801500,,,,,,,,,,,,,,,,,0,0.9672306605077993,1.0056046165434047,1.001810349588557,1.0082477019896123
18-2801524,,,,,,,,,,,,,,,,,,0,1.0297301648634725,1.0098962559610278,1.0147135829125913
19-2801584,,,,,,,,,,,,,,,,,,,0,0.9945170866654848,1.0086733570734865
20-2806837,,,,,,,,,,,,,,,,,,,,0,1.021178698961455
21-2801647,,,,,,,,,,,,,,,,,,,,,0
