순번_정류장ID,63-2805739,64-2800372,65-2800317,66-2804990,67-2807301,68-2806057,69-2805448,70-2806181,71-2806179,72-2803071,73-2803082,74-2803093,75-2803107,76-2803121,77-2803125,78-2803232,79-2803181,80-2803260,81-2803270,82-2803269,83-2803273,84-2803279,85-2803289,86-2802621,87-2802809,88-2802806,89-2802840,90-2802886,91-2802934,92-2802959,93-2802964,94-2802971,95-2802991,96-2803006,97-2803002,98-2802614,99-2803020,100-2802429,101-2802369,102-2802529,103-2802539,104-2802558,105-2802569,106-2806918,107-2804444,108-2805586,109-2805058,110-2805396,111-2805653,112-2806625,113-2803519,114-2802348,115-2804908,116-2805203,117-2805055,118-2802388,119-2806726,120-2806051,121-2806052,122-2803665,123-2803663,124-2802587,125-2802580,126-2802578,127-2802585
63-2805739,0,0.9633030465334819,1.246925529869596,3.5643630819642285,2.0304083375929247,1.730433778930923,1.6213216320973283,1.5297184957294527,1.4616252977614477,1.426301894924442,1.5694676477125924,1.7055988967996345,1.6296988487764534,1.5858481496102403,1.508112830549286,1.4423341607532498,1.4065490981963926,1.3756210867664018,1.3365554527026542,1.3368728620146766,1.5123473518028696,1.4774250857340083,1.4205107039403413,1.6279917267753317,2.0156095404360603,1.9822169536694896,1.8835331533012645,1.8208460626290133,1.7606085511781835,1.6984361491908289,1.6625777277682054,1.6158007328995243,1.62088363998938,1.706520163800164,1.814835385943594,1.8921745208693868,2.0429352836334584,1.9148166346314253,1.811130244436337,1.7922347599542774,1.767091521651726,1.7135953260655334,1.6675714201538447,1.5852875987631887,1.5682343421646991,1.546404084333932,1.537431749708243,1.5317230833172015,1.5321587779311279,1.5442204100511692,1.5767906271323122,1.5756854778000724,1.5493201683535536,1.5284614047843368,1.509834314444445,1.4948473794730608,1.4970639358764193,1.5775404674449158,1.6418362643673707,1.803981399521567,1.9361035055511844,2.121456707024286,2.2168361368641167,2.270160844635523,2.3139086305353884
64-2800372,,0,1.5502297983262452,4.539875634336359,2.0131592234652578,1.679772726228808,1.5676444697164351,1.4764528585629444,1.4101823927894765,1.3768897271469887,1.5302190582158162,1.677017889157378,1.5997146850392343,1.5556596400954406,1.478830613612829,1.413674404576152,1.3797978653511418,1.3495560856175346,1.3119186015152766,1.312574933770398,1.4927448776081802,1.4585239956329157,1.4024148601762119,1.6140213598350315,2.0122325763754056,1.978429310163331,1.8770342477435669,1.8135455020022353,1.7524568039531276,1.68962584155413,1.6532834810098151,1.6064816490438314,1.611839560718495,1.6987044743827633,1.808829780680781,1.887570447133043,2.041632656436232,1.9113228188143525,1.806350020141356,1.7872573588382734,1.7618842660771936,1.7079959318730165,1.6620259310002883,1.579336620018703,1.562275521278495,1.5406651821143695,1.5314566799905838,1.525661297061142,1.5261597298401715,1.5384951390306494,1.5714194384202649,1.5703661819973391,1.5438864769666663,1.5231706625578618,1.504559799229171,1.489689530326124,1.4919037893121518,1.5728762536332208,1.6377412979536674,1.8012050474604668,1.934676704125682,2.1219391076532808,2.218198619232747,2.2721260507616683,2.3163753825067808
65-2800317,,,0,0.9987056887869572,0.9989183426823148,0.9974096361535089,1.001974455904544,1.0022365762434977,0.9999500955788485,1.002546703453358,1.1359177097098503,1.2756287859397664,1.247419631400574,1.231901157024557,1.2027826321792483,1.1766068324986776,1.167084691717626,1.1521821295212262,1.135909951455082,1.1428628158631562,1.3032250277964395,1.2840511378406219,1.251054317435613,1.4395058069521218,1.7891292632061901,1.7688233930290809,1.6933239031740563,1.6453603126406275,1.5997534095740653,1.5521844257596134,1.524624129102305,1.487977272265722,1.4955304139632601,1.5769661052084234,1.6781757811805629,1.7503454500314797,1.8931145676339471,1.7857209667287788,1.6982973702309139,1.6820779795758618,1.6607181936991091,1.6155709594156438,1.5759892846853079,1.5062357797047947,1.4919188695775827,1.4730269568491,1.4654193493383532,1.460694351842203,1.4617940048883178,1.4741392118243286,1.5065252279056185,1.5064552684691181,1.4833560155203156,1.4655323139682268,1.4492431787585243,1.4360797417176243,1.439130475138311,1.5173350879590153,1.5797305436123785,1.7365026020229248,1.8643397954824605,2.045321013629862,2.137907461201747,2.189469815683872,2.2317922915046053
66-2804990,,,,0,0.9991222517779661,0.9966700429047787,1.0034569464544139,1.0035389181694137,1.0003394490317903,1.0036296977313688,1.1746493541586327,1.350980450679003,1.3066517214683655,1.2828382580937165,1.2402528782650968,1.2046517777494585,1.1907678225732587,1.172219445267545,1.1518650823875298,1.1589944145732654,1.3394347669059277,1.3153699765608917,1.2752069010655387,1.4854757929184157,1.8845372975091343,1.8560274270634898,1.7642175868431378,1.7063928151526626,1.6515731869675938,1.5957427640439452,1.5638761838884903,1.5216830045806427,1.5290813058541057,1.6167967227139866,1.7267354721313806,1.8055939081584642,1.9614426945428023,1.8379959163376434,1.7395018306934142,1.721238324664747,1.6972341778099627,1.6472681165784226,1.6040170821055035,1.5274772374148997,1.5116596677526333,1.4917420623329565,1.4833091919501407,1.4780279031717962,1.4791096030613917,1.4916981809444514,1.5254667362879797,1.5250587592106515,1.500155102122576,1.4810906881805337,1.4636311814357434,1.4498928220456775,1.4527633515835585,1.5339576696250157,1.5983980368768484,1.761840466099127,1.8951956886838277,2.0841147975700913,2.181495284161341,2.235216992294684,2.2799959709455906
67-2807301,,,,,0,0.9930627779245677,1.0073454705220088,1.006299863961192,1.0009280622116592,1.0055063614285475,1.2478776356530084,1.490388272571194,1.4082697331255662,1.3657628989726827,1.2976063877434119,1.2452619004674281,1.2238454541840962,1.1996159686396877,1.1730332419693006,1.1805018060934076,1.3880837134588777,1.356666470223356,1.3061601831134608,1.545263531549618,2.012599825519688,1.9718762784884893,1.854860247054101,1.783177010908176,1.7163568439561185,1.649087977172884,1.6112474724321466,1.5621316375914132,1.5690049815890241,1.6648468845964497,1.7859233499548681,1.8731843877655407,2.0450869988289115,1.9007000249673394,1.787483470799679,1.7673510733749977,1.7404795377343192,1.683967354789656,1.636077741594694,1.551726545775498,1.5343997297505483,1.5126130288761348,1.5033510112750326,1.497775946164578,1.498586269455381,1.511558070849902,1.5466395122983134,1.5458358383498239,1.51895635693482,1.4985488854542297,1.4797414375718698,1.4649459018253679,1.4677017148701514,1.5521239518787378,1.619398814943877,1.7900449635311906,1.9301038332434148,2.1279056757122756,2.23009196443703,2.287390562192383,2.334434284795646
68-2806057,,,,,,0,1.0297341248330842,1.0160931016192944,1.0047934334106452,1.0104268668826657,1.1081284644972822,1.3922764280248228,1.319001235760098,1.2828359795970372,1.2258316990497842,1.183399881146678,1.1689928135796228,1.1486025095797991,1.1273681285956048,1.1599676065726783,1.3804756533732296,1.3477926313672364,1.295919047088926,1.5549717081648584,2.12272153305441,2.069986589100875,1.929934215631714,1.845774488165824,1.7681271170717914,1.6912706342386152,1.6483791456812935,1.5937647656619143,1.600543530562634,1.7019240142777874,1.83184918185146,1.9258355289589992,2.1105629158701884,1.9488232817863238,1.8240603793283456,1.8018923623637155,1.7723967386772794,1.7114554201650964,1.6596580906093878,1.5693475078233046,1.5510157773635607,1.5277777314389736,1.5182269435318254,1.5121339449930407,1.5128170387536517,1.5261814205903599,1.5619682256563723,1.5609463048870695,1.5328150493180193,1.5110305699153086,1.4915021573622942,1.4758881056658693,1.478551556010459,1.5651402784554285,1.6345049668744154,1.810706229885021,1.9556147422933188,2.159825879152865,2.2659368867843694,2.325713232797529,2.3741754010455316
69-2805448,,,,,,,0,1.0038998794582712,0.9934043867468013,1.0039135830911807,1.0028581720629846,1.0065316243367914,1.004788630674411,1.0057288393223585,1.0047525038758611,1.0058500865898652,1.014459549725329,1.0074854871353607,1.0346227965268406,1.168597148678312,1.4053825426481774,1.3681687331798176,1.3102947966697924,1.5865583513972155,2.2040755942932626,2.141464653973932,1.98323574079003,1.8894965906209134,1.803697742813512,1.719771413859354,1.6732130555558502,1.6144975120171101,1.6207826632726565,1.7266281853723355,1.8628240397616413,1.9616055336781915,2.155496869095258,1.981189122816057,1.848498177603951,1.8250477429948053,1.794071386731667,1.7293309332923186,1.674969075248159,1.5807509130462212,1.5616487085009674,1.53725503231211,1.5274819689043808,1.5212498189721164,1.5217249868920486,1.5353992410601907,1.5718193266300955,1.5706506180220277,1.5415316866162756,1.5188646383435986,1.4987307694934595,1.4827446391367884,1.4852511068486831,1.573446904521991,1.6441377243618984,1.823836804059493,1.97197619235639,2.180294545695461,2.289214247079519,2.3501361010174437,2.4004049574656454
70-2806181,,,,,,,,0,0.9824465438034409,0.9967838343236215,0.9983345887263404,1.0044335546986576,1.0027722022015653,1.0047453377771476,1.0038448045528154,1.0048013882410265,1.0143295281082383,1.0067928750230353,1.0360045059705876,1.180666518989675,1.4385639414279485,1.3950195410422657,1.3289874214250386,1.6276613176445596,2.311438943920351,2.233994602574837,2.051563705345148,1.9444994111782758,1.848012514466376,1.754972580506571,1.703738452535643,1.6398527308767203,1.617271410445687,1.7567279193034613,1.9005923563787777,2.0052657431678496,2.2103965449065934,2.0202911450538483,1.8775095051858341,1.8525002897728253,1.8197004239587982,1.7510458121862615,1.6931676410144079,1.593937665642694,1.5739299199553696,1.5490191478541522,1.5382950889401619,1.531753816039253,1.5323780656056663,1.5460104551838063,1.5834108430027265,1.5819359406247315,1.551777092908702,1.5280809856968651,1.5072339180974534,1.490695256233148,1.493126406128085,1.582942100303921,1.6552635482261568,1.8392772483265718,1.9911843357009544,2.1947357524007396,2.291811643851985,2.368169930405702,2.419714005191811
71-2806179,,,,,,,,,0,1.016281853368235,1.006375910175228,1.0105269398001318,1.0071078093787642,1.0088219371719875,1.0068477374237337,1.0073152243337005,1.0173822459665587,1.0089017589017588,1.040131650679426,1.1971126628631565,1.4796183958068108,1.4279323424584767,1.3517134253834882,1.6750054205508862,2.437027630404053,2.342353342506103,2.1288178526323858,2.007562394972307,1.897927015304283,1.7943276230751917,1.7377352510426793,1.6679988082568362,1.6430078703511017,1.7898719825495573,1.9420709960332732,2.05317882703448,2.270542968285721,2.062705510656426,1.9087955365697804,1.882084949752328,1.846801504422152,1.7735192427605577,1.7127122700407897,1.608258241221606,1.5872742954147618,1.5609695880000904,1.5501988865834835,1.543188235614409,1.5435686811307479,1.5575318527878343,1.5955321340460424,1.5941262771970721,1.5626111614227631,1.5379472242130217,1.5164556358047279,1.4991222677685216,1.5015691802607214,1.5930262241187492,1.6668946651374517,1.8553014927843656,2.010888273964015,2.219337351810986,2.3192610420589332,2.3979107311608225,2.450262267407981
72-2803071,,,,,,,,,,0,0.9906504625526075,1.0047377350689346,1.0022726211900401,1.0050442214120352,1.0025351901200092,0.9994522920875231,1.011466130816827,1.0030559461868809,0.9998603390696451,1.142274101334824,1.422031776938238,1.3766194927344397,1.3091965058731494,1.6287257287694294,2.3830477505550713,2.292658850702759,2.0858744377059186,1.968127200013753,1.8629544623513112,1.7630478755300576,1.7086010027230443,1.6413166581135357,1.6176739836173741,1.763590566301341,1.9148506880685625,2.025344894623776,2.2422423922214954,2.03846317260393,1.8876629627990709,1.86145955826527,1.826659011788226,1.7552053630331927,1.6956871361433392,1.5937324009172855,1.5729515024717693,1.547368761646419,1.5367013298308212,1.5300402729819973,1.530567457494321,1.5445115161460472,1.582468234839642,1.581236574746971,1.550499720015722,1.5264076003920417,1.5053461353176634,1.4883660982427591,1.4910782876041793,1.5824808758597204,1.6559113818070992,1.8437907458224718,1.9991479699719445,2.207189856964587,2.3071397162755143,2.385618712860518,2.4381285097124157
