순번_정류장ID,45-2803594,46-2805989,47-2805990,48-2801012,49-2801023,50-2801031,51-2801040,52-2801052,53-2801073,54-2800857,55-2800855,56-2800853,57-2800851,58-2805991,59-2805932,60-2806000,61-2801156,62-2806243,63-2806241,64-2806215,65-2806633,66-2805743,67-2804896,68-2805037,69-2804894,70-2805053,71-2804947,72-2806520,73-2804948,74-2805414,75-2805250,76-2805842,77-2805498,78-2805576,79-2806903,80-2806682,81-2806680,82-2806602,83-2806683,84-2806160,85-2806190,86-2807032,87-2800319,88-2806684,89-2806685,90-2805529,91-2805760,92-2805761,93-2805339
55-2800855,,,,,,,,,,,0,0.9767350477728091,0.9837148923741754,1.0059403875204893,1.0044760121743574,1.0051909831995893,1.0070763389236455,1.0058924790922215,1.0057444254631114,1.0046647727791103,1.0041655965224054,1.0034841191263855,1.0058858098623875,1.0015471636194972,1.0029406851119855,1.002872173813647,1.0226443908864489,1.0842888106410773,1.0814188604629453,1.0925480084145571,1.113376256224409,1.2044693651369405,1.1970284626035388,1.1883586277940095,1.1811471461994731,1.174260649757485,1.1677959772471365,1.165444504485778,1.139649280132002,1.2662669651945881,1.2479279918222739,1.2693582742313572,1.4109438207138378,1.6561808735294579,1.8354287049874578,2.2155591545858417,2.265796765697021,2.3735827138483634,2.4689956344959283
56-2800853,,,,,,,,,,,,0,0.9899853233186566,1.01990282390585,1.015785537484013,1.014594892916678,1.0148294032004224,1.0111027791293397,1.0103075674382727,1.008310274790187,1.0068744554523938,1.0059145798147135,1.0084173017306033,1.0037522373543064,1.0049489856289733,1.0046227880953078,1.025958777837618,1.0923860838519048,1.0888917482120042,1.1004066261958183,1.122430163522373,1.2195525234911793,1.2108574338197349,1.2013300440895847,1.1929736968063216,1.185579610457534,1.1783303026023606,1.1757450309971738,1.146682750391891,1.2153212091792132,1.2287457208622174,1.2806417583089829,1.4278132086371949,1.6861824156004417,1.876353408567435,2.2813092683883696,2.3347398427730863,2.450926096069742,2.5544083665583717
57-2800851,,,,,,,,,,,,,0,1.0226883851731383,1.0145802278949962,1.0130801363086732,1.0138801590313846,1.0096124770548427,1.0088693142864316,1.0068282223667382,1.0056243543470775,1.004670597105095,1.0074937449768409,1.002241548138555,1.0036506672933725,1.0037038434652326,1.0266926016149742,1.0988998808814363,1.0947101733230866,1.1066896256160652,1.130239842816872,1.2355669026350438,1.2253395301851653,1.2140767613858408,1.2048759304233116,1.1962594413911414,1.188271522606301,1.1851445852812186,1.1530175602764354,1.224752034950978,1.2378283335470297,1.292344649955858,1.446377007167064,1.7192614632668695,1.9222477250065961,2.3587260111293515,2.4160516356837207,2.542079126976062,2.6556285733462697
58-2805991,,,,,,,,,,,,,,0,0.9919408244838107,1.0027087200212124,1.0090041720932796,1.0058495996567878,1.0056018734331102,1.0039562280201564,1.0034823180648305,1.0026321986872786,1.0060956784876407,1.0002063546264328,1.0018987922675662,1.0018708007428039,1.0272225576550988,1.1055966708174763,1.1008041598428948,1.113417828129084,1.1384164232316314,1.2520858572969153,1.240710074786281,1.2278273133054733,1.21714184121828,1.2076564905844227,1.1986833552026501,1.195098216594756,1.1593586776505274,1.2341273989787833,1.246680592977886,1.3039856966731425,1.4650015715913218,1.7534155905245368,1.9691072567601116,2.439826004571184,2.50035996361011,2.638373427269226,2.761512568674719
59-2805932,,,,,,,,,,,,,,,0,1.0094949916527545,1.0132236721862777,1.0074478052346616,1.0068657296102708,1.0047895096616464,1.0040256205712745,1.0030836816312203,1.006659947399262,1.0007306297845102,1.002642242537585,1.0025700615641473,1.0283407668378246,1.1092896962263454,1.1044102818481956,1.1167157044778286,1.142327207176319,1.2594019026480359,1.2475661516891008,1.233782503376014,1.2227061189397355,1.2127750292140604,1.203212145142565,1.1994286685786781,1.1622058587618778,1.2382198602393555,1.250538383497393,1.308595463240308,1.4725130758561613,1.7671401286354704,1.9878570506346322,2.4718800286463902,2.5338976544507967,2.6768403063450386,2.8042800538801513
60-2806000,,,,,,,,,,,,,,,,0,1.0059465076482337,1.0036555137885086,1.0038389397542902,1.0023602879256923,1.0023777283110407,1.0015508198947658,1.0054565235205901,0.9990243074113665,1.000970370185903,1.001196881513127,1.0285268801430958,1.1135864117871686,1.1082856856449261,1.1212337389173512,1.1479033549678095,1.2705208432117425,1.257381718326521,1.2426534620146834,1.2306573742231643,1.2200164675154144,1.2099394751565273,1.2058362753452636,1.166123773583929,1.244010583539644,1.2561273554351366,1.3156614519400631,1.4837655211398637,1.7879763002322338,2.017635051570026,2.52340853890419,2.588584734877018,2.7384606167777124,2.8730568618363703
61-2801156,,,,,,,,,,,,,,,,,0,0.9998974575809864,1.0013148480988363,1.0003620346346467,1.0011745859318342,1.0003930150453142,1.004551886792453,0.9980211761387038,1.00048239706467,1.000325537300077,1.0298989855593923,1.123325365912868,1.1171311232919239,1.1300891684921486,1.158586231315746,1.2915389458227216,1.2764916991954758,1.259533750618337,1.2457584181682158,1.2333810998480448,1.2222191052833538,1.2175139602774177,1.1735820677741609,1.2544535455203785,1.2660199842327635,1.3284031240096763,1.503726680411676,1.8249321964741148,2.069336314091213,2.6149335772898494,2.6841315341217693,2.8469044605939198,2.9953866644431963
62-2806243,,,,,,,,,,,,,,,,,,0,1.0044607014726772,0.9986767407774405,1.0007065819522012,0.9993639868286522,1.0051530762527656,0.9965800328664639,0.9997551347245881,0.9996249354494169,1.035762346829328,1.148519600458876,1.1397730043000875,1.1528387025271365,1.1854939487953797,1.3439392261958136,1.3224791038908594,1.2996117276834,1.2811948086837468,1.2657617435156718,1.250943768156616,1.2449026725079917,1.190298917756243,1.2777087651663948,1.2871743594222513,1.3554067128585194,1.5464095224395387,1.9052758443718159,2.1840946840517197,2.8204440414593437,2.89964518184125,3.096308401186406,3.2767564255589465
63-2806241,,,,,,,,,,,,,,,,,,,0,0.9953134029167579,0.9999496228506222,0.9989893932182872,1.005255100289105,0.9959211388643162,0.9989019586838044,0.9991246321654407,1.0386430598652574,1.1637027407019929,1.1532152877844806,1.1655545958325506,1.2007890412726365,1.3740547325010646,1.3490670368004924,1.3227077951268642,1.3013551781991461,1.2830772526749668,1.266539583025453,1.259807103957386,1.1990401384276044,1.2896045511901961,1.2980939712278357,1.369210501704347,1.568280247489112,1.9470195341474885,2.2442364206433614,2.932226736027715,3.0169757468811205,3.232820755699748,3.430714118201562
64-2806215,,,,,,,,,,,,,,,,,,,,0,1.00241058647784,0.9997888075666866,1.008629463842962,0.9956292450220526,0.9997729700431398,1.0003028775844434,1.0478006663361552,1.2009795950226687,1.1857494619420939,1.1588414403138585,1.2357185393286487,1.4422359894349932,1.4076699978230975,1.3718636208764379,1.3433134380319878,1.3209468408141956,1.299914677979144,1.2906139954688902,1.2166257776164542,1.2939340387671483,1.3193453686612104,1.3965016497193932,1.6114019227132632,2.0294294087148366,2.364261047627369,3.1598150169958084,3.2560795928158686,3.5136333122709154,3.753383994300641
65-2806633,,,,,,,,,,,,,,,,,,,,,0,0.994874034181192,1.0212253842791803,0.9886682059674058,0.998278810742968,0.9988504587719965,1.0784467914987539,1.3438688988270615,1.3027779275052556,1.2342850641569167,1.3461863453270728,1.6679464278964826,1.59152541040317,1.5189339821725583,1.4651889124125388,1.4249446153315173,1.3888124790599383,1.3724460046145739,1.258225790927197,1.3456637220733605,1.3676379253525768,1.4588994242733724,1.7109746555194456,2.229625638461746,2.6658391048077266,3.7750954562314853,3.904210994277489,4.294785841083429,4.668424888957037
66-2805743,,,,,,,,,,,,,,,,,,,,,,0,1.066952334450188,0.9841738070181296,0.9997470220205834,1.000940394664706,1.1043247421402642,1.4637554949061438,1.3930562777090594,1.2811585826501588,1.4173019892779644,1.8200023860874759,1.7077081643687484,1.6064455269901166,1.5335027988591736,1.4821928313869008,1.4362976040294595,1.4154480364385391,1.2780857992938315,1.3684098221967635,1.3892874434572868,1.4871477280330956,1.7553893477833689,2.3224507990808503,2.809710594715251,4.091555767416937,4.238454896897193,4.706694872732042,5.1654040651906765
67-2804896,,,,,,,,,,,,,,,,,,,,,,,0,0.9248725912970055,0.9789034765811598,0.9856362530900405,1.107380253487155,1.5536358684023102,1.453148344329094,1.306325730809204,1.4635736701514068,1.9319522498715638,1.788120981357089,1.6634514027695126,1.5761272434307427,1.5163987260903564,1.46362068949411,1.439701370291582,1.2875641725296225,1.379411122324098,1.4003485400102411,1.5021884597582553,1.7809102901510065,2.379052062425648,2.899701940668248,4.30315672364143,4.462556541436753,4.988836755536268,5.510826712643433
68-2805037,,,,,,,,,,,,,,,,,,,,,,,,0,1.0252702349497829,1.0147102746831773,1.014513856061079,1.3105873949515385,1.2499347468535467,1.3953901166408929,1.585329730061308,2.195646286220083,1.9714526700319324,1.791231724063091,1.6713169308344649,1.5932495567940292,1.5256573594780505,1.4950926571225742,1.3120752740164385,1.4067914772714998,1.424485255715984,1.5323069389919381,1.8276227154785993,2.476705434072291,3.0542278696067675,4.668754636170172,4.849661411913312,5.481907521641459,6.122255302638906
69-2804894,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013990757620723,1.0063700505764777,0.9934651154127915,0.9909433223441556,1.5317979883528183,1.7855755609694264,2.7095542573778144,2.2826173171520483,1.9794721522303897,1.800117900459992,1.6914548044403626,1.6006389059956099,1.5601253327228937,1.3348510425622635,1.4353129881280298,1.3925856555589695,1.4444225370684491,1.7312549483496558,2.344522491805357,2.886884535680669,4.382945283087832,4.554480661947056,5.131512209056276,5.711682998103694
70-2805053,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0138461764835716,0.9885852347916751,0.9863935731345443,1.7510230985733233,2.0961851467191646,3.6229966201958117,2.7350196743625266,2.2237611745779624,1.9563915280036133,1.8059775383220968,1.6852802402450677,1.6323988958484787,1.3594255386278051,1.4626765941002613,1.412547799075303,1.3927494804514515,1.6024532823827098,2.15330396985991,2.6306488519349758,3.9085566251392847,4.060193310526176,4.534371385032482,5.002674925893599
71-2804947,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9613371517204564,0.9694075845846938,1.6090596933356707,1.9912476217127606,3.665282771187022,2.692344464338485,2.1684524055053696,1.9013463121892518,1.7543427916910503,1.6380181431506151,1.5878112639820838,1.3300156119677495,1.438810544783241,1.3929774700306357,1.3740777548368182,1.529643320051846,2.048160681191796,2.492542491682695,3.6660006671853456,3.8080971434032453,4.234906635820116,4.6528092147873625
72-2806520,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9810807660930032,1.0073113667381557,1.1229650379680647,1.9675865040838196,1.7105579358572813,1.5337527082247757,1.4335528612268524,1.3706094589961502,1.319783341017886,1.3002567163177976,1.179342933393972,1.3451578787354093,1.2911424326685113,1.2773432803352558,1.4235073061816412,1.8949199493377413,2.29318009768987,3.319766483422567,3.4481822421575976,3.810627887667456,4.161038399500356
73-2804948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0164002847540463,1.0038405100768752,1.3670863417851833,1.2861972710888847,1.221879638391592,1.1863760731209232,1.1600673001049933,1.1399599701165009,1.1742616144898141,1.1020548556902652,1.361060041351658,1.3015436753489242,1.2868420532281624,1.3546125248091732,1.7966833548881924,2.166645335515241,3.1066070492938405,3.2268634291668095,3.552580611417662,3.865082974070166
74-2805414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9812184941451778,1.002426137380673,1.0042126835933052,1.0008553572078005,1.0043241744643046,0.9994538876373814,1.1462309732019087,1.2181095736724006,1.1146479810009158,1.4107615408660332,1.332101729091555,1.3144120027306696,1.313340595236601,1.7652079695334926,2.1478843682629525,3.1384871840328743,3.2662798685744128,3.6165550931890214,3.9556960226890343
75-2805250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0135519476466863,1.0117128614211157,1.0040066623568678,1.007491692125819,1.0011894559446914,1.0007938036846042,1.0724388749264544,1.037187530233008,1.3358555482197467,1.2763133710844292,1.261313679899638,1.3293321229679549,1.8118769515142688,2.2277365202622246,3.334846896481077,3.4762735720883207,3.880911213556287,4.278495319013461
76-2805842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0089123477883546,0.9974597643174837,1.0047898193482865,0.9968890677048329,0.9972547821818053,1.0042288166237832,1.0076962267396015,1.1050812985377305,1.1849830021154997,1.1743198845806837,1.3470923586588517,1.8742930849266028,2.3414324919847793,3.638340368266186,3.8021934438542626,4.301564975348306,4.804254525818228
77-2805498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9880568683444387,1.0030787917640211,0.9933235107298208,0.9946535589375176,1.0033226775035187,1.0075908069864459,1.0877215461351901,1.1945916739177025,1.18308572943872,1.3640417484065188,1.9284787871648947,2.438595103507396,3.9083364922954393,4.092417131722766,4.6836971395163465,5.291920376798476
78-2805576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0126570479504677,0.993175452957356,0.9950481250951985,1.0028649748290277,1.0092331777123218,1.095312642163474,1.2091744136415525,1.1960839311203455,1.3864790497584496,2.001402162055169,2.5736913776763606,4.310335846323458,4.525767458829522,5.270355330458831,6.0622633614977905
79-2806903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9688612664189575,0.9848459309033363,0.9986236124484159,1.008782831125551,1.1030344235801455,1.2243958074573909,1.2094602764336795,1.3715188036354746,2.011852687549337,2.619160772836974,4.531114493579295,4.676800040484319,4.538319261620314,5.151201482906261
80-2806682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9986926986609324,1.0144428142876682,1.0014251426681475,1.1143485140662293,1.2332493862718166,1.2166719056854876,1.2729228525412857,1.8585115838149864,2.4041477368902124,4.065456598505704,4.201810627952872,4.077471430519059,4.454230672525472
81-2806680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0394328647600581,1.0018487285014206,1.126817665089897,1.2525066267432035,1.2333740647322649,1.2323506879814776,1.6610281398563218,2.128060967214119,3.4841311378375748,3.607204949547359,3.5255345436216166,3.824075492530591
82-2806602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9962046060921448,1.1319872882672004,1.263129272552869,1.2426020798804052,1.239471411448848,1.6774171115239174,2.168568153567506,3.6320845060400244,3.762563725800977,3.667754208287611,3.9343848980155895
83-2806683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.199959090938276,1.5307995655851634,1.45714260653353,1.3768030389659374,1.6191918957579818,1.6422712181998735,2.83952457497374,2.969633779324849,2.9175222033365076,3.141770419793492
84-2806160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9992439845950745,0.9946429695837568,1.085260405331434,1.3683132941620586,1.3020638813277758,1.6925973260262486,1.789264615111013,1.794890639993429,1.9183205863863073
85-2806190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9657496044928212,1.177281441113558,1.7188255984981906,1.5030057849894636,1.3217539356720038,1.297687696665069,1.2766808583658082,1.3730279566747143
86-2807032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2286265784900479,1.8757121476531646,1.576621415333031,1.351686421430233,1.322203432036968,1.298314157281213,1.4019371161667484
87-2800319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9866906781186424,0.992543086728823,0.9979595808626026,1.0036710423993795,1.002016643903387,1.1020761726877601
88-2806684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019027344611189,1.0041677489947047,1.0116015332018073,1.0084105552468348,1.1526134797376288
89-2806685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9972624217612583,1.0085916899444551,1.0052273052144893,1.202450036990135
90-2805529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0501673588463791,1.0109692517461943,1.2681374290017153
91-2805760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9618928790029125,0.9759957741372042
92-2805761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930440085374529
93-2805339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
