순번_정류장ID,1-2805981,2-2807034,3-2805982,4-2806072,5-2803328,6-2803305,7-2802994,8-2803011,9-2803018,10-2803022,11-2803030,12-2802644,13-2802965,14-2802959,15-2802641,16-2803003,17-2803008,18-2803013,19-2803004,20-2802997,21-2802990,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802176,30-2806506,31-2806502,32-2806620,33-2802135,34-2802124,35-2802114,36-2802097,37-2802068,38-2802032,39-2802007,40-2802006,41-2802016,42-2802028,43-2806611,44-2802031,45-2802010,46-2801983,47-2801956,48-2801945,49-2803645,50-2801666,51-2801633,52-2801192,53-2801636,54-2801604,55-2801564,56-2801520,57-2801485,58-2801450,59-2801438,60-2805321,61-2801461,62-2801462,63-2804438,64-2803790,65-2803644,66-2800676,67-2800667,68-2800657,69-2800646,70-2800629,71-2800613,72-2800615,73-2806215,74-2807461,75-2806729,76-2806175,77-2806603,78-2806657,79-2805025,80-2805873,81-2805844,82-2804905,83-2805409,84-2805414,85-2805537,86-2805993,87-2805411,88-2806158,89-2806602,90-2807420,91-2807181,92-2806169,93-2807223,94-2806865
11-2803030,,,,,,,,,,,0,0.9589111128202579,0.9910202659635539,1.0011459689344258,1.2374105149626995,1.5514392719715915,1.4394855430117157,1.365568597423428,1.3334914397666382,1.314888313373555,1.2919562781868683,1.2699386960398893,1.2499062758902373,1.2367296090534583,1.214570992535344,1.182155274448883,1.1751315550962211,1.1739265928984108,1.174983482322782,1.167837984908279,1.1569277975581955,1.1496686350860001,1.143316110385673,1.139582435851541,1.1329748848607464,1.1242969826084313,1.1391550534015888,1.1355377014227943,1.1303324197958853,1.1778103757672551,1.2327028315643394,1.3262254837621608,1.4205901423049607,1.4390843065909793,1.429765268261099,1.4216416176192375,1.419721754681254,1.4128198122360838,1.4151826976615915,1.4248517241879939,1.4120880881384648,1.4600953766825226,1.4991129503578604,1.4878899113408126,1.4780925120722685,1.4673399168389132,1.4558282649629157,1.4564424615316216,1.4996411336076667,1.6216460802623727,1.654526469094871,1.6926053232386864,1.774958394641479,1.7748874110704487,2.310590808535228,2.5134157632940983,2.4610287455436244,2.4344540481470065,2.3821487788620463,2.303202831432141,2.252252085442273,2.3208349263535317,2.3423106787281815,2.4463054756343863,2.4008658995818095,2.4045328281012472,2.3992000224531234,2.3676358569363756,2.450832879956411,2.4644809087818107,2.4741757015080807,2.5466223633394893,2.5252129279826496,2.543163579431824,2.553092814729208,2.591738749763671,2.5277694275290794,2.5035298237817996,2.4624680688036054,2.4034671266550016,2.327594588495574,2.301685394585199,2.294734546935205,2.2484868327319214
12-2802644,,,,,,,,,,,,0,0.9978318914467685,1.0072427043957795,1.279817414385437,1.6480670862756004,1.5001931711153174,1.4073629074068477,1.3682704707656503,1.3460056632576387,1.3186519365547233,1.2928659615580866,1.2675053848410158,1.2524682322661602,1.2278312297990548,1.1918725062883724,1.1841095486906237,1.1823699777285384,1.1831711064827253,1.1752997613930496,1.1635723868373793,1.1557665095431153,1.1487181974766325,1.1446664996351277,1.1376660285217957,1.128470484328819,1.143594431101873,1.139780464791968,1.1342883889030884,1.1827781641109743,1.2391020766353291,1.3352143417663558,1.4323876335730368,1.451303278761229,1.4415038539832117,1.4330763249496763,1.4308742562990322,1.423481697503172,1.424053417067437,1.43385342816418,1.4205271576074654,1.4694878907028295,1.5094354886227208,1.497773400104645,1.4873317277212956,1.4764237700820955,1.4646005206563353,1.4599191849035604,1.4675638519545127,1.580180030974745,1.6120387993292957,1.6489608749819282,1.7291448778312333,1.729366564411803,2.2466988688554554,2.442174228932256,2.3929637061497995,2.368783017994156,2.3199839641972884,2.245237463781451,2.1973406582101664,2.2637998469281384,2.2858453078277616,2.3868918739467935,2.3440144103606215,2.3482696231966598,2.343705907609179,2.3160880810614635,2.3963875866084807,2.4104033842145616,2.413287602995967,2.4829699188741974,2.463369490952672,2.4807889162788137,2.492292598734619,2.5297535657064136,2.4694607203011993,2.4467401059926037,2.407519511687031,2.3514666593389904,2.279590523715756,2.255082030647313,2.249335802668037,2.2050108752663795
13-2802965,,,,,,,,,,,,,0,1.0272811813397371,1.0082460378102585,1.4091826896410922,1.2766782821722256,1.2096889566933087,1.1842653199307691,1.1698795437122353,1.1542733230377762,1.1395482043736747,1.14206669690821,1.1339052181145841,1.1172972499071987,1.0970849414173727,1.0931019680805003,1.0968335329827865,1.1007876561970087,1.0975647887874438,1.0899482834018248,1.0852839065648232,1.0840449473333396,1.090754006717804,1.085682427251912,1.0793905506971735,1.0895307868211772,1.0869079702614872,1.0833013744700324,1.163075842060809,1.2238318876706495,1.328050299926107,1.4336912933311698,1.454184269009094,1.4436065701868575,1.4343755419120896,1.4319522140012737,1.4239073025091489,1.4245765130738013,1.4349186925016815,1.4206614067850922,1.4752955866066637,1.5180837536696459,1.5052799741202312,1.4940979100765572,1.4820585560960322,1.4689610416740617,1.464504620344679,1.5020546729187338,1.6333090786822633,1.6688412874749297,1.7100577653214808,1.7992633036198393,1.7990175419101828,2.3912180062725685,2.618302788515824,2.5565859200778234,2.52647403307977,2.4657437620598412,2.374407079494481,2.3167412209740084,2.391386065298666,2.4130865903676897,2.5287018431875588,2.475860510472523,2.479286117396966,2.472537704730386,2.43370339618369,2.5251363045648687,2.5400469409336135,2.5269472005773057,2.605410720391132,2.5818190640978482,2.6000836905083338,2.609745640061093,2.651392698247944,2.580970994984983,2.554135059284754,2.509580986658339,2.445046618816963,2.362976591628698,2.3349103328930942,2.326873269655929,2.2768840924855733
14-2802959,,,,,,,,,,,,,,0,0.9763047548314225,1.001873389037559,0.9982665589720326,0.9993288224637804,0.9997732299401771,0.9988263288726319,1.0764538775208052,1.16642565689736,1.1627701591114685,1.1514765799891342,1.130446929599107,1.1049145394942022,1.1002919788325747,1.10394446242506,1.1079956112304372,1.103977103202204,1.0952384956235863,1.089896633608282,1.0881208803963374,1.0917886667076089,1.086336512683459,1.0796169338165513,1.0932123254811363,1.0903314979416596,1.0863694289784895,1.167996586950143,1.2324195662966544,1.3432276522408895,1.4565184289733422,1.478187525105034,1.466203596446072,1.456020223157695,1.4527572657059937,1.443875446626632,1.440723710206204,1.4515692056228173,1.4360125577037341,1.4911619211897207,1.5356342505210199,1.5219939446222335,1.5097976785568987,1.4975604633261876,1.4831145885938493,1.478429722124753,1.4859872585041725,1.5967470484195116,1.6319454186311546,1.6728188350663014,1.761647097358821,1.7510889356470982,2.2658221555060196,2.4791166852133637,2.42495244728079,2.397669905454521,2.3436624677848448,2.2619482969107065,2.2101710274289945,2.2816918268208624,2.30492379941301,2.414077757652631,2.3674972980869153,2.371887616888992,2.366491580373626,2.335268887912454,2.42196559621571,2.436079138153528,2.4249210916798263,2.4997164805935776,2.478609480987794,2.497010594503619,2.509017188816787,2.548605467317791,2.484160640182844,2.4591654652454453,2.4182436334785056,2.359039306951652,2.2831031813257145,2.2572029572861583,2.250996112016126,2.204779681459293
15-2802641,,,,,,,,,,,,,,,0,1.0243809409642854,1.0075873092173264,1.0057299983481085,1.0052203305586858,1.003551396893599,1.0310920301597561,1.1336270042478402,1.1384721500169668,1.128486568612183,1.1086526947583168,1.086558233150193,1.0825190198578933,1.0875808805626854,1.092790067542066,1.0894586588553454,1.0814380754542268,1.0766823306785849,1.0761621812378637,1.0804498796615072,1.07539032374446,1.0692866127554381,1.0836015133423047,1.0809149216410565,1.0772721911879009,1.1606683529520199,1.2268262653340594,1.3404425668696227,1.4572955326078594,1.4796283714265772,1.4674495777831877,1.4567398529929325,1.4535544491523777,1.444407675813698,1.4409324356324305,1.452018755045202,1.4361102922203257,1.4926181427647762,1.5380836044137294,1.5239388904776026,1.5117262293796243,1.4990500848025994,1.4844073332875765,1.4793413144651042,1.4871524728638201,1.6000152689314566,1.6359651804021957,1.6777305906201947,1.7685169381925423,1.7574872469508926,2.2391245756862057,2.434131689786492,2.3818147739705426,2.355692560053381,2.3034853857151214,2.2246703745534946,2.174367701734712,2.2449800311570605,2.210077534944659,2.313063972746625,2.2708510691963864,2.276810265891906,2.2729736794234263,2.248334245561334,2.330496962291961,2.344422044444713,2.3345911897651734,2.404825591409968,2.386165042775617,2.4045721825861888,2.4179275870622963,2.455891208325554,2.3965985836482004,2.374059204276151,2.3363035305173168,2.2816788532053396,2.211879244816562,2.1883938451080103,2.1833501558588995,2.1408685928403015
16-2803003,,,,,,,,,,,,,,,,0,0.9919539501210839,0.9971204241150019,0.9983593461184685,0.9970337310804465,1.0002196646975294,0.999863064471073,1.0431737278276356,1.0418911435853733,1.0318401992451232,1.025499283764194,1.0256243143297614,1.034663292568177,1.0422153938488374,1.04272703762323,1.0380521815455064,1.03573269886888,1.039374503111345,1.039687264161467,1.0366154653813981,1.0333473399968316,1.0538485669021802,1.0519770442707987,1.049597426957283,1.105370171002812,1.1691632493984478,1.2788955435672766,1.3916393122021982,1.4143287664357778,1.4036122997326634,1.3946801479366195,1.3930238604216636,1.3850576794688008,1.3932411831790792,1.4046065107148504,1.3907201387723733,1.44544669133309,1.4906216432968447,1.4780422038655656,1.4667503178249617,1.4551247854364937,1.4420707480541932,1.4379744813877828,1.4466976133579879,1.557175057273345,1.5923157492260713,1.6330312788421417,1.7224207819092208,1.7122266088666598,2.1835201084191294,2.373818373967601,2.3238231544420995,2.299453056929123,2.249292704723072,2.1742384975332754,2.126304026897473,2.1959611527166385,2.135223799770399,2.2266660658082644,2.1880880010819412,2.1955407615194202,2.192232007958986,2.1734872576892146,2.2519290488308856,2.2655577741456367,2.2566132812471515,2.3241632162308776,2.3074472827755863,2.3255381356062435,2.3405457291801985,2.376909457353582,2.322038762955116,2.301138761956451,2.2660595401684867,2.2152375341988826,2.149965543752638,2.128060451265569,2.1246393036278794,2.0847203576895983
17-2803008,,,,,,,,,,,,,,,,,0,1.0022025387813949,1.0023634928334333,0.999605822021581,1.0034531243333138,1.0023599505107088,1.0537764290187568,1.051042433902511,1.0381019302775083,1.029782058535357,1.0293397554595953,1.0390053168561666,1.0473247042925367,1.0472375563037062,1.0418100661029366,1.0390753520144989,1.0426012852925728,1.0427705870212578,1.039345232439601,1.0356762136509627,1.0572271541590335,1.055153479431628,1.0525013132130696,1.1112824855951045,1.178464264623736,1.2949365924608471,1.41509664429847,1.438757068460729,1.426822043058102,1.4167538935189812,1.414446209580304,1.4054643323732852,1.4101189084175134,1.4218261084677186,1.4065209372679262,1.464419441014566,1.511263559347621,1.4973470055509104,1.4855607754866227,1.4725884459189749,1.4585476772420956,1.453925658751919,1.462493792788908,1.5776341946748154,1.614518015175116,1.6572611152296708,1.7504859914718034,1.7393552769958607,2.235754920050918,2.438128407958364,2.383174247671911,2.3563398137979266,2.3025290707850625,2.221185671571392,2.1690341884660773,2.242009503915341,2.17649097274662,2.229841475455273,2.190700674323497,2.142478885350458,2.1193091109770403,2.104704453124473,2.1805938073231474,2.1936183498282156,2.1754291451379886,2.2192060408195977,2.2049855124413784,2.2231782750151066,2.2397279321337025,2.2741623020918182,2.224817914964074,2.2058998753134014,2.174485917821405,2.128791104627522,2.0695108634282846,2.0498526314825996,2.0481121318795403,2.011618755557198
18-2803013,,,,,,,,,,,,,,,,,,0,1.0026441105481747,0.9968513104105204,1.00428090515274,0.9977284813224816,1.064692429142361,1.0598033998201744,1.0429440832790757,1.031796719249701,1.0311441705425235,1.042048968964841,1.0508102907110133,1.0506677809130387,1.0444477774760033,1.0413041285041567,1.0448288426197518,1.0448890789482213,1.0411179223126639,1.037079180317233,1.0598387065118782,1.0575641848300852,1.054648310433795,1.1169277893070166,1.1882321518439274,1.3121720071916176,1.44059904344529,1.4658000486399585,1.4524194581742058,1.439359260670463,1.4250539224827592,1.41563328696446,1.3697475361236355,1.3817832754060801,1.3682874454503995,1.4251128343699404,1.4722379141556987,1.4594629959227934,1.4479062052932148,1.4363083172069215,1.4237029968814758,1.4192319545158953,1.428787298086799,1.542855653731739,1.579141648192871,1.6212462091264377,1.7137698297013602,1.7034566953080494,2.194693444525381,2.3955756553794316,2.341886249523857,2.315545979930037,2.263040358741528,2.184053712456265,2.133823571897735,2.206203592496501,2.142960507227944,2.1960561931689195,2.157936824023017,2.1109663525222855,2.0882860375255454,2.0758348685506034,2.1505955281616003,2.163809375366946,2.1462325741119965,2.123729383862475,2.107161858619067,2.1249160477236497,2.142997063599486,2.175469154924824,2.131364195344145,2.114731047549111,2.086237588950791,2.0451432089264703,1.9915768019009654,1.9741332723374274,1.9739434669209546,1.9405436324518675
19-2803004,,,,,,,,,,,,,,,,,,,0,0.987850530441246,1.0052767438590535,0.9959093693771919,1.075854676613607,1.068421580642179,1.0478596730238006,1.0346601229791743,1.0337178060518564,1.044835120772858,1.0540136405035203,1.053564444505068,1.0467305457031042,1.0432631937579142,1.0467056046106407,1.0466622881106873,1.0426367522108535,1.0383198029336218,1.0618320970521293,1.059414519961225,1.0563088627830435,1.1206170162851745,1.1944316081163042,1.3231151693279497,1.4569743924462253,1.4830088062867375,1.4686692507474928,1.4546373213079438,1.4393037787027856,1.4292758077857857,1.3573072650787932,1.3695458473180686,1.356456830127933,1.4136503551037347,1.4608104265392945,1.4482279434190335,1.4370123626291964,1.425465646980682,1.4130790014565957,1.4092125945270813,1.41892225333184,1.4896639347880334,1.5245661643244124,1.5649458916429437,1.6541651108467428,1.644866793057393,2.11450456362799,2.30574213641203,2.257536447261947,2.233202485102452,2.1851659997054225,2.112495771540535,2.066508072945873,2.1359859819109928,2.077836467034423,2.1301542024299445,2.0944838331289573,2.0507456573210154,2.0299683617241446,2.02082190337185,2.0930614186280443,2.1065306167024724,2.0898104984075476,2.06846721408566,2.053602080127451,2.0712036194525942,2.08991585134633,2.1215835250162316,2.0801574382294343,2.064419294073058,2.0379309641541323,1.999013908516832,1.9485074618952494,1.9321811934419828,1.9327023873240956,1.9013283783590382
20-2802997,,,,,,,,,,,,,,,,,,,,0,1.0165409461578445,0.998427998092497,1.0873788297754672,1.077080151826412,1.0529724308699184,1.0369669630522191,1.036143230844377,1.0475518564192172,1.057291702873834,1.056218460540044,1.048875720098157,1.0451313112168326,1.0484404578279465,1.0482951560759923,1.0440649894650098,1.0395178194374848,1.063529644154174,1.061000664665581,1.0577452344238691,1.1234341639153604,1.1989704090972186,1.3309212878004084,1.4685417928780462,1.4951396843091738,1.4801154003300832,1.465389650585103,1.4493229224699404,1.4388643865390514,1.363241994461662,1.3756288157813408,1.3620773379154603,1.4201443015681607,1.4680815103775435,1.45526507384356,1.443551749123533,1.4316665196496776,1.418788912000631,1.4146034814364106,1.4247147529432702,1.4926804969306315,1.5277321599148823,1.568906598452363,1.6592521859485163,1.6496219647358816,2.0668271667348077,2.252643485193258,2.2066396775384396,2.1838637806307974,2.1384260823900987,2.0699669486250407,2.0257489454721753,2.0935043819806056,2.038948127258451,2.0900811532460772,2.0564461145018167,2.0147015186402704,1.9947699841766118,1.9877548028914953,2.0588923208392784,2.071718631228104,2.055551038599017,2.0354002226151406,2.020408285731559,2.037460714989228,2.0572440839367645,2.0883236910726937,2.0482311099272867,2.0332735689165196,2.007692006923989,1.9704108441070887,1.9218878664828645,1.9060088733896134,1.9072631729483462,1.8769791654696109
21-2802990,,,,,,,,,,,,,,,,,,,,,0,0.9814958444230362,1.105375408631813,1.0891510103618596,1.0585034004583458,1.0389774744925495,1.037485957110448,1.0500208333188417,1.0599767380032405,1.058862467553903,1.0508065561659898,1.046704497741648,1.0499644171190181,1.0497202955260028,1.0452216929614437,1.0403937669605485,1.0652588554325233,1.0625790931152392,1.059127579276839,1.127061801188926,1.2053892126301673,1.3426685744847986,1.4864674365872208,1.513993643867296,1.4978405637982297,1.4819751952242668,1.464709997678336,1.4535497081867794,1.3720773492654943,1.3847056914087863,1.370425226795715,1.429971995754537,1.4793227353514775,1.465735612270058,1.45391283096763,1.4414732693911725,1.4277323107649855,1.4235082259628662,1.4331143552018197,1.5027429869390267,1.5388458935456217,1.5809521219251235,1.673612246894201,1.6635698108586683,2.093078175779193,2.2848813337854024,2.2367464253201725,2.213311471890972,2.165387752359979,2.0935199272967555,2.0477480028390653,2.117030376650606,2.05994217762042,2.112408573858479,2.077028622281058,2.033837540807081,2.0136115317635066,2.005519041607747,2.0775769650940314,2.0909696102306494,2.0745382644754558,2.053347005739888,2.0377636498633964,2.0553649395759335,2.0749711715599743,2.106563660788683,2.06529271688733,2.0495456526341402,2.0231490864541897,1.9848504834229774,1.9350326263379034,1.9186601824593879,1.919451693135226,1.8884739680227127
22-2802636,,,,,,,,,,,,,,,,,,,,,,0,1.151621594438332,1.1183505853201077,1.0734391081975518,1.045745665156631,1.0433830310978298,1.0564030522045602,1.0671331893265656,1.064803104119591,1.0555380461573745,1.0507836700796722,1.053653474706037,1.0531616006075402,1.0482219555749808,1.0428982850476782,1.068692693961763,1.065781209596971,1.0620179062628148,1.1325470892715683,1.2141483386398761,1.357710123156738,1.5088454640607913,1.5374269455469256,1.5198667804806871,1.502577866594207,1.483819912039524,1.4717922320656434,1.383026046366648,1.3959146128067175,1.380745782511172,1.4423216610019411,1.4929466600487322,1.4786170960071647,1.4661345510459265,1.4530442157328767,1.43875017572464,1.4338746095889185,1.4437465543097707,1.5151191508157986,1.5521199414024602,1.595615604460958,1.6907621292665673,1.680399040584099,2.0539157714977883,2.2427465826046817,2.1964820449613915,2.1734716088194452,2.1278439093180195,2.0584626145358884,2.0143901150028114,2.0828504276535553,2.027713973859267,2.0799683229339867,2.045961439179761,2.004196895967032,1.9843737261279208,1.9777192545213844,2.049588545040623,2.062754035409254,2.046505291658508,2.0261045302744285,2.0109908334180053,2.028595264612389,2.048508796732447,2.0800691314037505,2.0399296317133406,2.024630971126991,1.9989680344150693,1.9615952872471443,1.913107612725348,1.8972392356410956,1.8986787027603873,1.8683723452499201
23-2802955,,,,,,,,,,,,,,,,,,,,,,,0,1.0135352126705846,0.9824229684998379,0.9948715038474231,0.9990451522793775,1.0226781879289635,1.0397730370883569,1.0406790812939422,1.0326276596433046,1.0292208080710896,1.0360638672655356,1.0367912276111413,1.0323903739073317,1.0281152022275886,1.0576673782918928,1.054865519541092,1.0513810305359996,1.1296324475819082,1.2205969415431974,1.3825300790150161,1.555685200438418,1.5876897332238349,1.5661422776876754,1.5449074244453065,1.5220820664552333,1.5077016572331714,1.3490702839364015,1.340771702925404,1.3278260916748768,1.378691451877225,1.4298011380292206,1.4170530896410582,1.4059573644996624,1.3945184414762346,1.381739607427379,1.3782394748973525,1.3894785184857805,1.4613743627681246,1.4979024575544964,1.5410875206350492,1.6362033682420403,1.626315095423521,1.9066896957928088,2.082014345973188,2.0426545839432997,2.0232227569821046,1.984919825531978,1.9262737262547274,1.8886127315245875,1.9525323507420334,1.9069593625654346,1.956975694609914,1.9276209699760392,1.8914682301771213,1.8743694530702055,1.8747321848451124,1.941703470344147,1.9545374900398809,1.9406035947884654,1.9229568009733577,1.9101049418301894,1.9276010561004169,1.9489325521853147,1.9790239244265213,1.9433554715917123,1.9299543368717966,1.9071745026365485,1.8738280824921691,1.8305269817856757,1.8167142948969415,1.819571323336039,1.7922485725381407
24-2802936,,,,,,,,,,,,,,,,,,,,,,,,0,0.960723018784039,0.9900479384105241,0.9957857191060521,1.024006846360468,1.0431824865590282,1.0436576365448855,1.0344116581371128,1.030527198041575,1.0376157170746514,1.0382676996047429,1.0334909568067336,1.0288685407144544,1.0598509222240622,1.0568226865836103,1.0530543975513165,1.1348374441965283,1.23029489495923,1.4011302056250385,1.5851065693032922,1.618588210975397,1.5948001878698328,1.5713274498278513,1.5462037665614858,1.530517473522555,1.3592387467413807,1.350757213147447,1.3369629084354187,1.3891512248934788,1.441995351368753,1.4283670275824631,1.4169529371633647,1.404740360952477,1.3914418205501242,1.3877415834783184,1.3989053540998415,1.4725528238843162,1.510483381015749,1.5548416511694534,1.6529957371404296,1.6422601156848453,1.9075169035503712,1.9984847177876057,1.9635167021273712,1.9459947738728052,1.911284139873581,1.8582671766894505,1.8459763541572898,1.8857635639096024,1.8604709858745743,1.89332957128771,1.8667977335032953,1.8335061714411038,1.8180883169012858,1.8211843191149717,1.8859509713470937,1.8985369577543505,1.8856819009200476,1.8690880111661219,1.8577954461266086,1.8751279426816791,1.8972454764693572,1.926148582059134,1.8933299491871274,1.8806268620802347,1.8593014184527878,1.8284620446791064,1.787869364655236,1.7750969262068008,1.7786020191303453,1.7530640213925224
25-2802918,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029567015101564,1.0076599941279651,1.0406642919315081,1.062065033480133,1.0591434253749192,1.0458153102422758,1.03999666760406,1.0460427859926822,1.0460338646449476,1.04013763068811,1.034321226472779,1.0674205822170624,1.0638232622087487,1.0593044353663084,1.1468003337221668,1.2497023730336667,1.4354430511288283,1.637793333330207,1.6735998836344173,1.6457395479370898,1.6182033286040267,1.5889309804508458,1.5709148628420875,1.3776518691423802,1.3683046452063277,1.353046406160484,1.4079654365480085,1.4630983628988226,1.4484173427026799,1.4357707568773166,1.4225063070773687,1.4077937287044817,1.4036644766799613,1.4150025912894904,1.4913983328748899,1.5310599918505052,1.57747165872553,1.6800656949516282,1.6688547353804397,1.9455904734022698,2.0107329448351834,1.974680855701177,1.9565326329593875,1.920232863961173,1.8657181592650363,1.8760566969173431,1.8934564269894718,1.889199028129907,1.9009226163987574,1.873485538795985,1.8393173027999403,1.8206755841667417,1.7681106051707318,1.8306636270257046,1.843046122153975,1.8311899053123657,1.815970415929555,1.795417959575163,1.8037870535237508,1.826586134972638,1.8543880836467632,1.8243125738340684,1.8131447100264801,1.7940458225639617,1.7661105224483475,1.7294121630933492,1.7181305697425204,1.722727915501473,1.6994354830087752
26-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0233360522022839,1.0137513557141777,1.0120610585128191,1.0095626111739306,1.0025652586247105,1.0019035995289574,1.0119068948850545,1.0173062617069275,1.0132035010697438,1.0102665842337895,1.0099089124565621,1.0088418343360401,1.0081427256550544,1.1441527886415264,1.2637885801498847,1.4843212784638324,1.7315712057629595,1.7733741311297415,1.7356648443238558,1.6985592696758267,1.6724405747240425,1.6485830539814532,1.4054599429420618,1.4024701706991032,1.3837791497263943,1.4286233071159675,1.489013508148688,1.4721638604099831,1.4576561691668968,1.442400054156956,1.4261090794445597,1.4209701347835304,1.4327302196671645,1.5083203949443917,1.5202509175345147,1.5689219065272588,1.6768607012740475,1.6649127178140344,1.8988443880864678,1.965940271117308,1.9307045685563282,1.9129701645917288,1.8775711401789303,1.8243431913625527,1.8355898049621335,1.8537480346116604,1.8509649547961518,1.8635483088285731,1.8364471311742816,1.803584238165975,1.7852972413616375,1.734857926077878,1.797645266342141,1.8102215089072848,1.7986600235363635,1.783804272089652,1.7636300358122423,1.7592620368029188,1.782956017681162,1.8106388158762778,1.7822248617900638,1.7714645723403928,1.7533511248540037,1.7265843660850506,1.6914194854592,1.6806063758021594,1.6860312012789367,1.6637556284232726
27-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0070270811576372,1.0074040396386386,1.0060604364219168,0.9988281694274761,0.998794140635863,1.0107082970276202,1.0167469807053386,1.012372606895832,1.009363306964768,1.0090696250258346,1.0079857416740718,1.0073199137123927,1.1510610681433302,1.2783494766541132,1.5151258811791553,1.7839535182556434,1.8282067397452728,1.7851442700209466,1.742850095783263,1.7131712643995458,1.6860274380786997,1.4192262705236633,1.4160021475697016,1.3959211372434126,1.4423772298861022,1.504929545197806,1.4869837460441488,1.4713330788724335,1.4551539564409144,1.4379088723561335,1.4324399567223902,1.4440632282926662,1.5218364318292819,1.5338836901887156,1.5843647398532987,1.695879256422487,1.683271894085248,1.9241222500307622,1.9929217620823443,1.9556942944958648,1.936572713082779,1.8999255754836586,1.8440104420384915,1.855366806924044,1.8732988038319471,1.8696688944756714,1.8825583405042539,1.8544260808099287,1.8196936985734058,1.8009555106440653,1.748187146774749,1.8124841281737463,1.8253020845787267,1.8130215676234434,1.7974903343157909,1.7767343372873883,1.7723437606908916,1.7961924491658428,1.8244574841658587,1.7949591755688357,1.7840748091290053,1.7650109092205635,1.7375138373504042,1.7013048878637174,1.6902401939692602,1.6954612563257352,1.6724851332438595
28-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0038351809585915,1.0038807942075374,0.9950183374083128,0.9959048164248614,1.0108469078776485,1.0155716593712556,1.010783447295051,1.0077281011646921,1.0075780511619694,1.0064854746481913,1.0058998925467193,1.1620717916425523,1.3018706055638887,1.5657870366472755,1.8717277856894803,1.9198979308814559,1.8671304816110106,1.8155287981990338,1.7626435347253986,1.731825915379174,1.4328838478974786,1.4238245814342736,1.402475086139228,1.4508734850428353,1.5160583964604877,1.4970090086108068,1.4806111822973407,1.4637012232190358,1.4451539384918968,1.4392765638762826,1.4512700335732402,1.5317112863137228,1.5441306695477013,1.596538121245267,1.7123328098511306,1.6992105295889286,1.8410530995573664,1.9086057046407185,1.8752953012218117,1.8585087877384838,1.8252380572332394,1.7749255008675908,1.7872404071095174,1.805769846614263,1.8048625142435588,1.8181156624453496,1.7923122928336337,1.7610315525596365,1.743653293470364,1.6967865944880351,1.758680050254047,1.7714354591143924,1.7602673998152603,1.7461940385935957,1.727026843002384,1.723072620021675,1.7475508950844716,1.7750742513151252,1.7476682317260426,1.7374867801224168,1.7200180949186843,1.6944752433944998,1.660623220844213,1.650474024778046,1.656385358803321,1.635069519660064
29-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003908272915588,0.9922050561797752,0.9941288996612898,1.0118327699363179,1.0169726536549804,1.0114929891849798,1.0080505697854047,1.007853409420733,1.0066677239662207,1.006028254906018,1.1725668297849279,1.3230041922698776,1.610545529975728,1.9498343743546724,2.001182938062289,1.9391495668476528,1.8787681050354024,1.8175191818872058,1.782319442422427,1.4499582677533267,1.4398192406511723,1.4167287231329506,1.467007662627287,1.5347138808617213,1.5143093455031043,1.4967363155523083,1.4785014270275676,1.4591539451631412,1.4524771617959007,1.4644559434391036,1.547379239689361,1.560113631664277,1.614225136287321,1.7343549801449913,1.7204425666165823,1.7624921755791638,1.8294576561851195,1.7996807467695493,1.7847173400962257,1.7550751022237487,1.710107672736562,1.723050793804827,1.74151822873624,1.7429498423785124,1.7572446679024456,1.733992345699468,1.7052930991939097,1.6896599918784432,1.6481484911726845,1.7080598379240433,1.720442719770993,1.710343901227571,1.6971769810146944,1.6796859428655735,1.676271480609483,1.7014566812466805,1.728182018751627,1.7027029343194433,1.6933229140954495,1.6771784908331688,1.653544493790862,1.622191404990452,1.6129215844017584,1.6194475844730585,1.5994747730447845
30-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9764047695198498,0.986411717402212,1.012497120939435,1.018639176969866,1.0118812046810441,1.0078651238587135,1.0076669723162395,1.0063576642495748,1.0056848214008107,1.1906368503067006,1.3604171667055915,1.6922972817992172,2.0969363885039596,2.1538024985832904,2.072437344525127,1.9940694354383062,1.916067356430091,1.872272258625244,1.4775867753922935,1.4606628086302036,1.435001545597901,1.419490286880514,1.482768547164793,1.464236896958638,1.4482267372122157,1.4318936355051135,1.4141926264500928,1.4091022186439774,1.4223150177649562,1.5050863923190023,1.5179855246149427,1.5713547043185123,1.6902028727424003,1.6772570259604023,1.6785841046610348,1.7174099612575335,1.6928422234435985,1.6801594793297614,1.6554162455751906,1.6177032954569979,1.6464259821419456,1.6500487329347115,1.6687098342370255,1.6700876088938597,1.6502636918310563,1.6254057332148277,1.6119808880524817,1.5781747858564386,1.63492667992462,1.6468468436960157,1.6381704629714715,1.6265137085721546,1.6111840154818593,1.6089687434868698,1.634770487204713,1.6603624351314115,1.6377475931715182,1.6294880031214392,1.6151978003418765,1.5942419384050766,1.5662660016123882,1.5582378222201552,1.565624004487281,1.547684737949329
