순번_정류장ID,30-2807234,31-2806248,32-2807551,33-2803211,34-2804850,35-2803212,36-2803210,37-2803361,38-2807599,39-2804421,40-2803623,41-2802601,42-2802361,43-2802598,44-2802344,45-2805735,46-2805279,47-2803800,48-2804957,49-2801820,50-2802259,51-2801827,52-2801825,53-2801858,54-2802120,55-2802007,56-2801967,57-2801974,58-2801955,59-2803543
30-2807234,0,0.9995825008200877,1.0383447689299086,1.0283752691986063,1.184621056020372,1.2521767515094033,1.3690580681240816,1.3610872725139795,2.251796027913596,1.5509159329540205,1.5453505870585098,1.5378127681904918,1.558385646365562,1.5699235418829836,1.5514208392509532,1.5115473537583923,1.5041521893175875,1.4979628332786847,1.5138826644776042,1.5380403680730093,1.5432977659710703,1.5335259497458582,1.5322318478798156,1.5280130867446173,1.6110995206232555,1.5960498214885797,1.621603060919334,1.6564596695489846,1.709991628487496,1.8192898793999899
31-2806248,,0,1.00117864757905,1.002268839035308,1.1597237534903309,1.2264707817027072,1.3431830959111473,1.3357449042621787,2.222529503409547,1.538267538014474,1.5328304281255372,1.5254773351452646,1.5459856070315645,1.5576708239306258,1.5401846530294128,1.5011541404914672,1.4939068617782096,1.4878803531961933,1.5038020107297414,1.5279262497783126,1.5331516067193758,1.5236071151224646,1.5223595455122008,1.5184806579349983,1.6014312947194436,1.5866637871503255,1.6121714782794188,1.647046118924072,1.70029475216462,1.8092277035636257
32-2807551,,,0,1.0048440608320885,1.4784759233212448,1.7245185565873369,2.109304448323086,2.037794634423057,1.7093974518205763,1.2854638630457917,1.2823592227168812,1.2784102366000951,1.2990580293961478,1.314730603642069,1.3174742359501632,1.2936977228334736,1.2891278267159376,1.2862116652953588,1.3030487900265606,1.3270554368705516,1.333671389346679,1.3274461875442343,1.3270602220702588,1.3300694720883255,1.4157397854689278,1.405053915043537,1.4318896784357145,1.4653331352185743,1.5093434194682678,1.5647897940329474
33-2803211,,,,0,1.5381917979776236,2.2665964830047174,21.999079882191307,10.179342938845313,2.143961219398881,1.3357455174909474,1.3314551205601237,1.3259188217633537,1.3504731834255417,1.3680714139017387,1.3658356513606396,1.3343689666808654,1.3284758353144892,1.3244196789883906,1.343565942118155,1.3712036859073131,1.378458154685726,1.370382709310042,1.3697472733018352,1.371321211243376,1.4684508690703566,1.4548872170607352,1.4850778844099721,1.5232988364492241,1.5740262239088707,1.637464637608732
34-2804850,,,,,0,0.992463873433348,0.9985492939324303,0.9960410128408816,1.6112838093064457,1.1868234799944115,1.1844467174525133,1.1816420242765637,1.2049964174865342,1.2245310926026933,1.2366889253343396,1.217012712817715,1.2131496698650233,1.2112524680729504,1.2303019773082107,1.25671294372987,1.2645274356286236,1.2590376042666693,1.2590229282272767,1.2650845748545707,1.3601525028000228,1.3499034506995085,1.3797444819572873,1.4164069477757484,1.4647974044178986,1.52632389703876
35-2803212,,,,,,0,1.0002466458605008,0.9968817974346468,1.4577460125820842,1.1464546694058124,1.1446145615535492,1.1425667700857867,1.1652705940040944,1.1850412846374192,1.2008927050936173,1.18462851138663,1.1813555939544327,1.180107914773116,1.1988331285058214,1.224651672992094,1.2325437336028648,1.2277730790129262,1.2279286297141458,1.235110798867155,1.328693815689333,1.3194400546710285,1.3488903752263457,1.3847706484944011,1.431928098666872,1.4923218316031726
36-2803210,,,,,,,0,0.9788567952592128,1.4394555105259665,1.1275604628075218,1.125881250116752,1.1240925630500636,1.1476579596062195,1.1685338186164826,1.1866737762585742,1.1711319195417131,1.167978278512551,1.1669434831605003,1.1863382855936713,1.212879873482942,1.2211455239238254,1.2164699322255814,1.216693992585064,1.2245972941991703,1.3209395803295847,1.3116326749799359,1.3419795670026244,1.3788866762597634,1.4274185488601288,1.4896322144187764
37-2803361,,,,,,,,0,1.4614540429539205,1.1295104225977628,1.1277842483576075,1.1259372499508908,1.1498151930979787,1.170920233847443,1.189018112284097,1.173103119415772,1.169883769383494,1.168802153009243,1.1883872629258263,1.2152103827583678,1.223543635384012,1.2187309626354927,1.218982717229288,1.2268641915716034,1.3241669000109382,1.3146406247103892,1.345262073558298,1.3825856984831915,1.4315933515876058,1.494483870499226
38-2807599,,,,,,,,,0,1.0038801206126589,1.0037374716915393,1.0043861259870845,1.0359630300174674,1.0670140399494914,1.1047700848812505,1.0942883698054593,1.0919298176159375,1.0924537139137065,1.1171619978099157,1.150293693260435,1.1613041480620787,1.157050453849426,1.157755543924974,1.1707516828347655,1.2908962118165495,1.2804155202358578,1.3181359758319964,1.3639110653948037,1.4244198487469957,1.5025871207043762
39-2804421,,,,,,,,,,0,0.9958266536843795,1.0157099577980924,1.9282991940071752,2.1509881896317227,1.2381338842162213,1.1569425880576063,1.1456425818291218,1.1435575865956318,1.2137325171294642,1.3132108086530774,1.3410197000540807,1.3159391417595665,1.3148009621467631,1.3292806685440397,1.6083114324092092,1.5560821647671834,1.6450389319138694,1.7660658221645846,1.9379048395287344,2.1533301102246973
