순번_정류장ID,15-2806750,16-2802786,17-2802779,18-2802765,19-2802746,20-2802633,21-2802772,22-2802788,23-2802805,24-2802836,25-2802837,26-2802838,27-2802852,28-2802880,29-2802890,30-2802893
15-2806750,0,1.0244707663959165,0.991410294739365,0.9940819220982546,0.9983536135999691,0.9956084635080685,1.3097337973183558,1.6632960120650957,1.5701608133736575,1.4674106177474429,1.3741664263959728,1.334178931898247,1.3146336154538574,1.284407514791978,1.2695730376262695,1.4172354033402146
16-2802786,,0,0.958683317390222,0.9791642569273776,0.9890999688570539,0.9867773857085921,1.3809283108580006,1.8468683954663514,1.7001722629523637,1.5488362789348527,1.424204288797953,1.3737847248084742,1.3490682316525067,1.3116462431786844,1.2936619780610934,1.4581008679747347
17-2802779,,,0,0.9993116463254288,1.006054160189806,0.9993457699572404,1.5232698368103137,2.2101527108698495,1.9351994763258407,1.6834218097969205,1.5028645142548165,1.4353637978171818,1.4027436787006897,1.3534335832600306,1.330969521945852,1.5167578049850325
18-2802765,,,,0,1.0148715804805029,0.9993742325747428,1.7964394682724234,3.0719331659914273,2.380113246396706,1.8898818601119154,1.6072983162297148,1.512800074718227,1.4676115458146588,1.4023777876497452,1.3723887132812713,1.5869147660322498
19-2802746,,,,,0,0.9720764261625422,1.1986484593756475,1.8041855319551494,1.5900423051357233,1.417356373745972,1.2965364790780558,1.2511915117701364,1.2324268141385188,1.203935278576834,1.1907411156279961,1.3776294707421308
20-2802633,,,,,,0,1.2535155576005064,1.3011429530446832,1.2305752009663042,1.1763447531599858,1.1270810631733146,1.1054187740585253,1.09928332014488,1.0901033143009071,1.0854089665969024,1.2556880210687649
21-2802772,,,,,,,0,1.0155286134930208,1.003377465773743,1.0183659334400377,1.0071089947332514,0.9979900562814672,1.0018310222813775,1.0058492599199103,1.0075566477628106,1.2095834588839625
22-2802788,,,,,,,,0,0.9884619217580991,1.01964029049096,1.0049966950280547,0.9944326976221532,0.9993921968789444,1.0048823278603733,1.006508082190697,1.1700048502941205
23-2802805,,,,,,,,,0,1.0376361497946036,1.009244575794709,0.9956142210035035,1.0012465133643145,1.0070867128840721,1.0086740291343872,1.0884020975959428
24-2802836,,,,,,,,,,0,0.98646694426781,0.9736748428722399,0.9860937240765599,0.9978286527445622,1.0010696407752435,0.9993045827946494
25-2802837,,,,,,,,,,,0,0.9498372290070014,0.9856909639276523,1.0047250663003375,1.0081729389898588,1.0042215833687425
26-2802838,,,,,,,,,,,,0,1.0350225931006674,1.031240671038904,1.0287834231971253,1.018291632707048
27-2802852,,,,,,,,,,,,,0,1.0076876461314495,1.012824917836869,1.0052349228188324
28-2802880,,,,,,,,,,,,,,0,1.0220938464825373,1.0033605811285804
29-2802890,,,,,,,,,,,,,,,0,0.9895932406851656
30-2802893,,,,,,,,,,,,,,,,0
