순번_정류장ID,85-2800086,86-2800083,87-2800082,88-2800084,89-2800080,90-2800088,91-2800093,92-2800095,93-2800061,94-2800096,95-2802014,96-2807182,97-2801997,98-2802002,99-2802005,100-2802034,101-2802061,102-2802077,103-2802085,104-2802096,105-2802083,106-2802070,107-2802055,108-2802058,109-2802082,110-2802086,111-2802074,112-2802047,113-2802054,114-2802098,115-2802129,116-2802158,117-2802168,118-2802175,119-2801848,120-2802181,121-2802178,122-2802797,123-2802795,124-2802778,125-2802792,126-2802800,127-2802815,128-2802826,129-2802803,130-2802774,131-2802754,132-2802726,133-2802725,134-2802735,135-2802761,136-2802762,137-2803139,138-2803138,139-2803231,140-2803226,141-2803127,142-2805712,143-2803122,144-2803104,145-2803094,146-2803079,147-2803068,148-2807615,149-2803044,150-2803041,151-2803066,152-2803064,153-2802652,154-2803058,155-2800805,156-2800798,157-2800786,158-2800754,159-2800716,160-2805583,161-2800690,162-2800677,163-2800668,164-2800335,165-2800638,166-2800635,167-2800639,168-2800327,169-2805935
95-2802014,,,,,,,,,,,0,0.9913483395905347,0.9993399172572337,1.0007626663206308,1.011456006988338,1.0121032142443889,1.0044399830122388,1.0099816894995393,1.007505186034632,1.00658884136281,1.007107995006284,1.0183162230401377,1.0169747927685007,1.0170186812229336,1.013816568747844,1.013477472969111,1.0719759356766017,1.1877716980373099,1.173600851429413,1.1540118799704873,1.1846231581526148,1.2672150329638299,1.2550533990022277,1.2542311080326616,1.2414992262910087,1.2342355302054937,1.2217361790883945,1.2153990666251484,1.2686899696708365,1.3689729954466021,1.3440114617837273,1.3287792009608592,1.316863892166835,1.298989296673104,1.297386153606532,1.3959575146482814,1.4490448411502348,1.442083933580016,1.420662586434057,1.4031602182592633,1.3757332973544034,1.3638757154934484,1.3530077134286986,1.3397253920723764,1.330513361438386,1.3214226888884715,1.3157073611599608,1.346575903815123,1.3656858793698734,1.3648921743322002,1.4050044678178233,1.4418610252822217,1.4737270861371825,1.5250404861394504,1.5915188034535315,1.6085553780500754,1.643416269284872,1.7160148096897618,1.8249271816502612,1.9158781878170592,1.9603345782821702,1.9404252731170524,1.9069661930122839,1.8807452399514761,1.9563992819513856,1.9416796445258397,1.9278156128187074,1.896954512771257,1.8694981862968436,1.8457068079552723,1.833013261447997,1.8204066545945312,1.80044224376585,1.7893690442605386,1.7673247826302132
96-2807182,,,,,,,,,,,,0,1.0061454244990704,1.0054645460728049,1.0198949875367114,1.0178849693973875,1.007462854393295,1.0138251974676231,1.0106132292242584,1.0093010524470654,1.0097310838007962,1.0227319640053414,1.020935144984335,1.020791732357157,1.016767079466801,1.0163204492072084,1.0822162970597626,1.2138127954002829,1.1956376152089092,1.1711421598443592,1.204341892590907,1.295238073904161,1.2803485162728239,1.2782399374057942,1.263318596915178,1.2544256331105543,1.2397641326228417,1.232381286935476,1.2902145889570567,1.399143796045041,1.3703735735237605,1.352426260360999,1.33853484005373,1.3186806271588314,1.3163826236795542,1.421843480968828,1.4789880962128077,1.4694940532731249,1.4454873462075282,1.4261907338053321,1.3952745125679686,1.3821704477631196,1.37043803565876,1.356103331404774,1.3456823983004116,1.335939006430063,1.3296299889158036,1.3616814545445448,1.3816103838356226,1.380468828111788,1.4226721072306399,1.4614084919684138,1.494768751489463,1.5486987674913302,1.618864018311081,1.6368050589583218,1.673679375193068,1.7505886676835132,1.8660991301043308,1.962923265363119,2.010213422291408,1.9882061739745553,1.951324835365056,1.9216504666634355,2.0016513783209726,1.985699761557708,1.9706676245779633,1.937234677717739,1.9067086982268164,1.8813030965436714,1.8672475235151038,1.8534171864447284,1.8318714883825065,1.8200678674894295,1.796066189331605
97-2801997,,,,,,,,,,,,,0,1.0044966463807101,1.0057267953037021,1.0097634599378422,0.9975001829204706,1.0072106935403191,1.003666517650693,1.0026727511115943,1.0037331847158046,1.019841465143017,1.0178570628133192,1.017866015431673,1.0134986071063408,1.0130580034182473,1.090167706644393,1.2456343861558832,1.2213022888469363,1.189696494583041,1.2266159106847494,1.3293214225310446,1.3104691604446257,1.3065051913227643,1.2885239884387405,1.2773900212930878,1.259812244453269,1.2510420224444985,1.3149853870830794,1.4356456933154247,1.401385183033527,1.3799922340925574,1.363850628561619,1.3410106595928406,1.3374702083767245,1.4524974501090384,1.5145617003717602,1.5020532782253544,1.4742991653550688,1.4520145276174388,1.4176004199455352,1.4030470172535396,1.3899315354534982,1.373523383991708,1.3623757726803307,1.351355694136543,1.3445612067648174,1.3781011361841013,1.399050232274703,1.3979505649066246,1.4426394013148467,1.4833461549491433,1.5188387697844745,1.576206532063649,1.6510361542046734,1.669954433857653,1.7093810447922617,1.7917759289461141,1.9163074365252724,2.021184393010169,2.0710251421863353,2.0462597936321876,2.0047164596002203,1.9713035807659491,2.056877851363648,2.0387427625869683,2.0221776778952587,1.984546480108131,1.951331405033851,1.9230334718527606,1.9075945574202562,1.8926719553074507,1.8689799119855335,1.8560830514251092,1.8300504098445787
98-2802002,,,,,,,,,,,,,,0,1.008189727957056,1.0124543719574215,0.9950465697145122,1.007991267629908,1.0034536741595859,1.0022590228756902,1.0035766755799187,1.022911760434814,1.0203144218392997,1.0201557188454926,1.0148184192753045,1.014277090918285,1.1021810572916197,1.2814550856882108,1.2497898045203912,1.210069780160753,1.2500959601031205,1.3634726373569186,1.340428542028278,1.334350015654384,1.3132901207605168,1.299848086856983,1.2793668121899582,1.2692287604642096,1.3385361198998926,1.4694916302591288,1.4297262581888763,1.4050580119047194,1.386847244259113,1.361416619908893,1.3569669497421177,1.4798476186862908,1.5462776400649323,1.530322844709005,1.4996789063536016,1.4749698191517122,1.4370652268261284,1.4209809524864037,1.4065250951978563,1.3889871651785715,1.3769081188296566,1.3648430258107787,1.3574228425784394,1.3928109236132276,1.4142152662192182,1.412741704114242,1.4595577046702823,1.5021642767855674,1.5391605779247883,1.599330156864375,1.6781295834441985,1.6976708585401468,1.7391919575915011,1.8260998936354682,1.9578063163449457,2.06921033290802,2.1214046025741977,2.094267815730091,2.049082744869267,2.0119670465838717,2.1018856570627094,2.082389322864833,2.0643813427825664,2.0237808643859063,1.9879023648779526,1.9574150757478774,1.9409691284153283,1.9245857580685157,1.8993679545560243,1.88530185360011,1.8573504968532923
99-2802005,,,,,,,,,,,,,,,0,1.0123741868988676,0.9913224663118879,1.007207196470589,1.00210406718927,1.0009329146944845,1.0025422874406036,1.024041128823464,1.0210819459552725,1.020850706498322,1.014986205739171,1.014398041986013,1.1088892933423982,1.3028915710689104,1.2663645678882915,1.2214913311578794,1.2632676505993217,1.3828228547650618,1.3572021379467736,1.3498052231590993,1.3269142573805954,1.3121003823987998,1.2899253689800676,1.2789972269640524,1.3513079027701798,1.488047436752387,1.4454445147918085,1.4186436801149847,1.399144582564067,1.372258554871367,1.3668348012121392,1.4946820680152473,1.5631869258791227,1.5456785912417206,1.513494601075053,1.4872431232954437,1.44709191893764,1.4302535567803922,1.415424201835642,1.3971277180565218,1.384541168747636,1.3719697288550312,1.36403199440867,1.3999727012543512,1.4217914788994177,1.4204240572541151,1.468177654477482,1.5117182821100894,1.5497110699366217,1.6113707144417821,1.69204952305335,1.71215707841281,1.7547981027254744,1.8441246760460734,1.9794861741486915,2.0941742250535658,2.1476117009954554,2.119189514815748,2.0719359602051695,2.0327311356700957,2.1254503957579822,2.105317792013017,2.08613286983217,2.0440387748109723,2.0067359310929342,1.9750812428064284,1.9578580440979914,1.941175209585671,1.9149141825893605,1.9003006768463326,1.8715427207589255
100-2802034,,,,,,,,,,,,,,,,0,0.9569835685116447,1.0022432330596471,0.9943865661411925,0.9941180625100733,0.9976276451528581,1.0111903331579393,1.0086515400745866,1.0096064679755274,1.0043078973001618,1.0039838755324948,1.0041512827687453,1.2172347717123981,1.1881143250973307,1.1536025370218952,1.3120918111816926,1.454421012797174,1.4181850442918016,1.4052289278944985,1.3751980603503597,1.3550281081128155,1.3264349299584728,1.3125581708631333,1.3953864278395143,1.5524637236014909,1.4981443058982644,1.4646216023764806,1.4402220940060078,1.4081964454707836,1.3847158598782925,1.4733570942704903,1.5451425918872599,1.5282371792984724,1.4954549937515822,1.4692479644619274,1.4295797919153868,1.4128062050287655,1.397801789594043,1.3797985951975724,1.3672289507956084,1.3548758378461994,1.3472666923648535,1.3841245507117914,1.4067503970687276,1.4055615587783261,1.4543958891784787,1.4991671018919313,1.538222062994918,1.6016339169363887,1.6847557760761422,1.7055522262994358,1.7495639156372813,1.8419172337654566,1.9820347238764227,2.101281503726196,2.1570356488697406,2.12705932726416,2.0779642359660406,2.037506753055813,2.1331906395686997,2.1118010756598773,2.0922555973292227,2.0481583000627306,2.009540160205584,1.9768399862113637,1.9592416024551425,1.942370926451082,1.915484571943969,1.8999968232739526,1.8709093773120336
101-2802061,,,,,,,,,,,,,,,,,0,1.0595732068761115,1.0220084794026452,1.012590173634026,1.013366394003599,1.0311560277121383,1.024447111551277,1.0235975864747,1.0137215397802284,1.012875191960508,1.0117601971570358,1.0112561320676068,1.0107177637614333,1.1111523062744566,1.3592868522445987,1.5202754330579624,1.473384282502697,1.4546152072306868,1.4179165808444902,1.392680005821069,1.3582537523578608,1.341737771658307,1.432755432210429,1.6056605827090233,1.5413952180028128,1.5019147826990054,1.4735668995544617,1.437337995253066,1.4105839143521166,1.4050303074457238,1.4753581324101737,1.4643006916697674,1.4353542730053659,1.412891958869615,1.4152461957756073,1.3988744817330196,1.3839683407537966,1.3662649589837945,1.3540563401942942,1.341848312546624,1.3343708609271525,1.3718669986744423,1.3949912575233807,1.3870948915077974,1.4001393587860302,1.4436826606215318,1.4813406277482521,1.54243361021742,1.622457667594021,1.64296724421963,1.6853073796358424,1.774145448065636,1.909077602163836,2.0238674766170677,2.078455701482285,2.0507637297818553,2.005755052059323,1.9692798482860487,2.062181968061344,2.0424159754724953,2.0244086894804365,1.9840528328617613,1.9481270013297651,1.9179906744784483,1.9013532546083665,1.8854800759013277,1.8603331185705052,1.8462904473368735,1.8189981535168402
102-2802077,,,,,,,,,,,,,,,,,,0,0.9611319219090747,0.9785272646449856,0.9910512347651148,1.0183822909109315,1.0123689021774283,1.0133051056565734,1.0045751890007444,1.0040995950294875,1.0043060295674215,1.004852280436814,1.0051991445442412,1.1156144926023297,1.3902825147046118,1.5677231511582677,1.5115299328968712,1.487888053353808,1.4457212588346522,1.4164735778232882,1.3775471133005477,1.3590478568148265,1.4566057300630917,1.642356439154352,1.570154550402219,1.5260651254274062,1.4949974502320365,1.4555942210078454,1.426201819141677,1.419694905544112,1.4935036398002828,1.4805129056048243,1.449479890408866,1.424902794693274,1.426906401473089,1.4095281136857656,1.3938986056075748,1.3750736557282612,1.362221310220963,1.349376684408779,1.3416739457721878,1.3801481762313605,1.4038891667777391,1.3954788366286817,1.4088122722741232,1.453455180061277,1.492510120795461,1.5555443465524845,1.6382336897509402,1.6591478065040826,1.7029562119333586,1.7949834782882192,1.9352501429231286,2.054330465006163,2.1106560284349927,2.0814814602671543,2.0339760690287254,1.9950319369772451,2.090573067122963,2.0701312710476607,2.0513126370717467,2.0085729801896286,1.970804589710641,1.9388372930029738,1.9217425637214693,1.905253816551264,1.8789682777548495,1.8640741077928602,1.8358811752114144
103-2802085,,,,,,,,,,,,,,,,,,,0,0.9930916427217704,1.0040672549660457,1.0084473274403702,1.0036734026016527,1.0065116909729703,0.9988628872046053,0.9986918995152294,1.003874997318048,1.0045383324218506,1.0049599711837152,1.1224946912486464,1.4231205754733967,1.6137121642425098,1.5486212534059947,1.5201500151299663,1.4729604379703753,1.4399504516378934,1.3968944730220132,1.3765788684921383,1.4793106853053835,1.6751458879413867,1.5960786255824289,1.5479970647502879,1.5143655502377855,1.472041520808167,1.4408448499349753,1.4334522737912614,1.5094548251836561,1.4943237789662975,1.4622185640774814,1.4364946843068394,1.4376214532296372,1.4192400576675785,1.4030474148061816,1.383407236894691,1.3700148666587932,1.3567643438177213,1.3485101463124096,1.3877999912348733,1.4119776737710272,1.4033799734296784,1.4081506857401325,1.4534450080993317,1.4928264617279712,1.5569389208761206,1.640402570126634,1.6526491769419305,1.6882624091871012,1.780016984365727,1.9195001888106844,2.0389070208814757,2.09490776655425,2.066308956146506,2.019155967885673,1.9808840696142458,2.076740456433404,2.056302387709713,2.037094627457776,1.9950566425002327,1.9577269304437783,1.9264724827344653,1.909572233004278,1.8929685734812884,1.8671366768778774,1.8524603542831535,1.824317860616701
104-2802096,,,,,,,,,,,,,,,,,,,,0,1.015945631728688,1.0199180573859263,1.008477701424714,1.0109947178090506,1.0000354903164674,0.9997440321338122,1.00547629855392,1.0059290928249223,1.0061516363001788,1.1338250689579494,1.466388919523483,1.6755262560424085,1.5972648142511696,1.5617611538213574,1.507506807007925,1.4692832216642748,1.4206265185409892,1.3978856682840053,1.5074719918862147,1.7167611468498079,1.6283869138187888,1.5749864439531536,1.5379830308076075,1.4921849517344734,1.4583462131206384,1.450058313861553,1.5291725384839687,1.512245767079923,1.4777242173621454,1.4499213218979006,1.4505424265141469,1.4310919630234618,1.4135099582306083,1.3931766275312965,1.3788298835337875,1.3649340473668656,1.35645497697135,1.3967395931207653,1.4214627166330023,1.4123413520907468,1.4172399950621983,1.463775084148242,1.50417691970936,1.5697466990088444,1.6559337788695452,1.6680353958501102,1.680793835476379,1.7731767229358357,1.8922856842230562,2.0099563780544445,2.066344660191425,2.038310355706172,1.992264319361319,1.9554146774360084,2.050974171162766,2.0310439701026173,2.0123315115007423,1.9713679551336947,1.9349695449171478,1.9044946065687456,1.8878526010925234,1.8718511159901159,1.8464822779024852,1.8325409528077983,1.8049395854853234
105-2802083,,,,,,,,,,,,,,,,,,,,,0,1.0180488109876826,0.999666426130407,1.0066622307944983,0.9952720920310801,0.99535261512096,0.9978124848244874,0.9998822255095979,1.0012791879443397,1.140406125298951,1.374128416142235,1.5452189631404438,1.4839885214428945,1.4600783061614586,1.4155531971312385,1.3859043640033506,1.346528767282768,1.3280810659055564,1.4332476661043663,1.6356166081529184,1.558122310671008,1.5120601612641404,1.4794205638756688,1.4384988021603125,1.4087250390363895,1.4458120822425093,1.5263467189689477,1.5093354331442355,1.4741552244828746,1.4468639739753006,1.414443329202879,1.396366743207001,1.3807891515335662,1.3618639766364178,1.348855401440926,1.3363311024146511,1.328498272801937,1.3683666716366765,1.3928099371779248,1.38447356167248,1.414388761976435,1.461476141417709,1.5019216147181331,1.5685872827472334,1.6555516444444813,1.667987019977991,1.6812607983335315,1.7745664899912375,1.9112349380765021,2.032477439990502,2.090196187547968,2.060872821738593,2.013217057931327,1.974101988045077,2.0721322692635327,2.0511711226358997,2.032101368384359,1.9891119603522676,1.951712517470182,1.9201201235047953,1.9027187230128688,1.8859793788540786,1.8599341290628113,1.8454812013031376,1.8171439612261135
106-2802070,,,,,,,,,,,,,,,,,,,,,,0,0.9907494464832732,1.0037761739520523,0.9926070551070549,0.9929653958417138,0.9962488249913082,0.9987818710108011,1.000466398605246,1.1454763481915151,1.3898291533759923,1.445406237992043,1.3976896060482107,1.38259552225301,1.3458616411720976,1.3228804118831998,1.2907812163260306,1.275682418326713,1.3762723297402997,1.5707890468085393,1.5025897201492704,1.4623828640207603,1.4333765540385937,1.3963626782988128,1.3701942972277161,1.4524865097448207,1.5346876433729648,1.5169044518805799,1.480935232952704,1.452474698332566,1.409954714764155,1.3923121736155297,1.3766650961047158,1.3578510085854,1.3450655886431826,1.3324993666043947,1.3247135199954514,1.364762600867558,1.3894454664914586,1.3810124769636305,1.4180509585811079,1.4654806935427425,1.5068068401314776,1.573947651182399,1.662318308310283,1.6748385714936698,1.6878815260459274,1.7827600035681006,1.92087527147527,2.043650853661267,2.1020118612609235,2.0725208717463217,2.023165041855813,1.9839644768612192,2.0830226381353536,2.0618524542979206,2.041767727356242,1.9985495420319557,1.9598953111186277,1.9281045214943346,1.9100633938615452,1.8935310556395843,1.8665827771256835,1.8523360618682023,1.8231098193228275
107-2802055,,,,,,,,,,,,,,,,,,,,,,,0,1.018009363544013,0.9931988083862627,0.9935789151053644,0.9972901778278923,0.999927922265605,1.0015443175394996,1.1604762444614498,1.429732041049031,1.337577566701763,1.302827190175683,1.2967079209756573,1.2676480764624298,1.2515062886262605,1.2269107030711692,1.2153170003081761,1.31223625746591,1.5010005599696088,1.4416991281765905,1.4072849429556613,1.3824716638813583,1.3490590201254167,1.3261146000655852,1.4689249031573917,1.5540074287663512,1.5336112036703535,1.4952011673227896,1.4650695235598545,1.420612366338111,1.4017290800629485,1.385330467819784,1.3658276511662923,1.3526275871376814,1.339234345950269,1.3312833860595696,1.3716947542141238,1.3971348085687796,1.3886442725445287,1.426068449211296,1.474959727875823,1.5170961349117775,1.5858933914158484,1.676734447869924,1.6894275522485678,1.7025296960579235,1.7999858833354423,1.942042209621202,2.0686487615257487,2.128394725700115,2.0972462152186453,2.045865304878977,2.004425873121323,2.1063054965229258,2.084012834697194,2.0635075521271498,2.0180939963319457,1.9781325866094606,1.944605186209749,1.9264454671661526,1.9087879945612705,1.8814253675469055,1.866473815973276,1.836441536869414
108-2802058,,,,,,,,,,,,,,,,,,,,,,,,0,0.9830214445700104,0.9852828964759569,0.9929457183915035,0.9972128797782905,0.999683556747263,1.173806158735275,1.471222621320764,1.3625414895525683,1.3224072793465167,1.3139953760954888,1.281776476830098,1.263562150377757,1.2365736189033967,1.2239474049612722,1.3256494550814015,1.5241897156301247,1.4595735502988074,1.4222019873819503,1.3954824229289688,1.360032355056484,1.33560870831513,1.4833673125050195,1.5714750412004546,1.5493059326243077,1.5089364392389557,1.4767106544340673,1.429858424532954,1.4104763428644174,1.3931852615132543,1.3725803430095704,1.3585821858764224,1.345536503943113,1.3368942907695924,1.3785824524623655,1.4042162217447873,1.3951427841677153,1.433739912430911,1.4833360202966426,1.5260632141111898,1.596747170158542,1.689405015884636,1.7022624552277243,1.7159571433429377,1.8156706770956885,1.9619359737219149,2.0925081681842195,2.1535960961550544,2.12105031818955,2.067451851103889,2.0238040895511435,2.127968274374002,2.1050290962904636,2.08370991754001,2.036770123768911,1.9951579950822003,1.960830757401143,1.9420464791813141,1.9236002432916763,1.8953636273520122,1.8795599112860601,1.8489261803321442
109-2802082,,,,,,,,,,,,,,,,,,,,,,,,,0,0.996156191471754,1.00332913144027,1.0054073068604141,1.006022611935283,1.230182126019293,1.6302168344486425,1.4518174054751507,1.390736303595,1.3729603475670225,1.329592637498663,1.3039580761874632,1.2687976725450751,1.2527031899831274,1.3684871607048958,1.5959247695956287,1.5142031935345268,1.4671141841516093,1.4344893421901466,1.3931754974752193,1.364245635365518,1.526885475885103,1.6231586041075408,1.593904924571381,1.546690766246049,1.5101737813751455,1.4571164247765513,1.435290199817154,1.4160959258235817,1.3930202442036264,1.3778344960902131,1.3626102503238344,1.3536001280563785,1.3971991970452005,1.423739968387947,1.4138046922659488,1.4546988621743142,1.5068991997233454,1.5520098629755201,1.6267400779985253,1.7254119931549567,1.7384738193670526,1.752766229980411,1.8594968949290056,2.0152532861080945,2.155788134125593,2.2206535670263423,2.1842848373698596,2.124136128355241,2.0750779293447357,2.1861081764515933,2.160552895652344,2.1375074024345286,2.08522287505235,2.040144565044512,2.0029055648544363,1.9824693888713716,1.9623830581169108,1.9314755488679665,1.914585909699274,1.8815314986115628
110-2802086,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053210659091392,1.0066684401616357,1.0068694440727888,1.24461918730793,1.6762848786106863,1.4752571469861864,1.4079807780620923,1.3874594096327488,1.3410742145977008,1.3134607129038125,1.2761995649394917,1.259233419344216,1.3784270996917898,1.6129282414374866,1.526855779638884,1.477425942844718,1.4433532323387792,1.400569704543339,1.3705700536600331,1.5365962610156185,1.6348251479050164,1.6035683807906955,1.555406864337515,1.517287228867121,1.4625902477569113,1.4402361136968918,1.4205981302947532,1.3976968210145857,1.3818480065275431,1.3662979912827597,1.3569687375234276,1.400832927709831,1.4277817525784315,1.4176584018704808,1.4591446232606955,1.5117557888881163,1.5580610293957895,1.633215232175724,1.7335857224387625,1.746530280258074,1.7607525661279728,1.8682892462846734,2.027237482365866,2.170339242354801,2.2354187064763105,2.1984558902733764,2.1374170377763755,2.0863472447201334,2.199120652878406,2.1727663840875127,2.1487482494543486,2.096326322159321,2.050138579760066,2.0119967330891337,1.9911923244303185,1.9709262707928867,1.939490422318528,1.9224526808905544,1.8885200390385104
111-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0079667555752698,1.0075616644597707,1.031481361322274,1.4489944200673224,1.311966603607645,1.2686166372136174,1.264704384191036,1.2308318795290316,1.214450973671615,1.1888951709508173,1.1772786745916808,1.2935155625969663,1.5249607130189666,1.4508497025497913,1.4086337332046595,1.3799278917849007,1.3419095742020812,1.3782670810354538,1.573674259506722,1.6799588049170058,1.6416624578369754,1.5870047027464245,1.5455377780988149,1.4843496177791793,1.4596592206174668,1.4384355525410535,1.413072735578147,1.396144634152318,1.3798492842125651,1.3700045709210185,1.4152858076578216,1.4433843075205073,1.432369073960286,1.4756977149977406,1.5303000159468514,1.5779140787845396,1.6569011732311953,1.762396673270309,1.7758503162577242,1.7905535718573897,1.9036736506378558,2.0713624503725465,2.22223130905402,2.2914808202978345,2.250520622221631,2.1838911417201032,2.129033447726867,2.2472553507424218,2.2190483426906598,2.192832292174368,2.1358842257277995,2.086580306070032,2.045154783424311,2.0231685845453597,2.001535117327657,1.9685147815757835,1.9501117956472076,1.9143176030647693
112-2802047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996365186002206,1.0034944496054201,1.001619043846904,0.9938889236041787,0.9990461922356193,1.002756987642665,0.9973031905251177,1.0227870020004377,1.0206871291521566,1.0199864795404099,1.1221013525433938,1.3287026566783366,1.2841634545472527,1.2611685065868334,1.244037596704711,1.2179680636326147,1.4041959796712942,1.6171515438931952,1.733165991750943,1.6851101116538914,1.6234740733710262,1.576210971540678,1.508427878237398,1.4816538249862405,1.4581377039833257,1.430683935664595,1.4122905421355725,1.3944301258024818,1.3836775634267724,1.4306831675973697,1.4598835675774042,1.448198988636319,1.4932358672005763,1.5503972214091621,1.6004179876395586,1.6837818565472764,1.7942636795172615,1.8078196126379635,1.8230518726588263,1.9429784490683772,2.097652639742955,2.230839292131009,2.3005803717244238,2.2586328260195314,2.1897332192219667,2.1335889686323406,2.253739895110188,2.2250495388862968,2.1984057539026196,2.140515028221411,2.089369289609097,2.0479202136821497,2.025264046701204,2.002798831638896,1.9695488610246132,1.9504456568538013,1.9138909328049374
113-2802054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998047020588279,0.9994967412799641,0.9905346546490783,0.9968055009136596,1.001517568306256,0.9953447529853092,1.025019832440768,1.0223703807930464,1.0211759313698348,1.1358491957567716,1.3707598347119456,1.3150752744614869,1.2857820816775638,1.2656989730961876,1.2356534406118282,1.4400920942170574,1.67779811939617,1.8069905240825779,1.7446267437664122,1.6734638010817995,1.6182580575560783,1.5412642971668982,1.5102819186196557,1.4839009491528976,1.453768022575685,1.4333882668480458,1.4132755177561591,1.401347358208438,1.451229407064181,1.4816620246727392,1.468519669301994,1.5159464685281252,1.5763646089163548,1.6290615586944859,1.7175715468260746,1.8348034656200864,1.8494574601009475,1.8651106025934405,1.9930723190370692,2.1591003064588636,2.2721374434770922,2.345339874397106,2.2993995502947286,2.2262579290698676,2.1648151800132966,2.292043010641683,2.260479638501468,2.232558803450019,2.1700795648483338,2.1163010557804074,2.0717588490917342,2.04849260902314,2.0251833147810268,1.9899789210563377,1.9692432330466518,1.9318116369099205
114-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9936036449876078,0.9814618298268348,0.9935218304149326,1.000971153292517,0.9926415145515204,1.032120470876013,1.0276046219088846,1.0256848278672681,1.170630754305004,1.4751336575186467,1.3881113485898973,1.3437043295303295,1.314098630917225,1.274110569496794,1.3785203123455567,1.6287609373903595,1.767353034168907,1.7061578303684575,1.6336130948917142,1.5790474246648998,1.503942189326088,1.473744657144268,1.4479841444457764,1.418501926466593,1.3995309827328697,1.38036811711565,1.3687267962601293,1.4199845688645631,1.452231835929251,1.4394229215967673,1.4877927184619146,1.5499744624377567,1.604777383343817,1.695427978680038,1.8171477722602443,1.832035691004958,1.8483714758162504,1.981206360849547,2.1536393568716306,2.271617199606975,2.348123528333231,2.300084758736975,2.2235977099801723,2.1608347660341525,2.291451329989305,2.2598847205551333,2.2306430764104466,2.166310210002631,2.111130386873766,2.0655767360201707,2.040826137266425,2.016774269812509,1.9808164827933579,1.9601030968043633,1.92181015841005
115-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9710356194556755,0.992310582519454,1.0024477602405395,0.9917211898085602,1.0399066574867069,1.0331055883688378,1.0303546024531058,1.2004329777057674,1.5652548817627414,1.4459712465139969,1.3878598676734493,1.3502241098762358,1.3026901326971039,1.2730695237480458,1.3865661770429314,1.5068821065230398,1.4842194807903,1.4376175772052349,1.4025064498139108,1.3532800963554341,1.3343736520607556,1.317102999652322,1.2974729774337868,1.2839009903570933,1.271348001921679,1.2633811236446575,1.31297887116102,1.342910444465083,1.3338214608987844,1.3788448298878802,1.4366297591543842,1.4868278084451345,1.5693234604714383,1.679699574274573,1.6951763057548461,1.711148902212996,1.8313881221633184,1.9875817579526165,2.0942407151750566,2.1669146648013022,2.1281132605366895,2.0648159058511038,2.014455536316327,2.1352396521117227,2.107972544253082,2.083293962739784,2.029495742018322,1.9832730595510561,1.944375690666299,1.9234851550334247,1.903106796470229,1.87204454136671,1.85471305422975,1.8216486316914091
116-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.027998620632927,1.027707510600739,1.0033924024232055,1.0167556013691923,1.0137274093437452,1.01260886168599,1.0090871010749702,1.2906442760655117,1.229504830143705,1.2027005588387385,1.184759116977276,1.1552730353323937,1.1409633842768634,1.1504707250647561,1.2558495638937077,1.2647441939642439,1.24054814205382,1.22256828653988,1.2428149999984264,1.2298178846484855,1.2186209211251835,1.2047749534725563,1.195962122013037,1.1874900085341007,1.1817934723137065,1.2304881100965532,1.260192146480142,1.2536414610701703,1.2616453324109989,1.3152346619622706,1.3612343175327881,1.4361639433891586,1.535686613171232,1.5513121944124606,1.5669566057352822,1.6755960756009118,1.8175203971411382,1.8748889699188442,1.94207606220268,1.9129872965280843,1.8654546994668433,1.8302506064600377,1.938218418989012,1.9174479443004577,1.8983868778213222,1.8563430546744537,1.8197182834245178,1.7890431763025667,1.7726849275553693,1.7567193154638243,1.7319771056225437,1.718876119910957,1.6922234855037785
117-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.027439477309999,0.9909197464648263,1.0129601742975236,1.0103707197532454,1.0095084921374289,1.0057146596164617,1.0107617769800474,1.007121032946134,1.0131950178646354,1.0147143803589305,1.0035310913995934,1.0044389637878726,1.0225596144782334,1.119855997401852,1.1441975252965666,1.130728443299552,1.1218989495898322,1.149121157953656,1.141575164355179,1.1349599052448462,1.1267150106593529,1.1213108397786589,1.1167827983758982,1.1129931067464287,1.1605761378911799,1.189319445517117,1.1845486737713986,1.1934524077656208,1.2445505614660803,1.2883488336588373,1.3588177898707372,1.452442244800747,1.4684127537742204,1.4838544127646334,1.5857938875485396,1.7193307435221652,1.7559023661747277,1.8203356298242033,1.7960530874537548,1.756249729653338,1.728344895424414,1.8299472034321573,1.8122044325708895,1.7960098894549448,1.7601219124801777,1.7285080116456695,1.7022698390020876,1.6880074982312887,1.6745101292464633,1.6528442108974137,1.6418838393460518,1.618733651875924
