순번_정류장ID,31-2801647,32-2801617,33-2801590,34-2801201,35-2801538,36-2801526,37-2801504,38-2801488,39-2801479,40-2801466,41-2801442,42-2801441,43-2801445,44-2801435,45-2801419,46-2801407,47-2801398,48-2801374,49-2800205,50-2801327,51-2801308,52-2801284,53-2801274,54-2801269,55-2805502,56-2801285
31-2801647,0,0.9927813545565062,1.0092826983599508,1.005082693073583,1.0196044610345614,1.0090681433530155,1.0073198596313648,1.0198780655021689,1.0077062892852366,1.0063633786161856,1.0042603659308902,1.10637244734883,1.3154265110688093,1.3307994860727874,1.3118739710883334,1.2829317890224978,1.2544130926661046,1.223234624145786,1.238940556379563,1.2648560321424154,1.2461363424716885,1.283681375105515,1.2680760739157906,1.2548714030551578,1.3167821562071689,1.561259775397502
32-2801617,,0,1.0420843219565612,1.0204048023677896,1.0362221804570158,1.0135943937196281,1.00964668967993,1.02890738450376,1.0095873499039278,1.0073920674080197,1.0044062296621872,1.1442586620926245,1.4467830617587019,1.4550356755566878,1.41946400348139,1.369113784438355,1.3216769378921494,1.2729188269556977,1.288501840904803,1.3175164858465032,1.2908376073763381,1.3273291666523,1.3064360485020938,1.2891162691011393,1.3636294650960266,1.6502201565633088
33-2801590,,,0,0.9840185725136599,1.0294415686406972,0.9911590141553497,0.9929127423770558,1.0236186786960135,0.9988937043247633,0.9983082421106259,0.9962903438862227,1.1679084111359894,1.5572594161855362,1.553973734659894,1.500998846180843,1.4294439693196588,1.3666812606928198,1.3035904726358107,1.3186779204236216,1.3495788822620207,1.3170969316884396,1.3545890461942067,1.3294951924531209,1.309728392641088,1.3901326523950035,1.7068477548584742
34-2801201,,,,0,1.1301925507195172,0.9974712058611707,0.9968600649191772,1.0360657189843288,1.0025207057976233,1.0009490395221734,0.9980966384470012,1.1973303904051655,1.668629490435399,1.6489038479588964,1.5773957375315917,1.4844587320189537,1.406519940996817,1.330483264285269,1.344490321617409,1.3763254019119673,1.339014039261241,1.376571023259938,1.3488908495423226,1.3264364673868643,1.41155688520408,1.7488726442342282
35-2801538,,,,,0,0.9095361126364971,0.9635108682353901,1.009203236663849,0.9785321983728087,0.9831251450441855,0.9839505603024691,1.1962301501824613,1.709162675457693,1.6817334126108257,1.601544991805984,1.4981445571017133,1.4153915409547435,1.3340911991958824,1.3482500622276017,1.3815188898275657,1.342052083777903,1.380247932714408,1.3516414833771724,1.3285174020103567,1.4155141587058444,1.7616580915933873
36-2801526,,,,,,0,0.9962439059011078,1.0417985507715772,0.9941869015327298,0.9947477976011057,0.9928484689285729,1.2341148144359084,1.8436210004949947,1.7888912069338136,1.6846446474148657,1.5553454965378168,1.4558636048684146,1.360867664425872,1.3741075056522272,1.4063894616221104,1.3629204386226281,1.4011114329087546,1.369684684475297,1.3444593306151917,1.4348518739145388,1.79765900598085
37-2801504,,,,,,,0,1.0951297456218843,0.9929572638415222,0.9942190419797136,0.9920144611336918,1.3003861849520197,2.1687129799515756,2.0240849875428064,1.8546119940151238,1.6620342203738738,1.5244522300861623,1.4031890025479827,1.4127691804422233,1.4465773708426435,1.3946144854796474,1.43155177044799,1.3953237533897622,1.366595547500583,1.4630566823327216,1.857671696804979
38-2801488,,,,,,,,0,0.8863525724383982,0.9508078175179271,0.9646354853435564,1.150468868858087,2.08626380126659,1.9459365800744695,1.7750088784557823,1.5899735941538682,1.552936487018847,1.4132336136220889,1.4225027570260242,1.4023761617535182,1.3548432308060665,1.3974358588518547,1.3632956099236577,1.3362927951640517,1.4342413675188668,1.8358527916970186
39-2801479,,,,,,,,,0,0.9960279029292461,0.9913568612454132,0.9978997916100389,1.2961048537769126,1.3426537766616289,1.293350905904674,1.3401594336782887,1.6611398212155524,1.4742123152344377,1.477111441969647,1.4167612678746109,1.3639401867043266,1.297966375645305,1.2733082642346467,1.2535774259198844,1.4448978906931396,1.8671872832385217
40-2801466,,,,,,,,,,0,0.9869307123825737,0.9990831359117919,1.0003261786339483,0.9961749771137945,0.9988565978260238,1.438276092515497,1.8613526032563767,1.5686765450720732,1.5588161678411916,1.4775147073527304,1.4093963261875608,1.3274610825897804,1.2978757096340268,1.2746007867974454,1.4847336469300583,1.9577130633477562
41-2801442,,,,,,,,,,,0,1.0234401379040712,1.010654443282266,1.0002668801708035,1.0030986457420037,1.6325295457754405,2.2684659618647394,1.7219044149329337,1.683699015253312,1.565714604529568,1.472739757259837,1.3666018841619514,1.329950561719653,1.3017180855331782,1.536174990860505,2.0772852343074684
42-2801441,,,,,,,,,,,,0,1.0026553637792825,0.9936985266339252,0.9987097541055893,1.237419113321568,1.7608169635186988,1.4607362134584925,1.466740183992009,1.3915423982493937,1.3304980388579768,1.2602201863870939,1.2353256232881162,1.2158488173861302,1.434600343183883,1.935885251828952
43-2801445,,,,,,,,,,,,,0,0.9862650780047735,0.9966304930136157,1.0023647560058717,1.0874501193886004,1.0614783729056503,1.1214091610383194,1.1366768136307626,1.117632882441047,1.1997707286905892,1.180465233124873,1.165277583739711,1.2759549284536564,1.7158480207396491
44-2801435,,,,,,,,,,,,,,0,1.0146841581296766,1.0096385682843814,1.000708105859279,1.0042620865802039,1.0809723184486233,1.161842190386509,1.1358735929525277,1.2252317144159306,1.2009777806262443,1.1823824583443772,1.3042070559139765,1.801496875994536
45-2801419,,,,,,,,,,,,,,,0,1.006751457388305,0.9969591182304306,1.0027097451571976,1.089123418137082,1.178097876892021,1.1468336747118733,1.2411418684281412,1.2133689696788454,1.1924301587156505,1.3217495278948241,1.8590036533570864
46-2801407,,,,,,,,,,,,,,,,0,0.9882912728571895,1.0012827252654821,1.1117199433303724,1.0908368266286004,1.0740424550615881,1.0591576822924218,1.0534159501671463,1.0485176277960684,1.2843391646868862,1.8507802103994573
47-2801398,,,,,,,,,,,,,,,,,0,1.001805800433712,0.9948358120813714,1.0002508209473635,1.0014700593136197,1.006286801214003,1.006660616787247,1.0062024248656043,1.2569646270550947,1.8761775694647214
48-2801374,,,,,,,,,,,,,,,,,,0,0.9851024693932264,0.9990596768633594,1.0012999683791475,1.0076890011059407,1.0079395154174802,1.0072145836646698,1.3244045415930825,2.1834124533129637
49-2800205,,,,,,,,,,,,,,,,,,,0,1.0068845584718067,1.0062561912425996,1.0120363968962156,1.0115010053538118,1.0100951583770212,1.401214364715708,2.580048427118187
50-2801327,,,,,,,,,,,,,,,,,,,,0,1.0056934201359695,1.0079683177886514,1.008282031314261,1.007186686638926,1.2320764157622148,2.3915114818964827
51-2801308,,,,,,,,,,,,,,,,,,,,,0,1.0091979993810287,1.0092240089399018,1.0076045755185778,1.185723353626696,3.0577303593976164
52-2801284,,,,,,,,,,,,,,,,,,,,,,0,1.0092775875597404,1.0058917415718591,0.9975155279503105,1.4764500809072132
53-2801274,,,,,,,,,,,,,,,,,,,,,,,0,1.0022073555880056,0.9894301674983766,0.9981538962037332
54-2801269,,,,,,,,,,,,,,,,,,,,,,,,0,0.9786160371509401,0.9969440499365091
