순번_정류장ID,1-2800962,2-2800970,3-2800990,4-2801011,5-2800891,6-2800844,7-2800890,8-2801050,9-2801053,10-2801076,11-2801091,12-2801256,13-2801265,14-2801273,15-2801294,16-2801318,17-2801368,18-2801362,19-2801369,20-2801402,21-2801422,22-2804871
1-2800962,0,1.0017948717948717,0.9970332063704107,1.0024236322561635,1.0038001316641536,0.9879478116740883,1.0021538664566474,1.1803736450858897,1.1634044552555072,1.1461374202286676,1.1326177876502956,1.2278853086976116,1.2086778585433535,1.210366445240014,1.187443812375745,1.164010567482475,1.209114458614181,1.3059232203507594,1.3330733850606187,1.310913451600224,1.2918923599142527,1.3589377001505145
2-2800970,,0,0.9940705090919968,1.0026112740721846,1.0041369212370033,0.9859435996601102,1.0021997483466045,1.2033529330087036,1.181863111792321,1.160652118444907,1.1444614944899552,1.2449818225884635,1.2227217575391434,1.2239760938983042,1.1981774155189935,1.1722400979735104,1.2183235113502515,1.3200508898401715,1.3482672717891373,1.3241413157550046,1.303479461869859,1.3731927496984584
3-2800990,,,0,1.0135858542401632,1.009098985146322,0.9844708938943592,1.005164058838452,1.2590106148052158,1.2250051419361352,1.193528987867333,1.1707327708250748,1.2674552267763095,1.2401225116090604,1.240764952648161,1.2104322037594313,1.1807405569733989,1.228969367543977,1.3388125157999493,1.368850857070559,1.3416029266672527,1.3183924222633907,1.3925182043980788
4-2801011,,,,0,1.0061007516667795,0.970246861868151,1.0018914946031503,1.3555224977220708,1.2930111087606782,1.2409666665316421,1.2062320503662298,1.1945145487116584,1.1743281953932785,1.1779983310025672,1.1543567076592198,1.1311348247769935,1.1880289797444497,1.3001033546038532,1.3318546082120752,1.3063701784722652,1.2849645196832928,1.3615838045168482
5-2800891,,,,,0,0.872503006740693,0.9960327434336049,1.39634445697605,1.2851518975604925,1.212406347639425,1.1709601829563676,1.098413321962346,1.0897798728446628,1.0972120745128526,1.082785659168503,1.0682855886292308,1.1388302490329034,1.257133485211075,1.2920352808619862,1.2678726066404198,1.2480438090721635,1.329800798206659
6-2800844,,,,,,0,1.1249007890190952,1.0416607328695842,1.0331557263801747,1.0257789042517702,1.0570443080642538,1.0300170045244692,1.0306609651513805,1.0408386198936017,1.0349001668687452,1.027535390228982,1.1048592969643531,1.2224399429352097,1.2582160127395774,1.2365493032539632,1.2190216053616965,1.3014783659963725
7-2800890,,,,,,,0,0.9916267061419355,0.999652600170503,1.0012313704632958,1.0435407220900847,1.0197455661711794,1.02199294563869,1.0340763838075315,1.028323703612414,1.021571078024813,1.103825426152058,1.2277675279105231,1.2653795919263315,1.2420437483270703,1.2232725173697139,1.3094462617917633
8-2801050,,,,,,,,0,1.0120786196483949,1.0030305328014206,1.0014293101261502,0.9959919629806391,1.0026959195689498,1.0177607717450674,1.0142010926556142,1.009300362066188,1.1002279252301201,1.2344897002692752,1.2751286864400444,1.2491353875945157,1.2284388506282333,1.3205784053697807
9-2801053,,,,,,,,,0,0.9956210421385691,0.9968783001241716,0.9934223254014316,1.001490129896054,1.0184375198094668,1.0144051899001252,1.0090842495175458,1.1058412702584834,1.2496184844514175,1.2926858267616637,1.2634387549296051,1.2402820772831826,1.337448183243178
10-2801076,,,,,,,,,,0,0.9982487969574666,0.9928899023250601,1.002581846777865,1.0223179720677198,1.016902700160051,1.010496402787029,1.1151293475044914,1.2726120915812067,1.3190298397023172,1.2847268698593988,1.2577963127674379,1.3618921208410528
11-2801091,,,,,,,,,,,0,0.9913594853096012,1.003473379738219,1.026767450765521,1.0194940364879734,1.0118003789880121,1.1249214110291568,1.2974607576428574,1.3474370325311695,1.3072598307425805,1.2760390384410807,1.3874218488722874
12-2801256,,,,,,,,,,,,0,1.0237287776341168,1.0889850389686804,1.0447707994532889,1.0231080561833898,1.179689565663231,1.4386933542513245,1.5065407673189388,1.4265834889888522,1.3683573590733034,1.5158379700532665
13-2801265,,,,,,,,,,,,,0,1.002650538368159,0.9989134606867635,0.9930938464213899,1.187177456182536,1.4980537714379325,1.5764325509422128,1.471626275490819,1.3986289204179054,1.5652463562153098
14-2801273,,,,,,,,,,,,,,0,0.9975028333758114,0.9914734875518518,1.2062706945182522,1.557458720574682,1.6423018915533596,1.514986670987914,1.4289554132208444,1.6082531287475785
15-2801294,,,,,,,,,,,,,,,0,0.986556643406122,1.2851091540751163,1.8181642599893209,1.9241085024215274,1.6828604324494534,1.5387770426159952,1.7633508841145809
16-2801318,,,,,,,,,,,,,,,,0,1.0062809366295915,1.0078806816338448,1.0041999930071184,1.0113300777857128,1.3363688271049887,2.114636682698557
17-2801368,,,,,,,,,,,,,,,,,0,1.003924651036726,0.9942712266695436,1.0144684497781256,1.01425634994562,2.083762691256416
18-2801362,,,,,,,,,,,,,,,,,,0,0.9847115978205438,0.9867790768511797,0.9974398503841487,1.3849943029167586
19-2801369,,,,,,,,,,,,,,,,,,,0,0.9880934099122619,1.0013585092757096,0.9976073117487592
20-2801402,,,,,,,,,,,,,,,,,,,,0,1.0138153593723962,1.0019180230750553
21-2801422,,,,,,,,,,,,,,,,,,,,,0,0.9908178977739905
22-2804871,,,,,,,,,,,,,,,,,,,,,,0
