순번_정류장ID,34-2800505,35-2800509,36-2800511,37-2800514,38-2800516,39-2800518,40-2800522,41-2800531,42-2800540,43-2800546,44-2800539,45-2800545,46-2800337,47-2800559,48-2800572,49-2806839,50-2800578,51-2800584,52-2804897,53-2806519,54-2805052,55-2804893,56-2805221,57-2805232,58-2805872,59-2805230,60-2805331,61-2805579,62-2806912,63-2805449,64-2805840,65-2805560,66-2805838,67-2805334
54-2805052,,,,,,,,,,,,,,,,,,,,,0,1.0019315800193158,1.0050724451275588,1.0014556372531245,1.0018024672351415,1.0033538208567094,1.001959863229179,1.005976211931334,1.0070515214138633,1.0064956158543348,1.0312356507505132,1.0272653773825637,1.1141714053263398,1.2997777363472665
55-2804893,,,,,,,,,,,,,,,,,,,,,,0,1.0080799811068253,1.0012363820163166,1.0017563241169363,1.0037561530005084,1.0019650819127606,1.0065947657845848,1.0077055046156609,1.0069605032376536,1.0340956234310428,1.0294608989155576,1.1242418579865683,1.328859663162851
56-2805221,,,,,,,,,,,,,,,,,,,,,,,0,0.9949013038094544,0.9979951516739828,1.0019458792447455,1.0005066692688198,1.0063122256333743,1.0076478889820688,1.006827292834696,1.0370443214008314,1.0315857770889265,1.1362372612397,1.3652414186196506
57-2805232,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035553461095403,1.0053446776618895,1.0014393866697644,1.0084991647372585,1.0096029038112522,1.008153448152107,1.0425041810490825,1.0356377565953878,1.1535710300087634,1.4164013263624713
58-2805872,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0068612918401223,1.0009336378711553,1.0093275741200398,1.0103573399873929,1.0085646336958003,1.045783441658206,1.0379396117452455,1.164841437341049,1.4511829085920236
59-2805230,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9934090972145155,1.006631655363204,1.008643002721285,1.0071838442164174,1.0485359309094286,1.0395332955111891,1.1786795382574038,1.4980205893918854
60-2805331,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0082970487239513,1.010976220444733,1.0078482128104864,1.0064686431467331,1.0037028628928348,1.0029690169760204,1.213451188731576
61-2805579,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0107737737023021,1.006680683395793,1.0051176710606846,1.0020862982965315,1.0013897737428434,1.002285894731713
62-2806912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0023689719157143,1.0012068842131052,0.9984654101476705,0.9980854632818955,0.9998015187828626
63-2805449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9889437171766603,0.9913655265840179,0.9924419405290026,0.9966818488973137
64-2805840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9927213211412073,0.9937429971516124,0.9985394023957282
65-2805560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9907863574133847,0.9972024742392926
66-2805838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011152212464882
67-2805334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
