순번_정류장ID,64-2807131,65-2807129,66-2807127,67-2806963,68-2807124,69-2806964,70-2806987,71-2806965,72-2806966,73-2806967,74-2806968,75-2806969,76-2806970,77-2807408,78-2806971,79-2807122,80-2806891,81-2806890,82-2806888,83-2807293,84-2806886,85-2804580,86-2804213,87-2804211,88-2804209,89-2804207,90-2804205,91-2804204,92-2806290,93-2804202,94-2806292,95-2804578,96-2803609,97-2806232,98-2803608,99-2803607,100-2803606,101-2806297,102-2803616,103-2803853,104-2803850,105-2803617,106-2806299,107-2803618,108-2806300,109-2803600,110-2800273,111-2803601,112-2804331,113-2803581,114-2800271,115-2804749,116-2805489,117-2807150,118-2804581,119-2804582,120-2807389,121-2800267,122-2804032
64-2807131,0,1.0003093133244196,1.0011519990688778,0.997694643959967,1.000398802753512,1.001632991169416,1.0001316073910709,1.0000089289301801,1.000163917219571,0.9987534562491148,0.9995792006175258,1.0000270113216534,0.9998704537030977,1.0004472550541805,1.000066191785147,0.9997833906815381,1.0001754666244498,0.999554837118116,1.0000015771190822,1.0001109581515126,1.0001765928034074,1.0008936151866494,1.0007502030075757,1.0009590504263748,1.0010818943167532,1.0022952340532436,1.001108326752299,1.0013028977326597,1.000831641613954,1.0012812046841242,1.0012436419439479,1.0012764144205337,1.0011650342975407,1.0012087605438458,1.0007262370296308,1.0011465989541213,1.0011778653137797,1.0006250894514686,1.0009544457564172,1.000962219613307,1.0012296590285819,1.0008156479788555,1.0010649569203982,1.001299921743858,1.0012404472905876,1.0019179061456267,1.0010017835740088,1.0006731887006717,1.0010643839492452,1.0009051237217248,1.0007519765983575,1.0013571009925768,1.0010340693030517,1.0006227951751496,1.001133383118919,1.001293627299469,1.0015556138698931,1.0042428558600558,1.0440570421180708
65-2807129,,0,1.0021031056705023,0.9961135187400347,1.0004295635364904,1.0020748323132107,1.0000801602627523,0.9999392018593807,1.0001322055420778,0.9984587562559871,0.999448271365641,0.999980105663793,0.9998020242918916,1.0004663253095798,1.000036180552968,0.9997237198182958,1.0001633751641354,0.999490492255748,0.9999768476107733,1.0000955469500852,1.0001667361630089,1.0010240403895954,1.0006951095866312,1.00100192650263,1.0011309958415215,1.0024178403972774,1.001082056668491,1.001359988447587,1.000930796662552,1.0013341353134224,1.0012936017101104,1.0013269059039782,1.0012093774840565,1.0012542032625817,1.0007469019826223,1.001126766507435,1.0011599085458538,1.0006394790770456,1.0010395345969758,1.0009912341402678,1.001269679117903,1.000836976509441,1.0011471201684945,1.0011884250037397,1.0013272243544378,1.0019798304562215,1.0010748363119935,1.000640216210293,1.0011385126391144,1.0009269070392994,1.000812461418121,1.0013945043501178,1.0010593850452012,1.0006335449830464,1.0010765394755838,1.0013685050220127,1.0015971243113106,1.0044146886462189,1.0455272111865994
66-2807127,,,0,0.9892006498781477,0.9996816871336807,1.0020629431480097,0.9993822465826869,0.9993789351872941,0.9996601158034011,0.9977238190217531,0.9989477938567614,0.9996136196403695,0.9994331704074335,1.0002354724329483,0.9997821887438254,0.9994584977179545,0.9999946110791313,0.9992769409400892,0.9998138554961833,0.9999471337545148,1.0000317068348745,1.0008564819664334,1.0006046429341526,1.0009334055110868,1.0010729897632544,1.002435970945599,1.0010263119042881,1.0013201275773465,1.0007223473442834,1.0012951488407713,1.0011830978727652,1.0012892083206684,1.0011663695646504,1.0011482261385867,1.0006846084780496,1.0010833396364307,1.0011187100536458,1.0005776450589077,1.000820181962043,1.0008879131139805,1.0011798091266586,1.0006786677594182,1.0010579737349175,1.0012591876913188,1.0012473301638378,1.0018260786455855,1.000942059318931,1.0005421051079808,1.0010102619487398,1.000887483643618,1.0006780006481455,1.0014174029327048,1.00102599282404,1.000587307019705,1.00104470546657,1.0013028573605645,1.001538808006086,1.0044418368805288,1.0469051006402315
67-2806963,,,,0,1.00630408025204,1.0094353503427904,1.0037233976228446,1.0023226473386821,1.0023989274181917,0.9995283906425274,1.0008506797032326,1.0014450156817203,1.0010835479684197,1.0017716977560078,1.0010421089794121,1.0005551009802671,1.0008746390441623,1.0000449515953047,1.0005689190791784,1.0006825922628126,1.0007281975866464,1.001679542454055,1.0011810436932536,1.001509291078491,1.0016315409882937,1.0031345728411285,1.0016134862637471,1.0018315109680427,1.0014228245555636,1.0017759922394671,1.0017968153784653,1.0017487485642977,1.0016161106668253,1.0016545897703262,1.0010931722086605,1.0014944176023626,1.0015234961953174,1.0010099186854957,1.0013137214852335,1.0013182170756638,1.0016691756309473,1.0011340490854708,1.0014033283473533,1.00160625255808,1.0015881574312802,1.00227588017697,1.0013040356484828,1.0009377104588224,1.0013674979284803,1.0011880099661026,1.0010129688270377,1.0017258093333192,1.001363142052622,1.0009064239628134,1.001461571425034,1.001588296832876,1.0018730077756162,1.0048519172811494,1.0483884167132282
68-2807124,,,,,0,1.0400288857907987,0.9983661522993159,0.9989610457131219,0.9996344705200109,0.9961131687168283,0.998412313725706,0.9995703797209724,0.9992938163718487,1.0004908542139777,0.9998202705286096,0.9993843265640612,1.0000701111893504,0.9991861965185435,0.9998410912912297,0.9999996259130528,1.0000964239733028,1.0011765576579672,1.000759627574386,1.0011358930921277,1.001287295731838,1.0028456632619642,1.0012133592260348,1.001543532587304,1.000943447292617,1.0015015432035408,1.0013713109628668,1.001485214396524,1.00134546322751,1.0013942053671592,1.0007994295821665,1.0012382005199234,1.001274316902353,1.000671124453324,1.0010653264702263,1.0010732335303436,1.0013893476776572,1.000892913753507,1.001184680343739,1.0014022766124853,1.0013867626962796,1.0021181385487992,1.0011002740732475,1.0006653979176938,1.0011709533570416,1.0009851290746798,1.0008064386226674,1.0015045409538008,1.0011296566623786,1.0006558986712308,1.0012402737984865,1.0014220465190347,1.0017206011362862,1.0048332060099088,1.0503387215293443
69-2806964,,,,,,0,0.9871315326133699,0.9950774985725692,0.996479113244222,0.9937247509046853,0.9964164412712444,0.9979074797704492,0.9978128120061232,0.9993131878390928,0.9988414087590473,0.998519112227423,0.9994548739901847,0.9986045887178784,0.999312320780779,0.9994956958002722,0.9996279012406114,1.0007393917323362,1.0004484411225634,1.0008401256600143,1.0010071739607156,1.0025901926916323,1.0009599599198185,1.0012980949502315,1.000700237592009,1.0012710629108372,1.0011445150674072,1.0012655691598142,1.0011270138142578,1.0011822144437499,1.000588148139867,1.0010375578142452,1.0010778807251006,1.0004779004118485,1.0008785920820902,1.0008889204858578,1.0012115747004295,1.0007184994705791,1.0010173120220986,1.0012387248434231,1.0012260470056453,1.0019674047351206,1.0009477947374017,1.0005123080101515,1.0010218692366455,1.0008370537428748,1.0006610484708418,1.001362988362828,1.0009893960204301,1.0005158638301415,1.0011051795102444,1.0012896679579149,1.001590436960186,1.0046722270854296,1.0504355786202118
70-2806987,,,,,,,0,0.9993689755054402,1.0002911843925164,0.9953904801731202,0.9984244081584415,0.9998453338988214,0.999477365060084,1.0008254945494859,1.0000032208271568,0.9994948929481353,1.0002011193899072,0.999244245020831,0.9999371524656212,1.0001011909539526,1.0001962351396483,1.001331975794724,1.0009956605341153,1.0013817596187167,1.0015282917312474,1.0031495608263035,1.0013353949508632,1.0016768977846977,1.0010482164850003,1.001708496622542,1.001568944838918,1.0016016414099218,1.0015344075340749,1.0015794071128685,1.0009592934348823,1.0011911820616923,1.0012294545377756,1.000676639503956,1.0012158044225399,1.001221998620586,1.0015438409273896,1.0009043047154613,1.0013231301472103,1.0014857850457592,1.0014107424787742,1.0022711705540932,1.001223583673549,1.0007764508640824,1.0010816782950167,1.0010492434633131,1.0009157031794058,1.0015284997484744,1.001094616337048,1.0007082370079177,1.0012088934730017,1.0015372628746473,1.0018416403598682,1.0050217338569256,1.0515454941558011
71-2806965,,,,,,,,0,1.003134556230606,0.991893612978436,0.997793280876988,1.0000831242466866,0.9995213247456151,1.0012603532128976,1.0001459974022986,0.9995186447328107,1.0003062038561397,0.9992298868471737,0.9999967807798456,1.000174204837214,1.000272321678673,1.001504172319539,1.001129648218473,1.001540664134642,1.0016896682647813,1.0033158343494801,1.001564045612705,1.0019228017985393,1.0011541318324984,1.001761739293114,1.0016996780585286,1.0017302678898348,1.0015744231538888,1.001620693756335,1.0009661927642601,1.0014368757847874,1.0015458588137809,1.0006691466138815,1.0010949483054183,1.0011030765926106,1.0016432114763314,1.001036012090937,1.0012818507627679,1.0016354888558838,1.0016145280921114,1.0023855313337193,1.0011825010918454,1.0007743885572025,1.0012559274677462,1.0010032000441607,1.0009715538833432,1.0015535880012563,1.00130966437236,1.0007544637846792,1.0014203507655317,1.001560864730987,1.0017779034537926,1.0051598861872895,1.0532446301847682
72-2806966,,,,,,,,,0,0.9874113542042665,0.9963167679264749,0.999493648860275,0.9989740448350594,1.00105989185723,0.9999109647448766,0.9992830089557847,1.0001854137110748,0.9990784500004106,0.9998862135585831,1.0000752622135523,1.0001843142609388,1.0014564276492564,1.000950880525502,1.0014988976326888,1.0015417250742422,1.0034280366868886,1.0015293297917764,1.0018966203259199,1.0012069413945341,1.0018248404837715,1.0016714791577126,1.0017036144737426,1.0015450569410196,1.0015931589225116,1.001007755944488,1.0012539143500387,1.0012934167179337,1.000701871783238,1.001133641048675,1.001071682532528,1.0014172582294614,1.000875331618521,1.001192918061783,1.0016148761071657,1.0014723825342857,1.002200537271764,1.0011010614434406,1.0006888463716634,1.0011771756928745,1.0009772769015306,1.0007856873841463,1.0015882170319463,1.001184564259674,1.0006254743762755,1.0012506659880378,1.0014941103009956,1.0018122892076264,1.0051817993330638,1.0536915800868556
73-2806967,,,,,,,,,,0,1.0164953236795193,1.0091449905568033,1.0049511042742556,1.0054147669221367,1.0025441200252028,1.0012509451351668,1.0015019383705626,1.0001419925304964,1.0009212544167736,1.0010693888828566,1.0011013409174478,1.0024269896390754,1.0018186897815329,1.0023656861243526,1.002360831759008,1.0043321500066482,1.0022522750380647,1.0026233302643284,1.0018700458573635,1.002494529957717,1.0023174253725262,1.0023299813718551,1.0022453000041458,1.0022730078764885,1.001557873023552,1.0020339935591809,1.0020573265100081,1.0011079891122072,1.0016950179827506,1.0016224501691013,1.0019662050630465,1.0013141681170585,1.0016282500171083,1.0018651327013028,1.001838573428906,1.0028175547295797,1.0014892251867213,1.0010590283367233,1.0017314902255607,1.0015172081065358,1.0013053980856395,1.001966332892012,1.001595039837724,1.0010641233220166,1.0016998270509805,1.0019434682839876,1.0021663924867172,1.0056270132294984,1.0555720325068707
