순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2804147,14-2804149,15-2804151,16-2804162,17-2804164,18-2804166,19-2804656,20-2804168,21-2806206,22-2804654,23-2804651,24-2804649,25-2804648,26-2804646,27-2804327,28-2804329,29-2804645,30-2804198,31-2804200
11-2803684,,,,,,,,,,,0,1.0157798752988145,1.012937687601884,1.0061343419495632,1.0066304090914897,1.004832977433195,1.0040369621702292,1.0028341979501987,1.0014225898231601,1.0025634538768213,1.0004995710776126,1.001923872479099,1.0028051501814246,1.002318144750097,1.0000546151988636,1.0053457695610604,1.0045934682547322,1.0036721892083573,1.0038867428542484,1.0414648785052627,1.0399734700603565
12-2803685,,,,,,,,,,,,0,1.0102269388522607,1.0023407717858974,1.0048615895358621,1.0033785177612848,1.0028581472783276,1.001715893581387,1.0002966645626352,1.0017693419213651,0.9996679963338861,1.0012573437617658,1.0019879619237557,1.0017595510658692,0.9995081643898831,1.0049409955627195,1.0042634580479388,1.0032233011837712,1.0034619728703567,1.0423829540436507,1.0408060028307877
13-2804147,,,,,,,,,,,,,0,0.9968066822153973,1.0034975502806465,1.002270066808519,1.0022684504508692,1.0008682490069796,0.9994070017177156,1.0008611810833077,0.9988969539076713,1.0006708542933676,1.001642363705971,1.0012829776723784,0.9990240243905805,1.0047169327253984,1.0040167722018984,1.0029400426932185,1.0031986955028425,1.004473792507635,1.0043099219195535
14-2804149,,,,,,,,,,,,,,0,1.002601215641616,1.0014319601872645,1.0017044749600088,0.9999033105908949,0.9983415624458385,1.0002909273662541,0.9979928195280372,1.0000509619879443,1.001178993739682,1.00080963258718,0.9984968953900862,1.0045863145154803,1.0038461026149843,1.002809345340765,1.003088313815105,1.0043455867732565,1.0041779622498415
15-2804151,,,,,,,,,,,,,,,0,1.0001193592294,1.0012094363841095,0.9991748638275157,0.9971810806908743,0.9998555356810651,0.9970436023516374,0.9996921276544679,1.0010849655694445,1.0006532981532137,0.9980577925459656,1.0049609236094288,1.0041175560032558,1.0029479541487643,1.0032530162501805,1.0046425748401722,1.0044442718296158
16-2804162,,,,,,,,,,,,,,,,0,1.0012498393425135,0.9980179533650397,0.9953875012787616,0.9993420137742279,0.9958139866285077,0.9993292210095609,1.0010678858200621,1.000553795751772,0.9976210610138531,1.0054493956348152,1.0044851207060852,1.003163226277894,1.0034925331199591,1.0050224475509408,1.004785391185025
17-2804164,,,,,,,,,,,,,,,,,0,0.993152292526504,0.9902759329782493,0.998042236100256,0.9933855227494163,0.998672752335309,1.0010183223593985,1.0003793782558439,0.9970036121665472,1.0060956513139812,1.0049646201465814,1.0034371350534028,1.0037954519339536,1.0055043879489731,1.0052126539492194
18-2804166,,,,,,,,,,,,,,,,,,0,0.9863188330436351,1.0020857462245474,0.9934845296146643,0.9980605523764706,1.0010707555394884,1.0003004104901276,0.9965267410673148,1.0066958382336784,1.0054175274785442,1.0037140367650927,1.0040900488625264,1.0059386381648916,1.0055962992004925
19-2804656,,,,,,,,,,,,,,,,,,,0,1.025841262620519,0.9966526040812088,1.0012371800689779,1.0038856237522356,1.0026690546310797,0.9975675518514655,1.0085317216662544,1.0070613806652293,1.0051507614703716,1.0054590904994025,1.0073544776204089,1.006900684620553
20-2804168,,,,,,,,,,,,,,,,,,,,0,0.9845303273021159,0.9958522662846427,1.000701811608477,0.9997334593731652,0.99551529404427,1.0074308939920076,1.0059235406189744,1.0039507594259958,1.004360778359018,1.0064244868523367,1.0060100760127557
21-2806206,,,,,,,,,,,,,,,,,,,,,0,1.0084662148038899,1.009377632906109,1.0064066387174053,0.9978418063805506,1.0115726855103553,1.0095776309352618,1.0071030383515942,1.0073173847156875,1.0094420071584,1.0087525149388752
22-2804654,,,,,,,,,,,,,,,,,,,,,,0,1.0102241409739476,1.0050677104268642,0.9953477409268082,1.012174415541373,1.0097788762298696,1.0068705650554917,1.0071396648524111,1.0095797596238667,1.0087895709477048
23-2804651,,,,,,,,,,,,,,,,,,,,,,,0,0.9930389949296774,0.9903168921130718,1.0126886454753723,1.0096707156658362,1.006116305996673,1.0065241966046763,1.0094642620325995,1.0085572857612022
24-2804649,,,,,,,,,,,,,,,,,,,,,,,,0,0.9898553666200592,1.0151926616760314,1.01159765024137,1.007511682831197,1.007785873806813,1.0108313392935748,1.009714771786957
25-2804648,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0378962682901967,1.0206647653802088,1.0080795894034338,1.0085254884603387,1.0142525145878947,1.0116596698105356
26-2804646,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9756830083408248,0.9679757881420888,0.9873447608780149,0.999580292219648,0.9997044626705094
27-2804327,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9597831676379843,0.9917963412081893,1.0051105084480119,1.0036468292037448
28-2804329,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0097341477938493,1.017724664867527,1.0116556737006002
29-2804645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0256090713305865,1.012584463184381
30-2804198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000077353420955
31-2804200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
