순번_정류장ID,1-2803812,2-2807424,3-2806867,4-2800032,5-2800029,6-2800004,7-2800002,8-2800027,9-2800005,10-2800403,11-2800419,12-2800430,13-2800432,14-2800435,15-2800440,16-2800446,17-2800469,18-2800309,19-2800480,20-2800491,21-2800494,22-2800496,23-2800499,24-2805303,25-2800511,26-2800514,27-2800516,28-2800518,29-2800522,30-2800531,31-2800540,32-2804975,33-2800560,34-2800569,35-2807222,36-2800563,37-2807520,38-2807504,39-2803214,40-2805065,41-2807232,42-2807362
1-2803812,0,1.0091339774687242,1.0029736717762678,1.000927678899118,0.9955217106021303,0.9994886716419729,0.9970436862544849,0.9959044055472059,0.9997622147823644,0.9968632770825167,1.0000013125449547,1.000913510941792,1.006306989231424,1.0051486376933756,0.9968274651977825,1.0004132054330872,1.0027064046555991,1.0017517272068857,1.002871572288745,1.0200437985084079,1.0190199895917813,1.0193210772942238,1.018539435902976,1.0178497552315344,1.0175731704586124,1.0160251237941131,1.0163829847286916,1.0174953143999663,1.0168648487646892,1.0163408168711554,1.0157970397999827,1.0158000667417513,1.0141386668234906,1.0134816779276519,1.0131766436911795,1.0127267504040924,1.0117977377442406,1.01170904978626,1.0086636697876608,1.0084671091590758,1.3525021871986613,1.3616589872452305
2-2807424,,0,0.9967197480280523,0.9961744273985844,0.9892785250785225,0.9963312168783611,0.9937542251368628,0.992861342703373,0.9978884598348274,0.9945769901835635,0.9984367553385022,0.9998110527331362,1.0059604589716518,1.0046858584904086,0.9954646095938389,0.9995526692481286,1.0021383343969477,1.0011453802505192,1.0023697080076763,1.0209082575234978,1.019771277072916,1.0200598955083795,1.019200842700028,1.0184038228371728,1.0180908757712759,1.0164364106439732,1.0168101411710126,1.0179806311931112,1.0173064735387094,1.0167401876021342,1.0160714221571048,1.0161493206384127,1.0143760200534038,1.0136777026560215,1.013421796076052,1.0128815267025175,1.0118976177560768,1.0117714797726691,1.0086810791457632,1.0084811165692358,1.3581124547332424,1.36741943092056
3-2806867,,,0,0.9954502461424903,0.9831463627079956,0.9961463073356038,0.9926684773996616,0.9917311771851838,0.9981750771402341,0.9940953254859229,0.9987852518914746,1.000281486247386,1.0072286776103156,1.0057147228253516,0.9953109496140423,0.9998576160147489,1.0026550447515656,1.0015348751049513,1.0028538125045703,1.0229563256197611,1.0216367894736649,1.0218558692637298,1.0208742713397538,1.0197488097550635,1.019465323790474,1.017571696607275,1.018048403574974,1.0192701655864203,1.0185342084416027,1.0178963785308708,1.0171450178229025,1.0171227934567946,1.0151659767593235,1.0143945085886965,1.0141106317183282,1.0135298205417909,1.012420740439802,1.0121399469316235,1.0088561795571591,1.008651601922647,1.3640936789124032,1.373553978958429
4-2800032,,,,0,0.9630218399372046,0.9965339653374005,0.9916088693736398,0.990678745736866,0.998791793330425,0.9938188404963336,0.9993865619965334,1.0009067700012084,1.008586227912644,1.006820334770215,0.9952968041205441,1.000246379467073,1.0032122655529023,1.0019667369529401,1.0033644411067713,1.0248295114469805,1.023336159372928,1.023479870409692,1.0223839719293204,1.0210357072438798,1.020687436042973,1.0187651149708528,1.0191481728507397,1.020311573970372,1.0195229246593098,1.018916874495709,1.0180907622494502,1.0181367070356784,1.015921516407919,1.0151559584266951,1.0147715861284285,1.0141542113307658,1.0129253143623005,1.0124533808258604,1.009027806093115,1.0088193503719063,1.368719219981374,1.3782633271503435
5-2800029,,,,,0,1.0139166404357522,1.0002811464773145,0.9964652142437649,1.0045419116750354,0.9982016777768964,1.0038957353026576,1.004162443281927,1.01204076003578,1.0099091630975257,0.9974334255166066,1.002368468308386,1.0052079094192887,1.003733510739062,1.0051406441554307,1.0275150406374154,1.0258283282052092,1.0258425975715948,1.0246205331207527,1.0229772820121492,1.0224312588149247,1.0205001824827822,1.0208698145277444,1.0220385181950795,1.0212949548414723,1.0205151371827077,1.0196911743489132,1.0196156315432565,1.0171910032678435,1.0163387889248345,1.0159171711302528,1.0153294960732007,1.0139114517887562,1.012988784339622,1.009390830946096,1.0091780439368934,1.3718560304630036,1.3814738133093785
6-2800004,,,,,,0,0.9810713691806028,0.984664680875676,1.0003311721342085,0.9827225972871031,0.9927445212045086,0.9971437495098743,1.0072943533278027,1.0052195800206016,0.9912997030243438,0.9977806337923618,1.0015651818029283,1.000297050724683,1.0019415662030697,1.0263503536074736,1.024583601072622,1.0246718716876275,1.023401915562936,1.0217936955521287,1.02137864534533,1.019250704359884,1.0196622540138292,1.0209232376919046,1.020051641935054,1.0193739203198677,1.018458915625487,1.0184057398613682,1.016085015598736,1.0152579152531005,1.0149226508186562,1.014261253327863,1.0128846667036653,1.0124120485350059,1.0089209469730391,1.0087350079167843,1.3767021893048297,1.3864971551439216
7-2800002,,,,,,,0,0.9879812611778943,1.0093467642778986,0.9833213915742088,0.9960602672993971,0.9997656769400552,1.0109038567056279,1.008242241411818,0.9924801803310332,0.9993804407569836,1.0032254222628327,1.001696935706142,1.0034088927740723,1.0294850211480866,1.0274253985653128,1.0273425165436996,1.0258888074276766,1.0238862475897026,1.0232357735787472,1.0210599022448865,1.0213466079778186,1.0227455264945515,1.0219088498005073,1.0210261951803128,1.019997037402496,1.0200063658778091,1.0173320470555192,1.0163216536393747,1.016027713320612,1.0152373180282006,1.0137425229515378,1.0129298233466573,1.0092565910653053,1.0090392529535654,1.3810321873077918,1.3909336296273667
8-2800027,,,,,,,,0,1.0313253067193333,0.9803114210704704,0.9996509139527616,1.0022951837436422,1.0149211019103737,1.0114206820301201,0.9931228162088288,1.0006997619573563,1.0046919447813618,1.0028714259586662,1.0046809700893697,1.032850322236879,1.0304288135320478,1.0301401759068964,1.028465539482958,1.0261376236821207,1.0253431394224917,1.0227268486915442,1.0231212121965065,1.024557469408531,1.0236402625797714,1.0225346991969284,1.0215965485708283,1.021362137156364,1.0186009222110135,1.0173894057497277,1.0170559605248402,1.0162081182187195,1.0145177275884287,1.013343400846482,1.0094878535387295,1.0092931719583935,1.3856723653388907,1.3956913017580224
9-2800005,,,,,,,,,0,0.8943542758426557,0.9755489343472954,0.994640268535763,1.011552552529973,1.0078390192578133,0.98695995357107,0.9968177209718571,1.0019441361886998,1.0002876144769002,1.0023594687416753,1.0329808065103567,1.0303571546167565,1.0300522172412523,1.0282632109681167,1.0258222269281068,1.0248623619904422,1.022379377192599,1.0228015378721609,1.024321383454047,1.0232392516355824,1.0222119130034266,1.0210233808597544,1.020900412425387,1.0180843125615149,1.016948087785674,1.0164426593618625,1.0157493067276089,1.0140112566713044,1.0130191135829762,1.0092267920266322,1.0090044651281158,1.3898185297722867,1.399954644508866
10-2800403,,,,,,,,,,0,1.0424107709894577,1.0132471606072442,1.0278176323545072,1.021407205781739,0.9967648256031146,1.0051526293121433,1.008961584478358,1.0063217875759887,1.0082486925394427,1.0403968057667996,1.0371302106667861,1.036304744509336,1.0341323144989707,1.0305945063935917,1.029491896896276,1.0266070555108198,1.0270972091632289,1.0285730756921723,1.0272326856814642,1.026004153706739,1.0248124350801358,1.024479340703251,1.0210420214018736,1.019778153393341,1.0191801831347371,1.0183042561156759,1.0162614831148418,1.0143452256091365,1.0100754307108304,1.0098447810506788,1.3932831695662962,1.4035280038888325
