순번_정류장ID,64-2807131,65-2807129,66-2807127,67-2806963,68-2807124,69-2807294,70-2807295,71-2807411,72-2807002,73-2806989,74-2807000,75-2806992,76-2806993,77-2806995,78-2806997,79-2806998,80-2806999,81-2807296,82-2807412,83-2807297,84-2807298,85-2806987,86-2806965,87-2806966,88-2806967,89-2806968,90-2806969,91-2806970,92-2807408,93-2806971,94-2807122,95-2806891,96-2806890,97-2806888,98-2807293,99-2806886,100-2804580,101-2804213,102-2804211,103-2804209,104-2804207,105-2804205,106-2804204,107-2806290,108-2804202,109-2806292,110-2803609,111-2806232,112-2803608,113-2803607,114-2803606,115-2806297,116-2803616,117-2803853,118-2803850,119-2803617,120-2806299,121-2803618,122-2806300,123-2803600,124-2800273,125-2803601,126-2804331,127-2803581,128-2800271,129-2807150,130-2804581,131-2804582,132-2800267,133-2804032
64-2807131,0,1.0003093133244196,1.0011519990688778,0.997694643959967,1.000398802753512,1.0002072748029804,0.9996281902992312,0.9995566050250043,1.0001672654132394,0.9979491652630776,1.266079086602455,1.2485101688403037,1.2385198754428683,1.2035139394795196,1.5729718492681972,1.6991240674318817,1.8823813978386341,2.274520428881693,2.5170487979628287,4.320848083317035,4.915306484333705,5.310413392816141,4.616930332492212,4.4377355751730185,4.056122275693132,3.914684724300653,3.7354562692033624,3.589618529898529,3.3509411443499277,3.1095694683470336,2.9519303593431925,2.5908454163839534,2.5082276234839394,2.4280364273688426,2.3842104032708376,2.3159040111268854,2.2771431674670346,2.2255989668396428,2.1915923478001513,2.1483399637495344,2.118654419036286,2.061028343514915,2.044502039263679,2.0195693888645265,1.9928636080988835,1.9769510425326176,1.9470180375697754,1.925752912166924,1.9073739740208582,1.8816453617769957,1.867192422774883,1.840534475489329,1.8265210634529436,1.8178299952382546,1.8012694505224012,1.7768382290109028,1.7570895787754763,1.7475961847306514,1.7361983050276122,1.7135908637336996,1.6977825234734034,1.6909012356889108,1.6859881802255963,1.6780652427255875,1.6637818642438011,1.6396074069910633,1.6315278311592918,1.6241137518060387,1.619936134771751,1.6682798810339057
65-2807129,,0,1.0021031056705023,0.9961135187400347,1.0004295635364904,1.0001785619556243,0.9994622540562969,0.9994456408648588,1.0001479819428165,0.9976737287383143,1.2974270383992221,1.2760618791195395,1.2633355971339837,1.2214763872372694,1.6329531713924108,1.7765642215917887,1.9869337343825595,2.4493464236833753,2.742916678429793,5.130403436086509,6.006000474645222,6.558219098940873,5.456442619728185,5.187456849580015,4.634933834481666,4.436420475719139,4.189912369593662,3.99335789554545,3.6788786477122826,3.369939225908601,3.172835912301301,2.734531470450841,2.6368291556712093,2.5427677749210913,2.491732572420421,2.412698156340342,2.368276420735019,2.308901635067042,2.270356136630779,2.22130325947643,2.1876985670676583,2.1228558454635347,2.1045006752643274,2.076830180597758,2.0469195711557506,2.02924310509821,1.996076180181992,1.9725739265932676,1.9523329157638976,1.9238931449362466,1.9080307052913226,1.8789745761560974,1.8637501261026976,1.8541598273598692,1.8360982068134868,1.8095482570204546,1.7882039846051203,1.777550776256435,1.7655784770800584,1.7410493154232654,1.7241303100692786,1.716575423260122,1.7114341821519623,1.7028445562713552,1.687589979767435,1.6616175441719847,1.6528177550684275,1.6450978108477985,1.6405335182718759,1.6907280370168307
66-2807127,,,0,0.9892006498781477,0.9996816871336807,0.9995496314015939,0.9987370096005828,0.9990471474160469,0.9998806716569009,0.9973248226452885,1.3323423873148323,1.3057389693503603,1.290276573149023,1.2401176385588055,1.697730228431769,1.8606002950487832,2.10318850637108,2.6496243363938627,3.0075124987215633,6.267863784967071,7.64593522396832,8.47507228977686,6.6097369404175055,6.1899746975098076,5.367548154513456,5.083842651527636,4.740212669582096,4.472843740290053,4.056413318050788,3.6607095288102927,3.4148001627488167,2.8852594642922758,2.770449344845667,2.660870180772751,2.6018567083310957,2.511063525772552,2.460051396501667,2.3928661359436303,2.349273317180933,2.294053289808957,2.256303161369777,2.184043993227909,2.163633373471514,2.132666961841485,2.0998913251149034,2.080250726739091,2.043908076421661,2.0179843181454413,1.9959791213811866,1.9648937097426182,1.947601278799836,1.916019876271081,1.8991452809890648,1.8889741095728632,1.8694114812907723,1.8406507527253255,1.8177366609413033,1.8065554664095245,1.7933982176939534,1.7668795227951182,1.7488850702693743,1.7409044444875184,1.7353082210078006,1.7263035693600608,1.709869627238782,1.6823683744648295,1.6729965376124525,1.664712825973468,1.6597717878263596,1.7119355093749287
67-2806963,,,,0,1.00630408025204,1.003637355409026,1.0017146759008897,1.0005174855780918,1.0013158676124088,0.9980468383635646,1.3709839266848554,1.3383010041008019,1.3193914142033412,1.259897171771841,1.7663677746475308,1.9506991824637476,2.229295999982289,2.875837794190821,3.3136279384492253,7.923205588901677,10.2857928908722,11.666840771584969,8.235279993421592,7.552006474295777,6.294555646636284,5.883218994834071,5.399927306310177,5.034711793273199,4.483418804424065,3.9788001334797096,3.6741060503401557,3.039844490952923,2.906215369160952,2.7797990728537756,2.71222225977956,2.6089268666044405,2.551445476738055,2.4753786101226516,2.4265547466338817,2.3649836283484076,2.323184819309696,2.2433710206056903,2.2207007932667544,2.1872125896323618,2.150762953367682,2.1296053834710564,2.0896493285832047,2.0615863528328506,2.0375699081439076,2.0038723056658023,1.9851725434047205,1.9512347552280576,1.9331654712755624,1.9221021461808645,1.9011797654353602,1.8703476911036183,1.8456050342567212,1.8336511316307647,1.8196074761428302,1.791512240546814,1.7723054083044052,1.7639241304108502,1.7578776727028247,1.7482380286848183,1.7309024578778416,1.7017947576940284,1.6920281617299504,1.6830458643122492,1.6778160793710362,1.7315255842480364
68-2807124,,,,,0,0.9991902681530582,0.9972309337098969,0.9987266986326305,0.9999681097512616,0.996504650471613,1.4510124081373252,1.403667440470667,1.3766941593407747,1.2965714668061403,1.9049923241421653,2.13667856681036,2.49780037144883,3.3897578368280477,4.042420870232888,14.738747158909872,25.92680787152791,33.7882175509752,14.337261545260366,12.18570787000231,8.959641726553944,8.063822326017767,7.0946344584765075,6.4154791088223,5.466045478861358,4.669018643714689,4.217401502703109,3.3411145093661556,3.1668408385428823,3.00482600538414,2.9194396277286216,2.7905115320862106,2.71946411482399,2.6268125399501674,2.5675936274789657,2.493518782506544,2.4432222291674544,2.3488746156652476,2.322401636480914,2.282829159341744,2.240685171262627,2.21576483760513,2.1699238901902196,2.1376184332727908,2.110113371553365,2.071582481037599,2.0502908460172127,2.0116927245721796,1.9913769610010348,1.9788941114576049,1.955194931576393,1.9207578185678373,1.8930845400316036,1.8797438390128247,1.8641131169715253,1.8328908716086698,1.811692731692896,1.8023615584581707,1.7957611942733134,1.7851454272726093,1.7660804487777988,1.734075065187256,1.7233650404261802,1.7136251396541293,1.707764451680521,1.764376628856938
69-2807294,,,,,,0,0.9944592837268097,0.9986210684359637,1.0001187965610545,0.9961112342094953,1.51878432125886,1.457229986273513,1.4227099204582676,1.3246528611303883,2.0155041603301846,2.288626024739883,2.72452204018957,3.8615998224048917,4.753522135249993,34.58163976740045,445.1111214144411,17.260142505148774,10.168531280538067,9.032746327165246,7.1252521657085275,6.5467055458764385,5.893414701399394,5.417646022382291,4.726678523443021,4.121477052695865,3.767915703839396,3.0589466038276703,2.914054389153033,2.7783571203158446,2.706365542759112,2.59704598773017,2.5365978262979922,2.4574952897922606,2.406628639767796,2.3425311756253295,2.2993751478403017,2.2172681871659443,2.194232441734286,2.1594624611069326,2.1228250771913597,2.100977534379018,2.0607340047381593,2.0323214359894055,2.008036184803701,1.974070684034971,1.9552538857342707,1.9210301772177605,1.902932012908579,1.8918571786468805,1.870724084346538,1.8402710130104931,1.8156366911345374,1.8037544027129415,1.7896030509024294,1.7619525688569808,1.7427141026536836,1.734498942889309,1.7285384597619349,1.7190069278430868,1.701888755334185,1.6730468649992833,1.6635405362760567,1.6548660895751734,1.649717125492925,1.7043559375030863
70-2807295,,,,,,,0,0.9994201715213545,1.000631027229572,0.9960233700127002,1.5813609223759046,1.5053411245188202,1.4633697043940257,1.3480376077695566,2.1122598280932743,2.422968112060704,2.9308571706896185,4.326520322406599,5.4973207453325665,207.9852015258054,33.37551323251192,11.453127022180038,7.8435869178723,7.1546785186690345,5.911107594627311,5.51120256256187,5.045418104811745,4.69630108497076,4.1741382080602705,3.7009652945795604,3.4174924951546144,2.8328740502849095,2.7105209861834045,2.595197756884091,2.533648817961105,2.439707777589647,2.387367916030215,2.3187970598171446,2.2745944971934127,2.219078418423339,2.181248273365056,2.1088267825351594,2.088736025558575,2.058004552709638,2.025517133329127,2.0061664875361758,1.9706187309268888,1.9453736976756366,1.92358300049426,1.8932225688570135,1.8766762675174455,1.8458022726335597,1.8297418863399895,1.8199303256666786,1.8011021756192798,1.773514403301554,1.7512834383504277,1.7407936060098732,1.728124099201465,1.7030595810043327,1.6856845098066422,1.678149284230096,1.672875479371969,1.6641560411613612,1.6486449308881619,1.6227077073399434,1.6139031375618502,1.606114859058316,1.6016752403933099,1.6546491744519205
71-2807411,,,,,,,,0,1.0084926755309287,0.9915841887145257,2.5391249517534975,2.103875906819148,1.9180493615828542,1.5553804151288202,3.1980906369499507,4.116360481054074,6.134334638590661,20.246881984571445,10.386278262496992,5.285243052263371,4.607451108883521,3.6877123239211995,3.242444792239498,3.1282821740361295,2.8855935783176405,2.79655633771551,2.683791111073972,2.5920719532794294,2.4427599559252076,2.2919708171631963,2.1937946149247223,1.9702637461502697,1.9190210345320513,1.8697627709091995,1.8428161670404337,1.800813769398373,1.777417767827173,1.7455478916538327,1.724888921654057,1.6983950089512199,1.6806688725317112,1.6447673851352453,1.6348362020636436,1.619383177546396,1.6032161044309599,1.5933635871974001,1.5751270284554637,1.5621438334085995,1.5507202849812867,1.5350796819060293,1.5262671056716393,1.5098586589714391,1.5014363546523983,1.4961359087495953,1.4861382955990816,1.4709242175568609,1.459131954601877,1.453225813530797,1.4464686605602057,1.4328966859782073,1.4229713697276933,1.4185865823989516,1.4158140924163556,1.410927056062638,1.4021715125065715,1.3874088172577363,1.382582010176092,1.3782493578170651,1.376878306338096,1.4220811921237617
72-2807002,,,,,,,,,0,0.9814982136492121,3.0626130462765544,2.329216316638401,2.0585706332293903,1.5924306876065304,3.5997701325150557,4.868843455484975,8.123038569340629,132.52350548618992,16.940403770049898,4.184304070099572,3.7573316971508035,3.136741627816802,2.8180718577897337,2.7343557875655646,2.553224688062551,2.4859955775414315,2.3999617988867348,2.3292451520193236,2.2129714936345484,2.0937608780952415,2.0152399851552185,1.8338957876696014,1.791687454703587,1.7510610608764419,1.7287373539315871,1.693812900192752,1.6743972080731995,1.6477086409450328,1.63029744457311,1.608050220480976,1.5933889235081524,1.5628084012463237,1.554541280932254,1.5413889649843528,1.5277243016366282,1.5193400906756531,1.5037312224256727,1.4926758265272582,1.4829595499523907,1.4696426010822172,1.46210955175842,1.4480000518704328,1.440818769667449,1.4362725729264725,1.4275024261678808,1.4146532240513552,1.4044749171976032,1.3995313085291867,1.393517987459096,1.3819470268092873,1.373272607568589,1.3694392494630085,1.3670325305546618,1.362846792458327,1.3552506246535454,1.342443336740132,1.3384139394767947,1.3345737237837363,1.3337733439978985,1.3775046940571019
73-2806989,,,,,,,,,,0,1.0082924990576705,1.0047445206992118,1.0070202866904192,1.0032823557349797,2.0202287566029455,2.5182557853428245,3.472923764714365,7.266232387231521,5.324961679920009,2.795440726175404,2.613360916777888,2.321950026600381,2.158949541588296,2.1145244148521183,2.015430416607986,1.978125913358135,1.9294874747212536,1.8887364928376003,1.8206922950381628,1.748979668521836,1.700773842635919,1.5866797156756745,1.5593100684141292,1.5330078254527533,1.5184222007931683,1.4954363800497819,1.4826684604625269,1.4649527904696489,1.4534614339971499,1.4384449528784924,1.4288832952475958,1.4079074208768714,1.402275343795718,1.3931829815642816,1.3838641229093542,1.3780896131281295,1.367416990938817,1.3598793110201766,1.3529073343878135,1.3437006805038987,1.3384791228092157,1.3286046862373242,1.3235438873391505,1.3203716130318421,1.3146508356876345,1.305369456184185,1.298286151673543,1.2947318950364985,1.2905945813842798,1.2824179332022754,1.2760643846317046,1.2733097345312716,1.271806007444737,1.2688051645417826,1.263314347931204,1.2541569437056557,1.2513568681417813,1.2487008535863993,1.248860682925583,1.2898039582170144
