순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2800253,81-2803871,82-2804720,83-2806360,84-2803868,85-2803866,86-2803863,87-2803864,88-2800255,89-2803615,90-2803614,91-2803859,92-2806227,93-2803858,94-2803611,95-2803609,96-2806232,97-2803608,98-2803607,99-2803606,100-2806297,101-2803616,102-2803853,103-2803850,104-2803617,105-2806299,106-2803618,107-2806300,108-2803600,109-2800273,110-2803601,111-2804331,112-2803581,113-2800271,114-2805489,115-2807150,116-2804581,117-2804582,118-2807389,119-2804032
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,0.9928431937147508,0.9973661315114888,0.9976470179718173,0.9970138137364567,0.9968384519699881,0.9997801205430271,1.0014357404996028,0.9987545445752424,1.0021149224951142,1.0008466404394607,1.0011380798533298,1.0005760320253638,1.000192362104869,1.0007718073659992,1.0010063496140649,1.0052517501386176,1.0047166178887834,1.0052090012821862,1.0057979161515158,1.0052645506364548,1.0049123310987156,1.005257058988289,1.0049117350825096,1.0045321807070475,1.0043674453909848,1.0044839151268494,1.0044283117200365,1.0044207180110962,1.0042367155133145,1.0041698138437662,1.004144664481139,1.0041637914169719,1.0040283582865117,1.003686175792722,1.0039360790315626,1.0037471199556502,1.0036530633342267,1.0036985067824633,1.003717220009305,1.003657972482611,1.0035526516488147,1.0035028386254414,1.003640198300436,1.0034023464323998,1.0104187829859717,1.0461381495709707,1.1179001295645943,1.1625360320222042,1.1907309833152147,1.2171171080190941,1.2400124050402987,1.3670497612168295,1.3889735868959876,1.4200978060147929,1.4645458818169672,1.5038955659220918,1.5647119729686054,1.7844615517237812,1.9050805035222922,1.9732311353357535,2.0987585775887365,2.1881001602383114,2.2121623762413813,2.223050998280112,2.2913094356777925,2.500869817716273,2.582913342713384,2.6326220387226456,2.7281287828195198,3.185539940854022,3.3252960234797753,3.4745954937524686,3.664075551628747,3.7549756534321475,3.816076282881523,4.092296762099599,4.670349883731703,4.925213840385026,5.095749395039323,5.6722101094153174,6.006522180294461,7.460141178248558,8.054392214365528,8.646387608960167,9.726765045718759,10.470780705290867,12.194286883568651,13.455421518943457,14.36748422535274,16.58368118476082,21.427947590153327,28.64283665690228,34.454983618813074,45.194872847770654,69.4491308641904,42.04467610603809,35.695595640229456,31.82160680950402,27.39030314590849,21.775146440207607,18.03845645594825,16.014351566082674,14.601419317456093,13.532970555577476,13.102101129312262,14.003445323133093
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.0009235008550406,0.9981436680208335,1.0017497858897428,1.000500871143643,1.0008222307511943,1.000257973541519,0.9998812449357031,1.0002771954139948,1.000851754511647,1.0051198608192387,1.0046732500714628,1.005180233799748,1.0055097269712276,1.0049849725202376,1.004723004608008,1.0050076536817218,1.0047372271079067,1.0043563823228523,1.0041954310628485,1.0042500528712006,1.004137312600717,1.0043247751603717,1.0040818785832604,1.0040177875617449,1.004052424095543,1.0040191330741435,1.0039402384994185,1.003648743030404,1.0039027094783533,1.0037119800644654,1.0035676447943855,1.0036147691016728,1.003587320905229,1.0034820263775812,1.00342534046659,1.0033777098294137,1.0034301108928998,1.0031920216689754,1.0033358305036917,1.0221189285844618,1.092371310819761,1.1358235183877983,1.1633272317186965,1.1890523933211863,1.2112578647639236,1.3350999274419773,1.3564420792521066,1.386863678359606,1.429944698482718,1.4681930762157804,1.5274358952021145,1.7403930062633226,1.8573683269163674,1.9228091399930956,2.0445701009540387,2.1304906217334234,2.154180993050808,2.196325072743855,2.264062454004425,2.4706942609471176,2.551500910530209,2.6005501941245615,2.6951988334195067,3.145786115233931,3.280105051213089,3.3651074213636627,3.5452520193812473,3.6308571556617704,3.68951500525876,3.9510218490764206,4.494726380529,4.736012338619873,4.894501557131211,5.431885153877601,5.742027508375259,7.077571778755637,7.617620814293559,8.152151547428977,9.119260880062903,9.778849831027927,11.286978724398974,12.373668107925154,13.15071762565142,15.008927415967674,18.927654531692113,24.42717057825311,28.588290814422788,35.71151531342545,49.64160036258475,33.863913415862,29.620661081157166,26.904543284646714,23.6680488755256,19.356652941169543,16.348209472329252,14.668738402202342,13.475507705929259,12.561080899683839,12.18945481485591,12.986156294661562
13-2800277,,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.0012436286544018,0.9982716582625671,1.0020344438987467,1.000826189961893,1.0010044262968913,1.0005388473061683,1.0001322231410747,1.0005249747434346,1.0010003552632667,1.005488289222353,1.0049169563212326,1.0054258861335348,1.0058493946325218,1.005287110107127,1.0049990894293495,1.005276805731915,1.0049915340840374,1.0047385986040034,1.0044210018859983,1.0044047188585747,1.0044156060851845,1.0045367321557275,1.0043411603196297,1.00432922754339,1.0041830972889305,1.0041446494127648,1.004060848952469,1.0037076032664713,1.0040164814742083,1.0037693836267714,1.003772859802417,1.0037684223667067,1.0036890584959488,1.003676577568188,1.0036619043667774,1.0035167843600183,1.0036122617630563,1.0033246053644163,1.0034678173053708,1.0032731563192918,1.0671335540971914,1.1095291448055313,1.1362553637239048,1.161332725419813,1.1830880221788755,1.3035772574715647,1.3246126696552794,1.3539426711791824,1.3959736908540772,1.4330047905557914,1.4907043366831745,1.6974491739321804,1.8104865265279304,1.8737835272213266,1.991160943227275,2.0743151904028476,2.0976388839063635,2.21863537071515,2.2881376549642294,2.500495357499364,2.583868047303371,2.634010283732381,2.7318034383621588,3.1981763884092897,3.337559495597037,3.2590052075878853,3.4303152924473523,3.512928055752599,3.5679485497453816,3.8149411364339203,4.328530072319995,4.554118017505085,4.7036868963173255,5.205352072631329,5.492080505277895,6.723432350507318,7.215719597850131,7.700072520647516,8.569521984358772,9.157306969167442,10.485639137870878,11.429833545319942,12.098323481603092,13.675120416789541,16.90191080633495,21.21923407492407,24.332517058246534,29.379121979894325,38.3941630157213,28.22447153858657,25.214504302723093,23.220680999604394,20.770407292575985,17.375942161872214,14.914236317415135,13.504588310157752,12.487759278102672,11.699336781329908,11.376719541813058,12.085818576669912
14-2803597,,,,,,,,,,,,,,0,1.003612037013383,1.0032783546563102,1.0002261651377284,0.9989801146066563,1.0029162057250585,1.004421871968664,1.0005784868412235,1.0044637680805024,1.0024440507761463,1.0026861320793947,1.0020740688884444,1.0015265043747335,1.0018590580158928,1.0023368654426388,1.0071035272636584,1.0064408457469005,1.006909211929628,1.0074085674806081,1.0065951933177506,1.006197104467286,1.0065130001621905,1.00616709697058,1.0057062336953417,1.0054781209472152,1.0054419729529613,1.0053455385118362,1.0054538146612757,1.0052046234080243,1.0051069172075735,1.0050652923572292,1.0049334647133663,1.00487939392611,1.0044811494855337,1.004734725746886,1.0045133850656387,1.0044016816769,1.0044401121121405,1.004394981613042,1.004321425554274,1.0042437036461063,1.004175141060157,1.0042148059355218,1.0039562320670923,1.0040474913909958,1.0038363422002448,1.042329368467022,1.0844870222469194,1.1111469694457277,1.136014359524357,1.1576378449959313,1.2774328506754085,1.2982294256844242,1.3276036733641794,1.3692834993074052,1.4062800519352663,1.4634810383576,1.6693669191455234,1.7820231346028321,1.845371956117828,1.962620135865909,2.0455051258796844,2.1265081646154576,2.279804564864017,2.35421015515373,2.582550777861161,2.6723790924231863,2.727322645260833,2.832988128922959,3.343490328414848,3.4973490459191954,3.4074472274662,3.3121918547455955,3.2721994544289124,3.2888988627174927,3.506560441431384,3.9533879492914457,4.147834463972944,4.275126702914658,4.701411023122314,4.943824531071344,5.959639504296825,6.356892735624065,6.742762095250539,7.424077513044771,7.876272712457645,8.873985358369568,9.564018737724284,10.043032814958853,11.14328812876799,13.271603207784805,15.888018837521836,17.628382900816515,20.220701639246457,24.322739249241494,19.804434404431134,18.274799882427676,17.206590430986452,15.825127990522354,13.777894059615829,12.18664873275892,11.230577278753234,10.520485315935028,9.95687472858776,9.723091881399556,10.27019831261453
15-2806642,,,,,,,,,,,,,,,0,1.0014038809508954,0.995953987291568,0.9953387129155763,1.0020356847374443,1.0043190640409725,0.9993862923721031,1.0044044784811046,1.002246883134676,1.0025414308250338,1.0018501858755295,1.0012461774510706,1.0016412406852138,1.0021833658275572,1.0074977838135866,1.0067497795055855,1.0072492511653057,1.0076734776945084,1.0067639384573952,1.0063196719433265,1.0066539546688145,1.006276279288481,1.0057775570801708,1.005530394348709,1.0054907691758186,1.005386049185794,1.0055004189625838,1.005233707720501,1.0051293381575348,1.0050849221342177,1.0049450173616294,1.0048876464663363,1.0044683327211672,1.0047350688765662,1.004502723116971,1.0043857262134868,1.0044262319514525,1.0043793101836984,1.004302544662745,1.0042217785993184,1.0041506541991085,1.0041925249718682,1.0039231668885877,1.0040188859877264,1.0037995651638316,1.0439350097244235,1.0878624546013385,1.1157100472265673,1.1417684480170904,1.1644019614394623,1.2901562153726516,1.3120471391742419,1.3429309610563684,1.3869136218855993,1.4260161904926385,1.4866746561086381,1.70591005695515,1.8266653595455706,1.8948008695665224,2.021251135333835,2.1112571113183742,2.1993864628222854,2.366976600423681,2.44869085547538,2.7010658693377985,2.800982499185117,2.862085103691837,2.980665066966307,3.559561595639995,3.7363333349324814,3.628890933049173,3.5157002051112562,3.468385432440743,3.43925041585476,3.3187938407172606,3.5348198161654536,3.6973535092091794,3.8031272175083655,4.154034379129544,4.351387784943342,5.160982098166757,5.470307400198754,5.766786478708465,6.28165358142224,6.617118854553601,7.340140034305731,7.827350242321437,8.1593744667287,8.903903922351567,10.275084697670524,11.848079398702684,12.831446803460693,14.211258308344746,16.248882147070777,14.102327963996363,13.31028127040624,12.736689658143215,11.965461628659648,10.760174104505788,9.767945318196443,9.14588890592263,8.67165999066625,8.286840514428532,8.125185539999784,8.536124938517704
16-2804030,,,,,,,,,,,,,,,,0,0.9943752801515349,0.9945668012657876,1.0020955938689384,1.0045046422719826,0.9992770766285304,1.0045294638661681,1.0022728323775478,1.0022160910053763,1.0016957889401632,1.0010890354122322,1.001505263270786,1.002063522334948,1.0074938385330934,1.0067311060491515,1.007240921089111,1.0077858774090087,1.0068515760473566,1.0063938641806023,1.0067288919588695,1.0063429743761656,1.0058350519731802,1.0055822859518249,1.005541083218107,1.0054330802343991,1.0055477653620188,1.0052756457854988,1.0051690418454065,1.0051235006186703,1.004980600987201,1.0049215074663762,1.0044968941594743,1.0047656379365666,1.0045304035467855,1.0044119375541989,1.004452425768209,1.004404506580365,1.0043267340533395,1.0042447005844588,1.0041725075964976,1.0042142697248417,1.0039425501231838,1.0040386233237903,1.0038173049432533,1.0442028702720183,1.088467817819873,1.1165365923919066,1.1428071709876018,1.165628887738232,1.2924972496539855,1.3145933921670265,1.3457732630047408,1.3901895126426467,1.4296894287483857,1.4909866101734195,1.7128618141362177,1.8351775014493172,1.904238323218077,2.032358519549084,2.1237163088331643,2.213227689558987,2.3837854560041447,2.4667469762361405,2.7238536680409,2.8257683982815465,2.8883933466857417,3.009522178997388,3.6020091214326095,3.7838752474856623,3.672767214497611,3.5558493901741577,3.5070201039799707,3.476627678374092,3.352850795731584,3.4682844488393636,3.6253301854987603,3.728579970148479,4.067459217277686,4.258124045094893,5.03767918577892,5.334453463641476,5.6183180414949785,6.110048184534638,6.4295461231399536,7.115757867184948,7.576410284785403,7.889494117934678,8.589159325503154,9.868894303413823,11.323349973398994,12.225256920832699,13.481290278154098,15.32250771838144,13.399810663444109,12.682971861716934,12.16152837231342,11.456824179839673,10.347719224158771,9.427519412717224,8.847149653740882,8.403077494519817,8.04156155803858,7.8894196835487405,8.281937002262046
17-2800279,,,,,,,,,,,,,,,,,0,0.9947168859937993,1.0058525464382058,1.0073576388765157,1.000399319047229,1.0062347773085674,1.0032196906903958,1.0032739176441738,1.0022527781523272,1.001877002450647,1.002109074945861,1.002692139903197,1.0084934965555252,1.0076387863556358,1.0080027566394278,1.008670597426532,1.0075988236789282,1.0070544709991194,1.0072747971323808,1.0069373467366383,1.0062940519101393,1.006173319026237,1.0060374819336366,1.005903853464024,1.0060127968566897,1.0057046209848393,1.0055813195693093,1.0055269613646654,1.0052969962259495,1.0052883385527474,1.0048340923395815,1.0051055608891233,1.0047957284101219,1.004669206253036,1.0047072118572529,1.0046523777104324,1.0045680616743273,1.0045830861414797,1.00444918942981,1.0044864452415034,1.0042531201778933,1.0042485851426732,1.004112609042249,1.0454660247776133,1.0909494756512184,1.1198724402240614,1.1469698457352016,1.1704761066820755,1.3013350031968987,1.3242500145539995,1.356436742704655,1.4024349390401323,1.4433855119473236,1.5071063382690542,1.7380886915467197,1.8660966710440623,1.938408605062892,2.0734367581064577,2.1699765974576026,2.2646447408279284,2.445053121209387,2.533960891181061,2.808666397096871,2.918399790539145,2.985306794178361,3.1160235546982,3.7619259171077393,3.9615016128150202,3.8366128993203152,3.7052891779752413,3.650624102459532,3.6170216085354907,3.478562867403564,3.506059784922339,3.6686768416450244,3.7750005423982675,4.128114209909011,4.327938396000383,5.1446603412538,5.457911992745871,5.758585342381372,6.2817489967793385,6.623309916928635,7.361333376959712,7.678675606228122,7.445701792815346,7.641827692278004,8.667455519816512,9.801431731047517,10.488172261612918,11.424188727067806,12.770663531678437,11.408334660752832,10.885392926930425,10.500245582370288,9.971858046236672,9.122927969486701,8.40213760320489,7.939216340504546,7.58110400013659,7.286648173846602,7.162045649012797,7.500388161633609
18-2804029,,,,,,,,,,,,,,,,,,0,1.0077274740933233,1.0088380106375414,0.9986580041465051,1.0066540777321116,1.0027032920009826,1.0028176959026178,1.0018976925859495,1.0011277500846805,1.0016296003563219,1.002298180849877,1.0087462406235586,1.007794206376349,1.0083201567586744,1.0089024086812466,1.0076019329341492,1.0071243042117075,1.007456737900429,1.0069921658591197,1.0063974741146278,1.006089180960919,1.0060327404306744,1.0058917393104987,1.0059271356504644,1.005607796281252,1.0055541847071048,1.0054260097382322,1.0052579682358433,1.0051841978747735,1.0047146407911585,1.005062005153286,1.0047404040621286,1.0046096861882654,1.004708339650521,1.0046513637647496,1.0045637830157028,1.0044703345161619,1.004387560679284,1.004427470428097,1.0040840359326932,1.0041832629250655,1.0039947512098684,1.0469737558952696,1.0940994073582908,1.1239886630477192,1.152062744415497,1.1765475878773555,1.3129514949805101,1.3368112979239783,1.3704609717603011,1.4186145897368279,1.4616328916971,1.5284713716188743,1.7722875792752044,1.908376888038456,1.985577533723496,2.129688009058785,2.2333486699396863,2.335333688351537,2.5310266685315947,2.6270331270559484,2.9278208352124997,3.0486552650799297,3.122913552717354,3.2678652057758044,3.99398539030974,4.221415911854147,4.073822387030614,3.9201931027040047,3.856553286719515,3.817515825486238,3.658066068012238,3.6836099853666475,3.8650414590130775,3.9850620669728793,4.382841271370913,4.610407495883407,5.555884291745134,5.9251548488795605,6.283256713613184,6.914534833554651,7.332630794567731,8.252587897451283,8.652034261018587,8.347713975187943,7.808203811290736,7.473784629875302,8.332670777445855,8.841012265364459,9.519894640445951,10.483009987913436,9.54919079678827,9.180979165314438,8.906753931282063,8.524904142148245,7.89892632142416,7.355116534543196,6.999281876949547,6.720968494651199,6.489703731685894,6.391289193610266,6.67663374301676
19-2800282,,,,,,,,,,,,,,,,,,,0,1.009425775792471,0.9955543330210139,1.0064362036688121,1.0023589707020668,1.002780757688703,1.0015399161442307,1.0007381510666684,1.0015057672888923,1.0022319164226092,1.009148618585379,1.008114033475608,1.0085043481292728,1.0091125492667625,1.0079683463764526,1.0073203318057578,1.0074442035911897,1.0071613266565336,1.0065339183105677,1.0061152920202778,1.0060560756721615,1.0059936046290496,1.0060277855154462,1.0056916056130407,1.0054828148427262,1.0054258313502917,1.0052526152761272,1.005244906048176,1.0047592453259488,1.0050516595565995,1.0047835608390512,1.0045878206050798,1.0046894480099395,1.0045730318294481,1.0044846886887877,1.0045027583736172,1.0043083091505363,1.004404107694394,1.004105594492256,1.0042066098635674,1.0039127835838488,1.0477864167931503,1.0959926073414548,1.1266508703636098,1.155412868359454,1.180448169365854,1.3204276033150268,1.3450418462587461,1.3796722416125757,1.4294444368139665,1.4735392728022143,1.5425307436421025,1.7952943118271014,1.9367180200359013,2.0170410999785373,2.1679433991161017,2.276210715856033,2.3832987428492345,2.5894459532249035,2.691378111649436,3.0109982686714707,3.139556738881629,3.2182826269237577,3.3738998692956588,4.159861356532919,4.408324681822051,4.2430886111418795,4.07300360885136,4.002573714705205,3.9589796722830006,3.7836017675666747,3.7599284298348077,3.9515386054112587,4.077147662259354,4.4989303912721175,4.739589144544592,5.754226252975903,6.153811918860974,6.54341840088042,7.2350793176347725,7.6967198992218355,8.722645572650297,9.17083733262758,8.823676802301927,8.212962376566573,7.453338071956091,7.614450583794407,8.045897786332544,8.616463592010524,9.422033371369295,8.661891072279882,8.358338875217347,8.131132934338378,7.812381894532476,7.284643224243299,6.820929315309092,6.514581994506744,6.273666448878389,6.0723667242348895,5.986463249273721,6.245831090099397
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.9701765131196367,1.0045764474227314,1.0001528085071705,1.0009973944489077,0.9999649261781596,0.999199042632075,1.0000713684774192,1.000992214118307,1.0091053113340398,1.0079190395968147,1.0085449928389854,1.0092293422160605,1.0078025252393992,1.0071052737485835,1.0073717506076636,1.0068473705519472,1.0061819056573076,1.0059458257475258,1.005886026136536,1.0057361466812966,1.005868388550321,1.0054361410319217,1.0053026367745321,1.005324158755908,1.0051449926006595,1.004996784528093,1.0044955620077376,1.0048095980285001,1.0045996724393167,1.0044610032586323,1.0045070136506888,1.004450469042315,1.0042998938030017,1.0042065215698208,1.004125069155838,1.004173737203036,1.003865220529004,1.0039758840712025,1.0037793110328537,1.0099495109406444,1.0575175616628623,1.0876949938271256,1.1160504985777095,1.1407412649159716,1.2789003209557517,1.3031245277388221,1.337384368249696,1.3863515088056872,1.4300610758072785,1.4981965485374604,1.7478636436137645,1.8877145961639685,1.9673454568792712,2.1165802103837033,2.223984074495015,2.3301000602700057,2.5345157691196407,2.635424297025655,2.9528052987988924,3.080278750090126,3.1595228137810616,3.3136645646128313,4.09702014579115,4.34526068950588,4.181861193779201,4.012808633254065,3.943091792829665,3.900412875895939,3.7269199654152616,3.464894495043647,3.540712846632484,3.6461460111917066,3.996955777491564,4.195930731181423,5.0125525840569605,5.327232275905657,5.630017587453844,6.158709157837218,6.505103628344362,7.2569036974501415,7.581877366600284,7.344311198138507,6.918751160737682,6.374667969908364,6.506675604836236,6.832319843003076,7.256550171180629,7.853043360022743,7.319773109215507,7.102723006246327,6.939127234614307,6.706840848710346,6.3162900792872465,5.966950160767041,5.732541224673148,5.546645968825112,5.38989175309484,5.322702697558085,5.542086385966105
21-2800285,,,,,,,,,,,,,,,,,,,,,0,1.022299814310614,1.0058628129952276,1.005531432269866,1.0037181495425678,1.0025968582162488,1.0031127765704655,1.0039658657849135,1.0125315854665566,1.0110592400355203,1.0114616166647066,1.0118493222953362,1.010001465845793,1.0090251223464588,1.009286451094247,1.0086329065058448,1.0078415333491935,1.0073947892983204,1.007295695936228,1.007066090760594,1.0071675038101495,1.0067193934569674,1.0065355697270082,1.0064508810258828,1.0062107960101248,1.0060896002099222,1.0055184501354895,1.0058207901109135,1.0055052123606014,1.0053452332931485,1.0053777664660641,1.0052980841406025,1.0051885269280323,1.0050684901959142,1.0049605268405548,1.0049909999247648,1.0046620174512138,1.004757811396903,1.004485534850245,1.0040588732182265,1.0111298911700812,1.0400048059182156,1.0670573215188628,1.0906651019250897,1.2221301097353103,1.2451620008446946,1.2777007439019665,1.3241617882567245,1.3655943922209246,1.4301802368686385,1.6657088616290978,1.7970637006412145,1.8715724787112284,2.011226918261465,2.111333477834766,2.2100080356007137,2.39925360983036,2.4926940622829665,2.7840506926293282,2.9012970932797413,2.9733180484786486,3.113690704087475,3.819807599138455,4.041428289253771,3.9008121707311867,3.754671906824637,3.6941988052301125,3.657130111445195,3.5056478177906403,3.275144467587899,3.346011985920753,3.442479273472688,3.76206555152782,3.941541365110546,4.67424070975536,4.953603120989371,5.220779619608806,5.683866235828132,5.98478146109178,6.631142680313891,6.909618314666619,6.7125302464711485,6.356734524781852,5.896283947356521,6.016146252656469,6.299767738079788,6.666811223438486,7.182762086157318,6.735290784259223,6.55164725429443,6.412858192894667,6.214684617436711,5.879187972118873,5.576679481254856,5.372211342617218,5.209466187578424,5.071634408618808,5.0124417311675575,5.214198417227519
22-2803933,,,,,,,,,,,,,,,,,,,,,,0,0.9956964489265738,0.9982817653776864,0.9971472121233836,0.9965403004626561,0.9982206900300575,0.9996188760906537,1.010624459357559,1.0089685855173078,1.009662139410536,1.010246500447754,1.008354940696831,1.0074532692027383,1.007875486908512,1.0072323564177843,1.006438355835353,1.0060374746705811,1.0059664516185436,1.005791474747958,1.0059396528866251,1.0055423669641483,1.005388948179293,1.0053232137836137,1.0052076314094665,1.0050411139642375,1.0044874809556976,1.0048323709813345,1.004530588799881,1.0043805013916345,1.0044321167727706,1.0043725357648647,1.0042759426930306,1.0041754025793157,1.0040882296722942,1.0041416749615693,1.0038095187624554,1.0039876860750965,1.0036633290829657,1.0032510163463209,1.00288102207733,1.005747515160796,1.0326612910226591,1.0561038086383172,1.1871279960693926,1.2101012805476716,1.2427029881362377,1.2889228998154174,1.3304520405501228,1.3948119762856357,1.630513184187388,1.7622411927116357,1.8370646830080275,1.9773204964849989,2.07825313717557,2.1777075089974085,2.368775675160166,2.463056312009878,2.7341751329582067,2.6849530131052086,2.654914380310575,2.769542892572849,3.353890326489362,3.534511345445016,3.4286931614273968,3.317187988609025,3.2709570057418076,3.242891523982834,3.125412440311389,2.9448584812817384,3.0072578786403463,3.0886153918258525,3.357890363334106,3.5085058476957545,4.110844450223078,4.336498393863341,4.550158225524604,4.916131106320434,5.15079468169344,5.64661223975392,5.859622007455978,5.718391787452063,5.460346277787788,5.119816134241999,5.221122171666219,5.443234296603788,5.727641423452882,6.128398815422924,5.80148568148449,5.665553132569332,5.562462491104055,5.413841542250425,5.159426900041475,4.927048024380875,4.768034124832693,4.6407597450757665,4.5321611046920705,4.485384063572985,4.6589948394953655
23-2800287,,,,,,,,,,,,,,,,,,,,,,,0,1.0061711702341578,0.9993835470097944,0.997353653381885,0.9999582783128583,1.002026492707834,1.0180764002971772,1.0149785489125607,1.0150779878706422,1.0153397273167142,1.0119702307109089,1.010300883163465,1.0105287648019246,1.0095664501642732,1.008462602879814,1.0079724570806756,1.0078268210939336,1.0073818279313163,1.0074981383431703,1.006918854402386,1.0066853576109605,1.0065786140177369,1.006281961505305,1.006133768583521,1.0054553040958472,1.0058131932366097,1.0054436510217246,1.0052581109010945,1.005297713645181,1.005207555405586,1.005082893095184,1.0049479447914254,1.0048951352477515,1.004866389899529,1.0044934200277347,1.0046065607483428,1.004362661916949,1.003828994968497,1.0034164397196337,1.0064870075664758,1.0354792341102022,1.060668735826563,1.202663783043008,1.2276113702107783,1.263117995682376,1.3137936295584889,1.3592259831666273,1.4302717333954422,1.6930679890310143,1.8421340471611019,1.9273605972914867,2.088444375775526,2.205269310265806,2.321444721867309,2.5476200305047363,2.659936158560745,2.987610673405744,2.9224119861411357,2.8838584236398255,2.8182959616072605,3.3179927761641035,3.503449370626666,3.39501593691216,3.281902549209144,3.234956359667672,3.206159173665129,3.0875318162782275,2.9054512477537133,2.845600044101901,2.810001741248436,2.8676095634850607,2.9852602744634913,3.4492424324891267,3.6192737480790234,3.7783656380866906,4.047252106052136,4.217049566007806,4.5692181897537605,4.72073826408901,4.630143801123021,4.4624533045682835,4.236127321355271,4.317831680810851,4.479319294456647,4.683620874571215,4.973884609185428,4.758944339469747,4.668261101578876,4.599346987394942,4.498764131601046,4.324391665250432,4.1627721077970286,4.050476446253733,3.960104250731913,3.882262249092695,3.848635016441533,3.9908803594053475
24-2800288,,,,,,,,,,,,,,,,,,,,,,,,0,0.9924549847117887,0.993282868593916,0.9981485846673984,1.000982919661303,1.0204047684054263,1.0165131858209635,1.016374633030224,1.0168322390041333,1.0125690057915702,1.0106569207216043,1.0108637709878197,1.0098075549439727,1.0086134166796226,1.0079404549164432,1.0077874172564105,1.0074477296351851,1.0075677702760806,1.0069547523845375,1.006709036367792,1.006596802910827,1.0062866061018478,1.0061322783739433,1.0054285114932213,1.0058850056939976,1.0054181466792915,1.0052268376282594,1.0052684002485581,1.0051761746481926,1.0050482839869779,1.0049102986668004,1.0047880808230407,1.0048286369879225,1.00444575822374,1.0045632603554955,1.0042512856112331,1.0037687642503277,1.0033474828095665,1.0064948110267138,1.0361541370541827,1.0620525591932692,1.2079304525875423,1.2337789929440706,1.2702989589687819,1.322588201431395,1.369522531099623,1.4430241645576527,1.7160348922361095,1.8715422773922321,1.960938134487724,2.1301395472339295,2.253288760614436,2.3761120389409958,2.6159833229096368,2.7359925847660307,3.0866575282971196,3.0151784148804026,2.9728947858435237,2.900798133692542,3.4370548455833827,3.6377258089191034,3.5177004942990964,3.392988826850308,3.3413824919377446,3.309765621811077,3.180059911569094,2.9822399600944594,2.917505181613989,2.8791004803108327,2.771643949871018,2.8388961670554114,3.267585344192706,3.423782826827091,3.569453105025747,3.8147856140407477,3.9690736565361577,4.287500151536486,4.42471295830471,4.3455421769831135,4.198508573813271,3.998843945484265,4.075578171722517,4.222505624850955,4.407788687445984,4.671967604349872,4.482723106475216,4.402574718354737,4.341667720063866,4.252441142035581,4.097233630258507,3.9528220531388034,3.852039693426053,3.7708403157426438,3.7007064226668747,3.670390466629374,3.804401166812079
