순번_정류장ID,1-2801647,2-2801520,3-2801387,4-2801317,5-2801115,6-2801070,7-2800837,8-2800983,9-2800835,10-2800843,11-2800943,12-2807495,13-2807489,14-2807492,15-2807529,16-2807537,17-2807540,18-2807523,19-2807538,20-2807562,21-2807513,22-2807519,23-2803390,24-2803570,25-2803568,26-2805046,27-2805648,28-2803394,29-2803396,30-2803397,31-2803400,32-2803403
11-2800943,,,,,,,,,,,0,1.1697100682138115,1.2200388644711115,1.1607807138291406,1.1303591900817151,1.1742902247667266,1.227876151030017,1.211057744475982,1.19277192967311,1.1808181062602274,1.1642381286984613,1.1542222788058627,1.1502051931863881,1.146276504252629,1.1408683613564783,1.137229081976547,1.133827517178694,1.1325272979981942,1.1293359893979122,1.127689828704646,1.1261332069262264,1.12306627040888
12-2807495,,,,,,,,,,,,0,1.2681745382008682,1.1135902355799443,1.0756361985117593,1.0674766670684481,1.0615748773112579,1.0540505219365834,1.0516892219686014,1.047215165531411,1.0414038803821175,1.0383470330355387,1.0374130970926914,1.0363713308612836,1.035063001979017,1.0334169979890162,1.032595882155573,1.0323805007653648,1.0304470854964496,1.0305318895891808,1.030331561452972,1.0295426417315496
13-2807489,,,,,,,,,,,,,0,0.9997513266547493,0.9994206997180587,1.0007930357883603,1.0008183894444709,0.9988944670566202,1.0056082422988277,1.0046941623081547,1.0037041583971653,1.0035926494575633,1.0039388487865535,1.0040598252418473,1.0043706518923958,1.003455705048195,1.003602848612976,1.0037603663452583,1.002273807907289,1.0029900208891165,1.00332382029793,1.0033053512819476
14-2807492,,,,,,,,,,,,,,0,0.9987426306133033,1.001444987825099,1.0013623320209692,0.998297214480274,1.007892035677182,1.0063571230463575,1.004785361761163,1.0045219379570929,1.0049060955640734,1.0050087203907625,1.0053231779506864,1.0041808293999865,1.0043264072790785,1.004501851911214,1.0026618730189336,1.0035478858311209,1.0039302880296164,1.0038849349720915
15-2807529,,,,,,,,,,,,,,,0,1.007959147414493,1.0048545430584828,0.997914408553715,1.0128020680952052,1.0096804302765205,1.0068037764608266,1.0061700057783336,1.006550711648579,1.0065798795113925,1.0068361181532657,1.0053744705394732,1.0054885908765363,1.0056742334027498,1.0034344039623977,1.0045196510615326,1.0048929163700655,1.0047953606286633
16-2807537,,,,,,,,,,,,,,,,0,0.9975331306293386,0.9908006614974182,1.013370556933709,1.009431607990556,1.0061614917534474,1.0055494679651955,1.0060222567689638,1.006090360517137,1.0064184693066869,1.0048316379821185,1.004987271706192,1.005267359761764,1.0028425720534546,1.0039812841942577,1.004460011978805,1.0043200578592848
17-2807540,,,,,,,,,,,,,,,,,0,0.985320856863497,1.0181571602832906,1.0120295340776064,1.007455496388467,1.0065279885985934,1.0069750963155568,1.006979587567444,1.007249106050578,1.005476958775746,1.0056059040102736,1.0058218939358592,1.00325578493849,1.004463783959855,1.004962420550482,1.0047862366764597
18-2807523,,,,,,,,,,,,,,,,,,0,1.0060206642748255,1.002323055595343,1.000464100067491,1.0008992911404364,1.0019340820657743,1.0023650497068348,1.0031872064619045,1.0014572108162565,1.0018730030922078,1.002296008641972,0.9994694404545852,1.0010242094881725,1.0016837492033182,1.0017459864573606
19-2807538,,,,,,,,,,,,,,,,,,,0,0.996084131023007,0.9969157947275096,0.9986496482357682,1.0003684998161382,1.0011230971768812,1.0023644486127719,1.0002337821508849,1.0008550200106305,1.0014140894151569,0.9980871327394646,0.9998718165692514,1.0007957135835968,1.0009307158807195
20-2807562,,,,,,,,,,,,,,,,,,,,0,0.9974222415757631,0.999552670142958,1.0016268466446514,1.0023934990311905,1.0036698666095993,1.001017644948211,1.0016671439854514,1.0022841448010318,0.9982902313155231,1.0004200228919897,1.0014464760429234,1.001548349500385
21-2807513,,,,,,,,,,,,,,,,,,,,,0,1.0024708000248619,1.0055453281008426,1.0059055025471486,1.0069073208280848,1.0026348711935418,1.0033139758293137,1.003911542044542,0.9987238221414326,1.001354532010229,1.002504432515862,1.0025300667169845
22-2807519,,,,,,,,,,,,,,,,,,,,,,0,1.012090283830338,1.009564468894063,1.009607349393242,1.0027150941165712,1.0036472054392582,1.004437246235748,0.9974967525943765,1.0011938170261536,1.0026693926785881,1.0026812031798533
23-2803390,,,,,,,,,,,,,,,,,,,,,,,0,1.0070343326503686,1.008613324702514,0.9999192852217755,1.0017223973645992,1.003105995681847,0.9948435771031432,0.9994426476208352,1.0012862246357377,1.0014880333979461
24-2803570,,,,,,,,,,,,,,,,,,,,,,,,0,1.0088478396437248,0.9963902710387241,0.9997990812173887,1.0014492538130306,0.9916056900217118,0.9975283501168005,0.9998814344758483,1.000507948611739
25-2803568,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9731656641735346,0.9919708432413127,0.9966959213671892,0.9829905100058557,0.9929687069829756,0.9967621897590887,0.9979605551181598
26-2805046,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0075768083370749,1.010330581903591,0.9863554775893679,0.998884989761794,1.0022599476832115,1.002648653005569
27-2805648,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0139411278185295,0.9667030959839944,0.9933390729675781,0.999995996853527,1.0008472584394776
28-2803394,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9350239130039459,0.9867011913279502,0.9968404510625816,0.9989279892584284
29-2803396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.034480033760439,1.028322191906675,1.0168027858655775
30-2803397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0207701427908653,1.0091347012897978
31-2803400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0027669634494507
32-2803403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
