순번_정류장ID,32-2802625,33-2802694,34-2802689,35-2802708,36-2802731,37-2802755,38-2802776,39-2802813,40-2802853,41-2802884,42-2802875,43-2802863,44-2802847,45-2802844,46-2802867,47-2802899,48-2802906,49-2802937,50-2802951,51-2802958,52-2802972,53-2802983,54-2802962
42-2802875,,,,,,,,,,,0,1.009494330539572,1.0407330043693683,1.0007800166685092,1.0041169057075683,1.0112076091860898,1.0059568943536434,1.5600006802983633,2.3171768714690764,3.2913701660112533,3.0911981969998705,2.5417916080841763,3.0942419300380326
43-2802863,,,,,,,,,,,,0,1.0736575498055863,0.9967577615847396,1.0023482687020056,1.0115522648800388,1.005374259069508,1.193588551417332,1.7273425884860099,2.3569084077424822,2.3024093459654975,2.0109428049866693,2.4032575619608947
44-2802847,,,,,,,,,,,,,0,0.9368411193219989,0.9699650068612152,0.9969012517222061,0.9927095513871688,0.9983410468069424,1.3239960149207668,1.7705760784777718,1.7813547632574305,1.627803496392958,1.924310582882516
45-2802844,,,,,,,,,,,,,,0,1.0162387030695166,1.00466355854584,0.9970840341908941,1.0021889392878742,1.136679568548494,1.283519641525955,1.331942445658994,1.2751705421777975,1.4937399333326542
46-2802867,,,,,,,,,,,,,,,0,0.9995777361901892,0.99165874330348,0.9998892186071381,1.154782896485869,1.1379592806045096,1.120027800141074,1.1002788758314404,1.2506767771780967
47-2802899,,,,,,,,,,,,,,,,0,0.977290136043413,1.0000741530660524,1.2354867639782285,1.1943032094492334,1.159961615942529,1.1270047722023162,1.1144596165034115
48-2802906,,,,,,,,,,,,,,,,,0,1.0093917788312063,1.3373049084570454,1.2558023957138742,1.199848440163196,1.1519534442817658,1.1346712190808381
49-2802937,,,,,,,,,,,,,,,,,,0,0.999650415775991,1.0196737020844024,1.0164521069647958,1.0100203517635071,1.0086291888360879
50-2802951,,,,,,,,,,,,,,,,,,,0,1.0456708322017314,1.0270863371328565,1.0139095764688182,1.0113802879225138
51-2802958,,,,,,,,,,,,,,,,,,,,0,0.978253861559988,0.9875759821206263,0.9905436115351106
52-2802972,,,,,,,,,,,,,,,,,,,,,0,0.9947457962413452,0.9966422850841213
53-2802983,,,,,,,,,,,,,,,,,,,,,,0,0.9953121568852098
54-2802962,,,,,,,,,,,,,,,,,,,,,,,0
