순번_정류장ID,39-2803875,40-2800253,41-2803871,42-2804720,43-2806360,44-2803868,45-2803866,46-2803863,47-2803864,48-2800255,49-2803615,50-2803614,51-2803859,52-2806227,53-2803858,54-2803611,55-2803609,56-2806232,57-2803608,58-2803607,59-2803606,60-2806297,61-2803616,62-2803853,63-2803850,64-2803617,65-2806299,66-2803618,67-2806300,68-2803600,69-2800273,70-2803601,71-2804331,72-2803581,73-2800271,74-2805489,75-2807150,76-2804581,77-2804582,78-2807389,79-2804032
49-2803615,,,,,,,,,,,0,0.9952462879040421,1.0043544798133621,1.0041748361463227,1.0031851299500987,1.003137972159646,1.0019240187226706,1.0020307239361144,1.0001434205968482,1.0010734337275402,1.0011828692368252,0.999617439218342,1.0006678298293532,1.000699854518431,1.0014778408348228,1.0003392275770366,1.0010162894833738,1.0014904883021132,1.0014545438195377,1.0029324646689224,1.0010881539082885,1.000033232365388,1.0010252045224413,1.0006726184331438,1.000538262377866,1.0009654826584666,1.0001133897125953,1.0011728712621384,1.0014960249182034,1.0020205727958509,1.088168649691091
50-2803614,,,,,,,,,,,,0,1.0284175506531046,1.0187564260311146,1.009200714785662,1.0078376562752571,1.0042260506599514,1.0040941706330286,1.0014932885953782,1.0029761667827646,1.0025159996856736,1.000899363413551,1.0016809935648079,1.0016814079385492,1.0025225152264605,1.0011133900806153,1.0021170347130766,1.0026147093805666,1.0025262946257354,1.0040898616100837,1.001744192582783,1.0005577557113687,1.0016464917155026,1.0012397841591119,1.0008586708378222,1.0017012477474951,1.000557100443206,1.0018798653485852,1.0020340403630386,1.0027730304238542,1.096208976555123
51-2803859,,,,,,,,,,,,,0,1.0031158835030298,1.0014725941780447,1.0018495493558315,1.0005961655548063,1.000930104195082,0.9983565678987165,0.9998744148594306,1.0006166861118384,0.998211051071958,0.9996456395500306,0.9997266574210019,1.0007679166067693,0.9997795360132251,1.0003337313104723,1.0009278365830903,1.000910226536371,1.002946127406549,1.0003179097296109,0.9993521419085356,1.0005110003879347,1.000120402738174,0.9997821664288962,1.0005076980988425,0.9997562267923227,1.0007715916043354,1.0011453368010335,1.0017377456630983,1.0985040739189325
52-2806227,,,,,,,,,,,,,,0,1.0009293639619792,1.0015710143974181,1.00033823823878,1.0007386809203156,0.9979870603584061,1.0002437024087139,1.0004644096055073,0.9984183225413628,0.9999097753995873,0.9999837062240552,1.0010512271132868,0.9996485512211936,1.000550953174374,1.0011570723421352,1.0011281747337937,1.0029409162750595,1.0004880039518236,0.9994909949647675,1.0006784911762883,1.0002726265010018,0.9999178978441742,1.0006536783382862,0.9996803533953853,1.0009135026403266,1.0012912155496803,1.0018944387978692,1.1007497569472344
53-2803858,,,,,,,,,,,,,,,0,1.0028336663680837,1.0000737618614621,1.0006701470967634,0.9970850110435904,1.000072239177349,1.000359016591248,0.9979382018475564,0.9992187207916555,0.9998256815667886,1.000624881806895,0.9990839013321698,1.0001487489960332,1.0008434388863547,1.0008273939781578,1.002849896408965,1.0001746616542582,0.9990962807469846,1.0006562515722424,0.9999659636534364,0.9998360850356377,1.0006326215180465,0.9995887688097618,1.0009123790552577,1.0013160851475502,1.0017616648474665,1.107425371407694
54-2803611,,,,,,,,,,,,,,,,0,0.9967353336507547,0.9982653874032166,0.9944434275968669,0.9975850689694291,0.9981791645569807,0.9958724930771166,0.9980229348546079,0.9982167834679704,0.9997171904179781,0.9981779749059464,0.9994026420246549,1.0001764927851808,1.0001956130780147,1.0023910720678506,0.9996140475831945,0.998500575950103,0.9998764292353003,0.9994429872831344,0.9990928092092658,0.9999640807011634,0.9989081795796376,1.0003044203310778,1.0007412679045846,1.0014156465453279,1.1108835481933241
55-2803609,,,,,,,,,,,,,,,,,0,1.0031059460871743,0.9905787597214266,1.000069482413918,1.0006500906863183,0.9963439805259112,0.9995091045501875,0.9996777874112941,1.0015842383956812,0.9992191632664752,1.000666381319396,1.0015742105168843,1.0015032573788631,1.0040183954124984,1.0005449169732183,0.9991793469479571,1.0008001827145696,1.0002500967866823,0.9997836342502661,1.0007476672687152,0.9994937037966329,1.0010701332024206,1.0015415596764385,1.0022968124948841,1.1273022530954304
56-2806232,,,,,,,,,,,,,,,,,,0,0.9762811813462674,0.9987036068750809,0.9998321852674648,0.9948321861223635,0.9988332189430336,0.9990918804635831,1.001363948457106,0.9987616417755409,1.0004198146025423,1.001429767061355,1.001363285408399,1.0040871056614586,1.0003685933478272,0.9989188116338842,1.0006517021254315,1.0000739837955759,0.9995938699488434,1.000622494773393,0.9993116050327827,1.0009718411911093,1.001468809646758,1.002259804058453,1.1331179073820716
57-2803608,,,,,,,,,,,,,,,,,,,0,1.0132895231685832,1.009536108324975,0.999351395426411,1.0032780632439513,1.0031093197599361,1.0050075916132013,1.0013464733455661,1.0027650982108016,1.0036945077049984,1.00344164210452,1.0060512996656126,1.0019164314638154,1.000316092132123,1.002108765733412,1.0014327992141503,1.0008220293609396,1.0018095645869707,1.0003757106971387,1.002062332882355,1.002538686141387,1.003344228392278,1.1398277636139438
58-2803607,,,,,,,,,,,,,,,,,,,,0,1.0030507199288623,0.9898335779555892,0.9980674634081761,0.9985959686971514,1.0020561327072983,0.99835742807056,1.0005694313677123,1.0018338675621359,1.0017146554513103,1.0049272222823558,1.0004525474887411,0.9987485965277704,1.000776458483911,1.0001009608039682,0.999549006716068,1.0007184937137816,0.9992369444787061,1.0011000722616274,1.00164913949013,1.0025261066306905,1.1485759459720795
59-2803606,,,,,,,,,,,,,,,,,,,,,0,0.9828382659064168,0.9963943191004629,0.9973779763101467,1.0018577329926692,0.997691676256382,1.0002888720455387,1.0017091290278475,1.0015914031417907,1.0050695201423105,1.000276576410256,0.9984710003562438,1.0006349603554077,0.9999269744927148,0.9993608520991911,1.000603721123591,0.9990603704838521,1.0010142216819462,1.0015900933553088,1.0025044272677293,1.1547561226422438
60-2806297,,,,,,,,,,,,,,,,,,,,,,0,1.0167189001844088,1.0109585021063647,1.0122528753735032,1.0024659123875834,1.0045353312974232,1.0058047355794306,1.005165615578739,1.00848187535181,1.0025692973350213,1.0003915653257713,1.0027639453276427,1.0018428307550953,1.0010228681164728,1.0022389465003472,1.0004418955880705,1.0024981664682664,1.003054613662431,1.0040160821088837,1.1695696493210848
61-2803616,,,,,,,,,,,,,,,,,,,,,,,0,1.0016922263352723,1.0098551562654958,0.9986407793089311,1.0022663771550113,1.0040449522125359,1.0035603010768779,1.0076004852357217,1.0012576086921825,0.9989652579335238,1.001599516070644,1.0006798286185825,0.9999260518792011,1.00132665777495,0.9994868127970593,1.0017111665832275,1.0023355643882446,1.0033620098049485,1.1776871239662605
62-2803853,,,,,,,,,,,,,,,,,,,,,,,,0,1.0139443236233545,0.9980309165261859,1.0023415497485355,1.004306962651864,1.0037369168626467,1.0080215016871314,1.0012310371626656,0.998808984748412,1.0015947210298775,1.0006283811173917,0.9998458447968157,1.001311965051484,0.9994033381040867,1.0017120209597434,1.0023573215785195,1.0034172112965105,1.183696177752955
63-2803850,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874384939627522,0.9982359584164692,1.0015520368680877,1.0013622770745965,1.0070392598568048,0.9994637545040763,0.996849804312953,1.0000810207375979,0.9991166882339092,0.998440335475011,1.0001930415664966,0.998214863831042,1.000775432895312,1.001518437147698,1.0026734026120803,1.1961117300044601
64-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010490103585961,1.0108976827274505,1.007933867907094,1.0129787241152313,1.0021937792555595,0.9987169521981615,1.002554494235148,1.0011722730498704,1.0000825105688942,1.00189243204958,0.9994883690323428,1.002290062012331,1.003031204625676,1.004282351674448,1.2216187534976266
65-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116973935155753,1.005639657207369,1.014006164286012,0.9996807437688747,0.9955375456089088,1.0005854576666342,0.9991113925128495,0.9981709664998074,1.0005484775502567,0.9979409355996178,1.0012299816907173,1.002132679822746,1.003557025308704,1.2473805323934917
66-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000532786885246,1.0146214244926797,0.997486927723058,0.992957788510434,0.9989762751356666,0.9975119272610488,0.996774019132658,0.99958305750278,0.9968786502739737,1.000491402694881,1.0015070412165132,1.003041575699598,1.2630088334937757
67-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0211334204724454,0.9966450000479287,0.9911895083956247,0.9986535736508285,0.9969759045714972,0.99624926829483,0.9994743781915654,0.9965101844566834,1.0004876240217297,1.0015889924615675,1.0032453135480832,1.2854175290668102
68-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9602130583894452,0.9606091585082938,0.9803690099879461,0.9819236360103616,0.9854807983952893,0.9923478781183837,0.9896396209583708,0.9954052205217939,0.997240884317486,0.9994325524795781,1.3452915952906876
69-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9614762227906247,1.0046805339469453,0.9975691336211002,0.9958454455964122,1.0014731466239517,0.9964327609469398,1.0023830330112828,1.0037516171749508,1.0059911564643114,1.414465713734951
70-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0576964515546652,1.015280349344978,1.0037698766610164,1.0074344551272985,1.0005532997138953,1.0064569005081485,1.0074436020418822,1.0096727484257204,1.4549621384228932
71-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9870141966732126,0.9912911071734165,1.0004855154555752,0.9944805783571583,1.0019310580387366,1.0035926438931748,1.0062021141734474,1.4861752607038436
72-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9935658861923546,1.0040119352279204,0.9958971579792988,1.0042102866197091,1.0057464773393059,1.008536098320444,1.5528934039643856
73-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0001282392747575,0.9892622936858061,1.0026602740677872,1.004989862888343,1.008652832373465,1.732229390008798
74-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9745271156058538,1.0044883929957709,1.0074555375484615,1.012463127819151,2.1255475907068835
75-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0386031931713289,1.0271425326845995,1.0311148819741782,2.880736763206075
76-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0110687855548655,1.0230556736081597,2.392148132338817
77-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.049512211382475,1.1885185533315326
78-2807389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9892652798389907
79-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
