순번_정류장ID,1-2803524,2-2803525,3-2803769,4-2804876,5-2803770,6-2805655,7-2802347,8-2802346,9-2802602,10-2802599,11-2802592,12-2802589,13-2802362,14-2802595,15-2802598,16-2802587,17-2802580,18-2802578,19-2803629,20-2802575,21-2802567,22-2802557,23-2802554,24-2802559,25-2802568,26-2802551,27-2802538,28-2802375,29-2802507,30-2802502,31-2802492,32-2802510,33-2802518,34-2802493,35-2802471,36-2805716,37-2802464,38-2802451,39-2802426,40-2803019,41-2802965,42-2802959,43-2802964,44-2802971,45-2802954,46-2802913,47-2805151,48-2802862,49-2802829,50-2802814,51-2802801,52-2802783,53-2802757,54-2802738,55-2802728,56-2802721,57-2802123,58-2802116,59-2802112,60-2802094,61-2802067,62-2802056,63-2802050,64-2802046,65-2802029,66-2802013,67-2801989,68-2801958,69-2801948,70-2801942,71-2801921,72-2801927,73-2801924,74-2801916,75-2801925,76-2801908,77-2801715,78-2801690,79-2803662,80-2800164
11-2802592,,,,,,,,,,,0,0.9845974934022692,1.0011542440419934,1.3427744789008342,1.2411619228356978,1.0787844553292696,1.0706217133316918,1.0625250725517594,1.160137727658584,1.181024835093369,1.2740061997320014,1.6226112777980402,1.9354171411647887,2.0517458840928438,2.573213915907604,2.250043925001198,2.0337552453865735,1.9566857928425523,1.9144244114786866,1.8700581937144405,1.8091698097351916,2.0043063538372845,2.1155505606800085,2.0650759121719187,1.9980538181433871,1.97536127504931,2.0134993813788724,1.9526096822859385,2.1228718207591717,1.9664874986907692,1.9022362735936986,1.8430017001307994,1.8756069322438254,1.9645835548308086,2.000049546921694,2.016399485918757,2.006773373501055,1.9638788863376166,1.9479877088273512,2.0896102988603205,2.220526234401502,2.2775175111835644,2.2016647501701376,2.14616988039958,2.080689692591413,2.0438256343440013,2.014800542907836,1.996822692979756,1.9782670920093002,1.9294564105129082,1.959315460574878,1.9326095337812557,1.9036870670945896,1.9036048069171199,1.8741221247231405,1.8403147179552857,1.810275172960381,1.7961998798674685,1.7743110326089284,1.7732407033966018,1.7650543334216806,1.7456293904735285,1.7385202191786053,1.7388423332267864,1.8323761279225925,1.8070400111424207,1.7597473117457214,1.7397871396611464,1.744527290942959,1.7480929888489303
12-2802589,,,,,,,,,,,,0,1.014344432748102,1.5901734334044575,1.3510269590233943,1.0906509941961573,1.079299829591318,1.0693963153932924,1.1764115675776714,1.1987356103066569,1.221398376055982,1.5708509223848528,1.886504630462512,2.007197885983273,2.540144350771441,2.2157757623120076,2.0018067228244925,1.9261678679353782,1.8840382500198187,1.8404417398290085,1.7803371106190764,1.977394602408675,2.0898534531528288,2.0397467230083834,1.9733245852965093,1.9513060671535718,1.990088656716012,1.929789135585399,2.1022062785008266,1.9462150343435605,1.8825979612297459,1.8240858822879666,1.858027748398966,1.9475233322829142,1.9833776976018742,1.999843210109878,1.9907551414842009,1.9478275067512982,1.9322720416223218,2.074834887060926,2.2062053808327007,2.263749700817806,2.1882696454444974,2.133131336041183,2.0673371669899443,2.0301920258603388,2.0013072112317363,1.983856834213144,1.9653825791608837,1.9168699620894383,1.9470906675718578,1.9203553284542694,1.8917877901338516,1.8918382346629004,1.8627179948402341,1.8291369517668836,1.7990120181589278,1.7853538606871038,1.7634716253124825,1.762675719838626,1.7545600316856858,1.7351635995047139,1.7283707948668252,1.728749603359408,1.8225871709273118,1.7974953373401468,1.7507574421751129,1.7309727626704925,1.7358936115783465,1.7394130539872064
13-2802362,,,,,,,,,,,,,0,1.0744986427448884,1.0198623160408835,0.9994773828077609,1.0038726820649535,1.0000278637462805,1.1091431683598458,1.135862351930817,1.1235819456672171,1.2935554544366532,1.5417331005632775,1.6546663132721715,2.0822520243943434,1.8786483015456272,1.7435665392012136,1.6918027607532367,1.6628913439388802,1.6324410596103993,1.5903645090488219,1.7624231209736472,1.861335631240758,1.8246869135056394,1.775622997925254,1.7625643386581047,1.799488424126496,1.7537678945732063,1.9068537490863993,1.7892783679789073,1.738799085996573,1.6923804947150252,1.7257836033713996,1.810098201617747,1.8443498273786172,1.8620559146678295,1.856047870253807,1.8201750260286909,1.808982950829824,1.9397174175930953,2.059973700141156,2.1145056416578663,2.0503814882051903,2.003375035292812,1.948049367795774,1.9164782897479593,1.8914440582524559,1.876725165847169,1.86072363426672,1.8190570668681718,1.8753079949189257,1.8510836029408537,1.824978342831058,1.8259261238734459,1.7993314061524237,1.7687595209066442,1.7413903712514893,1.7288877943044247,1.7087671173002739,1.7086986368003536,1.7019681841709704,1.6842861236587072,1.6779618066331614,1.7132822625743398,1.8070010413231736,1.7825784109274136,1.7363642564855772,1.7169218063418055,1.6919005198147261,1.6821128681374762
14-2802595,,,,,,,,,,,,,,0,0.9609087221095335,0.9894211119146675,0.9962812689432208,0.9931830059555439,1.1122680807835472,1.1418103459271571,1.1278343879956443,1.1861118350300277,1.4184452156037557,1.5316143697526234,1.938349753953395,1.7648373478284953,1.6516891572514862,1.6068228358665035,1.5816815611511852,1.555010547618639,1.5190980351134258,1.684948829039884,1.7808801974368287,1.748081229196248,1.7040813968236073,1.6938581630622032,1.7306433809781683,1.6892660801144104,1.8379324049164194,1.7318975366480271,1.6851774961760086,1.642561214548109,1.6765157743160097,1.7593083393307716,1.7933358215144726,1.8115467677838957,1.8068780487804874,1.7733458944502654,1.7635769842169982,1.8911743435986668,2.008401666002387,2.0626773648648644,2.0019608575415075,1.957610756146538,1.9047138266794343,1.8752391154314074,1.8512350945951748,1.837101669249985,1.821858494538815,1.8187518750940597,1.896524414194217,1.8708919447166115,1.8436940262521355,1.8442866198153514,1.8164430318897022,1.7845036755208052,1.755971196835299,1.742921420464162,1.7220200648045463,1.721773338121408,1.7145952817491403,1.6962470033283086,1.6896814253799075,1.725563711669172,1.8217078086731229,1.7960498965065776,1.7482092113653962,1.728064716903899,1.702228282136356,1.6791384981257562
15-2802598,,,,,,,,,,,,,,,0,0.9928942593322158,0.9997460744728578,0.9955676592127174,1.1281626688876154,1.1587370680015379,1.1415987646871248,1.1213935209396375,1.2370507941466191,1.344758843832332,1.700629968037579,1.5802690826861459,1.5043845624243755,1.4714107319319014,1.4527404903290366,1.4333541397000027,1.4062103616180912,1.558354469470502,1.6466730740208264,1.6209120690397232,1.5861122459516124,1.5806013858378156,1.6161644849621564,1.582719120053953,1.720747353240318,1.6349482118144076,1.5959545609678194,1.560482099070246,1.5940701287172658,1.6737217732920453,1.7067166191481045,1.725400534598027,1.722413865676261,1.693003972183392,1.6857697707917143,1.806172083762906,1.9167384558043465,1.9688386528171233,1.9156079266846464,1.8757536268014254,1.8290740413766973,1.8046901958432335,1.783621475249134,1.770782970330725,1.7569856390572922,1.8394752739193163,1.9194761723308733,1.8927380093384973,1.864031724343287,1.864578759398497,1.8354132860252232,1.802027713930761,1.7722658246761607,1.7586345032344872,1.7369106527519476,1.7364566005417676,1.7287854913969873,1.7097333562456223,1.7029119577081653,1.7393077577643037,1.8377356641865872,1.8106352967780273,1.7612363681340615,1.7403573996515103,1.7136726450124908,1.6898517538748883
16-2802587,,,,,,,,,,,,,,,,0,1.0240461791072177,1.0016482287427546,1.11184190688244,1.1934716787111888,1.1477307263895642,1.1085320010272348,1.0925281526038606,1.0762661342650361,1.0646797531769383,1.0555177039393089,1.0669837104460573,1.0624656849379204,1.059590611346123,1.0574088483421882,1.054364606687629,1.1832432933782988,1.260253706443388,1.272458052259561,1.4170459379008868,1.4300177594515306,1.412289224330749,1.3887534554671235,1.3853853095688184,1.349400339739987,1.3281477255571037,1.3157025645082974,1.436106551216537,1.6145218399475254,1.6514506014120076,1.6726892837886436,1.6708062467309268,1.6404798796211704,1.6341450081438473,1.7644293792674628,1.885260385570606,1.9429659058610407,1.8858632745062314,1.843744495560345,1.9887620538032391,1.9844043320014275,1.9530120977717587,1.9339910604585906,1.9138741836576632,2.017288479828217,2.1175497231575013,2.078287049989707,2.036785609770462,2.0348498780791275,1.9932308082792412,1.9464042223860314,1.9053692993074525,1.88643172949539,1.8573046050025135,1.854879849017117,1.8426944996200425,1.8174055912636435,1.808324622466983,1.8486735783614185,1.966747067777575,1.9280178452697572,1.863665816633624,1.836597503951565,1.8025545993519267,1.772560977943561
17-2802580,,,,,,,,,,,,,,,,,0,0.9651197692465374,0.9657153374515421,0.9813847413069768,0.9907165190125572,0.9932532498464008,0.9950689714833981,0.9953172910807987,1.001527861067426,1.0026911394681108,1.024308491719331,1.02210358564686,1.0206363526548623,1.0202974867733137,1.0192875484654171,1.153919321091218,1.2351893721814158,1.266860086936288,1.422368657688849,1.4364598284939971,1.4171245243987298,1.3913953377996702,1.370281360966925,1.3347185042291143,1.3138612366029576,1.3141631121417952,1.4405357292101966,1.62950038814996,1.6679896848110012,1.6906592104653617,1.6877602195579953,1.6551495876268854,1.6482456242433192,1.786048156062662,1.9144532032553954,1.9754076311137305,1.9132839591915762,1.8680068190331791,1.9648878221767851,1.9610264004780118,1.9297354842448793,1.910588421480241,1.8907871505359168,1.9957881293840583,2.097696779947411,2.058132967715969,2.016641179349866,2.0151829728801927,1.9736451988819406,1.926970152297317,1.8861173580460762,1.8673255425410007,1.8383420011274847,1.8361841781668231,1.8243531333873932,1.7992558665389125,1.7902604353684224,1.8313849764474985,1.9502760762403213,1.9120462278278645,1.848144978302683,1.821167918770161,1.7874982379609814,1.7577409852161123
18-2802578,,,,,,,,,,,,,,,,,,0,0.9667230263280131,0.9922936230282945,1.0002522749060105,0.9988724055041389,0.9998355397314126,0.9990732336947377,1.0049581021386684,1.005857463855117,1.0281203894657207,1.0257446625877937,1.0238059494820129,1.0232957686201982,1.0222294940392527,1.164770586382683,1.2508336949030316,1.2647489064572914,1.427435642799781,1.4416494239286437,1.4212664722289474,1.3942729293166753,1.3907558465021845,1.3503347145476636,1.3274555750038846,1.3140846204514882,1.4444919510469543,1.6391858187180683,1.6793804418286586,1.7020668745951486,1.6990519514987632,1.665008482388877,1.657358486416799,1.7998838488768614,1.9328430176631086,1.9960199264843435,1.9301986794570738,1.8828476952626994,1.9144498032519002,1.9116051349602956,1.8821091183378926,1.8643316341632024,1.8456070522810861,1.9489069212643726,2.0489515089276575,2.0119132961526174,1.972495519532533,1.9714333997939812,1.9319840710671448,1.8875967332101202,1.8486933522296074,1.8308719003077216,1.8031719490829978,1.8015859359303041,1.7907997402870663,1.7668371487717691,1.7582670627725767,1.803397954529772,1.9207652352704059,1.884471933147495,1.822660779483937,1.7966686081522065,1.7640945508031334,1.7352974878862009
19-2803629,,,,,,,,,,,,,,,,,,,0,1.0090863980607008,1.009717328390442,1.0039132879874977,1.0038054186368968,1.002023745963949,1.007481845222035,1.0079088686399285,1.030721120737714,1.0278112320974837,1.0259485988988701,1.0253138266221842,1.0240701045801142,1.1717346536102466,1.2610827829943119,1.2752144485236545,1.4448145923470732,1.458901634800388,1.4372713872826186,1.4080486836302388,1.4031174620823392,1.3601595407611737,1.3360838777535813,1.321870979170681,1.4558108210222669,1.6566918483179567,1.6973782015354897,1.720633192587035,1.7170760074355846,1.6814151591095028,1.6730329485095552,1.8198026079465583,1.9570430009024231,2.021889235400652,1.95304343663786,1.903454729836061,1.8542984172793964,1.8531930277308397,1.8260789053129889,1.8097890210835146,1.7924978744192823,1.892514027057826,1.9898415534445497,1.9553442044327514,1.9187984901131059,1.91849044517393,1.881882698713805,1.8405880638725691,1.8043017296485881,1.7877603158812887,1.7617785315371577,1.7608650140561963,1.751370988895535,1.7289032185869795,1.7208877447408917,1.7657653344632522,1.8799459867125847,1.846624523600901,1.7881745354396092,1.7637144675732568,1.732856853705608,1.7055492922135653
20-2802575,,,,,,,,,,,,,,,,,,,,0,1.0101962564646843,1.00229167570492,1.0026257474067337,1.0008850997492327,1.007302554257869,1.0078067254196816,1.0322127881414944,1.0292670858450517,1.0272240813728397,1.0262460090211016,1.02486701638635,1.1809362015066147,1.275730443279132,1.2905460084022506,1.4713687857053623,1.4855934856008697,1.4610432631339352,1.4289328392105562,1.4225148129222798,1.3746334905108277,1.348651436363351,1.3331160708047751,1.4723053084529707,1.683009498194378,1.72532947358389,1.7490832798837423,1.7446424354931354,1.7066196412657855,1.697046767403628,1.8504311131681288,1.9946336513863687,2.0621919652445433,1.9879519902628007,1.9347619827297775,1.872963116982397,1.8383949139554856,1.8112799870314351,1.7955910995349051,1.7782252276961514,1.815212002706728,1.9086780774047105,1.8778292087870654,1.84463663729168,1.8457286755692017,1.8124799543888168,1.775648225990261,1.742498308507248,1.7278302950351843,1.7039892748856569,1.7039821988550643,1.6962293718723518,1.6760580180895492,1.6685082545812737,1.7132037455442155,1.8232918074901154,1.793954180723497,1.7400219481068555,1.7176299244321438,1.689094271340686,1.6635828920471762
