순번_정류장ID,68-2806423,69-2806421,70-2805953,71-2806527,72-2806526,73-2806525,74-2807112,75-2806773,76-2801854,77-2807443,78-2807444,79-2807281,80-2807182,81-2801997,82-2802002,83-2802005,84-2802020,85-2801907,86-2802007,87-2801989,88-2801958,89-2801948,90-2801951,91-2801962,92-2801979,93-2801967,94-2801973,95-2801974,96-2801964,97-2801955,98-2801996,99-2802015,100-2802043,101-2802686,102-2802717,103-2802724,104-2802732,105-2802739,106-2802751,107-2802742,108-2802726,109-2802725,110-2802735,111-2802761,112-2802762,113-2803139,114-2803138,115-2803231,116-2803232,117-2803181,118-2803255,119-2804952,120-2803250,121-2803238,122-2803228,123-2803110,124-2803051,125-2803511,126-2803512,127-2803513,128-2803078,129-2803079,130-2803068,131-2803630,132-2805651,133-2800369
68-2806423,0,0.9463814284205709,1.0009621047542254,0.9947572118854929,0.9942029451353036,1.0014868099332654,0.9968567649138493,1.0072815613488844,1.0423825390893775,1.160685564899634,2.523944428201873,2.3022580906187375,2.122710875606262,1.8904804604921615,1.777169129157804,1.7393508940173903,1.64149335839012,1.5964774542787301,1.5492588201566808,1.5173079636211908,1.5158351850860488,1.4829738896085718,1.4652865965492974,1.5612779848798914,1.6312658598241712,1.6031219955605618,1.5776146538779376,1.5382469392221558,1.5124570233396273,1.4825060966104695,1.438636464339818,1.4248420769845362,1.4084353849720588,1.3896355372114657,1.4641687900438365,1.4807971461726686,1.4614211640987491,1.4490894375815015,1.4334684296002618,1.4181777152226656,1.3894452642457837,1.3731463733127562,1.3600520731324983,1.3477411622785467,1.3382690109107565,1.329609901488729,1.3187702658066767,1.3112006575401494,1.3021705615458201,1.3636445075881583,1.3822360803638734,1.3723023448449292,1.3651289760934444,1.354174857465795,1.3464358763896616,1.3544000002932388,1.3881885098138833,1.3838057688312093,1.4060341986190645,1.4836332402571166,1.585930718419342,1.651426905713211,1.6813532505789204,1.7160817122601666,1.7758691162186464,1.830559147737559
69-2806421,,0,1.0685135905376313,1.0221891743976952,1.0122465875019506,1.0168606065032324,1.0075759267530149,1.0171618550146386,1.0562707405049863,1.068967411054931,1.921006522397233,1.8487041106594402,1.7455734173628878,1.6071427629726656,1.536868719154642,1.5136951372607366,1.4504016217655644,1.4201579688423316,1.417515577442209,1.3944416538099214,1.3972187332371397,1.3720226052021331,1.3586424905376213,1.446922314906052,1.5132291632145813,1.4913278633759492,1.4719025426944972,1.4398685967089309,1.4199956711920003,1.3958319246459843,1.3610590855392766,1.34988049745619,1.336909024752141,1.3478998270726137,1.4307527318658617,1.4752553888467381,1.4557222194811559,1.4433115788384965,1.427619217947947,1.412265538668561,1.3834753660761543,1.3675091947673046,1.3540833801231784,1.3587775668406898,1.3485327540258447,1.339374254896745,1.32794697289565,1.3199730275800752,1.3104565552445637,1.3736198457223001,1.3926682739057863,1.3822401702518277,1.3746965285764456,1.363383255767415,1.355095349806015,1.363078362864986,1.397517178917925,1.3887334444435415,1.3883448123601823,1.4653849117042244,1.566863592268912,1.6320598037036476,1.6620627524831235,1.6692066544655026,1.725111771401295,1.7794154013015182
70-2805953,,,0,0.9830119742093952,0.9875698172809314,1.0027964659155388,0.9951889341532307,1.0094148498306807,1.0546502704642993,1.0690219530222607,1.5529978177618897,1.552983957660088,1.4914059069859409,1.4073427056850585,1.5083647337682313,1.545986748897936,1.4745361548766749,1.4409469876233987,1.4368077903959018,1.4113782561007497,1.413248510596631,1.3859613284478887,1.3718901814958029,1.4648698936926925,1.5344975676055304,1.5102107918505354,1.4890340607004917,1.4550459701145293,1.433248133416724,1.4078001507717997,1.3707515567471473,1.3589244057244076,1.3451789306667719,1.356294041953917,1.4420275959466342,1.488057133794381,1.4674056580469874,1.4543024412408707,1.4377469796238196,1.4216071838006552,1.3914191258979616,1.3747439744165921,1.3608475472939696,1.365022062810753,1.3545865116522926,1.3450676291519619,1.3332175623905567,1.3250506654343328,1.3151881361986453,1.3796294210661464,1.3990607841327747,1.3882683107484155,1.380455248537903,1.3685754788688618,1.3601967302529794,1.3681422683685724,1.4033708746451137,1.3942150723353668,1.3936085141666281,1.4721647659413055,1.5758754755285223,1.6426913788298263,1.672908993343479,1.6800963818069325,1.737276036289789,1.7923228665216862
71-2806527,,,,0,0.9892078267978167,1.0107171868039724,0.9993543517448035,1.0158244165484323,1.0673338829574026,1.0827188370847003,1.2307672501570235,1.2815455811572076,1.2526448638832022,1.2594775698182248,1.5579983266125668,1.5983414734440227,1.5138574842215047,1.4750240858452748,1.468858885765731,1.4397111162891032,1.4407466510623812,1.410188619134903,1.3943287156921458,1.4937710937149347,1.567841347417526,1.5406905939640199,1.5168091002499935,1.4792464310591609,1.455138070026518,1.4271936324505243,1.3867345009646792,1.3739425383350325,1.3590305094026336,1.3701988695777376,1.459737862540982,1.507758070089041,1.4854960822590964,1.4713933454161057,1.4535883715845515,1.4364612854711516,1.4037083046907475,1.386281915899442,1.371545227632285,1.3753534461770351,1.3645540074595717,1.3545075930357022,1.3420401155435524,1.3331585925086935,1.3228019294762328,1.3891885048981347,1.4090971203534073,1.397789470370475,1.3895921034363017,1.3771581362554044,1.3683967439436817,1.3762727306432545,1.4123560252142882,1.4028881853508661,1.4020280139414936,1.4825328639142328,1.5890899705977903,1.6576974709117838,1.6886351728925078,1.695971352928895,1.7550510736556013,1.8113273564932353
72-2806526,,,,,0,1.0277292565034442,1.0028219533324396,1.0225770653411064,1.0217627178478168,1.034485020007621,1.0603278508291356,1.076006617017117,1.0680622919599825,1.245781450017456,1.5607830356363361,1.603522894446628,1.5139114235766646,1.4732116607609822,1.5022874468628644,1.4689720436553604,1.469025808763782,1.4348871498198166,1.417078431307218,1.5233353593963455,1.6020628975546078,1.5717896674748353,1.5449684587430228,1.5035792448157628,1.4770148974678918,1.4464414330107958,1.4024295714249648,1.3886432669931703,1.3725323979202564,1.3837364468145192,1.4771042019863585,1.5271277827029157,1.5032113466758898,1.4880862500718937,1.4690073418353278,1.450736355727482,1.4163363115097303,1.3972229969432608,1.3822716039635867,1.3853320980717725,1.3738435253271752,1.3631735888560956,1.3501112278656084,1.3411211242255083,1.330267708916344,1.3982746918563085,1.4186476788601676,1.4068334531044207,1.398258700361979,1.3852817008201375,1.3761463032018577,1.3841280223525212,1.4207688293616278,1.4108234116872167,1.4100662175824727,1.4925677754529505,1.6015922460442475,1.6718190354268443,1.7040512558433978,1.7112944479172452,1.7720021822560337,1.829467687582265
73-2806525,,,,,,0,0.9838708077688313,1.0201439291804408,1.019785418923846,1.036355629990038,1.0657436299028566,1.0482919434937528,1.0423915669349613,1.2712368499944458,1.6329012125553821,1.6799224571025122,1.5679350290088383,1.518746392464668,1.5481452499948354,1.5084498667983484,1.5069747576994736,1.4675094709471281,1.4468348160274427,1.5629889091759783,1.6484806522152302,1.613558971250901,1.5823985957333935,1.5354553523058663,1.5053702720117317,1.4710753993416172,1.4221170832045698,1.4069645806108542,1.3892187630505393,1.4004827213307718,1.4991007528204128,1.5518824290511002,1.5256850566313485,1.5091589893236026,1.4883443766412734,1.4683635664449353,1.4309476359275208,1.4112940663225073,1.39458969170535,1.3974107597465923,1.385163844808277,1.3738142972238814,1.3600759457264506,1.3504478691706518,1.3389607309471636,1.409232176165172,1.4302228466551772,1.417748800926605,1.4086847637881315,1.3950054476962666,1.3853881929666,1.393402324219171,1.431116415471491,1.4206629192989435,1.4198099369119426,1.5047149449707342,1.617493962201032,1.6900420637939155,1.7232535106573548,1.730531256574064,1.7927311370755432,1.851893663148231
74-2807112,,,,,,,0,1.0390267676388996,1.0286050975423155,1.0055401039531964,1.0035333378625988,1.0010319223497828,0.9996199486486459,1.2944648338261484,1.7273225322507177,1.7806858417018216,1.6334633768384343,1.5717536464130955,1.6246092408675241,1.5733637910172142,1.568871095449031,1.5201735443773274,1.4945573749921575,1.6264932248868915,1.7225930409062389,1.6797392078544042,1.6412009148345745,1.585062495151749,1.549204490624242,1.5088946657555078,1.4520612997037776,1.4347690428991418,1.414464361574333,1.425699657442485,1.5320186882062254,1.5888301523699275,1.5591137082505147,1.5404367095917857,1.51696726194187,1.4947959049576751,1.4530538469231984,1.4313929570703345,1.412888252120134,1.4153174045446053,1.4015652180413736,1.3895794641969494,1.3745711265139133,1.364158081251473,1.3517391483253742,1.4250607089575353,1.4469017022259678,1.4334711809259004,1.4236967959388958,1.4090017999544666,1.3986888818411494,1.4066201078953937,1.4456680667637298,1.4346895057327365,1.4335001148290356,1.5219510709619857,1.6396323800436772,1.715122915531641,1.7501152127177741,1.7571537048803096,1.8225851393416181,1.884049396981117
75-2806773,,,,,,,,0,1.0189419286063968,0.9880935135284706,0.9965955258798047,0.9959363254291833,0.9949811951125682,1.3268661034143867,1.833607026352682,1.892213689676978,1.7042050449236599,1.6287767647809277,1.663132075282824,1.6043130729513744,1.5980245353522753,1.5435500849141717,1.514967398794488,1.657247733525177,1.7605036433301593,1.7125583882015112,1.669426218718721,1.6076840801303045,1.5684304818449053,1.5246741938716988,1.4635115554911446,1.4450725076098787,1.42343884378764,1.4348235744843532,1.5457759604517334,1.605068851713411,1.573382771030599,1.5535214074587065,1.5286143045960623,1.5050041001703902,1.4615834652382371,1.4385767800408529,1.419659819128588,1.4211383078680273,1.4072230598093172,1.3946350775425318,1.3789569557491694,1.3682923402680305,1.3552292897279452,1.4305671771782382,1.4529187868827291,1.4390117103087914,1.428890594400001,1.4137023021495634,1.4030557033766624,1.4111595186667243,1.450903122649566,1.4394736805311845,1.438320943297386,1.5286260735901176,1.6492292468808445,1.7268414044248235,1.7624616803883577,1.7698092051538177,1.8371371588272376,1.8993335164984042
76-2801854,,,,,,,,,0,0.9485283736689972,0.9906262912643596,0.99204525747833,0.9914961988607115,1.3756669988940546,1.9963887758592649,2.0612559711422596,1.805107442606211,1.7083652156555562,1.6156597747082972,1.5591426644303477,1.5548316714614363,1.5022534898508144,1.4751314472846357,1.6196327124811358,1.7257399662293806,1.6784679446072355,1.6364795640326977,1.5760575789230664,1.538012481485642,1.49568429865763,1.4368730048824456,1.419114197762595,1.3984656947911382,1.3753072268677762,1.4697146510047454,1.490745037906046,1.4659391761607805,1.4504182163187858,1.4310623315555977,1.4125940441998344,1.3780984828200844,1.3595400712791907,1.3444304043874862,1.344183390528483,1.333103893013436,1.3230782526848828,1.3105347023888605,1.3019430754990493,1.2919059910371913,1.3631535855223822,1.3847980426865865,1.3732062169665775,1.3648939199556505,1.3523000780158385,1.343474053064759,1.3524517413630488,1.3910988350931595,1.3815428476215392,1.4008992065485162,1.489067700694963,1.6064771610168413,1.6823054338981693,1.716803049801915,1.7572695186825877,1.8270685601551089,1.890506743048096
77-2807443,,,,,,,,,,0,1.001700580543013,0.9986547338246414,0.996991357994188,1.3705582157415572,2.061161836758928,2.130982157485838,1.835707269155206,1.7282497752318013,1.6269003819677508,1.5661370638060372,1.5612413037410713,1.5055757325673853,1.4770335912045411,1.6285714208896735,1.7399446850770104,1.689618873949353,1.6450572453963022,1.5815362170466571,1.5417513166216132,1.4977346313978068,1.4369830318390144,1.4187319539687924,1.397567163109481,1.3738923497809916,1.470437326664788,1.4921964829660295,1.4665283514858052,1.4508193644958705,1.431019273040877,1.4118309132874032,1.376892610350418,1.3583328042147818,1.342613185446491,1.319028412747472,1.3087915008330238,1.2996464306209048,1.2882081731233348,1.2801372079539315,1.2707867929871228,1.3145916327431826,1.3357165007413419,1.3257329650924508,1.3186784893246202,1.3078936355915602,1.3153466606662052,1.3333257487676358,1.3718921266368678,1.3749865315903866,1.4005011539977263,1.48978806807262,1.6088134938167553,1.6856114240150255,1.7208925509122344,1.7618323447029318,1.8326030819250858,1.896778671860412
