순번_정류장ID,32-2804643,33-2804197,34-2804195,35-2804717,36-2804193,37-2804191,38-2806153,39-2804189,40-2804641,41-2804740,42-2804794,43-2803700,44-2803699,45-2803697,46-2803695,47-2803693,48-2804775,49-2803741,50-2803742,51-2803743,52-2803744,53-2804666,54-2803745,55-2803746,56-2803747,57-2803748,58-2804688,59-2807370,60-2803604,61-2800266,62-2807368,63-2804602,64-2803580,65-2800263,66-2800267,67-2804032
32-2804643,0,0.9641806442588051,0.9897413919025857,0.9942434742167273,0.9925592479154769,0.995980938769696,0.9971565254261975,1.0016792784750663,0.9987957063393741,1.0011385780555258,1.000441478288774,1.0005914202741006,1.0009054654698215,1.0051309990640593,1.0004994605089539,1.0011686069180639,1.00117587858547,1.0021663866551787,1.0019863895840069,1.002371839642408,1.0020000685351143,1.001407351291182,1.0007884709516857,1.0012892927018902,1.000640379028195,1.0004506227983299,1.0010269985710072,1.001245122059828,1.0011221478050016,1.0014579581438023,1.0016814612640204,1.0015950281677803,1.0012670257252967,1.0011777363571766,1.0012907868813834,1.001387393181271
33-2804197,,0,1.0045734723384825,1.0027586890036277,0.9991521353496604,1.0009058216303166,1.0017994311237584,1.0060806726862812,1.0023453742960962,1.004109442723588,1.002295902001577,1.0023881520392803,1.0026008437405087,1.0069022828926284,1.0019466421163694,1.0025660671028942,1.0025223056361774,1.0033947189773949,1.0030552247568605,1.0034167499796702,1.002968517507448,1.002328735290974,1.0016341753715978,1.0021077438474248,1.0013910038339002,1.0011708916746371,1.0017326114356202,1.0019471478965511,1.0018040644182609,1.0021108204063987,1.0023236035211702,1.0022249747565095,1.001884473677775,1.0017839473958277,1.0018881493349994,1.0019606381236923
34-2804195,,,0,1.0010256385446576,0.9955316475843129,0.9995705903320954,1.0009100297465972,1.0064622028348276,1.001867093845832,1.0040344239301864,1.0020755533787615,1.0021848026663691,1.0024303427802814,1.0070896540902605,1.0017527970792823,1.0024260841944668,1.0023850468038489,1.0033250120717665,1.0029773433523794,1.0033593919333677,1.002894312625341,1.0022286218919556,1.0015121981848363,1.0020102319402806,1.0012738436290693,1.0010503185741624,1.0016356569403915,1.0018584430128257,1.001712986392122,1.0020341002897408,1.0022551922100342,1.0021547185881126,1.001805042520028,1.0017028151879437,1.0018114587631315,1.0018893710562715
35-2804717,,,,0,0.9827086084493052,0.9986706139970902,1.0008503307725531,1.0084313766721689,1.00211081942516,1.0046441033328932,1.0021936751669533,1.0023099798023705,1.002570108385762,1.0076490915643748,1.0018135192305393,1.0025364192179351,1.0024874545650706,1.0034765179869798,1.0030879628066238,1.0034871022356477,1.0029893699804941,1.002287454443834,1.0015343150427967,1.0020526790519475,1.0012838019482189,1.0010511775989757,1.001658208775389,1.0018889914716322,1.0017375139437457,1.0020681214377274,1.0022956084676993,1.002191244241254,1.0018298794375058,1.0017240980833757,1.00183569537827,1.0019147317249528
36-2804193,,,,,0,1.0044141097128696,1.0058722355267906,1.013157908384199,1.0048693885052895,1.0067323877223513,1.0031833331613542,1.0032610467067018,1.0034562502140796,1.0086757044493568,1.0025251978460556,1.003229214250831,1.0031484568429934,1.0040807647595842,1.0035960402614688,1.0039860581496018,1.0034413056557947,1.0027075306305975,1.0019082884445771,1.002417783742617,1.001608737724006,1.00135961511207,1.0019644685912654,1.0021952903305715,1.002033004591792,1.002352089965992,1.0025760845163887,1.0024651154227904,1.0020954346290327,1.0019836861637559,1.0020918700515322,1.0021602279294017
37-2804191,,,,,,0,1.0107205421821206,1.0115612876166509,0.9985421702945448,1.0038987872784688,1.0013100064234293,1.0014960378545303,1.001880453134658,1.0079039494331694,1.001133134921518,1.0020073411207726,1.0019769780531753,1.0031552762129403,1.0027770829405993,1.003226738620964,1.0027046566648554,1.0019541832994854,1.0011675975142023,1.0017441731136472,1.000945920487073,1.0007116329797194,1.001370991765838,1.0016198118099071,1.0014668794659858,1.001831981766466,1.002078182532465,1.0019720897828726,1.0015939760340342,1.001486660768706,1.0016088190443981,1.0017025771918353
38-2806153,,,,,,,0,1.0119360250939198,0.9955927808046938,1.0030762455450712,1.000822451128636,1.0010434889868307,1.0014885967195106,1.007790168088277,1.0007892328549899,1.0017166373570323,1.0016996884190346,1.002950240222586,1.002595633248764,1.0030624071318026,1.0025426319453445,1.001784176315761,1.0009970679585485,1.0015925569781812,1.0007935569747988,1.0005620504051327,1.0012370232647145,1.0014910534402997,1.0013397861150701,1.001717126728794,1.0019693405056087,1.001864003924887,1.0014825640924938,1.0013760394437627,1.0015017497779417,1.001601783159323
39-2804189,,,,,,,,0,0.9765127106013937,0.9998272337560719,0.9993737775591349,0.9997096961486357,1.0003449362067598,1.0073817499235715,0.9998222911261577,1.0008977480552648,1.0009230825283744,1.0023733229603682,1.0020954177691361,1.0026071724061363,1.0021002183963728,1.0013261714045696,1.000544555202382,1.0011884785480334,1.0003934542312862,1.000171047088208,1.0008849017514971,1.0011517762935687,1.0010059738915973,1.0014145870197781,1.001681877855932,1.0015792627225857,1.0011908867059829,1.0010868106556892,1.0012217928305174,1.0013381136396495
40-2804641,,,,,,,,,0,1.0105028804511218,1.0022462491918767,1.0024278303620584,1.0028100146042949,1.0102265893284663,1.0016930088475664,1.0026945479859144,1.0026196468581874,1.0038777260197171,1.0033252047139396,1.0038063910770807,1.0031757312020775,1.002323299544509,1.001427236426296,1.002042517173061,1.0011512701919887,1.000888826494953,1.0015919046220099,1.0018568295458097,1.0016852330970134,1.0020624185841842,1.0023192394979155,1.0022012349881972,1.0017951410507686,1.001677095267246,1.0018029302123275,1.0018926137654738
41-2804740,,,,,,,,,,0,0.9991244212731837,0.9996507743868436,1.000565146665516,1.0101565695293908,0.9998207596888194,1.0011970718021805,1.0012089349538913,1.0029137056485737,1.0024833028003488,1.0030593308957791,1.0024351633247912,1.001536533867207,1.0006357607034126,1.0013508614066413,1.0004549154583176,1.0002066111414596,1.0009891834911746,1.0012805018275936,1.0011167507904775,1.001553993111332,1.0018402416826013,1.00172561107944,1.001303188676973,1.001188479112007,1.0013318795312893,1.0014510578557556
