순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2807413,28-2800297,29-2803996,30-2803994,31-2803992,32-2807384,33-2806003,34-2803990,35-2803988,36-2803986,37-2803984,38-2803981,39-2806017,40-2805721,41-2805719,42-2803976,43-2803974,44-2803875
1-2800269,0,0.9989815947701196,1.0016723380552544,0.9953788190315304,0.9989439209921254,1.0021359445539517,0.9973750582398728,0.9984169514126175,1.0117511958386158,1.0024324659172101,1.0030738300188435,1.0035707432278937,1.0030562542253634,1.0027199278774859,1.0028616285987628,1.0028216672298205,1.002088584272744,1.0014949836687443,1.0027917898371288,1.0034501054568683,1.0017381724582426,1.0036050602410385,1.0025635654489031,1.0026124396493787,1.0023336354070331,1.0020672923567955,1.002401000126459,1.033053412600381,1.0455652413660734,1.0441534455906305,1.0567114979337218,1.0554039511578153,1.0539780972333261,1.0519553347527288,1.0460006954697447,1.0522077467577262,1.0930446880173845,1.1284428763844623,1.1234424175982887,1.1532979591946322,1.1780063633550766,1.2186845895586755,1.3033235708461104,1.3645111489363686
2-2805488,,0,1.0048549440877443,0.9937551860976039,0.9989318868348576,1.0029910926734393,0.9969835647870999,0.9982974142610239,1.0140444901412675,1.0029303383962764,1.003625675170638,1.004140078576277,1.0035237639940116,1.003080728208138,1.0031719844352038,1.0031195281685878,1.002307329351493,1.0016532057492704,1.0030170725836167,1.0036867055458312,1.0018762429840984,1.0038146595112833,1.0028005225421768,1.0028419243324127,1.0023689113701095,1.0020077193433803,1.0025172971401062,1.0340133911198999,1.0470195324503193,1.045527866968417,1.0583792811991268,1.0571602449558266,1.0557368820221156,1.0534187918907887,1.0471380703184319,1.0536396804990993,1.0954699936489367,1.131737638416521,1.1264820799015438,1.156805224916604,1.1822877624502637,1.2239087152425947,1.3109123677034435,1.3740844887204169
3-2807373,,,0,0.9869228044341957,0.9967404611782976,1.0024368597476068,0.9949410360957184,0.9968672241785842,1.0156899311576617,1.0026629671214677,1.0034674904618601,1.0040563116950432,1.0033807628050633,1.0029229836203561,1.0030499176955996,1.0029976533471747,1.0021460890294855,1.0014732213864805,1.002920365923008,1.0036319582181368,1.0017445269132415,1.0037731988203693,1.0027292267011532,1.0028690917260308,1.0022893260151964,1.001920609181708,1.0024480052569769,1.0348487408941511,1.0483139416402327,1.046831479746175,1.0598509628955524,1.0584933194670212,1.0571664659242754,1.0547142436737922,1.0481366883169048,1.0545489075388148,1.0973665416382337,1.1345277557146747,1.1290464656279116,1.1599537922256506,1.1858686148658641,1.2286665781145814,1.31771642481841,1.3823439512287563
4-2800272,,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0072508182856668,1.0078404032967971,1.0080848447335822,1.0068602354147034,1.0056242293618487,1.005204041232465,1.0050678406798985,1.003890747817213,1.0029355913355291,1.004415722992875,1.0050089069653199,1.002891697618422,1.0049397590071774,1.0035694994266955,1.0036812536138418,1.0032279178067576,1.0027961204555325,1.0033204832276201,1.0372761169199811,1.0512259052430635,1.049598750611604,1.0633474304619297,1.0618648531218857,1.0602491121275317,1.0575223391277493,1.0504136574454144,1.057095004060008,1.1015360383392696,1.1400695079756609,1.1341570883963448,1.1660521848842746,1.192958223162089,1.237521286035948,1.330370890409265,1.3976815691752094
5-2803582,,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0037044131215596,1.0048177876607989,1.0055015545247317,1.00438199354062,1.0035533518787725,1.0035667849916887,1.0034821023748846,1.0023980072200611,1.0015719950566144,1.0032505487041037,1.00402352269124,1.0018560291708656,1.0041161436885901,1.0029157160344622,1.0029575535211352,1.002517588179581,1.0021047251248365,1.0026713713199782,1.0377744957433588,1.0521876647337902,1.0504826617818694,1.0646502707895011,1.0630975800636302,1.0614086185169453,1.0585374987289848,1.0511194087412197,1.0579324570545272,1.1034118199108156,1.1430084184854163,1.1367549554245262,1.169419922663289,1.1970068571278811,1.2425746956403358,1.3379682216634403,1.407435316931188
6-2803603,,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,0.99991932863826,1.001689622640305,1.0029209810925535,1.0020130328605947,1.001696729517234,1.002162878453043,1.0021313603006807,1.0011591337701555,1.0004660204646487,1.0023012518745318,1.0032257806497389,1.0010368473280387,1.00345890232309,1.002323490138544,1.0022875620800993,1.0018659547476891,1.0014760076627764,1.0022633116312851,1.0380258386796963,1.0527413247714408,1.0509866997999024,1.0655190153808292,1.0637409231621553,1.0620941694862713,1.0592133680018079,1.0515184553185715,1.058349528750898,1.1046824384445972,1.1448458676125086,1.1384900609555813,1.1716790224962113,1.1997093307415738,1.246033229384549,1.343101114859058,1.4138673368450863
7-2803602,,,,,,,0,1.0069899670698306,1.0550035537868472,1.0081583690323275,1.0089484655413707,1.0091282824025163,1.0072589043626705,1.0055487151667166,1.0050541024691828,1.0048953676884567,1.0035222257635834,1.0024677273848968,1.0042018792357879,1.0048987850987159,1.002538917418837,1.004841865367466,1.0034778773877648,1.0033872488568383,1.0030133761563675,1.002461186240126,1.0031310990080233,1.0396126478314511,1.0543726841913372,1.0527331081030264,1.067359300058928,1.0657009282967553,1.0639020788400755,1.0607092401200537,1.0527962396126875,1.0597202974647795,1.1064041296324116,1.1472186144128016,1.140537310280048,1.1741999168084742,1.202576918777681,1.2493278006357107,1.347683551372426,1.41944944979394
8-2800274,,,,,,,,0,1.089891755286435,1.008485077966335,1.0093979237165809,1.0095244271909425,1.0073005708618477,1.0053898770776521,1.0048996849305671,1.0047361295102555,1.0032956734013545,1.0022167538167106,1.0040601830689564,1.0048073055696825,1.002357976043977,1.0047650825181713,1.003371629156405,1.0032835067289123,1.0027978768597712,1.0023429420451517,1.0029372872507532,1.0403046564475786,1.0557166074542024,1.0536190337351514,1.0687520162802289,1.0669360437641782,1.0649814679901533,1.0618279744350962,1.0536210577605731,1.0605590160968668,1.1081577251810029,1.1496536685612442,1.1428975523587759,1.1769313579422755,1.2056676451517938,1.25362357362505,1.3539615704715804,1.4273733501994057
9-2803847,,,,,,,,,0,0.9492689691034362,0.9660111027064449,0.9773500555015032,0.9812037820342053,0.9878704813095187,0.9927360558675136,0.9931884613557209,0.9933695444143726,0.9938185279770888,0.9965584417084358,0.9984631896347061,0.9963457667964303,0.99963827232039,0.9990066596884055,0.999364084214391,0.9989323309064096,0.9986672128641795,0.9994247666033755,1.0380984869628678,1.0539289313151943,1.052010974846924,1.0674717395136,1.0657200520755024,1.0638241207557888,1.0605625235966534,1.0523256581810974,1.059558313160279,1.1083037415582269,1.150839806434755,1.1438673448088568,1.1784443473602262,1.2080377045578765,1.2572051751004687,1.3602391663540587,1.435446093304538
10-2803599,,,,,,,,,,0,1.0135769334942013,1.0115628788294777,1.0058287956673644,0.9957541602799309,0.9987688990403463,0.9989373541554479,0.998112555232921,0.9977411822447629,1.0004475517276141,1.0019265168583165,0.999304215704089,1.0024812528871223,1.001313925683644,1.00157316124983,1.0011201033285062,1.0007140832859065,1.0014331829353678,1.0422554008112026,1.0590068803715176,1.0568270070603194,1.0730295919692525,1.0710662150154333,1.068951805680266,1.0651987629509787,1.0560239691763993,1.0632288706949982,1.1141424002610305,1.1585570465473582,1.1508523517758988,1.14184389620103,1.166090791159529,1.2139298294330103,1.3145013240917012,1.388086185323801
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,0.9928431937147508,0.9973661315114888,0.9976470179718173,0.9970138137364567,0.9968384519699881,0.9997801205430271,1.0014357404996028,0.9987545445752424,1.0021149224951142,1.0008466404394607,1.0011380798533298,1.0005760320253638,1.000192362104869,1.0009490024152488,1.0426436843319153,1.059746118469172,1.0577123230378842,1.0742194996057053,1.0719852217366197,1.070011540058233,1.0661216623585181,1.0565128059381603,1.0638750705623663,1.1155605915667821,1.1606714655190329,1.1528338280893367,1.143587924387614,1.1414743974563735,1.1833611354895328,1.2813947903053302,1.3527711138257714
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.0009235008550406,0.9981436680208335,1.0017497858897428,1.000500871143643,1.0008222307511943,1.000257973541519,0.9998812449357031,1.000785978614818,1.0436968475502229,1.061184316985694,1.0588284659890272,1.0757588489263405,1.0736431944458469,1.071476077974501,1.0672966219316193,1.0573949432956737,1.0649384722627817,1.1176989633017265,1.1637795066502274,1.155464774733398,1.1459723466280591,1.1440183547833203,1.1606225739406502,1.2569952314474657,1.3274062154192363
13-2800277,,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.0012436286544018,0.9982716582625671,1.0020344438987467,1.000826189961893,1.0010044262968913,1.0005388473061683,1.0001322231410747,1.000939244601359,1.0451409652677295,1.0632776478416557,1.0607837582907111,1.0781542831213307,1.0758151652107444,1.0735371615080822,1.0692077816552918,1.0588826515927299,1.066431051089842,1.1202581164298477,1.167190762325989,1.1587902689547407,1.1489159620305776,1.146727018677887,1.1637086507289855,1.2620183091934616,1.3341043063181601
