순번_정류장ID,1-2802586,2-2802584,3-2802575,4-2802567,5-2802557,6-2802554,7-2802559,8-2802568,9-2802551,10-2802538,11-2802375,12-2802507,13-2802428,14-2803019,15-2802965,16-2802959,17-2802964,18-2802971,19-2802975,20-2802981,21-2802624,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802169,30-2802154,31-2801846,32-2802103,33-2802052,34-2801847,35-2801990,36-2801943,37-2801919,38-2801914,39-2801751,40-2801746,41-2801185,42-2801687,43-2801184,44-2801665,45-2801604,46-2801564,47-2801619
1-2802586,0,1.0300544673427916,1.0075758420513872,1.008677663539092,1.0042139231527158,1.0040586480125084,1.0024055498493807,1.0073488187712956,1.007775188485264,1.0294608391176372,1.0267759804576664,1.0250399745299745,1.0247117569936053,1.0170207513754477,1.015363029073014,1.0214242314933597,1.1345902381604362,1.3037061020181764,1.3879142962514897,1.5074429610839388,1.6227421240123638,1.7694376253503885,1.9116832295605983,1.8731176705815926,1.8230595042036843,1.9848690097834016,1.9469180722899382,1.9445486224378965,1.873970118772069,1.8214655357347773,1.7813986354801008,1.7530319170181659,1.7105270453852335,1.6896429619679323,1.6648609459727393,1.6208266228764643,1.5866638606409686,1.575487972494534,1.5501144040710306,1.534093402969124,1.5052169290888493,1.4906447909618257,1.4982437917610711,1.4875566886363376,1.4642065232861436,1.4558030201544443,1.567201229580154
2-2802584,,0,0.9867644658976716,1.000433024371041,0.9987349542183275,0.9998567674743681,0.9990136484194471,1.0053374530399068,1.0062095560522792,1.0294268856953999,1.0268540394078702,1.0250269616212049,1.0244930188048837,1.0165739822372108,1.015043723037213,1.0210234584695561,1.1379019514088737,1.3128851441210634,1.4006565233896575,1.5253242658174238,1.6457048850945633,1.800498090716506,1.9487152228849338,1.906576294979315,1.85265290222049,2.0213268212982562,1.980162150632271,1.976687649526723,1.9011101651595588,1.845418169829134,1.802922502967159,1.7729562132689265,1.7284134439089347,1.706242977463312,1.6802819539635523,1.6341963320507094,1.5985753949326449,1.5869052762715918,1.5603691786376428,1.5438661810692376,1.5139197343921742,1.4988167961929375,1.5062604051809507,1.4952211826220596,1.4712334554418718,1.4625615085471768,1.5759702589301139
3-2802575,,,0,1.0101962564646843,1.00229167570492,1.0026257474067337,1.0008850997492327,1.007302554257869,1.0078067254196816,1.0322127881414944,1.0292670858450517,1.0272240813728397,1.026238794734116,1.017719901153664,1.016212194227115,1.022316896421551,1.1432582657926365,1.3256539843358472,1.417458065879721,1.5483166334698157,1.6751952445334382,1.83873950746647,1.9939653187131077,1.94815453335886,1.8842077891696618,1.933799876989774,1.8974162790808544,1.896808003005943,1.8293932396592731,1.7788971861032026,1.7406560326989087,1.7131007337870148,1.6726603471962385,1.6529448715594284,1.6288418064081431,1.5872160018630885,1.5545937667070948,1.5437300033633152,1.5195804346322779,1.504634750489963,1.4993454947239726,1.484896611732465,1.4715768008673553,1.461159604905573,1.4389439998549343,1.4309746482027512,1.5423129604528198
4-2802567,,,,0,0.9966615978885918,0.9994410277859537,0.9983515841484992,1.0067992513567559,1.0074961658046788,1.0344281062041518,1.0307312598780762,1.0287128253498456,1.0275687529052882,1.0179702296440232,1.0163653093380445,1.0227585982254934,1.1503891819323226,1.3433859872918532,1.4416263678333578,1.5820879058684378,1.7191445728347885,1.8970911329783209,2.0628737931920176,2.010926892036509,1.9386768142361634,1.9884202137781564,1.947659576537815,1.9454327397841467,1.870394926633408,1.815044213067404,1.7731203539767502,1.7435731744306624,1.6995030268077402,1.6777625487209435,1.6524413984118025,1.6073663695458515,1.572392266114554,1.5610882560790598,1.5354034883705556,1.5193848878841607,1.5134619978762487,1.4981591632010556,1.4838940450390061,1.4730538711090173,1.4496997139381949,1.44143361944598,1.5557598471874685
5-2802557,,,,,0,1.0002956597773747,0.9980483291431531,1.0093621703982731,1.0094221953603084,1.040267216919187,1.0357851703583474,1.0328818986966126,1.0304143556756653,1.0196259242951324,1.0177638550291863,1.0245274633867936,1.162148610770595,1.3732538438497834,1.4814805478064204,1.6379632986403168,1.7922379370675057,1.9949372742464742,2.1794493193497733,2.1151534971551285,2.028154060587582,1.8783081847786265,1.8427149277235417,1.8287744913387984,1.765196792053865,1.7173529551294437,1.6811937392974303,1.6558729910033227,1.6177516117782935,1.598920025389586,1.586503385395672,1.6023917832246966,1.5669352091141004,1.555461376814477,1.5294008017410827,1.513044745267841,1.5347938440985844,1.5180290889621293,1.4968818404246997,1.485626821879664,1.4607611362086395,1.4520110610515427,1.5703857171273379
6-2802554,,,,,,0,0.9940115528500484,1.011063080545986,1.0105124017632887,1.0449978205998927,1.0391108492166998,1.035687802765825,1.0323247516556082,1.020659447915795,1.0186029119676792,1.0258427392200546,1.1715560495772732,1.3972068254526495,1.5135721829665747,1.6834398998092703,1.8527750014365911,2.07696104649323,2.2768085447862165,2.2016557670826784,2.1014670765884245,1.9312280931907537,1.8912429562791033,1.8524720813734008,1.784305175475241,1.7332820501981752,1.6952225995716181,1.6680642010490423,1.628241699329155,1.6085024094904308,1.6083967219994242,1.6242397625310778,1.5862869236384758,1.5739735268538688,1.5461953814202931,1.5287888325749657,1.5510736407614232,1.533260869012153,1.5108942520363817,1.4988837465066813,1.472567865479991,1.4635866367249888,1.5853969780338315
7-2802559,,,,,,,0,1.0142673853940962,1.0119963899822768,1.0530190918369293,1.045046126089325,1.0410305738648533,1.0360740765842285,1.0222523065044848,1.0198797628159537,1.0203549489550816,1.0833657428579753,1.2973497787120956,1.4078540511644257,1.5685835291594816,1.7281428991023846,1.9394491279708972,2.1362751214232527,2.0704891062662414,1.9819975977298747,1.8322052199985175,1.7963066018997844,1.763141623018842,1.7034474524947105,1.6577755468047446,1.624186720199292,1.6002379069892805,1.5644859947872944,1.5469399123403302,1.5483539850343437,1.5661093791447966,1.5317818993027543,1.5208197127802023,1.4957380873402926,1.4800629237971141,1.5034744730860672,1.4873826025019181,1.4670128642188627,1.4559413076959162,1.432324412342944,1.4239744393465419,1.5439082176225396
8-2802568,,,,,,,,0,1.009556405504515,1.0723490540338667,1.058243538488473,1.0508619262475647,1.040954136735112,1.0233969163523111,1.0205308319114372,1.0212198597776478,1.0850806469790526,1.0746489912601245,1.1065064608621134,1.2289000854819638,1.3482423541695763,1.5032714738988535,1.6706404777391202,1.6378702609518292,1.5909019947059169,1.5108765565321693,1.4917529688384341,1.4759251093897248,1.4450386953982515,1.4176325625692991,1.399059683048815,1.3853578250658345,1.3639143485375564,1.3536834495025694,1.3588597886012221,1.3819301162341635,1.359956320230398,1.3533518271580645,1.3373556658693948,1.327584164730536,1.3530250012544198,1.3427194124410906,1.3291038472374268,1.3217386136142648,1.3057317899623824,1.3005553126438267,1.410730755058344
9-2802551,,,,,,,,,0,1.0799229134623702,1.055695123908231,1.045143250994527,1.035529605012185,1.016117053885477,1.0136616509383758,1.0152516155078255,1.0882245548483498,1.0761424895469474,1.103026362055201,1.0966170412546123,1.0921849893643996,1.1978518145831232,1.3445696961912967,1.330347684119204,1.307505728124814,1.270017244588253,1.2612336433723301,1.2567707577140688,1.244295774593435,1.2294842795346572,1.2211056547074552,1.2141823855027944,1.2030251669229226,1.1978360410012847,1.2057162921863966,1.232080166994495,1.2191003010574526,1.2159140187413164,1.2066268570749321,1.2010399922186157,1.2281330731445392,1.2219841147794417,1.2136935173814165,1.2089725845401607,1.1990038331097934,1.1958482962377364,1.2980225157954022
10-2802538,,,,,,,,,,0,0.9945184905835146,0.990830718117208,1.0123976702401303,0.9969778091725298,0.9967887932868658,1.0011427574246403,1.0903377476469802,1.0756936804640085,1.1073009415323054,1.0999927900626723,1.0944152954250979,1.1343159461227161,1.2678357786614018,1.2563812817036455,1.236997089280584,1.2068514623615054,1.19979910514637,1.197847026140316,1.189326786020188,1.176822513729578,1.1706736412226328,1.165233293092057,1.1562379869408794,1.1522202771605254,1.1612576318700027,1.1899851756125244,1.1788148129380587,1.1763860891795506,1.168541621258388,1.1639210201651295,1.1925600087887078,1.1876622611758878,1.1801631309429705,1.1761232818467466,1.1675755141304438,1.164767430166386,1.268914905491933
