순번_정류장ID,27-2807234,28-2806248,29-2803215,30-2803212,31-2803210,32-2803361,33-2807505,34-2807521,35-2806171,36-2800565,37-2806015,38-2800567,39-2800561,40-2800541,41-2800530,42-2800523,43-2800519,44-2800517,45-2800515,46-2805304,47-2800498,48-2800497,49-2800493,50-2800344,51-2800481,52-2800467,53-2800449,54-2800441,55-2800436,56-2800433,57-2800431,58-2800417,59-2800059,60-2800028,61-2800001,62-2800003,63-2800030,64-2800033,65-2800042,66-2800014
27-2807234,0,0.9995825008200877,1.1870465010132656,1.252176751509403,1.3690580681240814,1.3610872725139793,2.4149106001580245,1.8123083749477642,1.7863029528858771,1.739715601519139,1.7290301483810375,1.7232285160841994,1.7010212472845363,1.6614510755156944,1.6501503199206777,1.6438652016615487,1.6384331972401385,1.6348264789615328,1.6311226055349073,1.6171712033363357,1.5970974914439835,1.5916243475468883,1.5819643261316099,1.5768947758896832,1.572501642405343,1.5658626216358844,1.5542438203956073,1.5422940947552768,1.5383420211730876,1.5344585090620484,1.5249089006669083,1.5087774960309581,1.5035797159570647,1.4965735922295111,1.4910173081260363,1.4863863683346354,1.478728812589725,1.4763984856271477,1.4704760210493062,1.4637918399708487
28-2806248,,0,1.1621205633686957,1.2264707817027072,1.3431830959111473,1.3357449042621787,2.3853420937037266,1.7955418486394705,1.7701167353266736,1.7245033859412329,1.7140403063498615,1.708356774532022,1.6866155721373401,1.6478762888840384,1.6368080571721042,1.6306551730544843,1.625335624126641,1.6218020330426925,1.618177200742735,1.6045165543384758,1.5848602501036684,1.5795487854862913,1.5700828872609716,1.5651248512280898,1.560822845451344,1.5544211023408265,1.5429857324964955,1.5313386765232588,1.5274752363803958,1.5236267820641018,1.5142623224502418,1.4984511595581225,1.4934264367988759,1.4865201117961055,1.4810766744649833,1.4765438843912493,1.469072898924798,1.4667657363385769,1.4609649490487024,1.4544545391145256
29-2803215,,,0,0.9916095832055347,0.9984173202619097,0.995908373404343,1.1231152602705092,1.0685751069088576,1.067904658309083,1.0637493545655388,1.0627604761881109,1.0621059218564766,1.060261836016914,1.0570537447617703,1.055931613299287,1.0554442681688498,1.0549403391064116,1.0545381324643155,1.0543047325980615,1.0531080863247326,1.051362985424133,1.050816922929371,1.049728333278398,1.0496024922661313,1.0492378235351203,1.0532852433808306,1.0517472732986546,1.0512298565604277,1.0512157623109932,1.0507703556283858,1.0493581081119896,1.0473263067788663,1.0480736723984418,1.0472019609888044,1.0466231056805182,1.0463327786007677,1.045276453610541,1.0456150607692987,1.0450695781244088,1.044511511194381
30-2803212,,,,0,1.0002466458605008,0.9968817974346468,1.0492825271429533,1.0279819307136906,1.028738700335636,1.0270271005323788,1.0265950777228288,1.0262382702249713,1.0255552161790662,1.0244097613848702,1.0238668753472775,1.0237063870775822,1.023481598838849,1.0232620528759233,1.0232229208073176,1.0227451046279874,1.0220307906014738,1.0217597742258577,1.021156166298381,1.0213018976813768,1.0211624592423467,1.025731275834582,1.0247686266402338,1.0248791087726663,1.025079638871618,1.024830076853571,1.0238801215538302,1.0226416709408694,1.0236992843931505,1.0231738799157049,1.0228722471588163,1.0228207143719898,1.0221330328516334,1.0226137536069315,1.022365793902865,1.0221437090049925
31-2803210,,,,,0,0.9788567952592128,1.001958860302604,1.0012412148693375,1.003009188207265,1.002847342011064,1.0027671846595085,1.0025917404177163,1.0026561708236952,1.0028450011560124,1.0026665573058218,1.0027191066485073,1.0026720754937704,1.002565439884039,1.002655757372017,1.0026413344151253,1.0025912538841966,1.0024605780406832,1.0021919397105912,1.002527762958115,1.0025346338035641,1.007648373761691,1.0070306790735337,1.0075659139433855,1.0079179805326477,1.0077894140923012,1.00711162702932,1.006357522028071,1.007662561853199,1.0073217856200227,1.0072225317290473,1.0073290389644596,1.0068638561712377,1.0074566717914288,1.0073992684359245,1.0073944829658017
32-2803361,,,,,,0,1.0025861461139254,1.0015672579003116,1.003347921946105,1.0031622741993327,1.00307623373357,1.0028959560905535,1.0029510388532108,1.0031241396942132,1.0029385750814377,1.0029889121454332,1.0029389330908445,1.0028295023811369,1.002919130827665,1.0028983644875091,1.0028388566075817,1.0027383474755258,1.0024289524030245,1.002765816050437,1.002770854493352,1.007929465569915,1.0072999356349561,1.0078337398520083,1.0081867947353043,1.0080550129315589,1.007366380956405,1.0065977078844102,1.0079107408813892,1.0075915290973707,1.007460612261386,1.0075655579528344,1.007092854460867,1.0076890172458224,1.0076281055483292,1.0076198163519996
33-2807505,,,,,,,0,1.0002854336958484,1.0040667860008055,1.0036182991200981,1.0034405146147052,1.0030933109096607,1.0031825674285835,1.0034607822846304,1.0031299129682265,1.0032127349170246,1.0031242247929493,1.0029368955666693,1.0030870302021573,1.0030458888044538,1.0029409591033556,1.0027224465942608,1.002228647528176,1.0027667962714284,1.002774696042832,1.0108285222270494,1.0097632097613864,1.0104863830987245,1.010987732487193,1.0107566260076966,1.0096536596483208,1.0084574205397878,1.0103441808106057,1.0097882346778797,1.0095616771926095,1.0096817724933393,1.0089578278843925,1.0097910295265067,1.009665476108806,1.0096106422821214
34-2807521,,,,,,,,0,1.049700115440366,1.0177408112237147,1.014966589518395,1.0126363031287997,1.010837717940782,1.0093091241603869,1.0079296128746245,1.0079214050647807,1.0075129244793595,1.006933420639289,1.0071973875043585,1.0067250900994726,1.0060482038492484,1.0055971312100678,1.0044150609662037,1.0054403221186017,1.0052832597165737,1.020862809639814,1.0182420823092693,1.0189107885419442,1.0197055968397706,1.0191133448256013,1.0167885333010336,1.0141313630495312,1.0170284765762982,1.0160177551596268,1.0154766312994512,1.0155292467966202,1.0141042100747266,1.0154096174651184,1.0149896324182854,1.0147871390479457
35-2806171,,,,,,,,,0,1.0004468676989802,0.9998874926856789,0.9981061425438841,0.9999433410628173,1.002034480764107,1.0011400019550953,1.0014963508451702,1.0013144612048115,1.0008294827952668,1.0013150443267584,1.0013895281977545,1.0013613006392188,1.0010330924495199,1.0000157804004297,1.001174113198695,1.0013493484947287,1.01841996907667,1.0156532476490945,1.0166490124460665,1.0174664270127276,1.016881786661547,1.014513744371885,1.0118834428953811,1.015103619588257,1.0141050792564885,1.0135204983051012,1.0136251678773205,1.012263367022601,1.0135996379271672,1.0132764871705382,1.0130633005822558
36-2800565,,,,,,,,,,0,0.9976176408927178,0.9919513481756449,0.9994020868539168,1.0028265125808933,1.0014373288328338,1.0019130371309293,1.0016378367550176,1.0009665551718876,1.0016133993542713,1.001670210870116,1.0015876561766868,1.0011717139215641,0.9999214513211815,1.0013265159916607,1.0015321020627808,1.0216285852252027,1.0183743995219163,1.0191940127201244,1.020063201762639,1.0193262527424451,1.0164869689423528,1.013337573929615,1.0168943444137661,1.0156265240612097,1.0150035778078639,1.0151533985639787,1.0135120456231665,1.0150364500677527,1.0145641035034185,1.0143474928486114
