순번_정류장ID,1-2803874,2-2803973,3-2803975,4-2805718,5-2803979,6-2806018,7-2804334,8-2803989,9-2806004,10-2803991,11-2803993,12-2803995,13-2800298,14-2805077,15-2800301,16-2804454,17-2800294,18-2804057,19-2800259,20-2800007,21-2800058,22-2800055,23-2803619,24-2804455,25-2805072,26-2804456,27-2804526,28-2804457,29-2800045,30-2803584,31-2805079,32-2804459,33-2806016,34-2805398,35-2805723,36-2805418
1-2803874,0,0.9888899467876903,0.9891174996075414,1.0002074069216893,0.9981716132055631,1.0005006862783914,0.9999561421768927,1.0011867426542755,1.0000067054251416,1.0004360992080912,1.0010718778144914,1.0012365957843135,1.0015410983087798,1.0013347456429893,1.0017994205220262,1.001487149910052,1.0015849256708687,1.0016766287015535,1.001430756250295,1.0011483400820043,1.0009079801766554,1.00117501729102,1.000731354368449,1.0008633820598858,1.0010725618132563,1.001142674958401,1.001165145672356,1.0011850679152692,1.0035632454246215,1.0034256840336722,1.003542601229145,1.003524559281036,1.003121958591078,1.013129975292634,1.0131116034222918,1.0121032548671416
2-2803973,,0,0.9893264429895285,1.005956552207428,1.0021211313660952,1.0033119249276528,1.0019121910500632,1.002423003022,1.0009632813393234,1.0013626806799654,1.0021446059953103,1.0019674198061757,1.0024269992667594,1.0021199677465866,1.002554853515954,1.0023005469529331,1.0023625085124936,1.0021506397389337,1.0020237462825023,1.0015036266291144,1.001304224351702,1.001626771047935,1.0010844471593472,1.0011478137835474,1.0013547511800758,1.0014215284349632,1.0014388247222676,1.0015102904698359,1.0039965948564211,1.0038353315218407,1.003920454989515,1.0038513824695903,1.00343641246187,1.013612697141374,1.013674507820035,1.012633150805897
3-2803975,,,0,1.0265496518906645,1.0131711851382055,1.008320421454846,1.004912544936332,1.0040329997023738,1.0021663514435144,1.002514943638848,1.0031116029645768,1.0031985440295785,1.0035083959954822,1.0030639554469285,1.0034552781559087,1.0030067385981325,1.00303462041864,1.0029017924852783,1.002519036229397,1.002063951749607,1.0017503330444575,1.0019929393829157,1.0014789572129237,1.0015945537528599,1.001794906628873,1.0018551372769182,1.0018638500203378,1.0018716263371983,1.0043642974421274,1.0041808970052786,1.004238332434064,1.0042134526063342,1.003784259555313,1.0142526174774011,1.0142071699203568,1.0131300943082744
4-2805718,,,,0,0.982331802755041,1.0009034555461698,0.999753942088636,0.9994305052307778,0.9981944217434333,0.9990908344191246,0.9998085165161011,1.0000829328572425,1.0004870360543974,1.0005082777090533,1.0011313532903328,1.0006723807231988,1.0009564453590687,1.0011668079185196,1.0008458712720318,1.000616028257879,1.0003842668878924,1.000775586636357,1.0002443935490286,1.0004695583983167,1.000646120272135,1.0007307441534317,1.000764022990256,1.0007932993907656,1.0033724105628365,1.0032885852416011,1.0034256420000738,1.0034074383319522,1.002929629341748,1.0137119396074927,1.0135829124122457,1.0124993419676398
5-2803979,,,,,0,1.0048840556798988,1.0017637259718724,1.0000097236726702,0.998846229893876,0.9995133533338846,1.000414716671187,1.0006637601303714,1.0010669837335011,1.0008647528973293,1.0014738912334515,1.001116349199829,1.0012547634126883,1.0014180747144317,1.0011613465685896,1.000882230076109,1.0006302792976152,1.0009420516521812,1.000463373745942,1.0006181951960829,1.000855760357138,1.0009371107034637,1.0009662360664011,1.000991926328087,1.0035927736108896,1.0034417833603797,1.0035665362123811,1.0035468641526706,1.0031621972097466,1.0138888022989627,1.0138508571887388,1.0127993327673583
6-2806018,,,,,,0,0.9981270580542737,0.9985225630901817,0.9971335185911391,0.9981155443148539,0.9993224610472463,0.999689341124855,1.0001903691517922,1.0000748065439686,1.0008428779341567,1.0004852493723309,1.0006806491186537,1.0009674041517505,1.000737099930057,1.000503925866598,1.0002607344140377,1.00061316006502,1.0001240815824186,1.000300210958303,1.0005613919139853,1.0006534850864361,1.0006907244547363,1.0007233886235838,1.0034651604524996,1.0033134807695594,1.0035082701504041,1.0034883311952596,1.0030361234620961,1.0142735607176365,1.0142244235208826,1.0130724771897288
7-2804334,,,,,,,0,0.9991539310026311,0.9972329017952531,0.9984224889136973,0.9998346885570922,1.000228224969534,1.0008002760315613,1.0005734971762468,1.0013901599885269,1.0009444261528064,1.0011294237604258,1.001350402799482,1.00105694685053,1.0007549094524457,1.0004784446666275,1.000838505028007,1.0003093117392945,1.000487588733309,1.0007557395401887,1.000848152051684,1.0008824235943867,1.0009125658868887,1.0037754123444398,1.0036002267787096,1.0037751632970757,1.0037518111786425,1.0032253675079736,1.0149415569242137,1.014873289538577,1.0136640645438868
8-2803989,,,,,,,,0,0.9922930461798146,0.9971716927133252,0.9988280180406632,0.9998031911228233,1.000970118403195,1.0005332160663838,1.0018481065934843,1.0011108461502733,1.0013656136984843,1.0015973916231933,1.0011814663636311,1.0007840554162906,1.000446726630075,1.0008795860825823,1.0002510970817877,1.000463006174843,1.000776951119115,1.0008838601936996,1.000922554770411,1.0009563477916872,1.0042448499701297,1.004016029414205,1.0041061339474238,1.0040763072770091,1.0035414816965635,1.0165991784021964,1.0165333007320492,1.0151426542671924
9-2806004,,,,,,,,,0,1.0068733790385813,1.0051997230756342,1.0050913154062333,1.0064216389387863,1.003792611279583,1.0047713656217387,1.0033899068877712,1.003408113483182,1.0030285563479777,1.0023169717413376,1.0016242635367587,1.001176334523536,1.0015889681789893,1.0008588751639762,1.001056993605956,1.001367729089344,1.0014654255046145,1.0014893749977698,1.00151029187774,1.0049821283564426,1.0046917472875259,1.004774382420442,1.0047354248301794,1.004164517889981,1.0178538818329432,1.0176857860820245,1.0161987193011273
10-2803991,,,,,,,,,,0,1.0035881439026921,1.0041134185303513,1.0062119151819484,1.003027288010305,1.0043892986806067,1.002869297763299,1.0029655364634937,1.0027061097040195,1.0020040788757427,1.0013493332470267,1.0009078573879042,1.0013599754054416,1.00061862534925,1.0008362391794696,1.0011679944538727,1.001274861391147,1.0013055147355732,1.0013320822994651,1.0049215985941646,1.0046265661600313,1.0046524416144744,1.0046796664456992,1.003965401513834,1.0181313171505126,1.0179504925111305,1.01635973116168
