순번_정류장ID,30-2804062,31-2800299,32-2800293,33-2803938,34-2804530,35-2804532,36-2803935,37-2804070,38-2804545,39-2804546,40-2804068,41-2804542,42-2804538,43-2804536,44-2804065,45-2800296,46-2800298,47-2805077,48-2800301,49-2804454,50-2800294,51-2806305,52-2804529,53-2804056,54-2804604,55-2804598,56-2804053,57-2804051,58-2804596,59-2804050,60-2804594,61-2804047,62-2806409,63-2804592,64-2804044,65-2804590,66-2804042,67-2804040,68-2804038,69-2804036,70-2804033,71-2800268,72-2804528,73-2804527,74-2800270
64-2804044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.023169664144847,1.0275188177077608,1.0146304802698989,1.0076414351843217,1.0083687510182717,1.0077753800304265,1.0052058833186728,1.0056492557563235,1.1074664900069227,1.3395421868193835
65-2804590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0308667508553553,1.0111677104678347,1.003521665178462,1.005114241001565,1.0056389250780553,1.003273422040991,1.0040526293772014,1.115345190114486,1.372198163982553
66-2804042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9892384585593745,0.9891458534049359,0.9948156959651591,1.0000903722795684,0.9987909387601804,1.0004520669279753,1.126593075252525,1.4259902098210029
67-2804040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9890629860667681,0.9979436600458105,1.0027622733081358,1.0004230773038305,1.0019902145692239,1.1465477969746924,1.498770299616197
68-2804038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012829487689823,1.0079613595424963,1.0031034060831654,1.0043300287120671,1.1761854458225338,1.613998636656663
69-2804036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065367528325482,1.0015102105975562,1.003301254875595,1.19614699288069,1.7064681757034066
70-2804033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951191442925312,1.0010190560650838,1.3402353257197746,2.5026073633647172
71-2800268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0062358972622167,1.007972550762242,1.3402356676448173
72-2804528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955464067511987,0.9977182890931141
73-2804527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9994390048006475
74-2800270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
