순번_정류장ID,22-2802828,23-2802892,24-2802866,25-2802839,26-2802845,27-2802861,28-2802872,29-2802881,30-2802919,31-2802927,32-2802938,33-2802960,34-2802987,35-2802998,36-2802627,37-2802626,38-2803015,39-2802640,40-2803033,41-2805834,42-2805835,43-2805836,44-2803035,45-2803034,46-2803027
22-2802828,0,1.0103700889070573,1.120874231233747,1.0941777726375972,1.0974934266516942,1.0778587094678114,1.0718023000724048,1.0655527961114386,1.174533761003881,1.1692936524613524,1.216726845393427,1.4294331293959786,1.4736214217156243,1.4253593621802991,1.413573039028406,1.3793457161145373,1.363108331412892,1.3433883951689252,1.316763873979154,1.3046845050274398,1.295974134479001,1.3632290474143354,1.4570558716626034,1.569718550267211,1.775025369201592
23-2802892,,0,1.0010765997354383,0.9987775090660023,1.0166031285710169,1.0003525543794631,1.00268196091862,1.0005092678173344,1.1020555329773514,1.0992812406134063,1.166466528184162,1.476774144504479,1.5350131279419656,1.4600724347950282,1.4427447122479091,1.3942600666581333,1.3721732996703542,1.3462522334483367,1.3125623887227544,1.2977636991567225,1.2873475272258323,1.3701784917693318,1.4871426636974237,1.630508684757417,1.900257621976377
24-2802866,,,0,0.9960817864744215,1.030744795160432,0.9999327203989163,1.0033960573476703,1.000294875402505,0.997831465424096,1.0047604994258297,1.0036310230747785,1.0068305666768729,1.0571876668390054,1.049815818251622,1.0477789723324733,1.0431982716230006,1.075426447683351,1.0708374084340626,1.064144774231221,1.0621558872131587,1.0625616333525505,1.137607958583293,1.2336081460814137,1.3498944740968202,1.5649927139327622
25-2802839,,,,0,1.151469176986702,1.0036799608015272,1.007867055741555,1.0022868813911388,0.9950843079607936,1.00422674354108,1.002844223734528,1.006871112697036,1.0328238863939798,1.0276600729940877,1.026124733371167,1.02326972396479,1.0848726835071758,1.0790301418607768,1.0710930229573987,1.0682306819497913,1.0684058520638966,1.1513094072648407,1.2585148397563608,1.3897613854798168,1.6370978489841934
26-2802845,,,,,0,0.9464269907979478,0.9772951916940369,0.97885097475039,0.9795401670253482,0.9902635943768057,0.9899275709832046,0.9962113149986571,1.0261678121963662,1.0216640773347143,1.0202723952423642,1.0179311011529826,1.0816977909891226,1.075865791396219,1.067975672822402,1.0651810236006198,1.0655029122917028,1.1509750231235587,1.2616566716416384,1.3976276560993681,1.6552764259010133
27-2802861,,,,,,0,1.0149541914499345,1.000968484406435,0.9909696671240895,1.0044541278951302,1.002533275350319,1.007837339118753,1.0396715144880049,1.032413461329308,1.0303921016828756,1.0265431817106032,1.0983923788738876,1.0905533752329926,1.080261608404399,1.0765154160119006,1.0762942669125286,1.1693201192061062,1.2913207956279555,1.4427628619514934,1.734455010972933
28-2802872,,,,,,,0,0.9832312563683974,0.9815079254182528,1.0010340970644307,0.9990336811999877,1.0062884094526385,1.0436552746816672,1.0347293285036723,1.0323456440568926,1.027812606754098,1.1074960199750594,1.0980622574604055,1.0859670753471937,1.081565752859575,1.0810534457877519,1.1813106858823739,1.3140705125697898,1.4805231346751913,1.80631497932008
29-2802881,,,,,,,,0,0.9807274211300874,1.0071863587916468,1.0035454223996845,1.0110637998461123,1.05245129198173,1.0407439283074766,1.0377893156246072,1.0320270746157354,1.1191921848291013,1.1078191507189064,1.0935682280151022,1.0883671073800227,1.0874274668413473,1.194234036142533,1.3370347048257,1.5177215132815565,1.8766750319728278
30-2802919,,,,,,,,,0,1.0511022510432988,1.0210900266439837,1.026026393722619,1.0160234397013244,1.010239182573841,1.0084723691519102,1.0067063726306336,1.0096425725668754,1.0088587808799674,1.0072843450479232,1.0077377965168315,1.0117231767850323,1.1258746686180636,1.274618789302362,1.4646548879888928,1.8488291958126097
31-2802927,,,,,,,,,,0,0.9862051554850285,1.0168669373461137,1.010222850443674,1.0053997843025937,1.0037869097929266,1.0027781267311806,1.0063596305345799,1.0058942614781052,1.0046642318906187,1.00533637917459,1.0096844200311474,1.1292970376790248,1.2870466093306643,1.4896961931618569,1.9052058344991514
32-2802938,,,,,,,,,,,0,1.0309179103244253,1.0142063509865937,1.0075773461081714,1.0056224536500744,1.0041431773920422,1.0078329997080093,1.0071593680661364,1.0056653289787982,1.0062934356665005,1.0107789646057388,1.1364521448950091,1.3021597560903797,1.5173649270688916,1.9646974155914345
33-2802960,,,,,,,,,,,,0,1.0023779072078411,0.9985406374767012,0.9969395152201856,0.9973696549052408,1.002665061830845,1.002609248388326,1.001720025520456,1.0027681569843587,1.0080265912990851,1.1478855392197047,1.3348785818086777,1.582759623830378,2.1168718521713434
34-2802987,,,,,,,,,,,,,0,0.9932283709247224,0.9910200738236424,0.9942047992060399,1.0028098098192482,1.0027028177205732,1.00151559625562,1.0028759517346453,1.0088491903969485,1.1836485329779896,1.4272810621532215,1.7666970485146243,2.5731936378832003
35-2802998,,,,,,,,,,,,,,0,0.9829141071492224,0.9950241188996567,1.0082962633451957,1.0066134119995351,1.0039141106593468,1.0052798804604082,1.0122900208196677,1.2256949730645001,1.5362952135356878,1.9963346483367053,3.23672043968174
36-2802627,,,,,,,,,,,,,,,0,0.9986127395576962,1.012985387321624,1.0096143859031155,1.0057106069820942,1.0069092731586595,1.0141645895879572,1.2412344477230555,1.5769398257597378,2.0855161900141366,3.5278927332453263
37-2802626,,,,,,,,,,,,,,,,0,1.0368087776124195,1.017830472464134,1.008593554476614,1.0096138174522467,1.019420425898417,1.3093463778768375,1.767515280620414,2.544624385948996,5.482864195380559
38-2803015,,,,,,,,,,,,,,,,,0,0.9880826008803588,0.99378790732718,0.9986754891513882,1.011271362586605,1.35741314827224,1.9403992034963107,3.0420506512444567,9.226476881196572
39-2802640,,,,,,,,,,,,,,,,,,0,0.9944614788351602,1.001209492175907,1.0187862840402973,1.4777345359081717,2.3546621022355216,4.517145723293617,5.149566064778634
40-2803033,,,,,,,,,,,,,,,,,,,0,1.0137615478979773,1.04208021550434,1.9453429786307468,5.030559979339732,6.891410559495666,3.9464011235751872
41-2805834,,,,,,,,,,,,,,,,,,,,0,1.0655552762432634,2.9367409699300397,25.17823060075094,4.180331578391588,2.2529619947637847
42-2805835,,,,,,,,,,,,,,,,,,,,,0,0.9657352681288904,2.7408219561553397,1.8216092374351045,1.443537899197775
43-2805836,,,,,,,,,,,,,,,,,,,,,,0,1.0407246281936073,1.0137583629813607,1.0055807143072786
44-2803035,,,,,,,,,,,,,,,,,,,,,,,0,0.9898468049626115,0.9936371046196724
45-2803034,,,,,,,,,,,,,,,,,,,,,,,,0,0.9959925491585008
46-2803027,,,,,,,,,,,,,,,,,,,,,,,,,0
