순번_정류장ID,40-2800245,41-2805446,42-2805816,43-2800252,44-2800248,45-2806204,46-2806205,47-2805312,48-2806202,49-2806235,50-2807438,51-2800116,52-2806201,53-2806196,54-2806194,55-2806192,56-2800109,57-2807435,58-2805417,59-2800069,60-2800071,61-2800073,62-2800075,63-2800077,64-2800104,65-2800102,66-2800064,67-2802120,68-2802006,69-2802047,70-2801834,71-2802092,72-2802724,73-2802751,74-2802735,75-2802770,76-2802810,77-2802859,78-2802909
40-2800245,0,0.999265260110766,0.999040512874939,0.9974552906043868,1.000207811557641,0.9998024097352393,1.0000892940685866,1.000517338845207,1.0004410879638344,1.0007714539105794,1.0007854148736819,1.0005445581716554,1.0006122661382397,1.000617526992198,1.000333174117205,1.000483375511441,1.0002842757347004,1.0003598383960397,1.0005588179153155,1.0007879703359588,1.0008230148112132,1.0007872858823115,1.0008907966879028,1.0009686907476225,1.0041385636148061,1.004126902836563,1.0040744094848422,1.0067077785400327,1.0066185720988572,1.0072956344280692,1.0072684105503256,1.0072235587527956,1.0178978356274888,1.0176030439866612,1.0167946971364126,1.0248049078121582,1.0343321150574945,1.0498382306013558,1.0515032383373366
41-2805446,,0,0.998704413961971,0.9956767896667044,1.0008457927202705,1.0000122435576808,1.0003282903582926,1.0007919324752488,1.0006860018591615,1.0010699780077614,1.0010467342879452,1.0007370675304783,1.0008093517337688,1.000804786855997,1.0004757030077158,1.000642821059986,1.0004126529825974,1.0004692268288276,1.0006776690252992,1.0008850025910423,1.0009525568053506,1.000880906264279,1.001020165965184,1.0010993450363925,1.0043977888122284,1.0044386644318644,1.00432635297597,1.0069698351788983,1.006935692335121,1.007655441297257,1.0076441945238066,1.0075923113303333,1.0186474365924212,1.0183874624034033,1.0174379544135044,1.02580427405953,1.0356649442472956,1.0517396430509889,1.0534522199033476
42-2805816,,,0,0.9898369746035268,1.002623201680988,1.0004758300106806,1.0007201132647712,1.0011516413663555,1.001007392186398,1.001432346270562,1.0013516411159245,1.0009650659539127,1.0010381263681931,1.0010196683603363,1.00064971160622,1.000829314665542,1.0005701908467295,1.0005168915886633,1.0007685962098585,1.0009823220689562,1.0010172841751257,1.0009744584556406,1.001117989089867,1.0011977963295586,1.0046082671121663,1.0046211315701363,1.0045309551845008,1.007247552425541,1.0071806912411607,1.0078928409039647,1.0078783023113542,1.007799798042394,1.019200069950532,1.01887900240944,1.017986070783239,1.0264841468054413,1.0365958358511378,1.0531105803000758,1.0548563542311977
43-2800252,,,,0,1.012287835333618,1.0028728882705333,1.0022761970384066,1.0022616006579836,1.0020333288290093,1.0024326697727959,1.002185270657006,1.0016521528109879,1.0017072242845588,1.0016460231859519,1.001229970915552,1.0014063910408302,1.0011091383855435,1.0007880984073112,1.0010362492454952,1.001211246266077,1.001311013726312,1.001228432059339,1.001337426572894,1.0014129486645718,1.0049259490917741,1.0048794683421833,1.0047849611072088,1.007505327045764,1.007452520276708,1.0081687413924654,1.0081279668238787,1.008066854044097,1.0196060859617824,1.01927175314166,1.018309125472111,1.02696109416328,1.0372074944628704,1.0539912490466368,1.0557535875163402
44-2800248,,,,,0,0.9984007044301578,0.9996796237025282,1.0005994916071177,1.0004603074476601,1.0010186570457449,1.0009966296421733,1.0006066042923967,1.0007033261264942,1.000704814734349,1.0002993623539158,1.0005107521544931,1.0002340468222477,1.0003883203013806,1.000622140959601,1.0008167410880857,1.0008925736113112,1.0008148326871202,1.0009690020006092,1.0010571692966765,1.0046709670208887,1.0046840200605485,1.0045597817382956,1.0073759972705538,1.0073024334329446,1.0080605054465648,1.008020293801296,1.0079595392796241,1.0197499806882073,1.0193622513494893,1.018399033104695,1.0271664820587583,1.0376403489531234,1.054711297551742,1.0564997299365626
45-2806204,,,,,,0,0.9983511326011314,1.0005049674375546,1.0003089228553905,1.0011245987705817,1.001070189961082,1.0005621837716283,1.0006853024075555,1.000688630274615,1.00019530648126,1.0004546098746239,1.0001254822088381,1.000353943987486,1.0006091147757987,1.0008593654892262,1.0009403239207897,1.0008555334358982,1.0010208122494233,1.0011140168719133,1.0049301476997594,1.0049424009414718,1.0048696633742993,1.0077600034457952,1.0076693825285845,1.0084318142065913,1.0084567978423213,1.0083151019803767,1.0206693321823168,1.0202651884673106,1.0191963784441676,1.0283738663295452,1.039355812828059,1.0571805313983877,1.0589829909924386
46-2806205,,,,,,,0,1.0003805401456014,1.0000781049761212,1.0013824536947071,1.0012235237223202,1.0005347539481462,1.0006918373352909,1.0006951428458668,1.0000931932725632,1.0004108586848428,1.0000196744721321,1.000284039901991,1.000561496708435,1.0008737663632352,1.0009601046210639,1.0008289301847888,1.0010452377976826,1.0011437736158486,1.0052108476202137,1.0052219348920073,1.0051087678344641,1.0080914180383762,1.0079323724919826,1.0087717731667751,1.008742682349266,1.0086893416470293,1.0214751705286684,1.0210593785704452,1.0199126706720054,1.0294368201558082,1.0408108246717496,1.0593027379305004,1.0612483571532814
47-2805312,,,,,,,,0,0.9986815901854079,1.0036801807615086,1.00197026461283,1.0006171178894716,1.0008440408166124,1.0008268085979601,0.999984057837465,1.0004218353746535,0.999900674168378,1.0003241218941528,1.000628697536129,1.0009231392923135,1.0010165618614333,1.0008716263295538,1.0011070600658913,1.0012536971441863,1.0055161493913047,1.0055618817233591,1.0054002248838099,1.0085707627575122,1.008439556770808,1.0092856435892394,1.0092205447097071,1.0091299530674918,1.022658720745187,1.0221657931195767,1.0209550201133697,1.0309766458562617,1.0428199378380485,1.06228098807456,1.0642721703228104
48-2806202,,,,,,,,,0,1.0043885900843397,1.0017379823646055,1.0003126663563207,1.0005949485935124,1.0006155765698952,0.9997189269229082,1.0002074045038114,0.9996667659000155,1.0002083560587607,1.0005256540654306,1.0008311030353996,1.0009290508600155,1.0008279268242373,1.0010254353854007,1.0011355965021536,1.0056338867681984,1.0056062591697728,1.0055136783288534,1.0086470805563874,1.0085111884706208,1.0093385158747428,1.0092448348899687,1.009205657881881,1.0228946853440326,1.0224410992960358,1.0211548527374847,1.0312123744773518,1.0432569883852358,1.062934761330233,1.0649167420200347
49-2806235,,,,,,,,,,0,1.0008941095953339,0.9996872047472942,1.000074378779246,1.0001898543623409,0.9992504409171076,0.9998110170889732,0.9992659426525693,1.0001552865435857,1.000432298129613,1.0007489878718423,1.0008984013430267,1.000795822459094,1.0009535370452003,1.001154889601238,1.0056561162886422,1.0056651142597561,1.0054965187641072,1.0087070236543516,1.0085669775976158,1.0094311787777621,1.0093894153680825,1.0092667967231501,1.0230974888344098,1.0226073734823569,1.0213718031554608,1.0315423220814406,1.04367272100035,1.0636270220029642,1.0656500637781772
