순번_정류장ID,40-2803394,41-2805673,42-2803403,43-2805014,44-2807528,45-2800108,46-2807508,47-2807498,48-2807501,49-2807560,50-2807559,51-2807555,52-2807278,53-2807511,54-2807544,55-2807606,56-2805853,57-2807604,58-2807605,59-2801202,60-2800225,61-2800198,62-2801371,63-2801389,64-2801330,65-2801275,66-2801057,67-2801052,68-2800857,69-2800853,70-2805991,71-2806243,72-2806215,73-2806633,74-2804896,75-2805221,76-2805232,77-2805333
40-2803394,0,0.9875230544636047,0.9989275917757657,0.999181757916175,1.0018709338817777,1.0017420332690092,1.0042992152341441,1.044377267342603,1.039005541989752,1.0318880508553143,1.0275588611223523,1.0196202105217993,1.0184561763351976,1.0189975878469226,1.0162757585619495,1.0163504126652902,1.0148606549188761,1.014671270915156,1.2038376424918922,1.433373463195887,1.5169501073100184,1.6218922851913806,1.5941709899407563,1.5856954747028322,1.6225290076438084,1.6632379031366415,1.7166486278247217,1.7100244449211126,1.6956780873001582,1.6846793883449451,1.6772107224460868,1.6681757975359812,1.6564820136780407,1.6365511814136537,1.6261497794743909,1.6166893887621707,1.6113064798527732,1.6016251807141701
41-2805673,,0,1.0064345941499375,1.0028436215700112,1.0050988870977768,1.0039437336885872,1.006335904308663,1.0501526289280132,1.04348005433114,1.0350227641564345,1.0298557456261863,1.0208427084728482,1.0195352335877048,1.020040301663384,1.017108577262063,1.0171615398351492,1.0156137807483456,1.015407695796943,1.1452660056081634,1.3625966255916049,1.4412864492497945,1.5404298272342707,1.5170849741750547,1.5100685566397636,1.5450684480303198,1.5837679843961512,1.634781343449852,1.629260218461219,1.6172740298539583,1.608156322728152,1.602455606486058,1.5961003743061737,1.5863195184781183,1.5689875316182469,1.5599231454639284,1.551632731518435,1.5468966931530088,1.5384882109959874
42-2803403,,,0,0.9947798354759293,1.0016627458582374,1.0015529229544158,1.0051149718660919,1.057112358347661,1.0482739468794837,1.0378019725144392,1.0315722962127976,1.021396713053168,1.0199672903591956,1.0204761098432866,1.0173622930493507,1.0174009362204215,1.0158026298730456,1.015529636090647,1.0613388478469528,1.2619170887645716,1.333983611397136,1.4251872416074765,1.4075921244524336,1.4024812932717299,1.4352401983849101,1.4710127457688513,1.5187002857348955,1.514602820118721,1.5058319627490377,1.4991200538664586,1.495846683749599,1.4930930028661522,1.4858545911392476,1.4720125965135704,1.4648965345921336,1.4581994993318597,1.4544010200142878,1.4476735431765257
43-2805014,,,,0,1.0107919524048854,1.0050135730110554,1.0085362678438314,1.0727670314574345,1.0590267262436097,1.0443628620204848,1.0358922891163203,1.0233264915045663,1.021620625514235,1.022068088496637,1.0186164670882831,1.0185704691302884,1.016763921047244,1.0165486692832792,1.015485712124582,1.1612764785440182,1.2269727501689003,1.3106638557797445,1.2982543447687234,1.2950143733873158,1.3255502579463934,1.358441140758187,1.4029738463537325,1.4001951811542703,1.3943946944774837,1.3899553719587656,1.3889966702575651,1.3894604833852622,1.3845762263268115,1.3741005109833857,1.3687525942402876,1.363568924473177,1.3605992421494426,1.355534513440465
44-2807528,,,,,0,1.0013928491126558,1.0077858686760777,1.0872415964068514,1.0676413285491264,1.0487236473595327,1.0383297745917883,1.0240512301821434,1.0221844000174778,1.0226205096386316,1.0189937139390497,1.0189187208268908,1.0170213999149476,1.0167935547590017,1.015669231186455,1.1042827529179193,1.1668407230332791,1.2469741785260666,1.2373405176474714,1.2349564055109201,1.2643993517629124,1.2960556245757857,1.3389919240738757,1.3369425377976485,1.3326924695791957,1.3294159220057107,1.3295490753040262,1.331685306050952,1.3281866524430808,1.319360179096627,1.3148657896418992,1.3104949185481574,1.3080499462293798,1.3037252879154506
45-2800108,,,,,,0,1.0068156889232496,0.9983530491152339,1.0000351733146953,0.999460857309189,1.001775515502151,1.0023262451953712,1.0026423219274274,1.0043314940698418,1.002550807984317,1.0037158345170851,1.0027396230240522,1.002732795623852,1.0031366108787014,1.01277611029872,1.0577507801677108,1.1307261341428663,1.125842586272068,1.1250681404969607,1.152339965069376,1.1813050312708993,1.2211291244342302,1.2203215228158448,1.2186948375212845,1.2174635172610708,1.2196364600673557,1.2247057643240076,1.2233883085004151,1.2176782718236325,1.214834277554691,1.2118734081845444,1.2102359865533552,1.2074665429229823
46-2807508,,,,,,,0,0.990530854958122,0.996505856234346,0.9972351127646597,1.000735199482363,1.0018361601971748,1.0022359308445488,1.0040877621071964,1.0022511071859737,1.0035155461741614,1.0024948662709847,1.002525363901849,1.002945090285087,1.01305857072598,1.0126141275421656,1.0353176419863432,1.0636076284641507,1.062878703383827,1.0636271529888552,1.0867984092296943,1.1241245869069152,1.1241966576899387,1.124602527473949,1.1249185050709276,1.128574920924724,1.13585518749954,1.1362315088844828,1.1329039822233573,1.131337994531263,1.1294964986497862,1.1284863851433349,1.126882236430114
47-2807498,,,,,,,,0,1.003943762810148,1.0004534010189092,1.0035173140175173,1.003261045174466,1.0035221998545734,1.0054663377894792,1.0032416966842737,1.0045608205665715,1.0034210381692827,1.0033282167876312,1.0037378448014294,1.0143891549593338,1.0138524115931413,1.0339975746480785,1.0676231322523109,1.0668237522353838,1.0675136840422697,1.0717676922985682,1.0701483396004354,1.0707575098179396,1.0722345662793242,1.0720722442982642,1.0801041242485492,1.0914814060841878,1.089521598016722,1.0873116307575232,1.086469606706988,1.0849998516531862,1.0844012264768437,1.0833953135631127
48-2807501,,,,,,,,,0,0.9930037408200906,1.0010291354587746,1.0022315639611916,1.0026623096829264,1.004847595202178,1.0025894145222802,1.00401779107603,1.002811624740736,1.0028017522339252,1.0032690218658729,1.0144512076825933,1.0138874710020638,1.035007787893086,1.0701281892679113,1.0692255974577007,1.0699863694657892,1.0743075593598317,1.0725472229134292,1.0731594270284248,1.0747265423509558,1.0744087722717168,1.0826974920390835,1.094422214745162,1.09237362038715,1.0900334190045007,1.0891222426707043,1.0877089590894324,1.0869050725205018,1.085899626767293
49-2807560,,,,,,,,,,0,1.007544554171133,1.0042604887139697,1.004433116442226,1.0068135317286007,1.0039214745070428,1.0053883227146496,1.0039223925401242,1.0039257636301908,1.0042775659975882,1.016296824260323,1.0156244347689438,1.0383811749184546,1.076236556178913,1.0751626493266273,1.0758311545882762,1.0804555142958046,1.0783774547002143,1.0789463375855957,1.0804951141234804,1.0800734735476287,1.0888948410396158,1.1012891188035558,1.0988922383543498,1.0962518647483304,1.095138932255827,1.0934853407131666,1.0927615337587033,1.091440319565238
50-2807559,,,,,,,,,,,0,1.0009963058893465,1.0019183342289473,1.0052051492358636,1.0019722176853465,1.00399867550503,1.00244154031738,1.0024394807983479,1.0030359497972292,1.016628309586793,1.0158686982501803,1.0410753147676148,1.0829468271689857,1.0817421649683314,1.0822305978896967,1.087224380570098,1.0846810884767426,1.0853005410760592,1.0867776694018791,1.0861862656513301,1.0958294196154221,1.1088798242008981,1.1061115564145296,1.1032350935778183,1.101888184803757,1.09992304294931,1.0991682686368018,1.0976165144874048
51-2807555,,,,,,,,,,,,0,1.005299511903452,1.014678035853818,1.0031966398837906,1.0067502429522284,1.0035632302202844,1.0035039778597312,1.0042275672199918,1.0237640375071966,1.0222913902453168,1.0576830419824448,1.1167076117294852,1.114007993109992,1.1138336278795224,1.120045898987367,1.1151128272883901,1.1154120933174554,1.1165399554564028,1.114922500121505,1.1267542214357853,1.1430278671344822,1.138273352332378,1.1330620508697657,1.130697814283758,1.1278712361483494,1.1263933597553004,1.1239841045447876
52-2807278,,,,,,,,,,,,,0,0.9986118284504126,0.9922446419402253,1.0004082468467959,0.9978685397284608,0.998146718082442,1.0005662567465015,1.023549319894398,1.0218974740874673,1.0617167605718523,1.1280022716605167,1.1246545246118362,1.1240383654563653,1.1306544978174975,1.1247534626386362,1.124925418514809,1.1257759440002864,1.1236699683733191,1.1365139844090646,1.154019251761995,1.1483120156940856,1.1423625995396478,1.1395883911946856,1.1361222806474893,1.1346608770117501,1.1317723357075338
53-2807511,,,,,,,,,,,,,,0,0.9890493225322192,1.0011203490551286,0.997712606768382,0.9981804447578032,1.0009031964995068,1.0261421452278,1.0241609653905408,1.0674483514818882,1.1395246050923737,1.1357170726561867,1.134636521398141,1.1414550950832583,1.1345100880632775,1.13441298570981,1.1349570863106204,1.1324542796552666,1.145989418956452,1.1642169218722789,1.1578034597478852,1.1509483503784712,1.1477615233058294,1.1442204928746518,1.1424538529467225,1.1392707652510006
54-2807544,,,,,,,,,,,,,,,0,1.0179508491107647,1.0041577655904115,1.0039423882741714,1.005041083321103,1.0355248520170197,1.032311877527301,1.0845481884897852,1.1721488178820172,1.166095083401362,1.1635152481375761,1.1707497627954193,1.1605943958271432,1.1599991927098763,1.1596638891348048,1.1557580928513078,1.1705855790032844,1.190111059100208,1.1818566972421412,1.1728706653624419,1.168662938840277,1.1639432499981555,1.1615854124395577,1.1578491367928399
55-2807606,,,,,,,,,,,,,,,,0,0.9895385772085278,0.992361042464281,1.000729554635162,1.0394198440674116,1.0351805422170441,1.0968981552031043,1.200280215837187,1.1920170395264573,1.187658998586514,1.1951827285941476,1.1817867721869573,1.1805223487805359,1.1790154766541632,1.1737655984504458,1.190117461335013,1.2108701675703633,1.2004745507582424,1.1894920547353638,1.1844530273122442,1.1790621663843104,1.1762363171755228,1.1714805259349161
56-2805853,,,,,,,,,,,,,,,,,0,0.9906974810182373,1.004342761109111,1.0516835325848737,1.0449734359972525,1.11887636961765,1.2434132389367067,1.2313589753522838,1.2236592063876754,1.2310955644508401,1.2122473960322602,1.210120242064063,1.2064746326091071,1.1992203004627138,1.2168690060214018,1.2381656247617936,1.2254441120393453,1.2116878457569569,1.2050467315201456,1.1983265459979837,1.1948827323450895,1.1892554556989425
57-2807604,,,,,,,,,,,,,,,,,,0,1.0038823622463484,1.05522455202127,1.0475868844478577,1.1259215103240594,1.257954308344425,1.2442580963903893,1.2354110641950768,1.2426043542963583,1.2218187139073884,1.2193168858248205,1.2149462071260855,1.2070459427742912,1.2249932982847291,1.2469223658693478,1.232895279117015,1.2182172827314501,1.2113338760318488,1.2044730425654646,1.200695701820474,1.1945466195876948
58-2807605,,,,,,,,,,,,,,,,,,,0,1.1157446554901416,1.0864520632374013,1.2169648622315206,1.4425963640480883,1.40276259155768,1.3722911159094902,1.374185606146496,1.3259252185983013,1.3179051713174628,1.3032403840788345,1.2859227564306597,1.3059442708218627,1.3280207645450572,1.3036259372342818,1.2786529630433345,1.2676774595545897,1.256717831487588,1.2510676911706515,1.2414528417675827
59-2801202,,,,,,,,,,,,,,,,,,,,0,0.996468951516058,1.0011256546801763,1.1463252395494934,1.1509256875877243,1.1531051454821393,1.1507906939728842,1.1272624886060347,1.127686067853013,1.2053933229782385,1.1994390921753395,1.2693234321220002,1.3018551646366405,1.2736106113245167,1.2463025854417997,1.2342266229820065,1.2225512615636596,1.2166428045913822,1.2066630019472333
60-2800225,,,,,,,,,,,,,,,,,,,,,0,1.004279198687516,1.0005949542015666,1.002260545956266,1.0194319273290873,1.0590611233992895,1.05037554163367,1.0553193393691804,1.0662280862795828,1.065634060103307,1.1070005585727267,1.1567931521580654,1.1424625632431238,1.1286268100130643,1.1228766829496908,1.1163574313787676,1.1132086488307475,1.1082062629968539
61-2800198,,,,,,,,,,,,,,,,,,,,,,0,0.9964211861330871,1.000618199740436,1.0285620558733266,1.0869207889671204,1.0677368825961846,1.0730333835552563,1.0842721965550823,1.0814211828557747,1.1313583737000905,1.1881206642775872,1.1673689633471904,1.1487800290087729,1.1409293015962467,1.132565328775638,1.1283982981960319,1.122126810197991
