순번_정류장ID,45-2803874,46-2803973,47-2803975,48-2805718,49-2803979,50-2806018,51-2804334,52-2803983,53-2803985,54-2803987,55-2803989,56-2806004,57-2807385,58-2803991,59-2803993,60-2803995,61-2800298,62-2803997,63-2800290,64-2800289,65-2803934,66-2806662,67-2800286,68-2803932,69-2803596,70-2800283,71-2800281,72-2800280,73-2800278,74-2806663,75-2804031,76-2800260,77-2800275,78-2804713,79-2803598,80-2803600,81-2800273,82-2803601,83-2804331,84-2803581,85-2800271,86-2805489,87-2807150,88-2804581,89-2804582,90-2800267,91-2804032
45-2803874,0,0.9888899467876903,0.9891174996075414,1.0002074069216893,0.9981716132055631,1.0005006862783914,0.9999561421768927,1.0018466585388004,1.0024326940887185,1.0015919238088218,1.3057967160086172,1.2642002883668084,1.2554207409423226,1.2481088616773461,1.2337228024475013,1.2236346009745445,1.2197593726608331,1.3016772150419644,1.2824685425517803,1.2700121638247626,1.2568283432320901,1.246946922653181,1.224904210640878,1.2912555305795883,1.355064631165386,1.461842815922053,1.4400526836895298,1.415208138533954,1.3949838266367534,1.3906579203747473,1.3617984382042452,1.3456832291173115,1.3394858585856404,1.366500982485078,1.397917609911121,1.4523610679556775,1.4358502013665342,1.428778817243064,1.4243256027591777,1.4165896020665543,1.4030662196868269,1.3905629391958276,1.3807969522919519,1.373884810382691,1.367352522686715,1.3592141778012394,1.4326945827617759
46-2803973,,0,0.9893264429895285,1.005956552207428,1.0021211313660952,1.0033119249276528,1.0019121910500632,1.0037839830051363,1.004247040989062,1.0029873845067432,1.3376569894735184,1.287890219062302,1.2774896305541092,1.26890764006013,1.2522849926148227,1.2402225025719016,1.2359260785301167,1.3219426671739511,1.300336414612177,1.2863453620255065,1.271425085487061,1.2605733881251646,1.2363061006455212,1.2161053888732842,1.2515935104976723,1.3529532813689054,1.336868287709862,1.3188143229019758,1.3040519543101232,1.30077059066988,1.2792475931382392,1.2672887867060656,1.2625925224089887,1.2887039020254927,1.3179685988792151,1.3695606027834757,1.3563501355399055,1.350653886513815,1.3472504225567679,1.341256135462744,1.3304030094229398,1.3203696248513732,1.3126455004507909,1.3072657817995958,1.3021569058581544,1.2955294444118794,1.3651466030175716
47-2803975,,,0,1.0265496518906645,1.0131711851382055,1.008320421454846,1.004912544936332,1.006596188910618,1.0067959051327886,1.0048437408412503,1.3804842848209298,1.3187620217539129,1.3060499824103229,1.2956768267661434,1.2754587739392624,1.2616003377589042,1.256284686590883,1.3476360949270187,1.3224140827192332,1.3064086219058089,1.2895669056060446,1.277123616805459,1.2497314718796246,1.2274724540628386,1.2215604240928257,1.2449563205897878,1.233759076269382,1.2224410945150272,1.212362541104947,1.210172654661395,1.1955822595092955,1.1878375099055922,1.1845721492366845,1.2094997496980189,1.2368340692738036,1.285709737283845,1.2756389007795719,1.2712603357753367,1.268862284103334,1.2641917357485182,1.2560149162551073,1.2487019593089863,1.2426407170930645,1.238754650091646,1.2349558827421379,1.229889470864933,1.2960366785030997
48-2805718,,,,0,0.982331802755041,1.0009034555461698,0.999753942088636,0.9992937395663535,1.0005530684745596,0.9997955432572475,1.4164951831116221,1.3430307676924025,1.3281433717400106,1.3163725098607022,1.2927966516045386,1.2769941618431195,1.2709480419365848,1.367087700461675,1.3388394391487635,1.3210886285397299,1.3024824159971806,1.2889852569779494,1.2589598823551713,1.2349459313599334,1.2285871035257092,1.2084134019994552,1.1986548370556978,1.1892877420982906,1.1808609427237815,1.1789988576347186,1.1664210650306557,1.1598504620459538,1.1569507728722999,1.1538391080125083,1.1740436227839932,1.2208799814979236,1.2130347551713885,1.2096230467892697,1.2079624038971108,1.204396890035161,1.1981884105762812,1.1927608749284857,1.1880526463068257,1.1852736011554244,1.1824479853584748,1.1785438440336151,1.2419401374891348
49-2803979,,,,,0,1.0048840556798988,1.0017637259718724,1.0007797973692893,1.0019079310885144,1.0007801552996642,1.4378525352253935,1.3578473223877416,1.341683914580053,1.328678443098264,1.3035654861860493,1.2866356851454368,1.2801649583415906,1.3784115990245687,1.3484877955655934,1.3297753297117647,1.3101945583923649,1.2958670101767344,1.264635577585506,1.239651384165878,1.2331669923201058,1.2122454904230549,1.202071715115653,1.192370995191752,1.1835917687495636,1.1816744528770458,1.1688336152941727,1.1620747531788744,1.1591824214821638,1.155984922912935,1.1537938082718764,1.1946330692180285,1.1874291815482683,1.1846261166626404,1.1830309610224392,1.1799032267952851,1.174475919543848,1.1697976778238262,1.1656284980567972,1.1634861649479118,1.1608531315290864,1.157476019373629,1.2198846124201146
50-2806018,,,,,,0,0.9981270580542737,0.9979423428694457,1.000327055096156,0.9993159613817156,1.5699186593936891,1.4411209224125885,1.4165853049603196,1.397349349306749,1.3609210766926831,1.3371104827994327,1.3280828203595545,1.4375937744721583,1.3979029240663965,1.3737049441698712,1.3486488060386723,1.3306160803346043,1.2919690627541287,1.2619950631920471,1.2540819793593871,1.2293751750736464,1.2176440703784004,1.2062685792797023,1.1961931998229642,1.1939977203149872,1.1794196041034781,1.1717479931276868,1.1685133389769442,1.1649123508271657,1.162478243490854,1.1586555065975583,1.1526501151522281,1.1500431724024847,1.1490284045297794,1.146400010628028,1.1418762481684164,1.1380905475748107,1.1345445545565196,1.1327519530415118,1.1307859386365096,1.1278983248184036,1.1903983409148096
51-2804334,,,,,,,0,0.9976730046317711,1.0021694440190634,0.9998404835609447,1.7734883640946397,1.5547557864261488,1.516343328227413,1.4871498123856484,1.4333299775935604,1.3994316919626564,1.3867348615471042,1.5074200861964508,1.4547636975422664,1.4235294139158843,1.3915980662899472,1.3690168230485154,1.3216853380341287,1.285775594234549,1.276376471579844,1.2471491444292233,1.2339750532116278,1.2207526504663366,1.209056205002234,1.2066711256385703,1.190343904345777,1.1817012227099226,1.1781070200141537,1.173992694514163,1.1713929334460416,1.1670637678340727,1.1604917370322827,1.1576444909126706,1.1564928359208988,1.1536120507638068,1.1485822598417474,1.144490235914828,1.1406440138339504,1.138655519554147,1.1363716990954547,1.1333779629475196,1.198520367982141
52-2803983,,,,,,,,0,1.0082362848958746,1.0007808008861345,1.280366776580741,1.2096645207663224,1.1973066041999905,1.1873913139488024,1.1694158911347272,1.1575874716404586,1.1533429635817742,1.286930644461114,1.2595855902392534,1.242750567573648,1.2258078805802215,1.2135553590023331,1.1877110933135084,1.1673661358138145,1.1622162990047074,1.1459808988133953,1.1376408453486155,1.1309590460023733,1.1243498551035558,1.1229349403361164,1.1133176759467198,1.1086160384074089,1.1064133683835107,1.1041791352457269,1.1024833291109222,1.1006014077761637,1.0962606378279494,1.0943833210801657,1.0939716931998937,1.0922003921254826,1.089222048185644,1.0869531892072517,1.0844691910646869,1.0835961271641676,1.082426011122046,1.0804720743035992,1.142988394686456
53-2803985,,,,,,,,,0,0.9972462749798507,0.9994197990480918,0.9978258271054988,0.9986572547532143,0.9987405784702422,0.9998914341048718,1.0002210354027898,1.0007081461833927,1.1402394978267707,1.1279013146937085,1.11978588532867,1.1120541778822584,1.1062386708092875,1.094138932862143,1.083969788978119,1.0815965320774392,1.0737636545566658,1.0688319488239764,1.0665421131092148,1.0632304761279898,1.0625497701264814,1.0575899646878948,1.0555978293458943,1.0543561624507654,1.053361119170476,1.0523530111073167,1.0521681880833942,1.0493835524620156,1.048184109021061,1.0482887775602954,1.0472940901933396,1.0457028244099476,1.0447667632733315,1.0432430650580886,1.043156382965637,1.0426793139159243,1.0415554768189474,1.1020497440909696
54-2803987,,,,,,,,,,0,0.999765969302467,0.9976272719810906,0.9986887060658667,0.9987905815829535,1.00018436830913,1.0005560038120094,1.0011256972212583,1.164573934063376,1.147753632737827,1.137122477977959,1.1270289769893882,1.119619643504158,1.1044565550850687,1.0923047206773469,1.0895577803078802,1.0801134288728063,1.0746016612237292,1.0716615153460882,1.067949025699147,1.0670682385290753,1.0615273486657169,1.059053430838591,1.0577563037294455,1.0566213204932764,1.0555893837595256,1.0552060941783927,1.0521026561446836,1.0508008633885035,1.050951521321642,1.0498603865992064,1.0481776098681508,1.0470543298700874,1.045407054037168,1.0452739900475578,1.044738545982913,1.0435216871340498,1.106815343819538
55-2803989,,,,,,,,,,,0,0.9922930461798146,0.9965767063088115,0.9971716927133254,0.9988280180406632,0.9998031911228233,1.000970118403195,1.2917151563560403,1.241867955436386,1.2150306227201726,1.1907365619022967,1.1744679350081773,1.143832105106862,1.121974184220242,1.1168819176312104,1.1013781003111542,1.0929416465548931,1.0880919332602785,1.082299243369755,1.0812508563939036,1.0732106152336929,1.0696982002276394,1.0678449809702242,1.066226709954861,1.0647748098732026,1.0641319963848637,1.0602079972913232,1.0586528870391088,1.0586402074550891,1.0572342151632221,1.0548906476698539,1.0535216132561038,1.0514831686534165,1.051197737080787,1.050475986255169,1.0489686919316707,1.1207060408553315
56-2806004,,,,,,,,,,,,0,1.012314790746036,1.0068733790385813,1.0051997230756342,1.0050913154062333,1.0064216389387863,1.427918709083417,1.328657945055254,1.281678575789618,1.2414208821137687,1.216128842123268,1.171084929207294,1.141369554048102,1.1343630656219448,1.114358041795329,1.1042744582667439,1.0977762268498965,1.0910237377806058,1.08947770702451,1.0799292579100999,1.07592952853985,1.0737888659976642,1.0717663951761043,1.07021291921734,1.0690984728029358,1.0648950793024412,1.062886016827025,1.062812333908978,1.0614012971015703,1.0587552555183042,1.0570807538235731,1.054827493767512,1.054447679941396,1.0536186865916342,1.0519521158420384,1.12775313471657
