순번_정류장ID,1-2807209,2-2807287,3-2803338,4-2803336,5-2803326,6-2803324,7-2803329,8-2803204,9-2803316,10-2803319,11-2803328,12-2803305,13-2803293,14-2803289,15-2802620,16-2803001,17-2802974,18-2802950,19-2802947,20-2802933,21-2802911,22-2802891,23-2802879,24-2802621,25-2807483,26-2802850,27-2802858,28-2802849,29-2802836,30-2802837,31-2802838,32-2802852,33-2802874,34-2802868,35-2802856,36-2802842,37-2802830,38-2806617,39-2802811,40-2804980,41-2802796,42-2802177,43-2802817,44-2802618,45-2802176,46-2802169,47-2802154,48-2802137,49-2802117,50-2802074,51-2802046,52-2802029,53-2802013,54-2801989,55-2801958,56-2801947,57-2801939,58-2801934,59-2801940
1-2807209,0,1.0039488770380924,1.0052006094670825,1.005237300188868,1.1520984289019,1.4336861230423923,1.7755160110045105,1.614611030415921,1.4800120498938898,1.3117097160958522,1.427853019129293,1.472554297290566,1.4147796387338045,1.3574026732100681,1.5845307732633351,1.706387362798216,1.6770018952190886,1.650949671795084,1.6300217043724472,1.6110548946618979,1.5904582613055402,1.5862290736107367,1.690904424766259,1.8287114923415844,1.7405279109514633,1.6997756795093764,1.6632475419841197,1.6324819346135224,1.591401033000118,1.5441872745249419,1.5202945078956376,1.506377681293955,1.5775850682640937,1.5548496554930218,1.5334384384141837,1.5163149604750896,1.5074795056659593,1.4963739885996528,1.4873931366697368,1.4772167070084201,1.4668481952676262,1.4529408797639598,1.4340437943709683,1.4384869434149217,1.4341752907513667,1.4209547047700035,1.4259778659807472,1.4417911559282008,1.4164390871881507,1.407931604431313,1.432291363413395,1.4205972105199922,1.4068700884600256,1.3938296267397527,1.3886068978306993,1.3823966243099046,1.3774293601747019,1.4020957855672218,1.4384760330024158
2-2807287,,0,1.0058048782694857,1.0057245632913703,1.2007774879563275,1.6002533230486433,2.0746504752180477,1.7875148828215526,1.579250641636389,1.351421788624965,1.4762769424471216,1.5224136498259864,1.452403459360977,1.3848604496685162,1.6319109765639639,1.7628677340683898,1.7286150037895918,1.6985397623416245,1.6743318332743347,1.652627140526256,1.6292008298424658,1.6236281304810822,1.7369390474575457,1.8861418888095836,1.7858409525389143,1.7402541299386338,1.6995731853837852,1.6653714410517042,1.619932903014357,1.5682867970218544,1.5423628830575438,1.5272141701082562,1.6014619011945583,1.5768674225828148,1.5537438280172584,1.5353178454885466,1.5258175606379423,1.5139042060284404,1.5042755957801421,1.493388350173727,1.4823198274276908,1.4674725081834905,1.447363825253192,1.4515566763496568,1.44686824679828,1.4328505696599334,1.4378891582718638,1.4536886218238203,1.4271389504369303,1.418030449244075,1.4429749938087892,1.4306844259769742,1.4160811209222814,1.402856827080626,1.3973653821250334,1.3908978723655228,1.385892890209255,1.4106855166203671,1.4483707161806523
3-2803338,,,0,1.0054373037877726,0.9885154408541272,0.9948193300234188,1.0807915062902016,1.0638179172311049,1.0684341924223197,1.0366338812157896,1.191523000692646,1.2548722439949371,1.2231244811240811,1.1912217665205007,1.4220223052752445,1.5512846913971936,1.527412020673118,1.5060520012092253,1.4906392629010448,1.475260793866772,1.458483161530334,1.457365862697358,1.561062026933076,1.7000344110506205,1.6233674864853571,1.5870523303592756,1.5553447639448363,1.5286243552924863,1.4935976782154525,1.4528811105717507,1.4321025079512817,1.420573820342658,1.4933894098250526,1.473371475024172,1.4546835371789182,1.439704388950442,1.4320262193660436,1.4223409644999727,1.4145510341279692,1.4056973716572516,1.3966502004561205,1.3846481154795347,1.3682834708507867,1.374023695930666,1.3707169061092548,1.3594357045134486,1.3659637866317278,1.3833221221699883,1.3608597971020708,1.3535173819761135,1.3783112231919235,1.368096441072738,1.3557344537396636,1.3444795424185607,1.3399973505207943,1.334351927900058,1.330158238802542,1.3546472555809974,1.3910357576579095
4-2803336,,,,0,0.9788120520759549,0.9885650583992771,0.9946735140689585,0.9986544618745665,1.0756961640651628,1.0386066127668843,1.2037336373818346,1.2702055017466267,1.2345643355005886,1.1994399851308613,1.4417234690387655,1.5769967790598114,1.5508348546305517,1.5275771715687614,1.5105254591568569,1.493874406418721,1.4757803445189874,1.4744321341489501,1.5826314612207686,1.7285082731459362,1.6450662216798513,1.6069168503001048,1.572849221957633,1.5444199779205616,1.5074862519415637,1.4645625003608636,1.4425752778365473,1.4304562223152812,1.5050715806731725,1.484118902045557,1.4645754491291583,1.4489455258275519,1.4409366488863333,1.4308490219336674,1.4227376088939707,1.4135308029919378,1.4041354495154021,1.3916691669421637,1.3747056351595095,1.3804268929801047,1.3769395875587653,1.3652644212346716,1.3715319212609074,1.3894896475322909,1.3661204230544886,1.3586426385459989,1.3836764933568964,1.3732657065471412,1.3606569646402935,1.3489998630678441,1.3442880195218003,1.3384182156153275,1.3340234720040325,1.3587562054999762,1.395946024612101
5-2803326,,,,,0,1.0095317280830118,1.0041525229442607,1.0062382279459843,1.1032245192840104,1.047887126493952,1.233977502331203,1.3062910913935413,1.261257989189231,1.2186002082377476,1.484185059810523,1.6314430109046556,1.6002440379164493,1.5724539023884925,1.5521984908481667,1.5328097423556402,1.5119018847376784,1.5093722592465475,1.6275735126197806,1.786228357600795,1.6902319535926336,1.6466969149814177,1.6083365577676345,1.5763865228172824,1.5348381383386223,1.4875130684566584,1.4639206730718386,1.4504020579773256,1.5284023302689917,1.5055824546245726,1.484331830511485,1.4674073775356433,1.4587408592308135,1.4478548888630816,1.4391053911421832,1.4291991213638726,1.4191154025404755,1.4057304829214534,1.3875848919562408,1.3931023526637305,1.3895233709127903,1.3769379726356596,1.3831327223297252,1.4011566281579804,1.3767198346637544,1.3686526464133055,1.3944280889680476,1.3832115519387616,1.3699440745230809,1.3579118435392183,1.353033773226887,1.346904929540028,1.3423832043832635,1.3673626817484696,1.4058133989281771
6-2803324,,,,,,0,0.9969760735321092,1.002642623524368,1.00091977627848,0.9918493151353954,1.1883187793663061,1.265282855926912,1.2262495970937848,1.1891187873712348,1.455719594738862,1.6046793676557864,1.5745610072067024,1.5480832624250833,1.5284999166182924,1.509797689823757,1.4896154308983738,1.4877414386970853,1.6058733740071376,1.7649380957195737,1.6709367342934247,1.6282370119564906,1.5906791492248993,1.5594887946251492,1.5192475689721676,1.4730201633338462,1.4495381748750413,1.4366048860944434,1.5149313693729276,1.4925719010516079,1.471781868065354,1.45521875154775,1.44674702122977,1.4360995310513986,1.4275498035842413,1.4178649189190944,1.4080018057967914,1.3949347723034142,1.3772100994512564,1.3830858782764728,1.3795580854296472,1.3672717727817085,1.373826761830566,1.3920473536314117,1.3679444239771197,1.3604214894845945,1.386299099521588,1.37518565991113,1.3621643066690252,1.3502496851250565,1.3452956917286176,1.339261146380187,1.3348373603873938,1.3602081329939373,1.398476356058416
7-2803329,,,,,,,0,1.0066366546029941,1.0016893935344475,0.9900351565377754,1.2257003038742065,1.3129314501671197,1.2594901278406168,1.2116426036594543,1.5133810164536463,1.6804976106318725,1.642458381911142,1.6096002309664619,1.5845055150090996,1.5616932199304292,1.5373353878200047,1.5333346314108807,1.6655254133354116,1.8438945710202823,1.7305800480778017,1.6805021671335643,1.6367822874261906,1.600906968221164,1.5542705457877362,1.5019752509937658,1.475971261616592,1.4614292650214091,1.5443246539000357,1.5194425560653717,1.4963634164077657,1.478076175215345,1.4687326142853934,1.457030016436141,1.4476407635584618,1.437038207594931,1.4262751146834853,1.4120126683693286,1.392758248847849,1.3985577227192154,1.3944308452632899,1.3812841100771442,1.3876302433567298,1.4061031691761514,1.380470154866137,1.3720097274665985,1.3986995523133148,1.3868473862740078,1.3730046005773757,1.3602759911363265,1.3553031234036443,1.3488510450068625,1.3440649165464018,1.3703267434845132,1.4097145631059353
8-2803204,,,,,,,,0,0.9954953956490793,0.9855441125859918,1.2650291225682864,1.362096384464887,1.2916506390882414,1.232203188656314,1.568339602441282,1.75298780200247,1.7065014916431125,1.666973791941665,1.636129827393683,1.6091452879341162,1.580602549726996,1.5751352902516558,1.7207856571559716,1.917754311283385,1.784938032855217,1.7276380987924678,1.6779671157359435,1.6373522004546095,1.5849443742695888,1.5270353461658952,1.4985436905416305,1.4823205441205536,1.569157968943508,1.542022395799643,1.5169112574479104,1.4971036408762655,1.4869940294812967,1.474367842203686,1.4642454831294807,1.4528444689270215,1.4413010849516774,1.4260053266147188,1.4054361343932622,1.4111597913444962,1.4067790011238723,1.392638670558273,1.3991794446698085,1.4178426007999179,1.390794254422338,1.3818176789851513,1.408941928227173,1.3969275416651328,1.3823650000584107,1.3686928220172871,1.3636601782879587,1.3570363960384917,1.3520177596426717,1.3789490356379577,1.419255378504894
9-2803316,,,,,,,,,0,0.981267927674563,1.3514354269093296,1.463158487924539,1.3530113257998095,1.2693848007223527,1.6657900271748463,1.8803862830898002,1.8173192377969196,1.7650270040291152,1.7232066309920544,1.6885216341941902,1.6523715097401617,1.64339012897854,1.8116470573352723,2.0400751177757614,1.872332872458566,1.8025763980341107,1.7428014509053653,1.6942351874494987,1.631967703692335,1.565301511752063,1.5328491451966484,1.5142906819801045,1.6070034491297238,1.5763018648506573,1.547993588267905,1.5258094464774268,1.5145060223822409,1.5004461595474055,1.4891878910670446,1.476554415209648,1.463810546487603,1.4469281071881324,1.4243506646251511,1.429921202247121,1.4249301742773521,1.4094973315794088,1.415896816775199,1.434926102071375,1.405520680965249,1.3960381447417083,1.424231148749795,1.4111689392681914,1.3953321474800007,1.3810899385460131,1.3752324576482353,1.3681179717703067,1.362877312679957,1.3908434224530348,1.4326847847534083
10-2803319,,,,,,,,,,0,2.439816327102019,2.3261505986770175,1.6993058136016375,1.4354464345609443,2.114547913848715,2.4571537992696957,2.291951541394034,2.1674334770024966,2.0665922650018196,1.9932078309820638,1.920550793709854,1.8926495301871908,2.152532366947011,2.51175934366454,2.1808601727306978,2.0594584577097965,1.9584213363444305,1.8790195186832053,1.7815695075773241,1.682515057511677,1.6369280829138027,1.610471908507741,1.7205256570713394,1.678029293069984,1.639300610894918,1.609495392145305,1.5943937156455141,1.5758113098409596,1.5609921728506455,1.5445242302320357,1.5280772636105235,1.5063259585032023,1.477663190866521,1.4824076590260884,1.4755466735917881,1.4562818317453374,1.4620971206932885,1.481652504446684,1.4463362490454756,1.4345360603521788,1.4651997707757027,1.449233747199029,1.4305796172644105,1.413707209154243,1.4069568068336384,1.3985192485622935,1.392481567647254,1.4229063885437219,1.4682654899165797
11-2803328,,,,,,,,,,,0,0.9950557157765982,1.0079569963974184,1.0076766128141716,1.6654904712725858,2.03757934706641,1.9145087795528453,1.8219036114770555,1.7530944386079401,1.6993874037017183,1.6461548704857039,1.6330422818786403,1.8791490495808039,2.2289098281832898,1.9518006605677976,1.8496125053858843,1.766499174960426,1.7023422060763211,1.623241960802614,1.542499025174661,1.5047400491843268,1.484023588756644,1.5951456303105453,1.5593471864575088,1.5270011960651222,1.502042803448193,1.4894798042500295,1.473960477898999,1.4616517038689643,1.4479260091251223,1.4341703987669492,1.4161873914064689,1.392387844635712,1.3992858926467397,1.3944341336595811,1.3784491861368273,1.3866029023213124,1.408491453762452,1.3778502791148088,1.3681551316265737,1.3995720893344896,1.3861240307571356,1.369990349558025,1.3550794307297254,1.349354639293062,1.3420561843533805,1.3368052934603996,1.367166080130824,1.4122102720579464
