순번_정류장ID,70-2802918,71-2802864,72-2802824,73-2802618,74-2802176,75-2802169,76-2802154,77-2801846,78-2802103,79-2802067,80-2802056,81-2802031,82-2802010,83-2801983,84-2801975,85-2805277,86-2805276,87-2805274,88-2805272,89-2801921,90-2801927,91-2801924,92-2801916,93-2801925,94-2801908,95-2801715,96-2801690,97-2803662,98-2800165,99-2803661,100-2807012,101-2807213,102-2805602,103-2805807,104-2805603,105-2805808,106-2801183,107-2801685,108-2801666,109-2801633,110-2801192,111-2801636,112-2801604,113-2801564,114-2801520,115-2801180,116-2801495,117-2801506,118-2801512,119-2801529,120-2801544,121-2801187,122-2801581,123-2801606,124-2800694,125-2800726,126-2800751,127-2800765,128-2800782,129-2800797,130-2800813,131-2803049,132-2803063,133-2803062,134-2803061,135-2803060,136-2800370,137-2800369
80-2802056,,,,,,,,,,,0,1.0030990549149155,0.9942193521508176,1.0009075739401307,1.0149811605590102,1.0015851521246601,1.0042858784662971,1.0029878905300622,1.0032714541236911,1.0025852729209923,1.0011668859980163,1.0024542164048202,1.0020147225037024,1.0961114688740667,1.1970269690231274,1.164461438882378,1.1591774383156492,1.2534070929653547,1.297238523100862,1.444149743081402,1.6397286336405197,1.712080015624234,1.8307207515655428,1.9645728498627237,2.049068439904972,2.199143195175941,2.50189874768485,2.722476611680398,2.6569692741530715,2.5149699734472346,2.4397216118220615,2.344546195078215,2.2815292984093025,2.2623060413994396,2.2723580212216032,2.160465186435173,2.2929982874022365,2.2453001407890074,2.238498201215693,2.4347639886960035,2.5198870768341726,2.4902112133149377,2.441597034224814,2.3558226672095834,2.6153209519067553,2.821426795891653,3.05510328280816,3.1910081675834405,3.4547501932174005,3.6584709541409577,3.461515138840577,3.316278611714372,3.314059712740994,3.2402418176853636,3.0820767660036767,3.0121597039872325,3.1582652579659594,2.8343741583574307
81-2802031,,,,,,,,,,,,0,0.9643392966743197,0.9975293728668386,1.0249998931993627,1.000818901407006,1.004766753434444,1.0029465631696557,1.0033270207759166,1.0024532502419403,1.0007347177758263,1.0023170140990023,1.0018319668538107,1.0364609103763527,1.225193672759634,1.1836748483060593,1.1761262631792366,1.280548567234445,1.3273932897632068,1.4917273532686233,1.7130988250606554,1.7964855214445403,1.9336728819542415,2.0906362079543053,2.1911560589938666,2.370284036532142,2.7398158951720877,3.016506703880927,2.920890162007324,2.7316480743011757,2.633895414452795,2.512129538618129,2.4329767173145296,2.407155715274289,2.4153337519890443,2.2781135942914394,2.228462272849937,2.182520759655186,2.17637838585719,2.3723406973670116,2.4575644912806904,2.429335499563534,2.3824321733496228,2.298807319175364,2.4938518288740474,2.6905339149180714,2.913901610469512,3.043942127807261,3.2948156803994273,3.4898276229146417,3.3084777827816354,3.175150417452062,3.175591715598591,3.1081146692602553,2.9601770553577436,2.896516230298178,3.038137428594477,2.7357309080884913
82-2802010,,,,,,,,,,,,,0,1.0255825126110978,1.0452800790453751,1.0072764079175207,1.0103010094849263,1.0077417223638228,1.0074570393982354,1.0056039321025385,1.003325763804813,1.0048804569976615,1.003808881697231,1.0059442051474654,1.2369608676057318,1.1917207400313288,1.1831888697500514,1.2910772803323687,1.339131092155638,1.5091938121937953,1.7401247354939307,1.827006359177536,1.9714589502266489,2.1369597593782954,2.2427650630680476,2.433543467028681,2.8287765369325903,3.1273340378413326,3.0194299054969997,2.811212105149563,2.7046166296775773,2.572556264031383,2.4872512311007213,2.458224393925436,2.466233735200062,2.319582301735075,2.2658043610845455,2.217126984857328,2.2105433415944935,2.4137202084142064,2.502402983477665,2.471975885921606,2.421936825703973,2.3336593946890276,2.535562840617107,2.7402621470312796,2.9723634712372506,3.108355189635072,3.371876044700939,3.575662765693994,3.381279918520993,3.239702735551542,3.2384211518144475,3.1670293307739614,3.011054549826961,2.9438473848942768,3.089387318446706,2.7731158073592277
83-2801983,,,,,,,,,,,,,,0,1.0581680445101058,1.0024269898580587,1.007347351008439,1.0046682497786676,1.0048597145425289,1.0034382247053266,1.0012787418664681,1.0030836521413602,1.0023601405026634,1.0048101904240618,1.2488757948648233,1.1992567004937533,1.1896613532571885,1.3019628352524384,1.3510828426561836,1.5289129225368665,1.7715671310487708,1.8629475671846367,2.0166458384256374,2.1931719492880015,2.3065071616491557,2.5119002516222024,2.940455528949572,3.2694937444737517,3.1436624203149437,2.9099507785280028,2.791656846570823,2.646130834336424,2.5534188117834296,2.520828867737682,2.527992758682476,2.3692637265506145,2.31071036928181,2.2585607762195883,2.250621078499207,2.4642165759489965,2.5567917665305817,2.523550530985458,2.470401504986359,2.3757852683016796,2.5850091164122064,2.7997349506760405,3.045138121271161,3.188259291383949,3.467387029518228,3.6835041814579923,3.473939304918893,3.320275598982849,3.316704610251821,3.2412956700002575,3.073879677650224,3.0016755788180807,3.154114689732218,2.8183272090918496
84-2801975,,,,,,,,,,,,,,,0,0.9645051398901237,0.9860498018123403,0.9855546571434988,0.9899157235054228,0.9925701305891774,0.9919739109690742,0.9946612811675587,0.9960440012366054,0.999645216246175,1.2668548241076625,1.2097668266208093,1.1984671503344584,1.1922294092592596,1.2453267130053476,1.4118335846042602,1.636437414995743,1.72068403465331,1.8604355521483136,2.0205899151018603,2.1230531819344516,2.3078072114190356,2.6911610811044264,2.9809984081553456,2.882326623585701,2.687544487254258,2.587724633289596,2.464217363164149,2.3843314631031665,2.358602778445254,2.368471404049391,2.2310813488754477,2.1819730327428735,2.136335814847568,2.1308301991641585,2.33009218605015,2.417709590952134,2.389779627323171,2.3427151839758507,2.2590780486410798,2.4594949527011227,2.6610335669648473,2.8898599521771082,3.0226509361469778,3.2834668367173574,3.482923737306945,3.2963545436172628,3.1592985367836337,3.1612244625474877,3.0910887320684135,2.940068084253191,2.875408179866987,3.020264981367594,2.7139940531494258
85-2805277,,,,,,,,,,,,,,,,0,1.0171206651351057,1.0064528610829953,1.0062165248219521,1.0032542737112813,0.9999912067991734,1.0027818531478931,1.001910161822016,1.0051175700638286,1.3150403973778675,1.2395983997821232,1.223726822590762,1.1980625199998762,1.1931653717704345,1.4453358307712556,1.455125056322828,1.481149257105358,1.596423844284569,1.7274567823673277,1.8110314497349924,1.9590084945473483,2.2624066407525625,2.486347245346353,2.4283595642866644,2.2977679860373508,2.2289187885835755,2.1426789323548974,2.0860866383818015,2.071291800663863,2.0855081017890225,1.9850628319901167,1.952117600762234,1.917910306116823,1.9167299575340133,2.0887357228614336,2.167222445259787,2.1484636497703606,2.1122286390146052,2.0475302066492223,2.229690756563925,2.404418047388464,2.6020107019170338,2.7168458987788475,2.9388923687839132,3.107619687311192,2.9653439480869435,2.8566879725542127,2.865093663855369,2.8097868191614004,2.6875554924911915,2.6365128243123706,2.7683843674537902,2.5141988847732137
86-2805276,,,,,,,,,,,,,,,,,0,0.9826925859088868,0.9977269521196038,0.9984423158599057,0.9957660955406975,0.9996080271202857,0.9997416892160609,1.0037283654502427,1.3483610224252969,1.258131210006066,1.2388686821310375,1.2096519449875438,1.2032549460186739,1.4727890716624763,1.4811386474029258,1.4653450676224913,1.4528117624155645,1.5694585520129989,1.643212809144463,1.7739941940422963,2.038722645394563,2.2321261695606136,2.192881090116825,2.091507613825879,2.0371166179574605,1.9685898946089635,1.922676994324035,1.9133940590285152,1.929046203486497,1.8474162306827433,1.8226352762228075,1.7943000520349477,1.7948819630471906,1.952446809085165,2.026332797696017,2.011939453924683,1.981313824517625,1.9265100300118032,2.09896725157575,2.259350548133456,2.4404851871534468,2.5453715523370937,2.7478560009192106,2.902296364795087,2.781222750117378,2.6870769011910087,2.699193058687786,2.6510261540465208,2.5445281580230574,2.499118722856035,2.6241715566659924,2.398784136585656
87-2805274,,,,,,,,,,,,,,,,,,0,1.0058066258552394,1.0013490971588859,0.9973942035252218,1.0014745557218225,1.0009075945827592,1.0048813672502663,1.3676940474287838,1.2688330272808308,1.2475849165316892,1.2163719050708792,1.2090803546164473,1.487314234803327,1.4947939504105887,1.4781140345310981,1.4571934013549674,1.5048856872482022,1.5749240554630266,1.6988120615057465,1.9487412415039835,2.1304564028383375,2.0978957526275477,2.007572573003346,1.9587154847919288,1.897024263211382,1.8554227464240594,1.8485786802812925,1.8648944902091182,1.790206528796097,1.7686456645974096,1.742651518724131,1.7442803448619084,1.8960159168514603,1.967297106571553,1.9550549755402309,1.926938644163555,1.8760782726941065,2.043846553862588,2.1987883601556195,2.373238121991738,2.4744791208331356,2.6682585578015616,2.816248292233749,2.7044906520164576,2.6161517905351364,2.629709003577911,2.5844179626364854,2.4833379281509886,2.441756888941304,2.5638445214223773,2.349764423357122
88-2805272,,,,,,,,,,,,,,,,,,,0,0.9990154362473568,0.9948555721633134,1.00035524992784,1.0001927108752178,1.0047762811652694,1.407180337589367,1.2893311771329656,1.2639268577902227,1.2286493608253128,1.219586746882201,1.5154183654215896,1.5210600355645822,1.5025686540515493,1.4794679381269682,1.4566117560170453,1.4558050771346485,1.5681874597320875,1.7936093499321155,1.9557082632934442,1.933841120070094,1.861881409762435,1.821756678614463,1.7713856787967168,1.7372690207656567,1.7336227372818438,1.7510064440918367,1.6888478509890088,1.6727244715283596,1.6507150273109978,1.6536799734907854,1.7950416476489888,1.8630957204262921,1.853972896454936,1.829403862305146,1.785351284304019,1.9461052438857092,2.0914273985378853,2.2544019358284864,2.348722029472601,2.5294983161742888,2.6666435691525074,2.5696568217225666,2.4911257830222793,2.50707099180514,2.4666643895288205,2.375979207505238,2.338380958906121,2.456129533820985,2.26162658719274
89-2801921,,,,,,,,,,,,,,,,,,,,0,0.9891890315903028,1.0016610879185628,1.0006477101831952,1.0063741420109211,1.514772357980447,1.340159382316702,1.303239823143772,1.2574590323511838,1.2437724190567028,1.5802809866120167,1.5808073422093014,1.5578914991760286,1.5295177652411573,1.5021600840672218,1.4879593436225045,1.464058213709699,1.5385477802800536,1.6719682239533018,1.6656609067557668,1.619810460855507,1.5936720878151887,1.560436972584685,1.5368072859959485,1.5387397137322725,1.5578400674092587,1.5144242119253657,1.5070754031556557,1.4914452514101604,1.496309730308449,1.6211924879602968,1.683357977816336,1.6791688922361863,1.6607423396360887,1.6276743604533972,1.7760626382452018,1.9049038380924366,2.0491556033360716,2.131803928100443,2.290883495636818,2.4089001654636624,2.335867677328944,2.2732425841691706,2.2928659742635467,2.2610291292886577,2.1869102681761223,2.1579241570003886,2.2660867881234834,2.1057162790645316
90-2801927,,,,,,,,,,,,,,,,,,,,,0,1.0332038018832446,1.0051865770323911,1.0055202976985906,1.6328858635229841,1.3877449179380488,1.3382963486581974,1.282019427448133,1.26380143794783,1.6369272753387274,1.632018373455866,1.6049097288943368,1.5716044481947378,1.5394939870277495,1.5230850069107271,1.495775023793817,1.4701277780582593,1.4970085178744779,1.49843781650216,1.467228298697255,1.4487567116078366,1.425288091754156,1.4082644227653685,1.4131806803666518,1.432780188839688,1.4009103753202559,1.3984036246042764,1.386610983110726,1.392883247119529,1.5073582094057858,1.5657808029624056,1.564313999317803,1.5497941549394987,1.5234048491199472,1.6638193946956368,1.7821149909624439,1.9142327537082096,1.989825064226246,2.1352271026401097,2.2438054206729383,2.1837416680117014,2.130696189510322,2.152393893377821,2.1253649225309736,2.062287548922471,2.0377715049194225,2.1398732649230157,2.0009604427707424
91-2801924,,,,,,,,,,,,,,,,,,,,,,0,0.9999835677665309,1.002424845056441,1.695405241269036,1.4096306242745622,1.3537539801525673,1.2923945070261005,1.2720544419760786,1.6621345491501585,1.6545099686843696,1.6254158320051924,1.5897972114866399,1.5559958064379638,1.5385487755373235,1.5093232076265888,1.4819918109101102,1.4576950753475275,1.5000338567220932,1.4681712166999192,1.4493559751096543,1.425488094744812,1.4082020999454055,1.413191659098704,1.4330733783015897,1.4007570396122697,1.3782055708579137,1.3670224176767138,1.3583712238067969,1.4642175278607372,1.521262848755545,1.5208455932391831,1.507472357779221,1.4836795949192592,1.6209491573281156,1.7354536332297368,1.8632346762318255,1.9362617685418368,2.076705283123808,2.1816610985168197,2.126580530420146,2.0769636218281056,2.0993804604530615,2.073585371330301,2.014352413611483,1.9918832660438361,2.092058624570212,1.9611931145179882
92-2801916,,,,,,,,,,,,,,,,,,,,,,,0,1.006119078553386,2.585493499346254,1.6135975312918034,1.4864822931217754,1.377061822662931,1.3370054363993582,1.8541868810332809,1.8204538629384615,1.775130773179419,1.7209913131411585,1.671221509999807,1.6458764045679706,1.6051068784615758,1.5645392851799338,1.5316233486319395,1.579147733452114,1.536073817672605,1.5114656109270415,1.4805729661829548,1.45874158927075,1.4629555662054206,1.4844504939067589,1.4442974790063485,1.4167702556267898,1.403246810815603,1.392791746349139,1.3736041387565414,1.3586851067217767,1.3472923275749173,1.3389597899926113,1.3237363426641873,1.4151638863524034,1.5124488641423348,1.6202673336897595,1.6816426610530535,1.7996335997150879,1.8863884287247292,1.853550313724238,1.8191526345499858,1.8444825469759167,1.8269286155610387,1.7844294308832527,1.7702608419497872,1.860564376777004,1.7638709517582447
93-2801925,,,,,,,,,,,,,,,,,,,,,,,,0,1.3004157621693218,1.1351455406087143,1.126779855501027,1.1013774835901946,1.10922016677212,1.5445121755341717,1.5494351869309986,1.521016884099377,1.486848275911705,1.4548070953460686,1.4386076412361741,1.4116261878871035,1.388651632727462,1.366665386188365,1.4155485369020275,1.3871755416672806,1.3701803773419459,1.3489556521270907,1.333373898139964,1.3407702890166755,1.363395281052658,1.3342605602016562,1.3140346069234248,1.3040619175189356,1.2962950181858488,1.2821780003487444,1.27145120075578,1.262923341735681,1.2565823610279414,1.2455721155377217,1.296657755856765,1.3844739342888075,1.482112271206062,1.5373499525967897,1.64318516966421,1.7209805236069085,1.6988728570689895,1.6721973986512693,1.699176575818725,1.6848812207308865,1.651668225601019,1.6418545287100519,1.725907251771915,1.648246779743406
94-2801908,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947931080658841,1.0002087610525228,1.0021930803599421,1.0333090688936206,1.6052843110986217,1.6023431995635735,1.5622506090056716,1.5156839760063578,1.4736337808106676,1.452875939837636,1.4191456037492396,1.391014075307446,1.3649164276721246,1.4224393647724085,1.3888982947234305,1.3692432999906627,1.3450990655404802,1.3276162106990883,1.3361449352864239,1.361736522679103,1.3293710227540612,1.3072772505514758,1.296494482613881,1.288157857360997,1.2729197094294824,1.2616143948215282,1.2528241045720625,1.2461884527661373,1.234621542589896,1.2138703564545754,1.267793494522673,1.359951515849568,1.41214155267965,1.5125989279951553,1.585903311599156,1.571261182163836,1.5496950301521304,1.578188134669221,1.5669522900830606,1.5397155866460683,1.5329366995629325,1.615006442488909,1.5498125307153616
95-2801715,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0095099555550446,1.0082356575358817,1.05442774173179,2.1057507499128647,1.9763455145850095,1.874982780081967,1.7668516064253788,1.6772463443783658,1.6354203019108409,1.572193649694572,1.516057756647297,1.4720241138081844,1.542530055391419,1.486713479621741,1.4561972702930255,1.419551109797707,1.3942803689853795,1.4020836207491203,1.4312373857091616,1.3859707213346735,1.356083537561942,1.3417451265811027,1.3306968999699027,1.3111240844386716,1.2964417530991597,1.28520188590348,1.2766691877952123,1.2621528258167132,1.2363532501990402,1.2273182073401612,1.2194402530926909,1.267023188415138,1.3592808812688566,1.347935462597779,1.3371512532175585,1.325608786997816,1.3554452895882727,1.3495039516360197,1.3341129359248616,1.3326272702134188,1.4061097849554056,1.3668348234096894
