순번_정류장ID,32-2806737,33-2806735,34-2807048,35-2806733,36-2805337,37-2805730,38-2806191,39-2806160,40-2807302,41-2804861,42-2800565,43-2806015,44-2800567,45-2803766,46-2800351,47-2800549,48-2800543,49-2800385,50-2800536,51-2807212,52-2800530,53-2800523,54-2800519,55-2800517,56-2800515,57-2800508
32-2806737,0,0.9944818735964067,0.9848342855249084,0.9931709734811204,0.998407305486802,1.014300653698726,1.0108964966959988,1.0520975371917658,1.1348284749242399,1.1133365885201876,1.1042497328443146,1.09808916956992,1.0945421935088318,1.0846311196839287,1.0805471262135353,1.0781909733130524,1.0925291037323575,1.11287723209779,1.1045789528061623,1.099528251010388,1.1450632884098404,1.1410793879513572,1.1375578163731965,1.1351191240903526,1.133095678905647,1.126293524073115
33-2806735,,0,0.9756424589038389,0.9925811400760683,0.9994111940694694,1.0173057461053057,1.0125659293835843,1.0557552194216568,1.143169464120036,1.119402893066277,1.1093296288843615,1.1025949023117905,1.0987555093438122,1.0879443713779546,1.083554580101574,1.0810258718937085,1.0958222940713602,1.1167710432331375,1.107928798779434,1.1025590065629096,1.1494015352277016,1.1451770148411309,1.1414563059368596,1.138888416799998,1.1367455076444954,1.129579622969684
34-2807048,,,0,1.0076680978314814,1.0081353167759073,1.0251967077953952,1.0169798768475444,1.061476452519309,1.1543193778656526,1.127543190966409,1.1161573174806585,1.1086690414669296,1.104450511779671,1.0924519151896823,1.0876648035789032,1.0849112168806148,1.100215441767319,1.121818693067484,1.1122946227930706,1.106523942955886,1.1548218901862006,1.150302966011658,1.14633979528843,1.1436155368688619,1.1413263344285645,1.1337176055381266
35-2806733,,,,0,1.008462895702106,1.0299307375029183,1.0184235698589106,1.066167124677843,1.1661634786889807,1.1356817453627284,1.122756762262715,1.1144028194562843,1.1097525296906492,1.0964530695711852,1.091238859280749,1.0882467980911945,1.104176407295976,1.126594454474412,1.1163205765541655,1.1101175806780683,1.1601627701699888,1.155315179534583,1.1510821024380236,1.1481838637440016,1.145733956282421,1.1376401983902684
36-2805337,,,,,0,1.0093116153013078,1.005866050663344,1.0662043621070105,1.178428483041138,1.142720882284813,1.1278424226710175,1.1184277451550069,1.1132541361289865,1.098531954818058,1.092865079775818,1.0896303374925362,1.1065233129410725,1.1302268392142343,1.1190827449869982,1.112399119337719,1.1650178872668417,1.1597668757595907,1.1552038780565639,1.1520929212495947,1.1494526023117146,1.1407854327570144
37-2805730,,,,,,0,1.0017472403264465,1.0829916800279475,1.2238295170273523,1.1708524771754314,1.1494537469932904,1.1366228746289948,1.12981555138909,1.110335035996087,1.103201469995783,1.0991648463756671,1.1179759438970966,1.1441322067291968,1.1305117344205795,1.122438084880161,1.1802229733593306,1.173917659653106,1.1685005134386552,1.164845060025909,1.161700772130431,1.1515376848684806
38-2806191,,,,,,,0,1.127493794405943,1.326799272885853,1.2270313310282714,1.1901243225848637,1.1698490865675375,1.1596571073012527,1.1305977500501223,1.1207144644078935,1.1152024737766797,1.1368756403706708,1.166572400317234,1.1486385218869701,1.1382007584827607,1.2034853746868823,1.1954354772890445,1.1886244532743135,1.184090870380067,1.1801283534191478,1.167578383710982
39-2806160,,,,,,,,0,1.588179376284638,1.2030962006235226,1.1429379908968298,1.1171397388355482,1.1052112318418907,1.078886383014525,1.0704820794030327,1.0661073029829893,1.0965578449206024,1.1383773537367665,1.1189349515406708,1.1083635605247415,1.1916264211589198,1.1820981419611896,1.1741652708023547,1.168933456618683,1.1644836696276553,1.1505774263787614
40-2807302,,,,,,,,,0,0.9748806438412223,0.9902789341393449,0.9919280629064114,0.9907963534387852,0.998452531203834,0.9984800519625032,0.9987104262041395,1.0342911782454443,1.0840640966919988,1.070960809926461,1.0642429173207504,1.1552649274001796,1.1469592273199303,1.1400057580057548,1.1353720464026178,1.1316353408514814,1.119759665657304
41-2804861,,,,,,,,,,0,1.011414747044262,1.0057936733353452,1.0013943796055402,1.007016399682037,1.0057163365251567,1.0053465453354675,1.0504387745530408,1.1120024544811034,1.090990913620242,1.080654567901111,1.1882827428355134,1.1763803587978998,1.1667126666229835,1.1604360803300942,1.1552278738914674,1.1392973690890966
