순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2804583,18-2804714,19-2803929,20-2804691,21-2804689,22-2804693,23-2804695,24-2806387,25-2804699,26-2800282,27-2806302,28-2804028,29-2804703,30-2804706,31-2804769,32-2804026,33-2804024,34-2804710,35-2807415,36-2804022
1-2800269,0,0.9989815947701196,1.0016723380552544,0.9953788190315304,0.9989439209921254,1.0021359445539517,0.9973750582398728,0.9984169514126175,1.0117511958386158,1.0041681022363205,1.0032962183588445,1.0028160152622954,1.0016753033034196,1.0021065968145098,1.001836687424888,1.0019763118109803,1.0014124575600134,1.0022315295207596,1.0014931152136402,1.0017814676498373,1.0019579141559558,1.0016520480989741,1.0089883800332557,1.0962485615704622,1.2723629340836446,1.373867765984954,1.3573820333151088,1.3384951231632956,1.3302192682062155,1.314988575932365,1.304908128667474,1.2882255589009692,1.368954697674063,1.5041021447082066,1.5854828331334698,1.8082089796180527
2-2805488,,0,1.0048549440877443,0.9937551860976039,0.9989318868348576,1.0029910926734393,0.9969835647870999,0.9982974142610239,1.0140444901412675,1.004866011382269,1.0038224776229427,1.003247977911277,1.0019421549697904,1.002378436559707,1.0020624966282123,1.0022062664046083,1.0015741648921845,1.0024379587742127,1.0016422339597995,1.0019408431127834,1.0021224909661595,1.00178703418271,1.0094882429588745,1.1013245451018567,1.2878994152617498,1.3960333991838747,1.3775252357695462,1.3565019091824682,1.3473308189664466,1.3305458608499372,1.319446618427109,1.3011961845047995,1.324009381007638,1.4564136472380873,1.5361268553406637,1.7576983198709515
3-2807373,,,0,0.9869228044341957,0.9967404611782976,1.0024368597476068,0.9949410360957184,0.9968672241785842,1.0156899311576617,1.0048674320955018,1.0037037673726608,1.003078696047412,1.0016756366607023,1.0021818439145187,1.0018623942712728,1.0020223773725625,1.0013784484772277,1.002300797402718,1.0014722693991829,1.001793511041396,1.0019884849662068,1.0016500708729497,1.0096924209072382,1.1057773300865883,1.3021856493415516,1.416616754445379,1.396116646133745,1.3730100964190939,1.3629717925220244,1.3446906174223787,1.332615321393103,1.3128739093430755,1.3361251206780136,1.4745722372533336,1.558216777946696,1.7895577538717784
4-2800272,,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0095958549127968,1.0075582654518667,1.0064144461458648,1.0042485844361106,1.0044410724904687,1.0038307286483321,1.0039419565278818,1.0029297653876974,1.0038625256187923,1.0028403246421185,1.003124233256815,1.0032927313976612,1.0028017305469288,1.0114493895445433,1.11541229747879,1.3303457205572327,1.4567819937837396,1.4322053768178462,1.4048867501081703,1.3931088006975862,1.3718493221468582,1.3578397752471014,1.3351684543983517,1.3244939189749825,1.4678982061512493,1.554856544275227,1.7961360749246513
5-2803582,,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0069517911762493,1.0049516995574377,1.0039333042991352,1.001922486283346,1.0025249346552836,1.0020877856773796,1.0022759017197762,1.0014662965307073,1.0025498736966971,1.0015641018100112,1.0019312311342592,1.0021510980625612,1.001749889853559,1.0108738715863541,1.1206523668757822,1.3495474179301095,1.4852041843313764,1.4574121225687633,1.4268258206186162,1.4137141258951629,1.3901945607991917,1.3747325389417178,1.3498873639304672,1.3236298733853795,1.360815921879839,1.4402696072705181,1.6685559968629122
6-2803603,,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,1.0041543068199659,1.0023820970158352,1.0015870806581493,0.9998486888160961,1.0008659353306804,1.0006140339208514,1.000873202163275,1.000270504492983,1.0014761520489988,1.000536968075071,1.0009736782318004,1.0012364222034142,1.0009177807921232,1.0103654033098528,1.1240727324933082,1.3625318505285628,1.5045795254724557,1.4744810904101744,1.441575096583531,1.4275236818722605,1.4024221675563413,1.3859490581346807,1.359601828422002,1.3318584546156333,1.3124613394596423,1.3746561667350987,1.5956332802043114
7-2803602,,,,,,,0,1.0069899670698306,1.0550035537868472,1.0116849111643749,1.0083266172260454,1.0066256575856565,1.0037399054549994,1.0040771411999743,1.0033818078654442,1.0035357293774052,1.002423965600736,1.0035381735596764,1.0023932040198935,1.002741226032195,1.0029462871548325,1.0024342617823334,1.0121055946927684,1.1290430161853604,1.3754074748202023,1.5227389688576447,1.4905626672739538,1.4555744513771012,1.4406801113236722,1.4141615207887288,1.396779432045256,1.3690838663631932,1.3400008075650764,1.3197383574614983,1.3296845576094047,1.545542871435695
8-2800274,,,,,,,,0,1.089891755286435,1.0127560379223124,1.0085637393535032,1.0065707492937577,1.0033654048614848,1.0038108555222938,1.0030997120149179,1.0032777060019133,1.0021489969688586,1.003344147482418,1.0021577207632084,1.0025361110069964,1.0027587889797565,1.0022466728034045,1.012312817528822,1.1342803337942218,1.3931382672149208,1.548950358509062,1.5134857798523167,1.4752417835097917,1.45904132627683,1.4303448891685964,1.411579263176837,1.3818491232476682,1.3507718809516756,1.3292361700293174,1.3180753754840386,1.486147051647101
9-2803847,,,,,,,,,0,0.9712435249626593,0.9777648855898521,0.9815136083779274,0.9844660643089386,0.9894328974938863,0.9909660383605227,0.9917802890456231,0.9929750794402548,0.9949222691190345,0.994456598767743,0.9953365800700348,0.9958712264265874,0.9961510512486328,1.0069020535658193,1.1360691739070459,1.4132450947669923,1.581806254274649,1.5415419570872364,1.4986383331892699,1.4805982028547449,1.448871037706636,1.428212830918809,1.395740059295617,1.3620376595512638,1.3388586900231638,1.326906474616923,1.5016865187716468
10-2806301,,,,,,,,,,0,0.9937138984399775,0.9916106108188611,0.9920054572454681,0.9966601683162629,0.9971528400968619,0.997820117734951,0.9977221121330362,0.9996934428603588,0.9985851755526658,0.99932595981347,0.9997610043724116,0.9995485296814229,1.000152206773557,1.0013506867625692,1.1957792931176585,1.3426544490425176,1.320771774597663,1.2967044659049436,1.2865120992934318,1.2681715465312797,1.2565314744994798,1.2376994733223459,1.2183397065194868,1.2047765071944336,1.1976287877501572,1.3690700398681788
11-2803848,,,,,,,,,,,0,0.9892282663812044,0.9913145728441417,0.997344721080141,0.997745716137103,0.9984724379505087,0.9981727377931161,1.0003010627546833,0.9990180863846378,0.9997852586691636,1.0002298024615146,0.9999347627628322,1.0005647684867551,1.0018065985576166,1.0711120567621948,1.20252124595182,1.1908843356064076,1.1774342564623266,1.1716912830602435,1.1609921468934126,1.1545044335180903,1.143524721671592,1.1324545741602123,1.1244848724863548,1.1201456993710512,1.2868533486079987
12-2806298,,,,,,,,,,,,0,0.9924697972967704,0.9994393090688352,0.9992742436139128,0.9999804688734159,0.9991583651096745,1.0013923453627298,0.9998515955279585,1.000607460770101,1.00103855600333,1.0005993175386276,1.001244570051092,1.002506444892107,1.001613327676676,1.0926843898408611,1.0883296567416982,1.082537615796738,1.0800368163208027,1.0749547434865485,1.0722853443776392,1.067181785009178,1.062385661870107,1.0586935864866658,1.056515932493108,1.2192705496266079
13-2803849,,,,,,,,,,,,,0,1.0055211288700237,1.0025389875857167,1.0031165916361005,1.0008196641895883,1.0033239016094724,1.0011925124671757,1.001939071167039,1.0023503158628708,1.0016254190629676,1.0023100211821008,1.0036273938588705,1.002506909435705,1.0026889212581582,1.0038539878620918,1.0038863028033467,1.0038714152708423,1.003102444610924,1.0034147481052114,1.0029051319653475,1.0030846257057355,1.0028033157862943,1.0023512267912322,1.1659585346444012
14-2803851,,,,,,,,,,,,,,0,0.9988989735525139,1.0009103926868765,0.9955780492529185,0.9997922780048163,0.9978223710085173,0.9991501032185528,0.999866311464659,0.9995284179211534,1.0004150706636514,1.0020979819957723,1.0010526573005674,1.0013695983157023,1.0027490836848107,1.002868519386844,1.0028874600374151,1.0021101628978544,1.0024938166155613,1.0020099707554926,1.0022770471691236,1.0020261082755837,1.0015695485078036,1.1758479172490912
15-2803852,,,,,,,,,,,,,,,0,1.0069993837020639,0.9939799866044206,1.0001218697113146,0.9975276940345099,0.9992085155607869,1.0000699833527098,0.9996294699151916,1.0006460956481138,1.002534556006175,1.0013006797856387,1.0016292686697226,1.0031237856912067,1.0032227589367417,1.0032300026280347,1.0023675619041341,1.0027681519452563,1.0022289526072299,1.0024938091334894,1.002213694825395,1.0017241682076135,1.1859150018969096
16-2803854,,,,,,,,,,,,,,,,0,0.9915192389066653,0.9991672907621645,0.9965861666295756,0.9985600741161413,0.999552002497128,0.999216733999133,1.0003093373547192,1.0023237717365587,1.0010752920593111,1.001435888527278,1.0029949120942674,1.0031080460016022,1.0031199417547219,1.00224158102875,1.0026586295014417,1.0021153885308516,1.002396236947863,1.0021169452369625,1.0016213087696841,1.1893417064587264
17-2804583,,,,,,,,,,,,,,,,,0,1.020309388779728,1.0022074181910248,1.0041002657129308,1.0048066417352746,1.0024578632355008,1.0014156666181373,1.0039345712632533,1.0020268848413916,1.0023664858953758,1.004168485741907,1.0041843172897373,1.0041491498538166,1.003041713531224,1.003478488561732,1.0027835260438096,1.003032376963956,1.0026725419151339,1.0020982879216662,1.2108376582767209
18-2804714,,,,,,,,,,,,,,,,,,0,0.9900729058831302,0.997650541212279,1.0,0.999250177861354,0.9983230275000903,1.0016973630044896,1.0000977708590835,1.0007017655103287,1.002822315005322,1.0029857387926722,1.003006775173816,1.001924914725088,1.0024564224942938,1.001820556399877,1.0021845808802012,1.0018743714610179,1.0013081507658015,1.218934577437363
19-2803929,,,,,,,,,,,,,,,,,,,0,1.008718115342918,1.0085428288193001,1.002611062937345,1.000988405976547,1.0046730789940927,1.001970550779024,1.0024091670770992,1.0046339388605507,1.0045958540896676,1.004531495738935,1.00319052377981,1.003689978607866,1.0028694446913604,1.0031412146111018,1.0027287901231576,1.0020856731040086,1.2344256363335748
20-2804691,,,,,,,,,,,,,,,,,,,,0,1.008291422507267,1.0005673511483746,0.9987929966393959,1.003813453876214,1.0009809204138078,1.0016295353379387,1.0041937748654342,1.004211006220552,1.004163912756114,1.002754512655533,1.0033219501363702,1.002488631910164,1.0028223836764483,1.0024164170049183,1.001755785347121,1.2453940388975275
21-2804689,,,,,,,,,,,,,,,,,,,,,0,0.9982152611321506,0.9964464628120454,1.0030337395173463,1.000148209814643,1.0010014308018713,1.0038608533314342,1.003926912651251,1.003894465520411,1.002432281188676,1.0030547075770693,1.0022124554020075,1.0025951442758854,1.0021945437624658,1.0015208284711028,1.2537093001278992
22-2804693,,,,,,,,,,,,,,,,,,,,,,0,0.9888384228836491,1.0094616718929714,1.0013035882273889,1.0022514076024716,1.0059164456118117,1.0056212092243646,1.0054431443185674,1.0034290328321263,1.0040930975505007,1.002952748482471,1.0032869972961405,1.0027577990557297,1.0019632581665696,1.2869861390223796
23-2804695,,,,,,,,,,,,,,,,,,,,,,,0,1.0187335378933935,1.0033170990602853,1.0038142287622405,1.0074962468481625,1.0068639320102972,1.0065671180478615,1.004277744206636,1.0048942777014882,1.0035878285593003,1.0038378447831608,1.003231449735676,1.0023847862508752,1.2962962613699034
24-2806387,,,,,,,,,,,,,,,,,,,,,,,,0,0.9946720225605354,0.9901311451940429,0.99826501388618,0.9997036075123766,1.0000785928430673,0.9985034713273228,0.9998317334285172,0.9991877467516646,1.0001927937317938,0.9999609439839088,0.9992483176807566,1.314615793283519
25-2804699,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9827655597612858,1.0013142302577933,1.0024131171206638,1.0025608696047434,0.9998776202381159,1.0014177625189271,1.000301088234996,1.0012823090942047,1.0008632007369027,0.9999743911062726,1.3636372756618738
26-2800282,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0216790705871188,1.0121866889716729,1.0103826416125192,1.0047398385676651,1.0057800830858066,1.0034449492156665,1.0038489866548383,1.0029907473210429,1.0018405622645905,1.4033812554075298
27-2806302,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0043226080259042,1.0040311150262289,0.9988254012423678,1.0014765585324827,0.9998862333940443,1.0012726334071558,1.0007497263303824,0.9996663051391387,1.443464404083105
28-2804028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0034153491482973,0.994820009227779,1.0000948440796036,0.9985178282896112,1.0006281904745638,1.0001444615897543,0.9989558283544826,1.5072285762541433
29-2804703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9902918683470451,0.9991025969485465,0.9976809390373099,1.000318426341239,0.9998594834612033,0.9986088169776742,1.5444141864909169
30-2804706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0106273501537097,1.0012312448173113,1.003000448396631,1.0017560897339073,1.0000511083805184,1.6182669439943242
31-2804769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.995775844736213,1.0010391936462173,1.0001716125921616,0.9984346304679331,1.7037943240561322
32-2804026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0052251488752735,1.0021257130329568,0.9993846220576396,1.9303606156176936
33-2804024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981943934386095,0.994617031255193,2.553590748260066
34-2804710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.988157935633597,4.315407930912707
35-2807415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.916813953488372
36-2804022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
