순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2804737,28-2806144,29-2806401,30-2804747,31-2804305,32-2804302,33-2804301
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0019059177210767,1.0017797013166785,1.0017431066769293,1.0032387207562066,1.0031300669993968,1.0021303360427278,1.0019268334535498,1.0012856142934914,1.0003764842646263,1.0003631225930143,1.0042943617568292,1.0010002854289977,1.0014319039981168,1.001884393688899,1.001435149464125,1.0001029455257904,0.99994239644201,1.0023444442539313,1.0035101249229228,1.0032177110906801,1.0017960099500913
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0034806942867076,1.0023400058670322,1.0020834223729105,1.001363586391577,1.0003655913640055,1.0003513648371758,1.0046290918792224,1.0010432526776192,1.001508911829031,1.0019960270485848,1.001508633542752,1.0000761307469974,0.9999068576391166,1.002459152707544,1.0036931561056857,1.0033756991535774,1.0018675776539427
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0031025446191377,1.001924818878949,1.001721702442818,1.001014356330047,0.9999928681998285,0.9999910642070534,1.004417981287359,1.0007347842427323,1.0012237862928257,1.0017305362719546,1.0012375892426901,0.9998025531506601,0.9996468023963784,1.002265349855735,1.0035293997666943,1.0032129581292495,1.0016141756312018
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0026546698615708,1.0014303857196012,1.0012966053021324,1.0006056673562198,0.9995551457841146,0.9995692609890816,1.0041800540699832,1.0003770973686414,1.0008949070919018,1.0014254601253814,1.0009258121064226,0.9994876501219203,0.9993481485102561,1.0020466742345195,1.0033469330459834,1.0030313419723984,1.0014070558807056
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0021461477843299,1.0009128282887705,1.0008604276480402,1.000204417466926,0.999147099329472,0.9991765051942194,1.0038830966189263,1.0000329360098559,1.000570508271922,1.0011159986796883,1.000618420584419,0.9991997158688375,0.9990775043518754,1.0018187813092767,1.0031385894823968,1.0028293012779461,1.0012003569707668
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0016683842687737,1.0003975891239887,1.00043022896891,0.9998000165474283,0.9987194862491701,0.9987661337923179,1.0036395186736553,0.9996864480981452,1.0002516451662649,1.0008194473769405,1.0003176773595863,0.9989031141062867,0.9987981531985743,1.001610018223162,1.0029616937626404,1.002654689787278,1.0010058329974725
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0024031550294328,1.0010221483789234,1.0009456195941886,1.0002272121686575,0.9990875791303528,0.9991215209680843,1.00416111095111,1.0000405828589387,1.0006125089123086,1.0011913695055052,1.0006610505542526,0.9991615693466377,0.9990359545366067,1.0019081927810058,1.0032865784146747,1.002956617716078,1.0012530941065074
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.003651097753825,1.0019950405981985,1.0017157460673316,1.000821381410634,0.9995453841880753,0.9995627236738306,1.0050350595781414,1.0005144362755671,1.0011150031954041,1.001728349001885,1.001137930104411,0.9994717027788517,0.999315591864,1.0023440699254105,1.0037914450680725,1.0034175781673802,1.0015976168122238
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0038537393176525,1.003567571757881,1.0017789459466515,1.0015273619726022,1.000608659284585,0.9992714533627446,0.9993022011333302,1.0050561571810417,1.000326618600444,1.000961439587996,1.001604959648248,1.0009947121597549,0.9992897852104768,0.9991422386688312,1.002273938846761,1.003766849004398,1.0033836253886848,1.0015169395001824
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0033267546578475,1.0014899169607374,1.001294294329427,1.0003868534678373,0.999027920929889,0.9990706975630924,1.0049557457806888,1.0001408630938262,1.0007951954494068,1.0014546138692342,1.0008393898014523,0.9991317909613339,0.9989943698330463,1.0021742084391492,1.0036884307223854,1.0033048056564042,1.0014224629316613
