순번_정류장ID,52-2804850,53-2803212,54-2803210,55-2803361,56-2807505,57-2807521,58-2806171,59-2800565,60-2806015,61-2800567,62-2800561,63-2804974,64-2800546,65-2800539,66-2800537,67-2800982,68-2800836,69-2800835,70-2800843,71-2800956,72-2801006,73-2801023,74-2801034,75-2800827,76-2806900,77-2803593,78-2800145,79-2800180,80-2800189,81-2800202,82-2800213,83-2800220,84-2806091,85-2807618,86-2807619,87-2801595,88-2801562,89-2800171,90-2800236,91-2801472,92-2801475,93-2801496,94-2805939,95-2806782,96-2801192,97-2801658,98-2801672,99-2801684,100-2801718,101-2801741,102-2801750,103-2801755,104-2801765,105-2801775,106-2801789
52-2804850,0,0.992463873433348,0.9985492939324303,0.9960410128408816,1.1260577426171088,1.0701672669413633,1.0694397282633417,1.0651869273100394,1.0641758643792418,1.0635094554767859,1.0616191617272404,1.058747259104757,1.0580727767414466,1.057433660988863,1.0563904874347394,1.050267327902967,1.049744825780594,1.0492946409295023,1.048526558786153,1.0476832099720277,1.0465394184276193,1.0463054923271955,1.0468749523201692,1.0464994553620162,1.0455507006910185,1.0446250959246814,1.053130524157127,1.0562853896744626,1.056111497070524,1.0639096843999147,1.0629068558490968,1.062375357345615,1.0874317333857486,1.1193026597007414,1.1321793846464228,1.1425951229291467,1.143694673238962,1.1584631050155045,1.1695730843279188,1.1842528357215896,1.1940805204606673,1.2224345853076704,1.2324225161275573,1.2514510547567226,1.2734933072940746,1.2966201307691194,1.3194708474509336,1.3475263991635922,1.3796248689251371,1.4099509758827924,1.4368710215420086,1.4637375839111568,1.4909034655582307,1.5160940964747878,1.534227772412012
53-2803212,,0,1.0002466458605008,0.9968817974346468,1.0492825271429533,1.0279819307136906,1.028738700335636,1.0270271005323788,1.0265950777228288,1.0262382702249713,1.0255552161790662,1.024542269939602,1.0242478025259714,1.0239693382509087,1.0235181710969607,1.02104604766567,1.0208282027595725,1.0206976872019047,1.0203483433354015,1.020013586727423,1.019424716438155,1.0194190598593098,1.020430386054229,1.0202742504586928,1.019826458297285,1.019332614516433,1.0286195540078238,1.0319985719070248,1.0321771134161088,1.0399981439967536,1.0393938220485757,1.039101999076539,1.0636684891012043,1.0948326144847047,1.1074133473626977,1.1176607396795013,1.1188666039780715,1.1332641812146222,1.144157356248699,1.158572852958485,1.168169551468138,1.1958269803815733,1.2058119825422087,1.224336522443168,1.2459624313362818,1.2685295809525328,1.2908560309964745,1.3182213337107054,1.3494402937224965,1.3790269864494265,1.4053435516266426,1.431476989800109,1.4578883960982107,1.4824093167074242,1.5000128613716122
54-2803210,,,0,0.9788567952592128,1.001958860302604,1.0012412148693375,1.003009188207265,1.002847342011064,1.0027671846595085,1.0025917404177163,1.0026561708236952,1.0027985775377162,1.0027362691445336,1.002678380902935,1.002589989071513,1.0023796883034568,1.0023507994450647,1.0024015040167888,1.002331417815962,1.0022832985272458,1.002132910993618,1.0022254967522646,1.0035244606576161,1.0035243117360326,1.0033372233908406,1.0031811039689031,1.0132813090646644,1.016904719798601,1.017319599304503,1.0253912699265204,1.0249703852560477,1.024903310953186,1.0500250508469418,1.0818223990133207,1.0946659663847398,1.1051681879438928,1.1064381852524687,1.121173023689384,1.1322934989540223,1.147048934837018,1.1568281985590192,1.185180208882748,1.1954155608705326,1.2144448841295694,1.2365843423635088,1.25973798847656,1.2825522575616068,1.3106933747199614,1.3427384072291153,1.3730504301108915,1.400143628170621,1.4270680647258291,1.4542548449247483,1.4794221721816254,1.4976080199406392
55-2803361,,,,0,1.0025861461139254,1.0015672579003116,1.003347921946105,1.0031622741993327,1.00307623373357,1.0028959560905535,1.0029510388532108,1.0030795829740506,1.003013366262632,1.0029517620239277,1.002857478280854,1.0026147708746997,1.002583133272646,1.0025998815991863,1.0025575215549414,1.0025047852907558,1.0023480186250513,1.002439807595482,1.0037176510280958,1.0037450179594718,1.0035810886687668,1.0033908833145677,1.0135950329369277,1.0172178775605396,1.017630705159959,1.0257666657229827,1.0253632316579053,1.0253169702734215,1.0505881884679225,1.0826481484487944,1.0956004448293655,1.106189395330538,1.107496261664693,1.122328787447148,1.1335439876846314,1.148457228183934,1.1582925278152663,1.186867605326354,1.1972471187945852,1.2163846716629803,1.2387920258949707,1.2621314620719808,1.285202646804839,1.3136225470508296,1.3459928182909233,1.3766204397727198,1.4039584940675098,1.4311294314171852,1.4586573243578085,1.4841967142518155,1.502590577889939
56-2807505,,,,,0,1.0002854336958484,1.0040667860008055,1.0036182991200981,1.0034405146147052,1.0030933109096607,1.0031825674285835,1.0033874297192502,1.0032657101625737,1.0031543152884876,1.0029868226300587,1.0025796337581148,1.0025304115560683,1.002557438372978,1.002492847366404,1.0024137692383481,1.0021792354619818,1.0023198007545988,1.004237320213385,1.0042707249383533,1.0039716198100144,1.0036825422389257,1.018333069656395,1.0235427289806953,1.0239751351833584,1.0354877270024938,1.034703276600534,1.034436516252017,1.0392741939888201,1.0899578895971884,1.1080529462251865,1.1336035313975545,1.1456306589336847,1.167058254303183,1.189663107449701,1.2113706519023157,1.225940893901904,1.2684416248446422,1.2829594995151132,1.2924944081388383,1.317485470579714,1.3345367250153448,1.3565584727624969,1.3733086605945852,1.4027197167137349,1.4117544409121063,1.4114979286592104,1.447824268321828,1.484734123568642,1.5057244435926616,1.5303009257414644
57-2807521,,,,,,0,1.049700115440366,1.0177408112237147,1.014966589518395,1.0126363031287997,1.010837717940782,1.0093548608986262,1.0086793640993519,1.0080980685216823,1.0072708027782933,1.0049056926911835,1.0047313090878505,1.004813824737694,1.0045841555253583,1.0043275310090372,1.0037862700307554,1.0039236608780753,1.0073075354938825,1.0072895006382914,1.006640885472627,1.0060388706386423,1.0295215989765738,1.0375515786252831,1.037813804202003,1.055936499730723,1.0540746185682484,1.0529613118868186,1.0599386898475371,1.1391686888476908,1.1678290631706343,1.2090517290210818,1.2285216491041955,1.2637430586561893,1.3012713576508905,1.337090740213439,1.3619278025005952,1.4348432114370182,1.4569209076612233,1.4715442084278407,1.5130170260284783,1.5412636747703021,1.5788713963769019,1.6058053977287285,1.6567088588222774,1.6688887604255989,1.6644412921565233,1.729357869596465,1.7963484961789102,1.8337641498823756,1.8803058495272489
58-2806171,,,,,,,0,1.0004468676989802,0.9998874926856789,0.9981061425438841,0.9999433410628173,1.0017038543178693,1.001410773466825,1.0011679007015872,1.000851674985818,1.000797131373369,1.0007551796906657,1.0009781973873482,1.000825192001911,1.0008561723432712,1.0005054744074453,1.0008107924677259,1.004469847515725,1.0045255644329085,1.0039716975809632,1.0034594152369278,1.0284355125592788,1.0369809110250632,1.0372147582706421,1.0563145684362298,1.054033407675452,1.0531142976818821,1.0603462799884225,1.1434199156593272,1.1735902647774454,1.216810819495239,1.2373914906250225,1.2746159989454995,1.3141788862722905,1.352097649093126,1.3781401101155952,1.4557102323017581,1.478901779746908,1.494098119105486,1.5380597197244474,1.5679103562220273,1.6076163257530094,1.6359924651544462,1.6899747679306416,1.702600518194835,1.6968329836030103,1.7666014881477994,1.8388419803963534,1.8789015616301887,1.9283882942822368
59-2800565,,,,,,,,0,0.9976176408927178,0.9919513481756449,0.9994020868539168,1.0023820410036863,1.0018800861148045,1.0014886037356552,1.001008775881455,1.0008686179416233,1.0008153975148069,1.0009518904070431,1.000891868669441,1.0008129939388368,1.0003101636621072,1.0008647798976897,1.0049425648338126,1.0050840484523038,1.0044277271590878,1.0038286292457999,1.031526950996013,1.040834340655674,1.0409191224931869,1.061941469180331,1.0593527505495155,1.0581809109604172,1.0659338864844532,1.1571082759271,1.19043505255315,1.2384283439757318,1.2613025989753333,1.3027025387108762,1.3469472591415241,1.3893186271975786,1.4187147555891353,1.5063651982326558,1.5316565676413731,1.5482197658565031,1.597333479595663,1.6308138881918055,1.6756479949815424,1.7071389834887905,1.7685360790116018,1.781712314382879,1.773904937634481,1.8532328838045196,1.9364078111865053,1.9813621344767516,2.0395490130168628
60-2806015,,,,,,,,,0,0.9815206495589414,1.0000451331722928,1.0031126646831345,1.0024612556413055,1.0019648005083948,1.0013673997952788,1.0010406448450877,1.0009770972103649,1.0011134251958584,1.0010405335859196,1.0009481319761941,1.0005210094709618,1.0008844854008774,1.0053051865946447,1.0052492105790818,1.0045619285317289,1.0040220618568065,1.0324757812110743,1.0420106476182034,1.042117100365965,1.0635255953854914,1.0609516463157893,1.0595624561228458,1.067454382546937,1.1609835367797576,1.195193650736909,1.2444216914534982,1.268115476060354,1.3106293349315505,1.3563009607166223,1.3999398066221924,1.4302719819065741,1.5205915366517788,1.5464553413918658,1.5635091640688086,1.6141163021068217,1.6484710369239597,1.6950328523524592,1.7274015229548663,1.7905915840542261,1.8038906841689615,1.795389731425691,1.8771723415471842,1.9636521319397104,2.01085519498037,2.0710724330997943
61-2800567,,,,,,,,,,0,1.0045541829432245,1.0050743896134655,1.004135949079234,1.0034299704488774,1.0025767558597902,1.0016188602564609,1.001526650340304,1.0016430062299577,1.0015340448184953,1.0015228798553877,1.0010401710821388,1.001291995251398,1.0056794082718716,1.0058054007343158,1.005073278457041,1.0044092969577834,1.0331822671560749,1.043075327693987,1.043058815919137,1.0645390403674966,1.062106379535116,1.0606613744289566,1.0685533932869156,1.163383930377923,1.1980971226569042,1.248163756412218,1.272141989843885,1.3154354560973094,1.3617744457327567,1.4060302270400309,1.4368930455551143,1.5290945080397635,1.5551585810314603,1.57242277492206,1.6240070944320526,1.65893194315069,1.7062126766904637,1.7392140406689018,1.803589335281971,1.8169482407780793,1.808030945299818,1.8919346592501405,1.9796573810215539,2.0281371609842256,2.089378055201814
