순번_정류장ID,31-2801697,32-2801925,33-2802034,34-2802061,35-2802105,36-2806098,37-2802187,38-2802201,39-2802210,40-2802220,41-2801903,42-2804878,43-2801815,44-2802261,45-2802252,46-2802456,47-2802509,48-2802365,49-2804851,50-2803664,51-2804436,52-2806047,53-2806048,54-2803579,55-2803767,56-2804877,57-2803768
31-2801697,0,1.0015586974017705,1.009141545418976,1.0040479898801464,1.0052408132260005,1.0088924954892333,1.0097616758608587,1.0092102652380492,1.0086316687482804,1.007872030785326,1.0065718078480546,1.0083160249060086,1.0072185885650398,1.1009000753871965,1.2053707291016644,1.2417153357377075,1.227674044217092,1.2066272842655388,1.1927572839383986,1.1721981876457273,1.1631006515971611,1.1555377413664452,1.154197559548416,1.1953158367239436,1.2933502655948832,1.281211184663192,1.2737097108904836
32-2801925,,0,1.0071032449228416,0.9973266959422563,1.000968648729419,1.0078616418600623,1.00926194154567,1.0086079824189995,1.0078684178071626,1.006900280541668,1.0053970715166378,1.0076861754671929,1.00635831993313,1.1233284727420276,1.2548567889605835,1.2966211558843992,1.2756070674336923,1.2448987540269254,1.2253386087662121,1.1976044069642906,1.1857122262840472,1.1757114197848955,1.173691757137097,1.2200832694417945,1.3319557420876234,1.316670709572977,1.3071584347165144
33-2802034,,,0,0.9569835685116447,0.990887251334723,1.0084556814507342,1.0106623617926838,1.0092786010271215,1.008174443937221,1.006825341383203,1.0049019325751467,1.0078371806572255,1.006178211624108,1.1525388891187793,1.171098464687143,1.3131436277250974,1.2870888395871514,1.2500423185874143,1.2274416999428481,1.196246572636798,1.1829441052672733,1.1722623200092224,1.1699633076858746,1.2210869098070793,1.3721079091947614,1.3534001324281304,1.341305516089606
34-2802061,,,,0,1.0100090604893972,1.005905639189668,1.0090077686458476,1.0080438082114758,1.0069680298798436,1.0056014192933804,1.0038195252833046,1.0070619303304251,1.0053620044201055,1.160556399850846,1.1793951213102134,1.3292330181411431,1.3004747896368598,1.25993315083541,1.2354784222608424,1.2021200937187235,1.187900422539339,1.1766756319347698,1.1742756666045124,1.2266738553003909,1.382306837770542,1.3625118526910724,1.3499505409661028
35-2802105,,,,,0,1.0036947581664906,1.0086189926453124,1.0076057008667383,1.0063810820724264,1.0048381473602883,1.0030218872906436,1.006730342646499,1.0048801393230868,1.1769014741745123,1.1959188466209942,1.3603337926498311,1.326100754750902,1.278617463143391,1.250556964243273,1.212958601301049,1.1975086240767019,1.1846892917773144,1.1819402387269191,1.2368726498124856,1.4006043217881703,1.3789987309926177,1.3652405244864556
36-2806098,,,,,,0,1.0213193977196269,1.0103659295007337,1.0078805493267202,1.0053796963831243,1.0028103536253146,1.0075313229493705,1.0051625161945241,1.1471446386359119,1.1470233837808266,1.270605651811391,1.2430455613648368,1.206195066904113,1.184706009211692,1.1554894704186283,1.1438619688056668,1.1343899135592106,1.1331595132356762,1.1908281651687487,1.3585440260625032,1.3382693263596146,1.3256515946436918
37-2802187,,,,,,,0,1.0002459507485753,0.9997762751690434,0.99822272527683,0.9980374190376333,1.004138655163362,1.0018967783168338,1.1580187698343487,1.1562753892239592,1.1389689002877132,1.1253003876786543,1.1080934026468972,1.0978176173115162,1.0824220928342891,1.0763716254874112,1.0942496648689664,1.0940586746246812,1.1297960955848425,1.2744020869860795,1.2587856090561325,1.249625945812213
38-2802201,,,,,,,,0,0.9984805255593947,0.9952061069477189,0.9967416052501965,1.0058379831503188,1.0025114100271355,1.21637286819973,1.2028775051014544,1.1720581984181666,1.1516303783977304,1.1266502279036945,1.1125294107985366,1.092718524660506,1.085018787498432,1.104353286446675,1.1040001450227375,1.1427758895509732,1.2223122060795961,1.2087732718821023,1.241555367560384
39-2802210,,,,,,,,,0,0.9913704506817951,0.9950106381024588,1.0063300736686567,1.0024048163656316,1.0798104351096227,1.0925715323402063,1.083980196326448,1.073899705536167,1.1146208259823849,1.1013227221006694,1.0906154986302206,1.0828054004148868,1.1085750807299,1.1079586568919055,1.142845074027186,1.2249259782473745,1.2109397064143195,1.244393438620278
40-2802220,,,,,,,,,,0,0.9960972841374544,1.0091792755761055,1.00409467026174,1.0089044225669985,1.0048186779317125,1.0032913098802037,1.0026653707042001,1.1217017497863195,1.10707977149981,1.0946559080604643,1.0864181573259446,1.1127021707334424,1.1120225989655557,1.147886084774109,1.2324543072267382,1.21764097554839,1.2519484026596803
