순번_정류장ID,1-2807429,2-2805676,3-2805630,4-2807038,5-2805632,6-2805634,7-2806163,8-2807626,9-2805703,10-2806807,11-2807439,12-2805702,13-2805700,14-2807331,15-2803159,16-2807482,17-2805698,18-2806024,19-2806031,20-2806083,21-2805637,22-2805693,23-2807325,24-2806483,25-2807343,26-2807232,27-2807233
1-2807429,0,1.0443224242992915,1.0111385361440146,1.0111023896506124,1.00890117657215,1.0062074149086584,1.009540092138645,1.0115409904828845,1.013032504286871,1.0045905805920128,1.0065320683619663,1.0053308391194447,1.0054963720127792,1.0052199559847041,1.0855794051007592,1.3939091438097266,1.7708562564151165,1.8942251870110192,2.1336801085193797,2.370546645998709,2.3894897806509934,2.252186261572911,1.8936003000397292,2.090414189923816,2.2449972642097773,2.158997197059668,2.182259269181929
2-2805676,,0,0.9277558738066504,0.9620831157590309,0.9650629380568708,0.9764102657583424,0.9857709981848519,0.9924259321597266,0.9967201585390181,0.9875536383344539,0.9911913902343166,0.9908910704300105,0.9918114723419702,0.9952089424574361,1.0922351017329512,1.4784908010189644,1.973729581326553,2.145894553280917,2.4924866039110865,2.853136508955568,2.859856118983023,2.6201185046289046,2.0623467939679707,2.1788046049904937,2.3597061773052133,1.9843866024748167,2.007059880297426
3-2805630,,,0,1.0109252904777304,0.9902062545541065,0.9933437104283662,1.002272463404302,1.007253275811656,1.0103463879845362,0.9975129186384849,1.0009927273855372,0.9997339304498524,1.0002848626996812,1.0014734940126884,1.1078104374562028,1.5414771957368762,2.1119923051953644,2.3176476553765295,2.7411204226073034,3.196216401099226,3.1883610693672204,2.8656389596987624,2.164931857072809,2.2868825923077085,2.489302569512159,1.8926128438307843,1.91477399658491
4-2807038,,,,0,0.9715603924925764,0.9876507065162142,1.0001105970830608,1.0065479259574188,1.0102530378668337,0.9957348604819094,0.9997827754716794,0.9985117241993919,0.9991942555310466,1.0008132913286267,1.1147178603923467,1.5878468907661254,2.2247537199223224,2.461371282439791,2.958618898740342,3.5090455012035506,3.4838503254304385,3.0762049096714277,2.2432350159341508,2.368542372607379,2.588780807194202,1.8295757928470282,1.851391503354125
5-2805632,,,,,0,0.9966923802476506,1.0110819626561964,1.0160416409503081,1.0186989437977028,0.9999106791169242,1.0042010506607433,1.002232861210356,1.0027460815138094,1.0032739447612133,1.1270345882741306,1.6541370109465319,2.3856770779480163,2.6688033717323956,3.2812480647216713,3.989033429335363,3.929958319453196,3.3800444017892874,2.3469357615709425,2.244424201550317,2.453498470326023,1.7647785899002568,1.7862308659321153
6-2805634,,,,,,0,1.0422015261093827,1.0341064585232789,1.0326749138024054,1.0013389380811606,1.0070994772871904,1.0040371936875605,1.0045405217080159,1.0044323520616207,1.150594640983802,1.8097413430557845,2.7970050503625536,3.2194555406289433,4.209356318472726,5.507058659575651,5.284740216164441,4.203851266722505,2.576095369506983,2.1927770019016046,2.088667431269526,1.6538434550211918,1.6746585890337233
7-2806163,,,,,,,0,1.027954442293746,1.028712772336598,0.9907885625316425,0.9994708591933177,0.997270743687339,0.9985568426663873,1.0010858542910719,1.1604804755144094,1.90406421377583,3.0754186321975476,3.6105503537367047,4.941914939585246,6.875371769316742,6.436859613112362,4.805299761946447,2.7067217792948632,2.265431248770737,2.1486555626490342,1.6045755227655183,1.6251077180767617
8-2807626,,,,,,,,0,1.0296295595461111,0.9716507723304232,0.9880552515181834,0.987929179223894,0.9907813308496328,0.9975384668371523,1.1785623776472685,2.073148972333767,3.6159444094363464,4.4103696606193,6.655389794969775,10.82976035903805,9.446352784760887,6.067267090868049,2.918683106698264,2.377624010031772,2.240130566843644,1.5429554128394245,1.563127146467891
9-2805703,,,,,,,,,0,0.9286389436102364,0.9674411913261993,0.9738959318666203,0.9799031763525637,0.9936042202403114,1.1975094065281182,2.271380437895332,3.3312678815825705,4.0610381163825915,6.100817447757536,9.802760865532186,8.645206042688162,5.6542067144840225,2.7872069028240465,2.286305828903251,2.158626726750318,1.4940159725653206,1.5138971966797368
10-2806807,,,,,,,,,,0,1.045645090559294,1.0114758302346454,1.010985176253635,1.0064655681515535,1.253160774818402,2.733561076804634,3.459659392684241,4.327661740462257,4.748691474535621,5.307438246559016,5.0634444498907625,3.8966906967345465,2.332075590650464,1.9927938045986189,1.9024001227197571,1.4334448274395648,1.452941527139383
11-2807439,,,,,,,,,,,0,0.9875307271429704,0.9960720582536485,1.002197333716848,1.2769106226355016,3.081202163396871,3.930142568422436,5.122416487273792,5.665434367907318,4.436838256525386,4.106982839129294,3.4597114810131457,2.3431085382508403,1.992704232162333,1.9003259656173248,1.4029871433265253,1.4222996321570323
12-2805702,,,,,,,,,,,,0,1.009657442065862,1.0048970923362208,1.3334072991344712,3.9528165895017153,4.0686396769849775,4.1856749333179755,4.641116718374092,3.7757218914736814,3.176543780525924,3.0660341136750704,2.1736990839018935,1.8756822246827358,1.7961645251980758,1.3619811055094668,1.3810368076810864
13-2805700,,,,,,,,,,,,,0,1.0042736512276946,1.3786857992825268,4.995733963241294,4.801003390786224,3.988033906739614,3.728529050180672,3.163415628392804,2.7455183299466173,2.688786441522521,2.0098020481067436,1.7633680983666604,1.69649675670578,1.3366375430378423,1.3555348348719347
14-2807331,,,,,,,,,,,,,,0,1.0068393908136644,0.9848275951036783,1.1571717104192771,1.1396656367345999,1.1227424489122122,1.1105870715677038,1.0993565852234666,1.16549462237659,1.1633295368557366,1.1324473969328321,1.1232190239102664,1.1598595808074104,1.1776214679399137
15-2803159,,,,,,,,,,,,,,,0,0.9738775470780063,0.9994264234798418,0.9968432034662573,0.9998386887861689,1.0007095707468578,1.001742773849243,1.0755395407900203,1.102633411375789,1.0829071138734394,1.0770149739802166,1.1438971986610071,1.1617723109449556
16-2807482,,,,,,,,,,,,,,,,0,1.0138945205123866,1.00738510391569,1.0095824215793134,1.0093088294047143,1.0093728939807756,1.106200431999384,1.126652720023029,1.0986203757469115,1.0906484123765285,1.1512647569520185,1.1699282773916586
17-2805698,,,,,,,,,,,,,,,,,0,0.973443603828975,0.9994908376759339,1.0023888593619705,1.0045319163041162,1.1763337031858185,1.1670024100481913,1.1204479015260569,1.1084545345557566,1.122121272526714,1.1413943284515664
18-2806024,,,,,,,,,,,,,,,,,,0,1.0148585464178126,1.0116186660634345,1.0109506354143782,1.211380770139305,1.1814031059756904,1.1281830887371134,1.1148259261812565,1.1239323270449402,1.1434364849064658
19-2806031,,,,,,,,,,,,,,,,,,,0,1.0078081987706378,1.0073535724329847,0.9999761912530188,1.0605748937495696,1.0426423921787322,1.0380886737557948,1.126231685265822,1.1461421249881865
20-2806083,,,,,,,,,,,,,,,,,,,,0,1.0069708733629217,0.9970457759321619,1.003172149054527,1.0020857580131561,1.0017209634286126,1.1283931210356288,1.1485944926589728
21-2805637,,,,,,,,,,,,,,,,,,,,,0,0.9891045202607934,0.9995973019228832,0.9996023915163322,0.9994945798735677,1.0986296993333915,1.118743344887459
22-2805693,,,,,,,,,,,,,,,,,,,,,,0,1.0021348607408236,1.001161037711865,1.0008340750301952,1.0752603149125566,1.0955436792197801
23-2807325,,,,,,,,,,,,,,,,,,,,,,,0,0.999612442443089,0.9993489367673656,1.0844449680204875,1.107251463913861
24-2806483,,,,,,,,,,,,,,,,,,,,,,,,0,0.998678141282993,1.0917198605999061,1.1164613352366362
25-2807343,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0948004634064061,1.1203914275309235
26-2807232,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.096829249242821
27-2807233,,,,,,,,,,,,,,,,,,,,,,,,,,,0
