순번_정류장ID,32-2806549,33-2803143,34-2803376,35-2803374,36-2803372,37-2803369,38-2803364,39-2805964,40-2805057,41-2807271,42-2807232,43-2807362,44-2803759,45-2803334,46-2807628,47-2803352,48-2807207,49-2807205,50-2807314,51-2803306,52-2803180,53-2804875,54-2803190,55-2807053,56-2805813,57-2806608,58-2804981,59-2806036,60-2803197,61-2805706,62-2803164,63-2803680
32-2806549,0,1.0233819919906988,1.0031384585015497,1.0035848522294304,0.9993249936069694,1.0013043611272572,0.9987076513804125,0.9983377779379435,0.9999915197338716,0.9997387953348555,1.0006344295738336,1.0309544583550232,1.5675309012541057,1.5995110396313295,1.5723549705398472,1.5169459090870558,1.5031347477284527,1.4745758873662957,1.6254320287633368,1.7284571789441592,1.715375552425383,1.6998293223165082,1.672658267343872,1.6744166367172424,1.7086755066644084,1.7821770097816527,1.8472671638143046,1.9010530992063925,1.9764441720083832,1.9053626985650463,1.8625672394853967,1.8404815828464045
33-2803143,,0,0.9978947494190251,0.9999534543632725,0.9956567793629849,0.9988380068132476,0.9966197161108,0.9964602198440753,0.9984083457879703,0.9986271615969604,1.0002327019202473,1.03108818506223,1.5767863692629458,1.6090980686246827,1.5810129230290115,1.523966401854614,1.5007770468529822,1.4721488237198954,1.6336141592281128,1.7383831720165102,1.7249371451215059,1.7089720169897848,1.6810791031986902,1.6827165826067605,1.6750044109165363,1.746887616380265,1.810327999997618,1.8627197241782576,1.936292445600066,1.8689932156209665,1.828405920148113,1.8074393217800924
34-2803376,,,0,1.0049494896745406,0.9924538432731819,0.9995533109354556,0.9960010666914016,0.9958752518029039,0.9985900265511187,0.9987895906919312,1.0004037159707309,1.0335173285396473,1.617480090924606,1.651068720083431,1.6188270556310265,1.5545401273190078,1.528753501617629,1.4969174167600567,1.6688233323290276,1.7809506906626065,1.765914865178642,1.7481264976817696,1.7170979191345321,1.7181754708270995,1.6839401975853199,1.6611054311851334,1.6800911767747537,1.7277242985911239,1.7950835273249732,1.7405103626651304,1.7073968477560886,1.6902310745420774
35-2803374,,,,0,0.9745168020856325,0.9971027438952087,0.993766473130775,0.994045641308824,0.997505590406269,0.9981701532901227,1.0002624514316092,1.0344049736612684,1.6357414980790463,1.6698724795437871,1.6356713711142772,1.5680167712128514,1.5409911247215884,1.5075948447145462,1.684319143935054,1.7997672967598053,1.7839976780252458,1.7653704371015961,1.7329034441530835,1.7337155106737667,1.698036769064768,1.6742384725138302,1.6935783603408299,1.7424255075798476,1.8114852940795636,1.7547046115161067,1.720333094967692,1.7024506751352826
36-2803372,,,,,0,1.0075548060708264,0.9978204794243611,0.9972369392637056,1.0006046482120772,0.9999510838379119,1.0008321463191532,1.0357301124198308,1.649765703260757,1.684261976437912,1.6485557811767035,1.5783314085603515,1.550363354902402,1.5159502673695011,1.6960517383114981,1.8139472378076948,1.797623671062202,1.7783639207550628,1.7448134359497303,1.74541672398055,1.7086545843112724,1.6841328758798086,1.6862828628237414,1.7318144827906268,1.8007859669955402,1.7447578439682196,1.7107819629742065,1.6931062723446841
37-2803369,,,,,,0,0.9896907050559807,0.9916045070541077,0.9977478084108224,0.9984739279484273,1.000494552087755,1.0371449397834287,1.6806130682182154,1.7159391028720488,1.6767358050067507,1.6006034379614829,1.5704893247601566,1.5335585710366515,1.7215547229949788,1.8450431739703619,1.8274468876212622,1.806737341236721,1.7707114563201969,1.770838000607946,1.7316158621178925,1.7054582089692765,1.7074077397633654,1.701953815465359,1.7156318292162758,1.675378588128949,1.6452629596004258,1.6296446887851526
38-2803364,,,,,,,0,0.9952160521951486,1.0055565781961244,1.0011371567177654,1.0011857323294993,1.0401807006603956,1.7227751275688605,1.7590618304282457,1.7149108862313163,1.6305454265473636,1.5974719925773169,1.5570890824924861,1.7555210833727568,1.8864488565996071,1.8671040076826622,1.8444090482806361,1.8050039134483045,1.8044487616881038,1.7618973478470175,1.733530962228488,1.7351903635056343,1.7291303559597706,1.7069066864610674,1.699536165035537,1.667292009233998,1.6506112441201275
39-2805964,,,,,,,,0,1.0164711994535258,1.0022701039979764,1.001395214191492,1.0417584774078963,1.7470882390497222,1.7838767107364193,1.736744545207841,1.6474861874940416,1.6125492877028116,1.5702732579272591,1.7746912041458744,1.9099125185613273,1.889537724951117,1.8656768010175302,1.8242939214366851,1.8233302709725112,1.7788458762214436,1.7492012417049043,1.7506870446061358,1.7442755197021407,1.7211164849970575,1.7129354740287355,1.6794763059586426,1.6621907940991467
40-2805057,,,,,,,,,0,0.999124245611817,1.0008768219992907,1.04262764436301,1.7709681192889906,1.8082385232741516,1.7580523738373122,1.6638349328014022,1.6272742267134357,1.582860530054777,1.7932406775453513,1.9327600755526515,1.9113451875764753,1.88630951587842,1.842940245841181,1.8415639649542996,1.7951492510187566,1.7642329065875317,1.7655448731885162,1.758783864042234,1.7346984947873803,1.7257150587846628,1.6910593576073183,1.6731799246235446
41-2807271,,,,,,,,,,0,1.0011987218505918,1.0506206492628916,1.9045973794538698,1.9436232803468174,1.8750549006171535,1.7518978389360376,1.7053722276364407,1.6496187623446952,1.8918551070771246,2.05463670734101,2.0273059442938184,1.9956314698361455,1.9411168836577868,1.9372916714419135,1.8802276886237215,1.8423383378175093,1.8426161983022458,1.8339234652320278,1.8048194712597214,1.791351981179985,1.750316543163738,1.7292877320700029
42-2807232,,,,,,,,,,,0,1.006271214779154,1.1688845724522121,1.2457816690648844,1.2295096872614737,1.1920639128023804,1.1781051968071685,1.1629336670110624,1.392660894689483,1.5511038621794184,1.534847240138784,1.5158650819318022,1.484356544201296,1.4920999128242298,1.457720960788234,1.4365714986390896,1.4436359593471564,1.441238113415176,1.4247499675789392,1.4318459300444601,1.407344917109538,1.394864436545971
43-2807362,,,,,,,,,,,,0,1.112112629220781,1.1913029331102125,1.1801199539767138,1.1507156087983454,1.1396778836232861,1.1278895153455712,1.3542725859500238,1.5104385442143824,1.4954080442364373,1.477810152637601,1.4487139979577408,1.4573991506606654,1.4253373426723912,1.405811542908956,1.4133877785450517,1.4115415532021676,1.3962467143835424,1.4049877360143679,1.382018004041887,1.3703141328868467
44-2803759,,,,,,,,,,,,,0,1.2013782403983186,1.0925443877121503,1.0460413584328427,1.036279818365096,1.072204772912165,1.763533016406131,2.359351913739387,2.2339029626669458,2.1086904118626406,1.931049421914187,1.921013578572441,1.7793237865422653,1.7004548587370265,1.7060060518227453,1.691369230703049,1.6394637220177166,1.6296413799848268,1.5664005032548045,1.5364241671380174
45-2803334,,,,,,,,,,,,,,0,0.9914840156171479,0.9967470731584878,0.9962037907524074,0.9996104271043637,1.297704082932172,1.7208263074887973,1.6646522439348304,1.6061306219206521,1.5215337359731107,1.5363970422086828,1.4603943168360933,1.419206295917002,1.4332188898910219,1.4290798276359662,1.4001045165700896,1.4148417059723517,1.3757573495385627,1.3570161183137073
46-2807628,,,,,,,,,,,,,,,0,0.9994788631858652,0.9978742917916467,1.0015936242449783,1.0083042898426535,1.21360179453932,1.2004001218878562,1.1852959024998586,1.1646965962217974,1.1954961298286784,1.1693342702756282,1.1577786158857104,1.1777337125866387,1.1818600674913267,1.1937699722123563,1.206186009328455,1.1883814488633697,1.1796985992153317
47-2803352,,,,,,,,,,,,,,,,0,0.9958629477681012,1.0040653617518651,1.013386432395152,1.01030173943102,1.0104032000606888,1.008755441711721,1.0103346574066565,1.053545289428049,1.043558049149123,1.0426499152850983,1.0682512919855316,1.0960200193658347,1.2387104956730088,1.200748459009418,1.1809923569422045,1.1715438643661389
48-2807207,,,,,,,,,,,,,,,,,0,1.008835224281885,1.0187236374901698,1.0135226064118426,1.0133453526868577,1.0113590819768286,1.0125341019481011,1.0626493564380992,1.0497515768607304,1.0482550363261895,1.0764454735079847,1.0852297046739783,1.0809347670934595,1.1309966934912077,1.1179652130111222,1.1117161402536506
