순번_정류장ID,1-2802476,2-2802537,3-2802364,4-2802546,5-2802562,6-2802571,7-2804851,8-2803664,9-2806670,10-2806089,11-2807553,12-2807546,13-2807542,14-2807517,15-2807277,16-2807554,17-2807558,18-2807561,19-2807500,20-2807499,21-2807509,22-2800107,23-2803386,24-2803399,25-2803395,26-2803392
1-2802476,0,1.1544285994305497,1.1349098237200304,1.1142870651134869,1.0969960791499338,1.0878736275234941,1.1368303303560714,1.1778396984100965,1.1510522437077886,1.14449348642411,1.5169306446382487,1.4147389714224743,1.3040405163063506,1.2568731311863142,1.2163878079494312,1.201639139114917,1.1477820946273778,1.131870924163292,1.1316579941341811,1.124543338889664,1.1192239178441754,1.1145844022158298,1.129784903173718,1.168132853890908,1.196329483415697,1.2528911494012718
2-2802537,,0,1.0057754782817951,0.9996301775147928,0.9959135358986739,1.000307129259381,1.0209799698334892,1.042120176312625,1.036065311568012,1.0352891130538562,1.5899916976803337,1.455426443214786,1.3204220644765168,1.2660790754263893,1.220974920703795,1.2046938223963413,1.1474229272491323,1.1308264988370336,1.1306504472020054,1.1233569695119532,1.117872469459095,1.1131283902106937,1.1127195520776427,1.110568049961289,1.1340841770625032,1.188034739782654
3-2802364,,,0,0.9953807990385651,0.9925161163600428,0.999002376659651,1.0011429278394244,1.0043911843797562,1.0057847274098743,1.0069114839844482,1.6086823864899336,1.4665063783714505,1.32584884713546,1.269803672159469,1.223443283921824,1.206766091935853,1.1485047069181147,1.131684887762946,1.131469925401313,1.1240785920125986,1.1185275707515154,1.1137028460445635,1.1132602396127667,1.1110888409816742,1.1336599650466979,1.1878666061747336
4-2802546,,,,0,0.9896745243801045,1.0009080266311237,1.0022349285401018,1.0052782206884163,1.0065878014354441,1.0077413572950678,1.6294021610892635,1.4778558188409288,1.3304390395001497,1.2725584453818257,1.225061516770655,1.2080634247931312,1.14881954020202,1.1317884547297155,1.1315671372612395,1.1241128897151484,1.118519935057226,1.1136888892581627,1.1132448451585506,1.111036702957328,1.1303032254241774,1.1845590809773963
5-2802562,,,,,0,1.013599475083745,1.005200663005123,1.006658420375029,1.0080149972323833,1.0093954146780042,1.6616825503177657,1.4962071481855361,1.3391541192094478,1.2785653054652923,1.2291259884303416,1.211420303965941,1.1505265159586842,1.1331808402040393,1.1328950644242937,1.1252855698950026,1.119587365444015,1.1146438615508008,1.1141027522793232,1.111887487022793,1.1155600909348027,1.1691137936123805
6-2802571,,,,,,0,1.0029809115784596,1.0059086327440991,1.007283444598892,1.0090826647347315,1.651362907578187,1.4856376658589492,1.330375544501853,1.2707500943662373,1.222423442472858,1.2052971912493486,1.1459196882575378,1.1290305216515975,1.1289303112301696,1.1215631796574375,1.1160044032335952,1.1112306596068218,1.111024624311015,1.1088347664691671,1.1070666232341717,1.1554751933702945
7-2804851,,,,,,,0,1.0066615543500794,1.0087694358953796,1.0103888339054508,1.5360480142415789,1.395441044783811,1.2667933635887951,1.2179273662159638,1.1790455452746536,1.1658340683510773,1.1179446479374615,1.1039179741972842,1.1049545023014167,1.0991552924824657,1.0947557478648113,1.0909027379243579,1.0926876015759412,1.090844344643361,1.0893000424023918,1.115475871635684
8-2803664,,,,,,,,0,1.0113422174828341,1.014429699394307,1.1674733220246087,1.125358916870725,1.0868118162772038,1.0717312298580124,1.0610401410107648,1.0592313914155669,1.043863500071924,1.0379332635119194,1.0418943549766353,1.0404450136199528,1.0390157267818028,1.0376699418405928,1.0446717707309503,1.0437145705331337,1.0427913652128888,1.0462518166187944
9-2806670,,,,,,,,,0,1.0202502458818856,1.0018790458369853,1.0000399230896693,1.0008072555824223,1.0008649556737155,1.0033160463280422,1.0068824252317112,1.0070118586975692,1.0050337958043132,1.0104327693168464,1.011107368038403,1.0111702951344232,1.0110515295843754,1.0206005780397376,1.02007857018531,1.0194601474063927,1.0193809071669016
10-2806089,,,,,,,,,,0,1.0010172097591024,0.9994404801714185,1.0002584053586436,1.0005448501607106,1.0030424419921387,1.0066868265014766,1.006909550008371,1.0048940961663697,1.0103178071936987,1.0110326384205264,1.011074236236248,1.0109344046883189,1.0205806586121953,1.020055591268717,1.0194334863636343,1.0193544611121361
11-2807553,,,,,,,,,,,0,0.9927583337727739,0.9989645407575073,0.9997500873182138,1.0037838916138921,1.0089772627749984,1.0083888984067155,1.0056876641753183,1.0123490388016834,1.0130478344960248,1.012976564380653,1.0127396437218184,1.0237573812202738,1.0230801957718527,1.0223133115709209,1.0221304036687149
12-2807546,,,,,,,,,,,,0,1.002276041500653,1.0019583617447607,1.006072248041322,1.011802478810769,1.0099683449166181,1.0068062193292673,1.0139431063209654,1.0145531214467636,1.0143801554198626,1.0140492607625076,1.0255429300650567,1.0247880359345878,1.0239518109095582,1.0237041859776153
13-2807542,,,,,,,,,,,,,0,1.0014975629384597,1.0084886279333718,1.0164197720400765,1.0117654033033534,1.0076827779218014,1.0160422505192086,1.0165357830992339,1.0161904596968474,1.015662425385246,1.0283583313757,1.0274446041266982,1.0264648633142426,1.0260959685851736
14-2807517,,,,,,,,,,,,,,0,1.0110998996603326,1.0220553631302198,1.0130340594519365,1.0080743983005267,1.0175813939934761,1.0179591176521274,1.0174570932051819,1.0168226808618173,1.0304643110646652,1.0294132046846,1.0283111926149178,1.0278371625364253
15-2807277,,,,,,,,,,,,,,,0,0.9997533833330823,1.005991366973667,1.001575580939112,1.0137630911324318,1.0147328430968894,1.0144567043605266,1.013923490944124,1.0298417055340752,1.0286784123619868,1.0274575893916214,1.0269668128533398
16-2807554,,,,,,,,,,,,,,,,0,1.0057401756798499,1.0006726236102101,1.0147347660257529,1.0156749252533432,1.0152678066417977,1.0146084303109555,1.0317091624921095,1.0303924027689044,1.0290374694091957,1.0284340017112177
17-2807558,,,,,,,,,,,,,,,,,0,0.9879887152687645,1.0303738126456963,1.0272168957753787,1.0240638082811855,1.0215814281898137,1.0461881142225165,1.0434490989432068,1.0409471826566117,1.0392075227396997
18-2807561,,,,,,,,,,,,,,,,,,0,0.9907976493360968,1.0084888937454792,1.0095489587505004,1.009180889501617,1.0448010930578384,1.041468969668993,1.0384581229831493,1.0365572672896688
19-2807500,,,,,,,,,,,,,,,,,,,0,1.0133011730828054,1.012673692686853,1.0113080463251318,1.0518138903407688,1.0474770794529233,1.043740368972223,1.0410769713112014
20-2807499,,,,,,,,,,,,,,,,,,,,0,1.0113521686360318,1.0099662397856466,1.0635652922572838,1.0569333792666507,1.0516281918696075,1.0473982772117088
21-2807509,,,,,,,,,,,,,,,,,,,,,0,1.0084619289784416,1.0179661145547338,1.0150139765424628,1.0117848624142858,1.0124582502438153
22-2800107,,,,,,,,,,,,,,,,,,,,,,0,0.9991853189518276,0.9980736329927041,0.9955782614408901,0.9991874259262324
23-2803386,,,,,,,,,,,,,,,,,,,,,,,0,0.9914762179839227,0.9831335736288228,0.9991912035049519
24-2803399,,,,,,,,,,,,,,,,,,,,,,,,0,0.9715470254831521,1.0025309202043837
25-2803395,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0165628674254406
26-2803392,,,,,,,,,,,,,,,,,,,,,,,,,,0
