순번_정류장ID,36-2802185,37-2801848,38-2801846,39-2802092,40-2802724,41-2802643,42-2802707,43-2802729,44-2802632,45-2803120,46-2803100,47-2803087,48-2802631,49-2802668,50-2802655,51-2803050,52-2800594,53-2800571,54-2800513,55-2805304,56-2800493,57-2805944,58-2800453,59-2800450,60-2800023,61-2800054,62-2805722,63-2804521,64-2804509,65-2804524,66-2804497,67-2805299,68-2804040,69-2804036,70-2804033
36-2802185,0,0.9365874356595051,1.3171778023656964,1.1955844368482078,1.658266757356021,1.4905694929240796,1.318940292532144,1.2800313776437402,1.262913288867496,1.2420650595541352,1.2279561146062272,1.314741213192155,1.5933932214037445,1.7061684570767368,1.8103557159519534,1.848439199316917,1.5936602283148202,1.513352905441833,1.4390858231258854,1.4276565783744917,1.3831896292083043,1.3665677081722827,1.3415589548804572,1.336234754863167,1.2931209368950947,1.271377322377536,1.2576715597014425,1.2457213085514316,1.2135291707600206,1.208716634224876,1.1898986322381406,1.17430931346599,1.1621921080500175,1.1599576948238075,1.1573995029362947
37-2801848,,0,1.1623252446745302,1.1006925831780874,1.7357042223855237,1.5336502700829056,1.3377786661149078,1.2950568106051021,1.2757848335021147,1.253266998235517,1.2381864201665997,1.3280983076582595,1.6194997946205398,1.7378510132761391,1.8466707914101608,1.8859395041443614,1.608566503066193,1.5246159445541485,1.4473603456545694,1.4356097216046926,1.3897501131507175,1.372596157277803,1.346668822257061,1.3411940026466205,1.2969706963309686,1.2747205661684327,1.2608109736802176,1.2485110950300693,1.215669592964723,1.2108073679038203,1.1916043831895018,1.1758321937151077,1.1635897003695859,1.1612969834625155,1.1587277761095691
38-2801846,,,0,1.0027956021067364,1.0052077717409458,1.0042354332347512,1.0021690744444813,1.0017378267699346,1.0030783196533213,1.0036262918419825,1.0067447764854187,1.0876119630422352,1.3485279995092152,1.4540001616744742,1.5626230625308117,1.627729066832151,1.5460340427906665,1.4667923906670113,1.3947584616755226,1.3839210629252048,1.3418668396190465,1.3265087092888377,1.303866859287836,1.2989434784211016,1.2590434094841652,1.2390822542885895,1.2267611439559842,1.2159875575088899,1.187166468910898,1.1828805499659452,1.165956129078867,1.1520929787411915,1.1413202940305591,1.139296689816886,1.1370893095185068
39-2802092,,,,0,1.00674856318454,1.0043736650585673,1.0025079675890498,1.0013376455253522,1.0031266871573836,1.0035864492711877,1.0071488863373106,1.0999825904873461,1.4066445848720703,1.534535102049589,1.6623215054957385,1.7103507556979933,1.4942264632247113,1.421171454262024,1.3549809725978432,1.3449403520503271,1.3065106374971394,1.2927038659839531,1.2729671906897382,1.2683835991465549,1.2323244544346017,1.2144353047021015,1.2028981958718241,1.1932130676435235,1.1675992404988829,1.1637093030988563,1.1484882432996508,1.1359841201164718,1.126448355871477,1.1246951494317288,1.1226208969193945
40-2802724,,,,,0,1.0016592145786816,0.9999349725078214,0.9991060670838353,1.0018017702874695,1.0030216413600057,1.0074612993514458,1.1283128203382424,1.551515837523333,1.7396742319393974,1.9173402476797679,1.9798252126783626,1.5460434828293168,1.4555741780035598,1.3770195915952652,1.3655069980782613,1.3214672452580691,1.3056120683015981,1.2830936054848516,1.2782082564958372,1.238200068517133,1.2189940021460304,1.2066978953693404,1.196284212697524,1.1691173310782175,1.1649923670133615,1.1490487780129623,1.1362219227098094,1.1260671167930065,1.1242384819455367,1.1221893537231367
41-2802643,,,,,,0,0.998581911025442,0.997848941133699,1.0015153509935422,1.0033563669543462,1.0087001535264926,1.1573333620843678,1.7092531806488616,1.9719314221719138,2.2067892228037986,2.282133555484921,1.4277886071913943,1.357869376841412,1.2966554007636728,1.287808051201521,1.2530992631320936,1.2409696655720879,1.2249270525989506,1.221142017586726,1.1896597013881747,1.1744081319993107,1.164613685061264,1.1564851112327612,1.1354467090826466,1.1322061467766438,1.1194500036666306,1.109234009345168,1.101312308951165,1.0998362647477873,1.09819523243457
42-2802707,,,,,,,0,0.99054801900191,1.0027842015192865,1.005594263481579,1.0009475676391555,1.1537017801685407,2.1659556748019475,2.8284691346147244,3.337551747247487,3.4432526375873906,1.4670341139927017,1.3781482229959248,1.3048541018790394,1.2946981205393724,1.2554429219033116,1.2417473970778754,1.2242831956543396,1.2200939789289624,1.186410751128774,1.170317833739234,1.1600646917511188,1.151633473197624,1.1303559594551214,1.127195753078662,1.1142591975504064,1.1040989232737817,1.0962155086826648,1.0948397346793857,1.0932288796657796
43-2802729,,,,,,,,0,1.022955327385358,1.0163685460507217,1.0057079794002046,1.2311502394865812,1.2239470623839608,1.5398897117791506,1.7820202994243652,1.898602437025424,1.2488293370876624,1.2053028132015091,1.1679425906305423,1.1629156290179499,1.1418761636248085,1.135237910570952,1.1294791041721564,1.127292692042771,1.108599735933954,1.0995201013186937,1.0937346282648763,1.0892030722641521,1.078127030584065,1.076290964811648,1.0687664604918243,1.0629073599748147,1.058352968590612,1.0574636043167804,1.0565509242100641
44-2802632,,,,,,,,,0,1.0113092132114756,0.9990765505931288,1.3153340661094668,1.181063541808698,1.1590083987082307,1.2782520393156616,1.3871589991326883,1.191881411112789,1.1586946808642817,1.1296294261969386,1.125995091604719,1.1095667144393182,1.1046128582870576,1.1020280645885552,1.1004350461964323,1.0856711572122113,1.0785383030595952,1.0739421672760845,1.0703901010687018,1.0623526445718308,1.0610207235826281,1.0549767915371302,1.0503713825179855,1.0467192040614914,1.046073278477096,1.0452395161331718
45-2803120,,,,,,,,,,0,0.9868106820006736,0.9990022905649328,0.9972104544436445,0.9985426490827111,1.0001392245963454,1.0002577229447784,1.1541536123105771,1.127061634352838,1.1033627400534465,1.1004762131778083,1.0871541883497817,1.083142079595763,1.082838554919131,1.0815971273107097,1.069320226784001,1.0635588857308775,1.0599522487832518,1.0570826166274685,1.0509845430570501,1.0498617461533084,1.044979907914667,1.0412584559374813,1.0382300805894549,1.0377275177199292,1.0370904140908193
