순번_정류장ID,1-2806577,2-2800269,3-2805488,4-2803852,5-2806225,6-2803874,7-2803973,8-2804334,9-2803989,10-2803991,11-2803993,12-2803995,13-2800298,14-2804064,15-2804537,16-2800259,17-2800007,18-2800045,19-2805079,20-2806016,21-2805398,22-2805429,23-2803835,24-2803836,25-2806079,26-2803432,27-2805554
1-2806577,0,1.2479088876530742,1.1635657191987934,1.0172173664524673,1.0088146531820408,1.0075249775443764,1.007063425381123,1.1570753823676885,1.4495779745942288,1.6604261529061717,1.7198471009842144,1.7843132416771212,1.7925004284397152,1.7669622046013078,1.7272060713442021,1.7742070834303618,1.6979994889852323,1.8251078991214573,2.234410066912136,2.205645822630579,2.1782910634429102,1.9836616672141134,1.964311887321484,1.9471318654112992,1.8821228318102323,1.5564142698372714,1.5299448695881859
2-2800269,,0,0.9989815947701196,1.0018366874248879,1.0017715200147763,1.002049297633914,1.0017381735444846,1.1528726524673607,1.447333179752275,1.6600920282619047,1.7202085206696491,1.7851893300531585,1.7933197411431274,1.7676403403028338,1.7273702547284773,1.768426449220781,1.6924962418742746,1.8205367107369543,2.2308930810101932,2.2019684764911776,2.174716289444194,1.980038136351405,1.9606993286226566,1.9435306088293323,1.8785762209406924,1.5535765155513601,1.5271783291986416
3-2805488,,,0,1.0020624966282121,1.0018671827261392,1.0020671935185828,1.0017475945348284,1.156788898926411,1.4602472152167503,1.6808801127064306,1.7434397353407964,1.8108530777860523,1.819357817015516,1.792161988240016,1.7492224914746854,1.7416876228005165,1.6684459819329296,1.761677960402686,2.154129965735721,2.127726861295879,2.102723208781252,1.9234431491375834,1.9055897051812716,1.8897193744989047,1.8294935569882131,1.5259940283367293,1.5013970396955063
4-2803852,,,,0,1.0009951374163877,1.001690787612394,1.0012340924693672,1.0013660958380985,1.3225006807142854,1.5794707926845448,1.6545436130943751,1.7360198688308695,1.7467384162846469,1.7163425308880846,1.6691736623436577,1.6433044327502706,1.5708656051465153,1.43869933034638,1.4248431888071313,1.417120768649988,1.4105834091214169,1.356825152774663,1.351493006040423,1.346594426712677,1.3270698732692854,1.2221118793317278,1.214855021549961
5-2806225,,,,,0,1.0030115564885278,1.0016358723718768,1.00174443574875,1.0482253343465586,1.383983424113537,1.4464325558803157,1.428122468411484,1.4208529721606173,1.3923518585457246,1.3595155463636381,1.3046206069546094,1.2664009478198621,1.199541335904788,1.1757329433038017,1.1721857430540223,1.1801781351930103,1.1553912673135323,1.1532040550892597,1.1511397525804676,1.142103921149424,1.095419881694922,1.0942622902648367
6-2803874,,,,,,0,0.9888899467876903,0.9999558243665803,1.001186549373713,1.0004360992080912,1.0010718778144914,1.0012365957843135,1.0015410983087798,1.0007187379265938,1.0457827716861232,1.0512748659185225,1.044554907552965,1.03314876086709,1.029454070964525,1.0285520763302365,1.038281104856552,1.0328732339547737,1.0327471877398318,1.032506379879824,1.0302847920924085,1.0205920064856757,1.0231703845580702
7-2803973,,,,,,,0,1.0019118170639396,1.0024227903099447,1.0013626806799654,1.00214460599531,1.0019674198061757,1.0024269992667592,1.0013480745855994,1.0494170518165469,1.053888342713037,1.046427835929671,1.034347024961864,1.030416777623989,1.029428404310482,1.0393121189228725,1.0336974901037317,1.033554745790716,1.0333365162599615,1.03099029358398,1.0209735020440784,1.0235140003326826
8-2804334,,,,,,,,0,0.9991539310026311,0.9984227990200639,0.9998349636177294,1.000228478271387,1.000800520914068,0.999507183556185,1.0730448728290471,1.0682457487353612,1.0567495095860564,1.0392925359429768,1.034127631243071,1.032917856411227,1.0442559411081407,1.0371451061475288,1.036918703369526,1.0365726251897953,1.033804450872619,1.0220630052591522,1.0247329990310146
9-2803989,,,,,,,,,0,0.9971725334705447,0.9988286417670916,0.9998037131622851,1.0009706058998797,0.9986284651684889,0.9999898626115523,1.087913119643685,1.0697246193059429,1.0450607884773584,1.0382441592614606,1.0368488900116475,1.0494296106465357,1.0407614593590018,1.0403862833437576,1.0399895427350891,1.0367317500162705,1.023232329495844,1.0259739539245618
10-2803991,,,,,,,,,,0,1.0035881439026921,1.0041134185303513,1.0062119151819484,0.9998611872406158,1.0015379874586339,1.1065287194386164,1.0810778772893503,1.0496421990020066,1.0414798553053566,1.0398257060207063,1.0534438165749376,1.0433893332409168,1.0430374638615516,1.0425120368556493,1.0388382893412316,1.0240634390682564,1.0268418950620402
